ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2014-03,G7,7,596,72852315,711.907,90,288,470,12
2014-04,G7,7,586,72466065,635.814,83,298,461,16
2014-09,G7,7,618,84337719,766.412,81,302,484,15
2014-08,G7,7,375,45788224,395.911,76,195,296,9
2014-10,A1,7,1048,165143559,1447.001,33,525,767,13
2014-06,G3,8,1223,6560377,287.791,47,1042,1073,5
2014-08,G3,8,1131,6437321,254.576,51,985,1004,4
2014-09,G3,8,1183,6752210,278.287,51,1018,1043,5
2014-03,F1,7,598,91371412,555.674,74,210,272,10
2014-07,F1,7,523,91135230,516.886,61,184,229,10
2014-03,F2,7,154,26417857,152.833,15,50,75,10
2014-07,F2,7,174,31808535,175.995,11,51,83,9
2014-09,F2,7,187,31855595,185.495,14,64,85,11
2014-01,F2,7,85,16371375,86.166,14,39,52,9
2014-01,F1,7,406,63163036,388.486,67,153,179,8
2014-04,F1,7,574,95832239,539.657,75,196,263,7
2014-05,F1,7,528,85415102,509.984,75,200,265,10
2014-06,D1,7,1331,214443223,1408.868,73,426,580,10
2014-01,F1,8,12,163286,2.006,5,8,8,4
2014-08,F1,8,19,169825,1.514,10,12,12,1
2014-06,F1,8,12,125641,2.005,9,11,11,1
2014-03,F1,8,13,121002,2.588,9,11,11,2
2014-10,F1,8,14,161334,1.592,9,13,13,2
2014-12,F1,8,24,289789,4.26,14,18,18,2
2014-06,F1,7,562,89035223,530.143,63,199,269,11
2014-07,F1,8,26,221703,2.045,16,21,21,1
2014-08,F1,7,360,63900029,360.152,53,147,187,10
2014-10,F1,7,521,84344023,487.317,66,185,224,6
2014-01,G1,7,55,8386560,58.333,5,11,24,8
2014-02,G1,7,127,15888930,170.666,5,53,75,10
2014-03,G1,7,88,13486285,105.333,4,13,36,9
2014-04,G1,7,134,14433139,146.499,4,56,77,9
2014-05,G1,7,98,12986552,98,5,17,36,12
2014-06,G1,7,173,19707497,193.497,5,70,100,11
2014-07,G1,7,110,16791946,122.832,5,18,53,10
2014-08,G1,7,141,16049075,178.832,5,65,102,10
2014-09,G1,7,113,17809589,131.333,4,15,55,11
2014-10,G1,7,162,17293050,180.066,4,60,99,13
2014-11,G1,7,111,16898378,122.333,5,19,55,9
2014-12,G1,7,167,16875641,187.633,6,73,113,12
2014-02,F1,7,350,69643384,335.494,57,138,176,10
2014-01,B3,7,108,8650335,111,15,70,87,9
2014-02,A1,7,485,74629863,772.663,29,296,412,8
2014-11,A1,7,655,87253166,808.249,27,373,511,11
2014-05,A1,8,14,146877,1.466,6,14,14,1
2014-08,A1,8,6,51914,0.586,4,6,6,1
2014-10,A1,8,34,555454,3.345,10,26,26,1
2014-09,A1,8,44,739445,1.22,6,30,30,1
2014-11,A1,8,32,583246,3.676,6,22,23,4
2014-04,A1,8,16,153924,1.038,7,14,14,1
2014-03,A1,8,41,751732,1.213,6,29,31,1
2014-01,G2,7,245,24021957,277.245,15,171,215,9
2014-02,G2,7,276,30037979,311.496,13,169,229,8
2014-03,G2,7,376,42549731,473.246,14,224,292,10
2014-05,G2,7,612,72799235,721.745,13,318,435,12
2014-06,G2,7,492,56426414,575.495,14,283,368,15
2014-03,G2,8,12,141445,1.633,4,11,11,1
2014-07,B1,7,896,83883369,847.333,77,482,683,27
2014-08,B1,7,710,65834851,633.9,67,402,541,18
2014-09,B1,7,1196,117055162,1115.311,85,551,857,23
2014-07,B1,8,1186,6607727,231.753,95,960,1004,5
2014-08,B1,8,1600,8524239,327.917,95,1368,1418,4
2014-09,B1,8,1527,9384820,347.762,103,1253,1311,5
2014-11,B1,8,1609,11261192,347.729,95,1310,1364,5
2014-10,B1,8,1757,13737368,381.448,97,1418,1483,6
2014-12,B1,8,1044,8314924,176.074,89,784,807,4
2014-02,B1,8,1382,9040032,308.53,88,1099,1146,4
2014-09,B2,8,418,3364624,53.715,11,203,218,1
2014-11,B2,8,450,3014574,50.58,12,204,213,2
2014-10,F3,7,250,17443893,243.825,14,178,213,11
2014-02,F3,7,101,13047682,115.081,13,68,89,7
2014-07,F3,7,210,24542988,212.995,13,113,141,11
2014-09,F3,7,142,13680462,135.492,14,116,124,8
2014-10,F2,8,3,36478,0.751,3,3,3,1
2014-04,F2,8,6,45292,1.75,5,6,6,2
2014-10,B1,7,1235,119809000,1155.312,87,587,888,21
2014-06,R1,7,495,45088652,451.823,9,249,394,17
2014-11,G4,7,244,25987609,223.912,44,193,211,7
2014-09,G4,7,223,16689711,203.08,41,174,186,7
2014-03,R1,7,598,51630311,567.574,8,279,457,15
2014-03,G3,7,186,15643259,172.073,35,148,164,18
2014-04,G3,7,192,13929515,169.073,31,154,170,16
2014-05,G3,7,244,19354972,217.822,38,188,224,16
2014-06,G3,7,242,18484397,215.322,36,175,210,16
2014-07,G3,7,214,19168486,195.075,34,162,183,14
2014-09,G3,7,230,21567503,203.156,32,166,199,11
2014-10,G3,7,186,14500786,168.159,28,140,171,12
2014-11,G3,7,250,20597513,218.323,36,171,212,16
2014-04,G2,7,374,41393068,440.329,12,223,291,13
2014-09,G2,7,490,60776643,617.243,16,285,391,12
2014-02,H1,7,98,11258657,105.332,26,73,85,3
2014-01,H1,7,144,17137106,154.332,22,112,121,4
2014-03,H1,7,189,20552966,206.666,26,141,158,5
2014-12,H1,7,117,11696665,130.665,23,91,103,4
2014-03,F3,7,117,11025339,112.494,13,82,98,9
2014-04,F3,7,170,12515307,165.329,15,119,134,8
2014-05,F3,7,168,15628814,159.492,16,119,138,11
2014-08,F3,7,177,14054787,174.16,15,114,133,8
2014-05,B4,7,261,25379596,232.319,20,169,195,17
2014-06,B4,7,321,39109954,325.325,18,173,207,19
2014-07,B4,7,295,32543063,283.24,17,158,192,16
2014-10,B4,7,328,35478663,311.989,17,202,242,16
2014-11,B4,7,278,27962838,250.187,21,181,211,16
2014-09,B4,7,460,57863890,436.353,16,202,243,16
2014-01,G7,7,346,27784197,380.907,83,234,316,11
2014-05,G7,7,557,64065022,606.956,92,296,433,13
2014-02,G7,7,349,36434542,375.496,75,223,303,9
2014-07,G7,7,408,41519688,414.992,79,202,307,12
2014-11,T4,8,465,4100449,98.569,20,365,397,5
2014-05,T4,8,682,5671341,149.904,21,482,526,5
2014-01,F3,7,77,9342073,87.832,13,55,59,6
2014-10,T4,7,505,42954993,487.258,19,315,447,12
2014-03,T4,8,580,4275571,128.886,22,397,429,4
2014-02,T4,8,405,3110492,90.65,18,302,328,4
2014-04,T4,8,509,3761214,106.911,21,405,432,3
2014-10,H1,7,224,25534134,258.581,28,170,189,7
2014-09,H5,7,218,26696160,205.694,39,117,149,7
2014-10,H5,7,247,24622995,237.909,49,150,181,6
2014-12,G2,7,827,110035632,1021.691,14,432,595,15
2014-01,R1,7,448,37110985,419.657,8,223,345,14
2014-02,R1,7,456,38628835,432.994,8,234,371,12
2014-04,R1,7,502,46059082,455.409,8,250,387,16
2014-05,R1,7,534,46696034,496.156,10,259,405,15
2014-07,R1,7,487,38095384,449.408,9,236,383,15
2014-08,R1,7,339,21957513,314.159,8,189,278,16
2014-09,R1,7,506,38539962,483.656,9,240,405,14
2014-10,R1,7,513,40821947,460.653,11,236,405,16
2014-11,R1,7,561,46251860,523.816,8,259,432,15
2014-12,R1,7,541,47154514,488.985,9,244,379,15
2014-03,T1,7,518,50004142,543.911,21,276,364,13
2014-07,G4,7,206,15365485,186.827,34,161,168,7
2014-04,H1,7,200,22874168,221.079,25,144,175,5
2014-06,H1,7,167,19094274,183.663,28,120,140,5
2014-05,H1,7,249,26042873,272.832,30,174,202,4
2014-07,H1,7,126,12212123,136.583,25,98,107,3
2014-09,H1,8,13,135958,2.192,6,11,11,1
2014-10,H1,8,16,151648,1.862,6,14,14,1
2014-01,B7,7,174,7408338,87.513,2,153,171,1
2014-10,T4,8,496,4051681,97.241,21,396,420,6
2014-06,F3,8,89,1074233,6.383,12,57,60,5
2014-09,F3,8,42,501433,4.366,8,33,35,1
2014-12,F3,8,52,637002,6.465,12,40,40,2
2014-02,H5,7,86,8423744,77.499,36,61,71,7
2014-03,H5,7,139,11452750,129.079,42,98,114,6
2014-04,H5,7,176,15125614,156.728,45,116,136,7
2014-12,H5,7,126,10307785,106.413,42,83,101,6
2014-08,H5,8,35,187536,5.967,16,31,31,1
2014-11,H5,8,26,116145,4.88,14,22,23,1
2014-05,F3,8,70,704007,3.544,11,50,51,2
2014-11,B6,7,27,3601212,26.667,6,15,20,4
2014-09,H1,7,219,22468783,230.416,30,170,188,7
2014-05,H5,7,218,20573053,199.492,49,132,162,5
2014-06,H5,7,240,27243651,226.161,47,141,169,5
2014-07,F3,8,70,766939,5.889,10,51,51,2
2014-08,G1,8,4,55396,0.004,1,2,2,2
2014-09,G1,8,6,87248,0.006,1,2,2,4
2014-12,G1,8,1,14384,0.001,1,1,1,1
2014-07,G1,8,4,59550,0.004,1,2,2,2
2014-06,B3,7,173,18944008,187.166,18,80,116,14
2014-06,B1,7,1160,121025870,1114.581,80,555,848,27
2014-11,B1,7,1231,125448845,1174.647,85,576,863,22
2014-12,B1,7,1271,132792625,1240.378,78,562,858,20
2014-10,B6,7,31,3340957,29.167,7,15,22,4
2014-08,G2,7,229,20204486,260.663,17,166,193,9
2014-10,G2,7,520,61228810,644.995,14,299,396,17
2014-11,G2,7,792,92614987,968.076,16,412,572,15
2014-05,B1,8,1194,7806438,256.959,93,999,1037,7
2014-04,T1,7,496,40834899,520.41,20,291,390,8
2014-04,G7,8,1055,6520720,189.837,100,900,925,4
2014-09,T4,8,628,4343037,138.284,20,446,487,5
2014-11,H1,7,248,25611563,272.916,32,187,215,6
2014-02,T1,7,429,33540195,432.161,23,272,338,11
2014-05,T1,7,598,51935839,595.072,20,358,460,10
2014-01,T1,7,399,39141651,428.407,20,246,303,9
2014-06,T1,7,687,59950941,699.411,21,383,505,11
2014-07,T1,7,629,55769720,625.579,24,364,468,11
2014-10,T1,7,680,67523481,724.16,26,339,460,14
2014-04,D1,7,1343,222651914,1508.794,72,443,615,10
2014-02,A1,8,12,160191,1.215,6,11,11,1
2014-01,T6,7,18,1577406,18.666,10,17,18,2
2014-02,T6,8,64,334839,15.559,9,58,59,1
2014-11,D1,7,1287,213419445,1491.624,68,429,597,10
2014-12,D1,7,1199,202874777,1404.296,71,414,587,8
2014-05,G2,8,16,172405,1.475,4,13,13,1
2014-02,F2,7,89,17448168,89.5,13,41,50,7
2014-04,F2,7,166,27697984,159.331,13,53,79,11
2014-05,F2,7,164,27145634,150.998,12,50,70,12
2014-06,F2,7,166,29279212,164.164,12,53,80,9
2014-08,F2,7,110,19013187,109.831,12,43,53,9
2014-10,F2,7,166,28453001,157.668,15,52,74,11
2014-11,F2,7,130,18469820,115.165,16,46,63,11
2014-12,F2,7,158,23209524,146.499,14,44,64,11
2014-09,B3,7,156,19705124,160.083,18,84,106,9
2014-11,B3,7,138,14209342,145.666,18,85,98,9
2014-02,R1,8,31,179331,5.797,3,21,21,1
2014-04,R1,8,28,129655,5.309,2,17,18,1
2014-03,R1,8,40,286078,6.165,3,23,24,3
2014-02,F1,8,9,115012,0.174,5,5,5,3
2014-04,F1,8,24,338222,1.527,11,13,14,2
2014-11,F1,8,25,372272,2.974,14,20,20,3
2014-07,B3,7,120,11061566,124.333,16,71,94,10
2014-10,B3,7,135,14007048,150.414,20,81,102,10
2014-12,B3,7,191,22439403,246.833,15,90,121,13
2014-04,G4,7,311,28940887,290.892,42,228,251,11
2014-06,G4,7,301,28052660,270.392,40,225,250,9
2014-10,G4,7,160,14909998,143.248,32,115,123,7
2014-10,H2,7,160,20089207,151.157,44,92,109,6
2014-05,G7,8,1253,7994925,226.103,103,1010,1061,7
2014-01,G7,8,927,5072628,188.266,98,817,841,5
2014-03,G7,8,1278,8806668,217.535,104,1055,1086,5
2014-08,G7,8,1083,7178163,196.976,108,951,988,4
2014-06,G7,8,1181,7506901,201.481,101,1009,1053,4
2014-07,G7,8,1007,5552397,187.705,98,867,898,5
2014-02,G7,8,1056,5586706,211.789,105,912,942,4
2014-02,B4,7,233,25072292,211.991,18,141,161,19
2014-01,B4,7,298,36249248,281.409,20,142,180,17
2014-05,B4,8,93,533137,22.395,13,81,82,2
2014-03,D2,7,899,126179280,1102.124,72,396,533,12
2014-04,D2,7,789,116589525,922.742,71,364,482,13
2014-12,A1,8,38,736919,2.451,8,28,29,2
2014-06,H2,7,151,18961963,153.406,38,91,107,7
2014-08,H2,7,101,13009833,81.74,36,67,71,6
2014-12,H2,7,193,29906376,172.657,41,86,103,8
2014-10,G2,8,20,321836,1.31,4,19,19,1
2014-11,G2,8,36,630134,3.396,5,26,27,1
2014-07,G2,7,248,26933695,282.081,14,175,205,9
2014-01,T6,8,43,166280,11.481,7,41,41,1
2014-08,T6,8,68,298564,15.441,9,61,61,1
2014-10,T6,8,64,305929,15.005,11,57,57,1
2014-12,B4,7,281,30318078,247.24,18,181,216,14
2014-10,B7,7,63,3862873,52.666,2,56,62,2
2014-02,H2,7,80,10450031,72.913,26,44,57,7
2014-04,H2,7,150,19837271,151.494,40,81,95,6
2014-05,H2,7,166,19397465,147.653,39,82,106,6
2014-01,H2,7,84,10932176,77.746,27,54,58,7
2014-09,H2,7,137,19477535,135.991,37,75,94,4
2014-11,H2,7,196,28341399,178.41,40,85,100,8
2014-03,H2,8,20,145500,2.249,5,7,7,1
2014-03,H5,8,39,236379,6.718,28,37,38,1
2014-06,A1,8,11,64072,1.779,6,11,11,1
2014-03,B3,7,144,13124533,154.499,15,71,84,11
2014-02,B3,7,109,9056047,110.666,17,67,76,8
2014-04,B3,7,133,14130443,142.332,16,70,88,14
2014-05,B3,7,172,18172394,179.333,18,81,107,15
2014-08,B3,7,90,8704823,91.998,17,54,68,10
2014-05,H5,8,28,149479,6.299,15,23,25,1
2014-07,H5,8,34,144550,6.966,16,29,31,1
2014-05,H1,8,12,190445,1.178,6,9,10,1
2014-06,H1,8,12,138944,1.593,4,10,10,1
2014-05,H2,8,22,216886,1.52,4,8,8,1
2014-04,H2,8,23,236087,1.52,6,13,14,1
2014-04,B4,7,243,27835940,243.158,18,158,171,19
2014-08,B4,7,232,22663512,216.076,20,146,167,14
2014-03,H2,7,125,14393882,106.827,38,72,81,7
2014-07,H2,7,134,17049306,121.824,38,77,88,5
2014-09,H5,8,37,192578,6.801,19,29,32,1
2014-12,H5,8,21,123498,3.006,13,18,18,1
2014-10,H5,8,32,174731,5.591,17,27,28,1
2014-03,B7,7,46,2165799,34.498,3,38,44,3
2014-12,G3,7,227,16620784,193.042,34,166,194,18
2014-09,T1,7,705,67632296,710.24,25,364,495,13
2014-11,H5,7,171,15917392,156.745,45,109,127,7
2014-04,H5,8,32,228982,6.91,15,25,27,1
2014-05,T6,8,91,381122,24.316,12,83,85,1
2014-06,T6,8,73,252228,17.324,8,68,68,1
2014-02,G4,7,210,21633554,194.782,33,133,146,10
2014-12,F1,7,440,73897219,445.399,63,152,189,7
2014-02,D2,8,593,3818858,121.616,21,543,551,1
2014-01,B2,8,294,2161102,77.122,11,149,159,1
2014-08,H5,7,117,11687312,102.413,39,84,99,5
2014-01,G4,7,164,13253659,158.664,39,119,128,9
2014-01,H3,7,112,10342561,104.497,14,84,86,7
2014-07,H1,8,13,110733,2.092,5,12,12,1
2014-09,B7,7,40,2208759,31.332,2,34,39,2
2014-06,G2,8,22,390238,2.712,4,14,16,1
2014-11,B7,7,56,2550478,39.331,3,51,53,4
2014-12,B7,7,31,1823038,24.165,2,27,28,2
2014-05,G3,8,1254,6855086,296.289,52,995,1031,7
2014-07,B7,7,48,1972402,41.417,3,39,47,3
2014-05,D2,7,897,130185112,1114.481,75,418,541,11
2014-10,D2,7,907,140616532,1145.729,71,384,517,13
2014-02,T6,7,28,1911150,24.666,12,26,28,2
2014-03,T6,7,53,6192532,48.999,11,34,40,3
2014-08,H1,7,65,5659745,61.747,17,51,57,3
2014-08,B2,8,456,3576208,63.457,12,216,229,1
2014-06,B2,8,443,3071939,60.996,10,222,236,2
2014-10,B2,8,452,3407684,57.771,12,225,239,1
2014-02,B4,8,96,497091,19.746,14,81,83,1
2014-06,B4,8,88,493748,20.68,16,72,73,4
2014-08,B4,8,73,368556,17.916,14,63,65,2
2014-10,B4,8,72,381983,14.216,13,66,68,2
2014-12,B4,8,90,515644,19.36,20,69,72,2
2014-11,B4,8,74,408144,15.419,15,60,62,2
2014-08,T1,7,593,48027175,585.95,23,356,450,12
2014-12,T1,7,646,69268974,711.246,28,329,429,16
2014-06,H4,7,96,9763938,65.489,16,30,55,7
2014-07,H4,7,82,10656864,53.489,13,24,45,5
2014-08,H4,7,72,9546956,50.325,11,26,44,5
2014-09,H4,7,95,11906591,71.157,13,27,47,7
2014-10,B2,7,262,33863703,268.5,12,95,165,15
2014-07,B2,8,512,3601609,75.068,12,228,247,2
2014-12,B2,8,274,1977953,37.349,12,143,153,2
2014-12,T1,8,71,1203679,5.417,10,58,62,1
2014-02,B2,8,273,1893043,56.927,10,155,166,1
2014-11,D1,8,9,178471,0.011,5,6,6,1
2014-05,B2,8,396,2893877,57.867,9,205,219,1
2014-02,T1,8,61,725539,9.817,8,55,57,1
2014-10,T1,8,76,1013921,4.6,7,64,67,1
2014-11,T1,8,82,1322163,9.324,7,68,72,1
2014-06,T1,8,80,963360,7.239,7,70,72,1
2014-04,F3,8,57,630486,3.297,10,40,42,3
2014-11,F3,8,50,608295,4.166,13,39,39,2
2014-01,F3,8,41,444323,5.263,8,28,28,4
2014-10,F3,8,52,571324,4.971,10,42,43,1
2014-04,B2,8,482,3689356,63.136,10,214,227,2
2014-04,T6,7,66,7366739,55.829,19,50,58,4
2014-11,H2,8,29,248708,1.151,7,15,16,1
2014-03,G5,7,94,17913339,91.815,12,32,40,6
2014-04,G5,7,109,22637134,105.698,14,39,49,5
2014-05,G5,7,125,23725493,118.163,14,48,60,6
2014-06,G5,7,148,29129479,135.245,12,48,58,7
2014-01,D1,7,496,73823080,510.15,59,251,290,9
2014-08,D1,7,1026,162941900,1102.3,68,364,476,8
2014-07,D1,7,880,136235074,883.551,65,338,414,7
2014-09,D1,7,1620,277357456,1888.788,70,517,729,6
2014-10,D1,7,1404,225960641,1616.713,68,482,662,11
2014-06,H5,8,33,207883,6.952,16,29,30,1
2014-03,B4,8,74,352023,17.437,13,67,68,1
2014-02,G2,8,18,238286,2.578,3,17,17,1
2014-07,H2,8,23,195524,0.69,3,6,6,1
2014-10,H2,8,23,241693,0.191,4,6,6,1
2014-06,H2,8,16,133950,1.014,4,8,8,1
2014-09,T1,8,79,861796,11.207,8,61,64,1
2014-11,T6,8,48,243197,12.7,8,44,44,1
2014-05,H4,7,92,13178781,74.161,17,33,50,6
2014-05,T1,8,82,760710,9.559,10,69,71,1
2014-01,T1,8,54,590551,7.68,6,48,50,1
2014-08,T1,8,79,1104172,5.501,9,66,67,1
2014-12,H3,7,209,25616148,209.997,16,113,135,14
2014-09,B4,8,75,592065,15.811,14,64,64,2
2014-04,B4,8,81,377599,19.313,15,68,69,1
2014-03,T1,8,68,772711,5.829,10,60,62,1
2014-08,H2,8,22,178857,1.3,3,8,8,1
2014-09,H2,8,28,223323,2.522,6,12,12,1
2014-05,T2,7,30,2669796,33.499,6,21,23,6
2014-09,G5,7,104,19439941,94.663,10,38,47,5
2014-10,G5,7,76,13907545,69.164,10,36,45,5
2014-11,G5,7,72,11873892,61.163,10,31,37,5
2014-12,G4,7,192,18764640,192.247,39,136,152,9
2014-08,G4,7,147,13403682,132.646,39,118,124,7
2014-02,G5,7,60,13380819,61,9,22,27,6
2014-07,G5,7,113,22553892,105.163,13,44,52,6
2014-01,G5,7,55,7763676,46.329,9,24,27,5
2014-01,B5,7,12,747542,9.417,4,11,12,3
2014-04,B5,7,42,4041579,48.417,5,28,35,2
2014-05,B5,7,64,5586908,62.666,5,29,44,6
2014-06,B5,7,42,3204785,38.166,6,26,38,7
2014-07,B5,7,26,1369621,23.417,5,18,21,7
2014-09,B5,7,48,3789053,42.748,6,21,35,10
2014-10,B5,7,40,3178207,29.498,6,22,30,7
2014-11,B5,7,23,1789994,22.667,5,13,18,7
2014-12,B5,7,31,3042054,31,3,21,25,9
2014-08,T6,7,13,724531,11.166,8,13,13,1
2014-12,T6,7,19,1683256,15.166,11,17,19,4
2014-05,B5,8,17,132050,2.534,6,16,16,1
2014-09,B5,8,15,55055,2.757,5,15,15,1
2014-02,B5,8,5,70872,0.628,4,5,5,1
2014-04,B5,8,10,123758,0.965,3,7,7,1
2014-04,T1,8,59,577733,5.197,9,55,57,2
2014-12,T6,8,28,144792,6.048,8,25,25,1
2014-03,T2,7,13,1248474,10.499,6,11,12,5
2014-04,T2,7,28,3063727,30.332,6,17,22,7
2014-06,T2,7,39,4823213,40.333,6,22,29,8
2014-07,T2,7,37,3380848,33.248,5,20,31,4
2014-09,T2,7,31,3119714,29.582,6,20,27,6
2014-10,T2,7,40,3416477,37.082,6,21,30,8
2014-11,T2,7,39,3707528,37.998,6,20,30,7
2014-12,T2,7,27,2981904,28.666,5,19,26,7
2014-05,F2,8,3,11361,1.433,3,3,3,1
2014-12,F2,8,3,26001,0.834,3,3,3,1
2014-11,F2,8,4,15000,0.917,2,4,4,1
2014-12,H2,8,19,258631,1.266,7,11,13,1
2014-02,B6,7,19,1708487,17.667,6,10,12,4
2014-12,B6,7,29,4411358,26.334,7,12,18,3
2014-08,G2,8,15,206332,2.268,4,14,14,1
2014-07,G2,8,12,117816,1.301,4,11,11,1
2014-09,G2,8,25,448880,2.214,6,22,22,1
2014-12,G2,8,40,586764,3.028,5,29,30,1
