ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2013-08,A1,8,10,144844,0.675,3,9,9,1
2013-09,A1,8,57,940765,9.959,8,37,39,2
2013-12,A1,8,28,564398,3.855,7,19,20,1
2013-10,A1,8,28,235354,3.376,6,22,22,1
2013-11,A1,8,27,281958,4.542,6,24,25,1
2013-05,A1,8,14,218202,2.509,6,13,13,1
2013-12,T4,8,372,2993119,81.722,23,295,323,4
2013-01,G2,7,251,26393617,274.66,14,169,211,10
2013-02,G2,7,210,23060051,225.496,14,133,175,12
2013-03,G2,7,334,38303663,399.162,15,194,255,11
2013-04,G2,7,325,37555273,377.498,13,190,255,15
2013-05,G2,7,558,66280121,647.659,16,291,417,14
2013-06,G2,7,513,65429998,589.659,15,257,363,14
2013-08,G2,7,182,18111383,202.329,13,124,152,10
2013-09,G2,7,472,59648429,568.41,14,258,364,11
2013-10,G2,7,568,69552869,671.41,16,302,419,13
2013-11,G2,7,712,86891004,843.826,14,356,499,14
2013-12,G2,7,831,108944195,961.318,14,387,579,17
2013-03,G2,8,16,174483,2.916,5,13,14,1
2013-06,G2,8,12,188367,4.007,4,10,11,2
2013-12,G2,8,42,573026,12.795,4,30,33,2
2013-10,D2,7,856,127600465,1056.134,73,390,508,10
2013-01,T1,7,372,44214735,422.412,17,176,249,14
2013-04,B1,7,1144,118539195,1046.477,76,521,767,18
2013-02,F2,7,88,14918509,82.833,11,35,46,9
2013-11,F2,7,190,30028985,189.827,16,65,97,11
2013-12,F2,7,186,29528303,170.659,13,52,79,12
2013-06,F3,7,315,32423975,322.323,18,192,241,10
2013-01,F3,8,35,330308,2.529,10,28,28,4
2013-07,F3,7,249,29487090,254.326,16,144,174,7
2013-05,F2,7,167,27494454,154.661,14,54,71,9
2013-09,F2,7,247,41872936,240.555,16,75,112,11
2013-01,G4,7,152,10343464,160.583,31,108,128,6
2013-02,G7,7,295,30045886,308.408,69,184,254,10
2013-01,R1,7,488,42300876,449.574,9,255,371,15
2013-01,B1,7,729,64628831,658.331,75,417,570,15
2013-01,G3,7,175,14622296,154.738,36,130,150,12
2013-02,G3,7,212,16098773,176.656,27,148,171,12
2013-04,G3,7,260,22517248,224.449,35,181,214,12
2013-05,G3,7,283,22761670,244.701,39,191,237,14
2013-06,G3,7,286,25771384,252.568,36,201,229,15
2013-03,G3,7,260,22556649,230.821,30,176,217,13
2013-09,G3,7,271,22757991,236.82,34,204,245,10
2013-01,H1,7,115,12023688,123.248,21,87,96,6
2013-02,H1,7,98,11788887,111.331,20,64,75,3
2013-03,H1,7,208,22759223,220.833,25,149,170,6
2013-07,H1,7,146,14011170,150.666,21,108,129,3
2013-08,H1,7,51,4875327,48.998,15,45,49,4
2013-09,H1,7,202,20787960,204.167,29,152,174,3
2013-10,H1,7,235,26935260,270.33,29,165,199,7
2013-11,H1,7,237,25973085,265.498,24,165,194,7
2013-12,H1,7,110,11288666,115.331,24,82,94,6
2013-06,F3,8,84,995908,8.995,12,60,64,4
2013-04,B4,7,300,32723963,282.073,15,171,205,15
2013-08,B4,7,153,16924067,140.993,15,118,134,16
2013-12,B4,7,277,29161254,268.492,23,182,212,14
2013-05,G7,7,558,61471219,615.988,89,293,443,14
2013-07,G7,7,357,37005523,381.657,76,192,291,10
2013-08,G7,7,344,41355206,376.492,78,200,272,13
2013-11,G7,7,555,58778401,611.574,85,300,461,14
2013-01,T4,8,302,1874017,59.896,22,239,253,5
2013-02,T4,8,334,2698923,70.431,21,254,280,3
2013-01,T4,7,466,33901475,453.323,20,296,405,9
2013-02,T4,7,354,31365242,333.824,17,229,300,9
2013-06,T4,7,445,36231309,406.237,19,281,386,13
2013-08,T4,7,320,24604114,299.41,19,228,302,8
2013-10,T4,7,584,56000391,602.073,21,310,477,17
2013-11,T4,7,592,45862781,550.654,19,344,502,14
2013-05,T4,8,582,4749064,140.187,21,439,479,6
2013-03,G7,8,1341,8972965,229.215,97,1090,1128,4
2013-06,B4,7,350,43730740,356.821,17,185,228,13
2013-09,H3,7,109,8869888,100.162,13,81,87,12
2013-04,G4,7,332,29929067,322.908,40,214,246,8
2013-02,R1,7,478,42183133,434.073,9,242,342,14
2013-03,R1,7,545,45195763,512.324,7,280,427,15
2013-04,R1,7,548,47256948,502.07,9,277,408,17
2013-05,R1,7,586,54353152,548.073,8,258,420,16
2013-06,R1,7,542,49427590,514.655,8,254,391,14
2013-07,R1,7,537,41522923,509.743,8,259,409,13
2013-08,R1,7,407,30557909,386.742,9,213,315,15
2013-09,R1,7,591,47195516,539.24,8,278,434,18
2013-10,R1,7,563,47294046,512.908,9,268,418,17
2013-11,R1,7,618,55154784,579.067,9,289,462,15
2013-12,R1,7,519,47546577,473.153,9,259,377,16
2013-03,T1,7,494,52314913,514.492,18,208,316,16
2013-04,T1,7,560,61525092,610.156,23,239,360,15
2013-05,T1,7,679,72803474,700.405,22,309,452,17
2013-02,G4,7,223,19886067,211.494,32,135,165,10
2013-05,H1,8,20,187126,2.849,7,18,20,1
2013-01,B7,7,158,6277993,72.184,3,134,153,3
2013-05,B7,7,68,3102715,48.247,3,60,64,5
2013-04,F3,8,80,964467,4.4,13,44,46,4
2013-02,F3,8,70,853353,3.325,10,38,40,4
2013-09,F3,8,59,571042,7.325,14,46,47,3
2013-01,H5,7,53,4881500,48.832,24,43,48,1
2013-03,H5,7,153,12328217,124.246,42,98,117,6
2013-05,H5,7,230,21881783,204.076,53,141,168,7
2013-10,H5,7,250,26552895,241.33,46,142,179,7
2013-11,H5,7,222,21870522,193.16,45,133,165,6
2013-03,H5,8,39,219630,6.221,18,32,33,1
2013-11,H5,8,38,200943,8.262,17,35,36,1
2013-10,T4,8,465,3453392,116.925,19,340,368,6
2013-04,H1,7,208,23961554,239.663,25,135,163,6
2013-08,H5,7,114,11565278,104.249,36,78,94,3
2013-07,G1,8,5,77542,0.129,2,2,2,3
2013-05,G1,8,4,76354,0.004,1,1,1,2
2013-08,G1,8,4,59785,0.128,2,2,2,3
2013-09,G1,8,3,51141,0.003,1,1,1,2
2013-10,G1,8,6,106542,0.006,1,1,1,3
2013-11,G1,8,4,64636,0.004,1,1,1,2
2013-12,G1,8,6,93762,0.006,1,1,1,3
2013-06,G1,8,4,76354,0.004,1,1,1,2
2013-01,B3,7,238,27028616,249.082,18,108,168,14
2013-04,B3,7,200,24346492,199.247,18,89,124,12
2013-05,B3,7,214,24556237,211.383,18,97,143,14
2013-06,B3,7,194,20205177,194.666,17,101,132,10
2013-07,B3,7,104,10748093,115.999,18,74,85,13
2013-08,B3,7,127,12570478,127.163,15,87,103,10
2013-10,B3,7,149,13100747,148.999,17,93,104,10
2013-11,B3,7,220,22714030,204.413,17,95,140,12
2013-05,B1,7,1132,113751040,1049.48,87,551,823,19
2013-04,B7,7,50,2498903,34.829,4,41,47,1
2013-06,B7,7,57,3647199,45.164,3,46,51,3
2013-07,B7,7,50,2177459,43.498,2,44,46,2
2013-09,B7,7,44,3201632,36.916,2,34,42,3
2013-03,B7,7,43,1952478,32.998,2,32,36,3
2013-04,B1,8,1145,7281500,250.271,92,918,951,5
2013-01,B1,8,1312,6970970,305.193,104,1107,1137,5
2013-05,B1,8,1213,7511343,301.879,90,959,1004,6
2013-08,T1,7,617,60072452,625.411,22,297,437,13
2013-03,G4,7,276,22369511,269.661,39,184,210,8
2013-09,G7,8,1332,9637937,273.509,111,1066,1115,5
2013-05,H1,7,254,25067268,268.247,28,180,206,4
2013-04,B5,7,46,5220043,47.667,7,25,33,3
2013-06,B5,7,44,3183158,36.583,8,28,32,4
2013-05,B5,7,47,4573258,40.165,8,21,28,3
2013-09,B5,7,45,3902845,35.913,6,19,31,3
2013-03,A1,8,43,738984,5.198,5,31,33,1
2013-10,T1,7,737,80843046,837.072,21,307,503,17
2013-11,T1,7,716,77499496,759.074,19,300,458,15
2013-12,T1,7,671,75984939,742.325,21,284,429,16
2013-08,D1,8,4,102502,2.334,3,4,4,1
2013-06,D1,8,2,37459,0.168,2,2,2,1
2013-04,D1,7,1758,266887877,1961.112,71,500,715,9
2013-07,T4,8,418,2760509,98.73,24,331,355,4
2013-08,T4,8,441,3576906,108.239,20,345,372,3
2013-09,T4,8,526,3504330,123.79,22,392,426,5
2013-07,G3,7,211,16505139,177.903,33,154,181,10
2013-03,F2,7,109,16057743,100.498,14,42,57,9
2013-08,F2,7,171,30822939,170.226,13,57,78,11
2013-09,B3,7,172,18083679,170.663,19,97,123,11
2013-07,B6,7,14,765300,10.166,6,12,13,3
2013-08,B6,7,12,1161587,10.167,4,10,11,3
2013-02,R1,8,24,174348,3.505,2,15,15,1
2013-03,R1,8,44,295618,8.387,5,27,27,1
2013-08,G4,7,135,9886856,135.58,35,109,119,7
2013-08,R1,8,27,177600,5.952,2,17,17,1
2013-09,R1,8,27,141664,3.979,3,20,24,2
2013-12,D1,7,1377,214381618,1622.784,65,406,642,11
2013-08,D1,7,1460,207585958,1510.609,70,414,600,10
2013-09,D1,7,1913,297721748,2182.271,76,496,772,9
2013-10,D1,7,1788,265166604,2030.857,72,538,769,8
2013-11,D1,7,1475,223768404,1659.609,69,451,647,10
2013-01,H2,7,52,6617914,49.165,22,30,32,2
2013-02,H2,7,66,7662654,55.58,27,42,51,3
2013-03,H2,7,105,12632443,92.163,32,55,64,4
2013-09,H2,7,187,25431654,171.904,42,87,111,9
2013-10,H2,7,248,29517321,217.567,47,112,145,7
2013-11,H2,7,276,38146056,246.65,47,114,143,7
2013-12,H2,7,257,34677340,225.234,38,112,133,9
2013-02,G7,8,896,5189359,176.478,97,790,817,4
2013-04,G7,8,1080,7061589,204.169,101,895,929,5
2013-01,G7,8,893,4677806,171.179,98,802,824,5
2013-01,B4,7,313,42450704,307.74,18,147,196,13
2013-01,B4,8,83,563093,17.515,15,67,70,3
2013-05,G4,7,291,23642205,256.74,42,209,235,11
2013-04,A1,8,9,84577,0.507,5,9,9,1
2013-04,H4,7,153,20459809,143.158,18,42,59,6
2013-05,H4,7,122,18333759,109.16,13,32,45,7
2013-10,H4,7,87,9889256,70.161,14,26,46,5
2013-07,H2,7,181,26556097,184.658,36,80,101,5
2013-02,G2,8,10,153285,2.072,2,10,10,1
2013-02,T6,8,53,253987,13.695,8,48,48,1
2013-08,T6,8,63,331392,17.188,10,59,60,1
2013-11,T6,8,46,177385,13.246,7,43,44,1
2013-01,T6,8,37,135581,9.856,6,36,36,1
2013-04,H2,7,140,15298815,125.661,38,78,94,4
2013-05,H2,7,183,23337697,173.486,43,95,118,6
2013-06,H2,7,190,24750640,167.153,44,91,116,6
2013-04,H2,8,16,149168,2.094,6,9,9,1
2013-11,H2,8,25,305120,5.433,8,12,12,1
2013-09,B4,7,371,51900882,362.269,17,184,230,15
2013-11,B4,7,226,25577060,197.487,21,165,185,15
2013-03,B3,7,220,26811340,222.998,16,98,152,14
2013-12,B3,7,292,31226529,289.333,17,118,163,10
2013-02,B6,7,14,896004,10.666,6,11,12,5
2013-02,H5,8,24,88610,4.986,11,19,19,1
2013-06,H5,8,30,187621,6.689,16,26,28,1
2013-01,H5,8,37,136146,7.424,14,30,31,1
2013-04,H5,8,24,169814,5.256,13,20,21,1
2013-08,H5,8,38,267542,11.233,22,35,36,1
2013-07,H5,8,23,118656,3.981,12,21,22,1
2013-05,H5,8,43,363492,13.068,22,38,39,1
2013-01,H1,8,12,71592,1.258,8,11,11,1
2013-08,F1,7,484,74844970,444.15,75,181,241,9
2013-10,H2,8,16,107675,1.761,2,6,7,2
2013-08,G3,7,213,15028093,183.408,30,170,187,12
2013-08,B7,7,46,1690200,35.249,3,40,44,3
2013-06,G4,7,239,21009817,226.825,34,166,187,9
2013-07,G7,8,959,5507846,197.123,105,825,857,4
2013-08,G7,8,1171,7730329,255.528,103,1021,1058,3
2013-06,H1,7,136,15234979,149.164,22,93,116,6
2013-08,H2,7,116,15742328,100.743,40,66,75,5
2013-10,H5,8,33,159993,7.441,15,30,30,2
2013-12,H5,8,22,117130,6.543,12,21,21,1
2013-02,B4,8,77,454721,18.403,14,69,70,2
2013-03,B4,8,87,517094,19.65,16,77,77,3
2013-09,H5,8,37,207357,7.56,13,32,33,1
2013-03,F2,8,3,18621,0.335,2,3,3,1
2013-07,H1,8,12,93717,2.092,6,10,11,2
2013-09,D1,8,8,192694,3.503,5,8,8,1
2013-10,D1,8,13,208804,1.344,6,9,9,1
2013-07,G2,7,270,31586596,304.327,16,163,218,11
2013-08,B2,8,429,3104312,138.508,10,213,231,1
2013-09,B2,8,375,3032392,115.723,10,176,191,2
2013-10,B2,8,406,2272052,72.891,11,212,228,3
2013-11,B2,8,366,2553033,97.156,11,176,194,1
2013-04,H3,7,81,5563748,79.498,12,65,67,8
2013-11,H3,7,135,13886574,143.498,12,94,112,10
2013-12,H3,7,142,19605103,141.499,8,68,83,13
2013-11,G4,7,226,20743994,204.332,45,185,200,8
2013-01,G3,8,872,4375316,194.599,43,737,757,5
2013-10,G4,7,162,11748520,153.647,38,129,132,8
2013-01,T6,7,14,933960,11.666,9,14,14,1
2013-03,T6,7,50,4978092,44.999,14,36,39,3
2013-12,T6,7,18,1225992,15.999,8,17,18,3
2013-11,T6,7,21,1240293,14.833,9,19,20,2
2013-03,H4,7,103,13369916,95.33,17,34,44,5
2013-06,B4,8,85,487484,22.435,14,70,73,3
2013-07,B4,8,84,448219,19.77,13,71,73,4
2013-04,B4,8,80,518334,17.569,14,72,73,1
2013-08,B4,8,96,492014,21.353,17,75,78,3
2013-12,B4,8,98,562988,22.397,15,82,85,1
2013-10,B4,8,95,494393,26.123,16,82,84,1
2013-11,B4,8,102,547877,25.097,18,84,86,4
2013-05,B4,8,84,395336,22.001,14,75,75,1
2013-08,H1,8,19,208400,2.803,9,19,19,1
2013-05,D1,7,1872,278611867,2070.811,76,552,768,10
2013-04,B2,8,421,3044902,57.243,11,213,224,2
2013-03,B2,8,407,3099047,61.335,10,208,218,1
2013-01,B2,8,227,1471054,31.46,9,120,127,1
2013-05,B2,8,329,2487179,86.933,10,177,187,2
2013-07,B2,8,442,3052184,100.701,12,199,217,1
2013-08,F3,8,82,958973,6.746,11,48,49,2
2013-07,F3,8,65,743258,6.617,11,38,39,2
2013-11,D1,8,13,223673,3.591,7,10,10,1
2013-04,T1,8,62,694977,4.243,8,59,59,1
2013-07,T1,8,79,787700,9.63,9,66,67,1
2013-08,T1,8,86,1102979,12.741,9,77,77,1
2013-10,T1,8,89,878512,11.001,6,75,77,1
2013-08,G3,8,1008,5717975,253.144,53,838,856,3
2013-02,T1,7,371,40936096,408.162,18,156,231,12
2013-12,T1,8,94,1117936,12.613,9,83,87,1
2013-01,T1,8,65,639903,5.31,8,53,53,1
2013-06,B2,8,355,2781916,105.09,8,192,204,1
2013-02,B2,8,212,1517532,36.212,8,132,141,1
2013-06,H2,8,24,197307,1.976,5,9,10,1
2013-07,H2,8,14,128155,1.344,5,8,8,1
2013-05,H2,8,22,178709,2.6,3,8,9,1
2013-12,B2,8,280,1959514,74.925,11,152,163,1
2013-01,G5,7,83,12834853,73.246,9,31,39,5
2013-05,G5,7,112,18459740,106.415,14,36,45,8
2013-03,D1,7,1539,248338786,1779.963,66,403,583,9
2013-02,B3,7,220,28339133,236.248,18,79,141,14
2013-01,B6,7,11,901788,9.5,5,8,8,5
2013-03,B6,7,22,1390512,17.833,5,14,20,5
2013-04,B6,7,27,2573302,24.333,5,12,19,5
2013-05,B6,7,27,2746059,26.166,6,14,21,4
2013-09,B6,7,31,4678312,29.667,5,12,20,7
2013-10,B6,7,39,4358349,36.5,6,15,24,8
2013-05,G2,8,24,319252,6.597,5,18,20,2
2013-03,H2,8,23,165155,3.431,4,8,9,1
2013-08,H2,8,15,121082,2.012,4,5,5,1
2013-09,H2,8,23,163667,4.829,6,10,10,1
2013-02,T1,8,83,968525,6.289,9,72,73,1
2013-07,D2,7,855,120184196,1038.052,72,370,501,7
2013-06,H4,7,70,8803440,51.827,15,26,38,4
2013-07,H4,7,64,8657053,48.327,10,22,30,5
2013-08,H4,7,66,8678204,50.828,10,18,29,5
2013-09,H4,7,97,12336313,72.323,13,29,45,5
2013-04,T6,7,81,9039259,69.996,21,52,58,3
2013-06,T6,7,37,2011059,25.662,20,35,36,2
2013-03,T1,8,79,861694,5.007,9,62,64,1
2013-07,T6,7,14,685519,9.665,11,13,14,1
2013-09,T6,7,18,1312407,17.833,10,17,18,2
2013-08,F1,8,14,111858,3.631,9,12,13,1
2013-05,T1,8,77,797019,10.811,11,68,69,1
2013-06,T6,8,59,205590,17.931,9,55,55,1
2013-07,T6,8,49,175519,13.889,8,48,48,1
2013-05,F1,7,691,103406640,633.136,79,239,324,12
2013-01,T2,8,2,9170,0.334,2,2,2,1
2013-08,D2,7,629,88337336,771.891,71,346,432,12
2013-02,D1,7,1194,191544125,1388.968,58,328,496,10
2013-06,F1,8,15,107550,1.925,12,14,14,1
2013-02,H4,7,67,7384123,61.998,12,24,31,6
2013-11,H4,7,75,9262410,50.49,12,24,35,5
2013-01,D1,7,562,82127125,568.979,52,227,280,10
2013-03,H3,7,68,4871240,62.749,10,59,61,10
2013-05,H3,7,84,7147467,79.999,11,67,70,9
2013-06,H3,7,79,7780092,75.665,12,53,61,8
2013-07,H3,7,76,5567240,70.748,11,68,69,5
2013-10,H3,7,123,10173754,118.996,12,90,102,11
2013-01,H4,7,18,2386555,16.999,10,17,17,2
2013-02,G5,7,72,12298418,67.915,8,28,33,5
2013-09,G4,7,172,10142520,159.745,41,148,159,11
2013-12,G4,7,199,18514627,207.164,44,132,147,7
2013-11,T1,8,104,1143708,16.819,12,90,91,1
2013-10,G5,7,109,16699246,101.329,12,34,48,5
2013-09,G5,7,141,24563293,131.913,13,42,53,6
2013-01,G9,7,1,1495,0.25,1,1,1,1
2013-03,G9,7,3,14285,0.917,2,2,3,1
2013-05,G9,7,4,107760,1.916,3,3,3,2
2013-02,T6,7,36,2012402,28.665,13,32,34,2
2013-01,B5,7,18,1316259,17.5,4,14,18,6
2013-03,B5,7,48,3747650,37.498,6,27,36,8
2013-02,B5,7,29,2232445,22.582,5,17,21,7
2013-07,B5,7,24,1577728,20.416,6,16,23,3
2013-08,B5,7,23,908888,16.75,7,15,19,3
2013-10,B5,7,30,1853237,19.414,8,15,19,3
2013-11,B5,7,23,1903302,19.75,3,18,21,5
2013-12,B5,7,22,1949413,19.083,5,13,16,3
2013-09,T6,8,61,274401,16.787,9,60,60,1
