ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2010-03,G7,11,10947,24594753,174,8091,9981,1
2010-04,G7,11,11242,23667983,177,8407,10282,1
2010-05,G7,11,11534,25207389,182,8497,10467,1
2010-06,G7,11,11381,24455980,179,8339,10288,1
2010-07,G7,11,10872,22844801,177,8022,9842,1
2010-08,G7,11,11415,24920857,183,8344,10295,1
2010-09,G7,11,11382,25308994,181,8234,10210,1
2010-10,G7,11,11837,26953475,179,8518,10577,1
2010-11,G7,11,12231,29980948,184,8989,11099,1
2010-12,G7,11,11759,25934085,183,8719,10701,1
2010-05,F1,11,508,4628024,42,205,333,1
2010-06,F1,11,543,5656529,48,223,358,1
2010-07,F1,11,423,3494145,45,218,325,1
2010-08,F1,11,419,3647784,47,212,321,1
2010-09,F1,11,330,2687713,45,182,264,1
2010-10,F1,11,350,2468135,42,195,281,1
2010-11,F1,11,335,2487525,48,188,266,1
2010-12,F1,11,266,1561355,44,167,221,1
2010-01,T4,11,7620,21232607,28,2518,6003,1
2010-02,T4,11,7580,20003818,26,2502,5947,1
2010-03,T4,11,7633,21564961,27,2585,6002,1
2010-04,T4,11,7610,20547578,26,2590,5987,1
2010-05,T4,11,7506,21035123,26,2601,5795,1
2010-06,T4,11,7763,21592602,27,2676,6050,1
2010-07,T4,11,8844,21791509,27,2979,6847,1
2010-08,T4,11,9039,21578995,27,3014,7055,1
2010-09,T4,11,7508,19318625,27,2595,5888,1
2010-10,T4,11,8774,21646231,28,2913,6811,1
2010-11,T4,11,8761,22609006,28,2885,6801,1
2010-12,T4,11,8679,21292022,27,2855,6743,1
2010-04,F3,11,910,8842374,15,171,364,1
2010-01,B4,11,729,5298480,26,410,591,1
2010-02,B4,11,725,4708801,28,430,603,1
2010-03,B4,11,882,7025876,30,493,722,1
2010-04,B4,11,916,6834889,29,537,752,1
2010-05,B4,11,898,7114782,27,520,732,1
2010-06,B4,11,916,7934490,30,491,710,1
2010-07,B4,11,895,6372699,31,516,723,1
2010-08,B4,11,980,6920738,30,552,782,1
2010-09,B4,11,1008,9296942,29,556,798,1
2010-10,B4,11,1114,8248382,28,663,937,1
2010-11,B4,11,1043,8301385,27,628,880,1
2010-12,B4,11,909,6683512,30,534,755,1
2010-01,B2,11,4527,8592133,15,2280,3943,1
2010-02,B2,11,4601,8462464,15,2325,4057,1
2010-03,B2,11,4915,10132510,17,2456,4335,1
2010-04,B2,11,5116,10550849,17,2480,4466,1
2010-05,B2,11,5147,11036676,18,2470,4478,1
2010-06,B2,11,5135,11148611,19,2440,4434,1
2010-07,B2,11,5202,11932743,18,2522,4468,1
2010-08,B2,11,5444,13592444,19,2601,4645,1
2010-09,B2,11,5061,12753516,17,2356,4330,1
2010-10,B2,11,5290,13743236,19,2497,4512,1
2010-11,B2,11,5154,13516059,18,2461,4410,1
2010-12,B2,11,4811,9894815,16,2386,4194,1
2010-01,H3,11,45,394723,7,36,43,1
2010-02,H3,11,56,519395,6,37,48,1
2010-03,H3,11,53,739065,6,34,46,1
2010-04,H3,11,60,645939,7,40,51,1
2010-05,H3,11,63,745891,7,38,48,1
2010-06,H3,11,84,979968,8,41,60,1
2010-07,H3,11,68,740695,8,43,60,1
2010-08,H3,11,69,466272,9,46,62,1
2010-09,H3,11,89,846279,8,52,68,1
2010-10,H3,11,89,617683,9,51,72,1
2010-11,H3,11,108,983657,10,51,79,1
2010-12,H3,11,118,1406119,9,53,84,1
2010-01,G3,11,8976,24025949,65,4150,6879,1
2010-02,G3,11,8990,24769763,69,4124,6846,1
2010-04,G3,11,9642,28429634,66,4431,7262,1
2010-05,G3,11,9953,31877235,65,4569,7450,1
2010-06,G3,11,10195,35213313,69,4669,7566,1
2010-07,G3,11,10327,35912517,64,4743,7584,1
2010-08,G3,11,10495,32339975,68,4922,7899,1
2010-09,G3,11,9894,29429922,66,4670,7516,1
2010-11,G3,11,10194,32064186,66,4774,7671,1
2010-12,G3,11,9655,27095624,65,4566,7373,1
2010-04,D1,11,33,322999,14,22,28,1
2010-04,H1,11,31,92488,12,26,29,1
2010-08,H1,11,50,167804,15,38,43,1
2010-01,A1,11,124,844524,11,73,106,1
2010-02,A1,11,109,898304,10,71,99,1
2010-09,A1,11,245,1617671,12,99,150,1
2010-10,A1,11,244,1594127,15,107,158,1
2010-11,A1,11,374,2474626,15,129,207,1
2010-12,A1,11,273,2352700,15,115,168,1
2010-01,G7,11,10370,20513499,176,7781,9544,1
2010-05,G1,11,5,10567,2,3,5,1
2010-12,G1,11,10,27659,4,5,7,1
2010-03,F1,11,334,2905539,44,177,253,1
2010-03,F2,11,184,1633181,10,36,92,1
2010-04,F2,11,234,1914607,11,43,100,1
2010-05,F2,11,273,2039980,10,51,129,1
2010-01,F1,11,238,1278725,44,156,200,1
2010-02,F1,11,251,1625882,39,154,208,1
2010-04,F1,11,376,3169873,42,180,275,1
2010-09,B3,11,161,2361885,13,94,117,1
2010-10,B3,11,216,2124360,13,127,149,1
2010-11,B3,11,226,2455289,13,131,157,1
2010-12,B3,11,230,2488596,13,132,158,1
2010-03,A1,11,216,1650160,13,82,128,1
2010-04,A1,11,212,1743593,12,82,122,1
2010-05,A1,11,119,815228,11,75,106,1
2010-06,A1,11,147,1232014,11,80,107,1
2010-07,A1,11,176,1003105,10,81,105,1
2010-08,A1,11,224,1553782,11,91,132,1
2010-01,G2,11,40,232639,6,29,36,1
2010-02,G2,11,70,415632,5,30,38,1
2010-04,G2,11,51,453698,6,27,41,1
2010-03,G2,11,38,183078,6,22,32,1
2010-05,G2,11,91,686411,7,36,48,1
2010-06,G2,11,130,1097818,7,40,58,1
2010-08,G2,11,90,504653,8,45,60,1
2010-07,G2,11,83,438018,7,39,49,1
2010-10,G2,11,104,493615,7,52,74,1
2010-09,G2,11,94,637467,7,40,52,1
2010-11,G2,11,213,1586003,10,70,118,1
2010-12,G2,11,215,1678694,10,77,130,1
2010-06,D1,11,67,582657,10,25,41,1
2010-07,D1,11,50,480885,13,25,45,1
2010-08,D1,11,50,398493,13,33,44,1
2010-10,D1,11,52,678949,13,34,42,1
2010-11,D1,11,72,722906,19,42,52,1
2010-01,F2,11,153,1051393,9,36,78,1
2010-02,F2,11,171,1440002,10,37,82,1
2010-06,F2,11,313,2356224,9,61,153,1
2010-07,F2,11,304,2359083,10,63,143,1
2010-08,F2,11,309,2237254,12,64,148,1
2010-09,F2,11,241,1381240,9,60,132,1
2010-10,F2,11,237,1971651,10,55,122,1
2010-11,F2,11,230,2054265,9,52,122,1
2010-12,F2,11,196,2092962,8,46,107,1
2010-01,F3,11,555,4095187,16,150,279,1
2010-03,F3,11,747,6750272,17,160,316,1
2010-05,F3,11,1177,12196990,15,192,422,1
2010-06,F3,11,1224,12646160,16,205,456,1
2010-09,F3,11,980,9004412,16,186,390,1
2010-10,F3,11,970,9042453,17,204,407,1
2010-11,F3,11,1101,11297176,17,209,430,1
2010-12,F3,11,957,9244888,17,204,386,1
2010-02,F3,11,555,4824609,16,143,251,1
2010-07,F3,11,1114,11549434,16,198,429,1
2010-02,G7,11,10285,19881232,173,7687,9429,1
2010-08,F3,11,1110,10692317,16,190,429,1
2010-01,H1,11,38,161256,14,30,34,1
2010-02,H1,11,34,147592,9,26,29,1
2010-03,H1,11,23,71558,10,20,22,1
2010-05,H1,11,37,131298,13,29,32,1
2010-06,H1,11,41,173109,13,31,36,1
2010-07,H1,11,46,144733,15,35,40,1
2010-12,H1,11,51,203111,14,40,50,1
2010-02,B3,11,121,1358161,12,70,82,1
2010-01,B3,11,111,1360830,14,68,80,1
2010-04,B3,11,119,1388499,13,81,90,1
2010-05,B3,11,122,1408833,13,87,97,1
2010-06,B3,11,139,1792998,14,91,103,1
2010-08,B3,11,198,1486659,14,121,144,1
2010-04,G4,11,179,316622,16,141,170,1
2010-05,G4,11,187,564135,15,145,176,1
2010-06,G4,11,191,382840,16,151,180,1
2010-10,G4,11,198,567492,18,161,189,1
2010-11,G4,11,191,445995,20,159,183,1
2010-07,B3,11,175,1258944,14,107,122,1
2010-09,H1,11,46,148006,12,33,39,1
2010-10,H1,11,53,165246,13,40,48,1
2010-01,B7,11,44,97676,3,38,40,1
2010-02,B7,11,41,114330,2,31,35,1
2010-03,B7,11,52,182693,2,38,41,1
2010-01,B5,11,238,557632,8,175,229,1
2010-02,B5,11,228,545442,8,176,219,1
2010-03,B5,11,256,834311,8,191,245,1
2010-04,B5,11,284,885233,9,206,270,1
2010-05,B5,11,278,822799,9,202,262,1
2010-06,B5,11,271,721018,9,197,255,1
2010-07,B5,11,404,1000716,9,302,377,1
2010-08,B5,11,403,960669,9,298,377,1
2010-09,B5,11,281,847090,9,194,257,1
2010-10,B5,11,422,1109787,9,298,384,1
2010-11,B5,11,411,1080296,9,294,379,1
2010-12,B5,11,385,810853,9,282,359,1
2010-03,B3,11,127,1397645,14,79,93,1
2010-12,D1,11,49,596371,14,32,35,1
2010-01,T6,11,265,282206,17,205,224,1
2010-02,T6,11,321,444683,19,244,267,1
2010-03,T6,11,404,938416,23,298,338,1
2010-04,T6,11,479,1027641,25,371,424,1
2010-05,T6,11,429,880060,25,355,395,1
2010-06,T6,11,338,437231,23,285,318,1
2010-07,T6,11,316,328368,23,264,299,1
2010-08,T6,11,337,411250,21,276,312,1
2010-09,T6,11,358,480378,23,297,329,1
2010-10,T6,11,371,460425,25,289,331,1
2010-11,T6,11,356,416171,23,261,300,1
2010-12,T6,11,329,346285,24,227,262,1
2010-01,G4,11,160,260972,19,127,151,1
2010-06,H5,11,229,631283,36,158,196,1
2010-07,H5,11,231,562620,38,153,195,1
2010-08,H5,11,217,405044,39,159,201,1
2010-01,H5,11,207,406930,31,134,173,1
2010-02,H5,11,197,367209,31,132,164,1
2010-03,H5,11,215,490375,34,146,182,1
2010-04,H5,11,243,561753,33,157,199,1
2010-05,H5,11,247,676854,37,164,210,1
2010-09,H5,11,184,342733,32,136,168,1
2010-10,H5,11,215,351610,42,160,195,1
2010-11,H5,11,188,273347,39,146,172,1
2010-12,H5,11,179,240574,35,134,162,1
2010-09,G4,11,175,364338,15,141,166,1
2010-03,G4,11,162,244779,15,133,158,1
2010-07,G4,11,197,325943,19,158,189,1
2010-08,G4,11,217,512130,20,166,203,1
2010-12,G4,11,182,405989,20,154,175,1
2010-09,B7,11,43,141101,3,36,38,1
2010-10,B7,11,52,156563,2,43,47,1
2010-01,R1,11,31,128419,6,22,26,1
2010-02,R1,11,31,84699,5,21,25,1
2010-03,R1,11,29,74575,4,22,24,1
2010-04,R1,11,28,63789,4,21,23,1
2010-05,R1,11,28,51121,4,21,23,1
2010-06,R1,11,22,47124,5,16,18,1
2010-07,R1,11,33,60640,5,22,25,1
2010-08,R1,11,35,73046,5,23,26,1
2010-09,R1,11,33,147944,3,22,25,1
2010-10,R1,11,43,63885,7,31,34,1
2010-11,R1,11,41,56169,6,29,32,1
2010-12,R1,11,38,56286,6,27,30,1
2010-05,B7,11,42,82260,2,40,40,1
2010-06,B7,11,43,187716,3,40,41,1
2010-07,B7,11,53,164369,3,49,51,1
2010-08,B7,11,54,188154,3,49,51,1
2010-11,B7,11,50,119400,2,42,44,1
2010-12,B7,11,46,150744,2,40,44,1
2010-05,D1,11,38,295526,8,19,28,1
2010-11,H1,11,50,164791,13,37,45,1
2010-01,T2,11,1294,2316811,8,446,892,1
2010-02,T2,11,1273,2299078,8,434,877,1
2010-03,T2,11,1302,2721500,8,435,888,1
2010-04,T2,11,1322,2793116,8,435,898,1
2010-05,T2,11,1339,3026715,8,441,901,1
2010-06,T2,11,1341,3275222,9,428,884,1
2010-07,T2,11,1346,3626275,9,443,896,1
2010-08,T2,11,1301,3154773,8,451,898,1
2010-09,T2,11,1277,2784266,8,432,878,1
2010-10,T2,11,1288,2854463,9,455,896,1
2010-11,T2,11,1315,2906425,8,443,883,1
2010-12,T2,11,1248,2227144,8,439,872,1
2010-01,H4,11,17,123848,6,12,14,1
2010-02,H4,11,13,67639,5,9,10,1
2010-03,H4,11,14,70133,7,13,13,1
2010-04,H4,11,18,145534,7,15,16,1
2010-05,H4,11,23,108719,8,17,20,1
2010-06,H4,11,12,66546,6,11,12,1
2010-07,H4,11,11,68243,6,10,11,1
2010-08,H4,11,16,67950,8,14,16,1
2010-10,H4,11,11,49753,5,9,11,1
2010-09,H4,11,11,17999,5,10,11,1
2010-11,H4,11,12,32874,5,10,12,1
2010-12,H4,11,11,68782,4,8,10,1
2010-01,G9,11,225,345748,9,88,222,1
2010-02,G9,11,259,254668,8,87,255,1
2010-03,G9,11,229,290675,10,82,225,1
2010-04,G9,11,234,299348,9,86,229,1
2010-05,G9,11,229,338219,7,85,226,1
2010-06,G9,11,219,346134,9,77,211,1
2010-07,G9,11,210,309941,8,78,201,1
2010-08,G9,11,230,329790,8,82,225,1
2010-09,G9,11,215,283058,9,77,210,1
2010-10,G9,11,229,290663,10,76,223,1
2010-11,G9,11,235,320924,9,80,230,1
2010-12,G9,11,220,303023,9,70,216,1
2010-08,B6,11,263,323631,5,218,247,1
2010-09,B6,11,254,306862,5,203,226,1
2010-10,B6,11,280,473587,5,227,251,1
2010-11,B6,11,287,378464,5,222,256,1
2010-12,B6,11,283,350998,5,220,253,1
2010-02,G4,11,145,146665,15,124,144,1
2010-01,B6,11,222,182687,5,191,214,1
2010-02,B6,11,206,207422,5,176,199,1
2010-03,B6,11,234,371314,5,193,224,1
2010-04,B6,11,243,436117,5,194,223,1
2010-05,B6,11,236,365759,5,198,222,1
2010-06,B6,11,249,407559,5,204,231,1
2010-07,B6,11,245,332838,5,205,230,1
2010-02,D1,11,34,264011,11,21,30,1
2010-07,G1,11,11,37202,2,3,4,1
2010-08,G1,11,11,37202,2,3,4,1
2010-09,G1,11,4,10115,2,3,4,1
2010-10,G1,11,7,26915,2,3,6,1
2010-11,G1,11,9,49806,3,4,6,1
2010-01,D1,11,18,75192,11,16,17,1
2010-01,G5,11,16,24794,6,15,16,1
2010-02,G5,11,15,13839,6,15,15,1
2010-03,G5,11,20,68185,7,18,20,1
2010-04,G5,11,16,8744,6,16,16,1
2010-05,G5,11,15,9811,5,15,15,1
2010-06,G5,11,17,9841,6,17,17,1
2010-07,G5,11,18,16823,6,18,18,1
2010-08,G5,11,18,24483,6,18,18,1
2010-09,G5,11,18,25910,6,18,18,1
2010-04,B7,11,46,127474,2,37,38,1
2010-01,T3,11,7,36628,3,6,7,1
2010-02,T3,11,7,31548,3,5,7,1
2010-03,T3,11,9,57061,3,6,9,1
2010-04,T3,11,11,39665,3,7,10,1
2010-05,T3,11,13,81964,2,7,11,1
2010-06,T3,11,16,80317,3,10,14,1
2010-07,T3,11,37,116620,3,25,33,1
2010-08,T3,11,40,138054,3,24,33,1
2010-09,T3,11,19,112746,3,12,16,1
2010-10,T3,11,37,123208,3,22,30,1
2010-11,T3,11,35,91576,3,24,29,1
2010-12,T3,11,37,88608,3,24,30,1
2010-01,G1,11,3,6100,1,2,3,1
2010-02,G1,11,3,6767,1,2,3,1
2010-03,G1,11,3,11267,1,2,3,1
2010-04,G1,11,3,9167,1,2,3,1
2010-06,G1,11,4,10250,2,3,4,1
2010-10,G5,11,19,30362,6,17,18,1
2010-11,G5,11,13,23575,4,11,12,1
2010-12,G5,11,14,13319,6,14,14,1
