ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2010-03,B2,17,355627,18021816,23,858,1262,5
2010-04,B2,17,254366,13487112,19,737,890,4
2010-05,B2,17,307954,15744950,19,739,890,5
2010-06,B2,17,282507,14245532,18,692,842,4
2010-07,B2,17,329622,15775353,19,700,847,4
2010-08,B2,17,385487,17999772,19,710,885,5
2010-09,B2,17,316180,16077803,17,740,892,4
2010-10,B2,17,360790,20123711,15,737,905,4
2010-11,B2,17,393181,22644830,16,743,915,5
2010-12,B2,17,267281,14579398,17,643,781,4
2010-01,R1,17,112687,5079105,13,154,156,4
2010-02,R1,17,101477,4409991,14,153,156,4
2010-03,R1,17,97217,4192133,14,189,240,5
2010-01,H3,17,33519,1887756,13,174,176,4
2010-02,H3,17,24813,1359773,15,197,199,4
2010-03,H3,17,39110,1226882,14,239,270,5
2010-04,H3,17,9817,397178,12,148,153,4
2010-05,H3,17,21393,1108994,13,179,184,5
2010-06,H3,17,26900,1472569,13,169,173,4
2010-07,H3,17,9729,559323,11,144,147,4
2010-08,H3,17,16126,810952,14,164,167,5
2010-09,H3,17,16666,955815,16,176,186,4
2010-10,H3,17,18043,1072837,13,157,163,4
2010-11,H3,17,47169,2794850,16,208,214,5
2010-12,H3,17,35763,2224181,17,205,210,4
2010-03,F3,17,68498,3196080,17,136,177,5
2010-04,F3,17,67890,3603652,16,120,125,4
2010-05,F3,17,124928,7165832,15,132,138,5
2010-06,F3,17,147690,7985838,18,143,155,4
2010-07,F3,17,96721,5196432,14,124,134,4
2010-08,F3,17,123860,6542957,16,130,143,5
2010-09,F3,17,74787,3843202,14,116,128,4
2010-11,F3,17,78369,3880264,16,128,139,5
2010-12,F3,17,51451,2710460,16,132,140,4
2010-09,B1,17,1756698,105354397,190,7659,8684,4
2010-01,T1,17,323679,17862017,33,1933,2028,4
2010-02,T1,17,473369,30657820,32,2141,2243,4
2010-01,H5,17,22022,1146246,48,152,157,4
2010-02,H5,17,23718,1197184,50,149,154,4
2010-03,H5,17,34734,1929387,60,236,319,5
2010-04,H5,17,29463,1625219,50,187,196,4
2010-05,H5,17,39157,1917247,55,207,216,5
2010-06,H5,17,30516,1426376,52,179,188,4
2010-07,H5,17,33234,1525004,51,181,193,4
2010-08,H5,17,36960,1852577,49,191,201,5
2010-09,H5,17,32904,1685827,50,184,191,4
2010-10,H5,17,28857,1688571,50,172,178,4
2010-11,H5,17,30584,1653463,50,174,179,5
2010-12,H5,17,21950,1072687,47,148,149,4
2010-08,G3,17,981262,47345504,74,5306,5990,5
2010-06,G3,17,805531,40775057,71,4930,5848,4
2010-09,G3,17,791913,36666630,71,5592,6201,4
2010-02,G7,17,1116670,59617751,197,4053,4214,4
2010-03,G7,17,1472388,80798865,197,4865,6811,5
2010-01,G7,17,994008,53680426,190,3525,3651,4
2010-02,F2,17,24984,1404660,16,64,68,4
2010-03,F2,17,39764,2893980,17,100,125,5
2010-04,F2,17,48649,3370124,14,71,75,4
2010-05,F2,17,73408,5140004,14,87,90,5
2010-06,F2,17,59901,4409121,14,79,84,4
2010-07,F2,17,46981,3570366,13,72,76,4
2010-08,F2,17,64319,4818156,14,85,90,5
2010-05,G1,17,381,14827,2,18,18,5
2010-12,G1,17,355,26361,3,14,16,4
2010-02,D2,6,,2744,3,4,4,1
2010-06,B3,17,61615,3217667,12,98,101,4
2010-09,A1,17,25755,936332,10,50,54,4
2010-05,D1,17,68383,2964502,36,106,110,5
2010-06,D1,17,86346,4085183,29,95,99,4
2010-01,G2,17,981,70876,8,18,19,4
2010-03,G2,17,5784,392024,13,29,39,5
2010-05,G2,17,7884,497771,14,30,30,5
2010-01,F3,17,24984,843087,16,68,70,4
2010-10,F3,17,74188,3660768,15,121,132,4
2010-02,G2,17,1507,114683,10,23,23,4
2010-04,G2,17,22921,666131,14,26,26,4
2010-06,G2,17,6599,488510,15,24,24,4
2010-07,G2,17,4048,241528,14,27,27,4
2010-08,G2,17,4724,304214,13,26,26,5
2010-09,G2,17,3002,134078,11,26,26,4
2010-10,G2,17,7120,852443,13,31,31,4
2010-11,G2,17,21485,1371243,9,32,32,5
2010-12,G2,17,21427,1146874,9,33,33,4
2010-04,D1,17,65920,3769201,28,84,88,4
2010-07,D1,17,87848,4554169,30,92,95,4
2010-08,D1,17,106410,5788527,31,94,96,5
2010-03,G4,17,9711,402403,30,141,179,5
2010-04,G4,17,4509,166098,31,124,126,4
2010-05,G4,17,6336,286163,33,144,148,5
2010-06,G4,17,6902,309115,35,144,147,4
2010-07,G4,17,3562,181983,29,122,124,4
2010-08,G4,17,4145,149245,33,125,128,5
2010-09,G4,17,2227,76882,30,115,116,4
2010-10,G4,17,4567,257110,29,113,115,4
2010-11,G4,17,8759,686507,37,127,128,5
2010-12,G4,17,6924,498572,38,127,127,4
2010-09,D1,17,74307,3668493,32,95,97,4
2010-10,D1,17,86037,4782591,29,81,84,4
2010-11,D1,17,87752,5045450,29,89,94,5
2010-01,B3,17,126044,5367951,12,101,108,4
2010-02,B3,17,102156,4339275,11,100,105,4
2010-02,F3,17,30327,1108334,16,81,83,4
2010-06,B1,17,1676695,97811339,182,7049,7840,4
2010-01,G4,17,3251,122286,29,77,78,4
2010-02,G4,17,8290,356120,30,77,79,4
2010-01,H1,17,7726,488162,11,22,24,4
2010-02,H1,17,7544,613916,12,23,24,4
2010-03,H1,17,7778,566236,12,27,35,5
2010-01,B7,17,18395,736876,4,111,120,4
2010-02,B7,17,19090,764183,4,117,127,4
2010-03,B7,17,25015,1124872,4,204,234,5
2010-12,A1,17,20687,1238553,17,78,80,4
2010-12,D1,17,71245,4116763,29,87,89,4
2010-03,B5,17,13866,742009,12,93,123,5
2010-04,B5,17,14103,638114,10,72,76,4
2010-05,B5,17,17185,857399,9,82,84,5
2010-07,B5,17,5488,364705,9,70,76,4
2010-08,B5,17,4378,260141,10,76,80,5
2010-09,B5,17,7843,404943,10,82,87,4
2010-10,B5,17,6999,373635,8,75,80,4
2010-11,B5,17,6722,412118,9,81,86,5
2010-12,B5,17,2582,137571,9,74,76,4
2010-10,G1,17,364,15279,1,14,15,4
2010-01,T6,17,6125,358144,29,129,132,4
2010-02,T6,17,16293,1148682,31,196,202,4
2010-03,T6,17,55333,3722798,33,353,478,5
2010-01,A1,17,2522,147880,11,40,40,4
2010-04,B3,17,55694,3038627,14,111,112,4
2010-05,B3,17,63129,3796692,12,96,98,5
2010-07,B3,17,69706,3849039,14,93,97,4
2010-08,B3,17,75600,3677656,15,114,118,5
2010-09,B3,17,56632,3135934,13,122,125,4
2010-10,B3,17,78765,4431910,14,104,108,4
2010-11,B3,17,93673,5653172,11,110,118,5
2010-12,B3,17,92911,5443002,12,109,110,4
2010-01,H4,17,10736,544841,9,24,24,4
2010-04,B7,17,30527,1433493,3,214,218,4
2010-05,B7,17,26911,1341384,4,252,262,5
2010-06,B7,17,22916,1178995,3,237,244,4
2010-10,B7,17,26764,1487486,4,249,254,4
2010-07,B7,17,22543,1379874,3,214,219,4
2010-08,B7,17,27600,1363823,4,263,269,5
2010-09,B7,17,27244,1343706,4,243,246,4
2010-11,B7,17,31565,1955221,4,242,251,5
2010-12,B7,17,15924,882298,3,190,194,4
2010-08,A1,17,26516,1386294,13,47,48,5
2010-10,A1,17,25187,760685,10,52,57,4
2010-11,A1,17,18353,809016,15,83,85,5
2010-04,T6,17,89141,6348609,33,325,341,4
2010-05,T6,17,73829,4923494,33,348,359,5
2010-06,T6,17,22896,1585887,31,254,265,4
2010-07,T6,17,7067,309603,30,220,223,4
2010-08,T6,17,7173,333036,30,243,250,5
2010-09,T6,17,24057,1352469,29,299,315,4
2010-10,T6,17,21119,1298495,28,285,304,4
2010-11,T6,17,11821,710179,29,259,263,5
2010-09,B6,17,11746,671526,7,95,98,4
2010-10,B6,17,9767,578590,6,91,93,4
2010-11,B6,17,11186,709089,7,94,98,5
2010-04,G1,17,273,11008,2,15,15,4
2010-08,G1,17,580,26252,1,16,18,5
2010-03,B3,17,116401,5154735,16,149,197,5
2010-04,B2,6,,354,1,1,1,1
2010-05,B2,6,,1154,1,2,2,1
2010-03,H2,17,22576,1104402,33,51,65,5
2010-04,H2,17,7880,524611,27,40,40,4
2010-05,H2,17,8921,759249,24,39,39,5
2010-06,H2,17,5858,567839,22,34,34,4
2010-07,H2,17,8313,868218,25,36,37,4
2010-08,H2,17,12766,1079961,24,36,36,5
2010-09,H2,17,5850,410372,24,34,34,4
2010-12,H2,17,26823,1334477,26,39,39,4
2010-12,T6,17,8771,600001,30,217,224,4
2010-06,A1,17,6060,222211,8,42,43,4
2010-07,A1,17,5604,249854,9,36,37,4
2010-04,R1,17,51097,2424905,11,109,114,4
2010-03,A1,17,14792,587475,14,48,61,5
2010-04,A1,17,24058,768355,13,46,49,4
2010-09,F2,17,39875,2802832,17,77,81,4
2010-10,F2,17,36008,2248088,16,75,78,4
2010-11,F2,17,47205,3551846,16,81,85,5
2010-12,F2,17,44169,3409440,17,79,82,4
2010-05,A1,17,6331,306616,10,47,48,5
2010-06,F1,6,,1700,2,2,2,1
2010-02,H4,17,11355,659731,10,22,22,4
2010-03,H4,17,15038,604255,13,40,55,5
2010-04,H4,17,13835,687077,11,34,35,4
2010-05,H4,17,14688,824307,10,37,37,5
2010-06,H4,17,4706,419522,11,37,37,4
2010-07,H4,17,3319,265577,9,32,32,4
2010-08,H4,17,20221,1155338,12,36,38,5
2010-09,H4,17,17072,939819,13,36,39,4
2010-10,H4,17,15086,947394,12,29,31,4
2010-11,H4,17,4689,343403,10,26,27,5
2010-12,H4,17,8217,461890,11,28,29,4
2010-01,F2,17,13603,773643,15,58,59,4
2010-01,T2,17,10168,396151,9,68,70,4
2010-02,T2,17,16360,615374,9,68,70,4
2010-03,T2,17,34131,1423721,9,84,112,5
2010-05,H1,17,1709,69821,13,29,29,5
2010-06,H1,17,1135,76915,15,28,28,4
2010-10,H2,17,3768,181030,27,41,41,4
2010-11,H2,17,19023,1009314,24,47,48,5
2010-04,T2,17,29433,1243243,8,53,59,4
2010-05,T2,17,39839,1896760,7,63,68,5
2010-06,T2,17,50799,2472159,7,62,70,4
2010-07,T2,17,74682,3205951,7,59,65,4
2010-08,T2,17,68355,2807738,8,67,73,5
2010-09,T2,17,38631,1769217,9,75,82,4
2010-10,T2,17,45233,2367018,8,78,86,4
2010-11,T2,17,56159,3110586,8,79,88,5
2010-12,T2,17,32555,1522113,8,70,77,4
2010-04,B6,17,14111,850840,6,89,89,4
2010-05,B6,17,12531,730075,6,88,88,5
2010-08,B6,17,6042,318367,7,96,99,5
2010-12,B6,17,7260,436049,7,83,85,4
2010-09,D2,6,,2643,4,4,4,1
2010-01,G7,6,,500,1,1,1,1
2010-03,B6,17,8998,356400,7,91,127,5
2010-05,R1,17,61797,2716091,12,109,112,5
2010-06,R1,17,38855,1660261,12,113,120,4
2010-07,R1,17,41691,1699013,12,102,108,4
2010-08,R1,17,49870,2330222,12,105,110,5
2010-09,R1,17,33001,1380423,11,108,110,4
2010-10,R1,17,34113,1585254,13,103,105,4
2010-11,R1,17,42268,1946224,13,120,124,5
2010-01,H2,17,9199,548924,24,32,32,4
2010-02,H2,17,12519,456921,26,33,34,4
2010-04,G9,17,1242,85677,9,31,31,4
2010-05,G9,17,2547,174743,7,30,32,5
2010-06,G9,17,1223,83887,7,23,25,4
2010-07,G9,17,1552,103805,6,21,22,4
2010-08,G9,17,1848,93850,6,18,20,5
2010-09,G9,17,1345,79441,5,23,26,4
2010-03,G9,17,2729,185777,10,50,67,5
2010-04,H1,17,1305,72372,11,23,24,4
2010-12,R1,17,45992,2393336,11,96,99,4
2010-01,G9,17,2530,149845,8,42,45,4
2010-01,G5,17,951,56929,8,15,16,4
2010-02,G5,17,3202,340780,9,17,18,4
2010-10,G9,17,1000,64648,5,20,23,4
2010-11,G9,17,1549,115419,7,19,31,5
2010-12,G9,17,2474,175723,8,18,24,4
2010-02,B5,17,5906,303955,9,56,58,4
2010-06,B5,17,6478,414537,8,66,69,4
2010-02,A1,17,1742,117621,8,31,31,4
2010-01,B4,6,,1110,2,2,2,1
2010-01,D1,6,,990,2,2,2,1
2010-01,B6,17,6331,227430,7,62,66,4
2010-02,B6,17,10287,726400,5,59,62,4
2010-03,D2,6,,240,1,1,1,1
2010-02,R1,6,,2226,2,2,2,1
2010-06,B6,17,4168,151418,6,67,67,4
2010-07,B6,17,4674,215157,6,67,69,4
2010-02,B4,6,,1650,2,2,2,1
2010-03,B4,6,,1130,2,2,2,1
2010-09,G7,6,,1100,2,2,2,1
2010-12,F1,6,,1260,1,2,2,1
2010-02,G9,17,3399,195252,11,44,48,4
2010-05,F1,6,,850,1,1,1,1
2010-08,H1,17,771,43525,11,16,16,5
2010-09,H1,17,1184,64732,18,24,24,4
2010-10,H1,17,915,53218,17,23,23,4
2010-11,H1,17,1143,76159,15,26,26,5
2010-12,H1,17,960,45366,14,25,27,4
2010-07,H1,17,699,35576,10,19,19,4
2010-11,G7,6,,800,1,1,1,1
2010-11,G1,17,778,26101,4,16,16,5
2010-09,B1,6,,3818,7,8,8,1
2010-06,G1,17,289,11564,1,17,17,4
2010-07,G1,17,435,20453,1,16,17,4
2010-01,B5,17,3133,253603,9,54,56,4
2010-07,F1,6,,2200,3,3,3,1
2010-02,H3,6,,750,1,1,1,1
2010-08,D2,6,,560,1,1,1,1
2010-10,D2,6,,2654,4,4,4,1
2010-11,D2,6,,650,2,2,2,1
2010-12,D2,6,,1220,3,3,3,1
2010-01,G1,17,365,8699,2,17,18,4
2010-03,G1,17,201,9697,2,14,22,5
2010-09,G1,17,240,8081,1,13,14,4
2010-07,B1,6,,3897,6,7,7,1
2010-04,T3,17,234,11765,2,4,4,4
2010-05,T3,17,4920,525145,2,4,4,5
2010-09,T3,17,51,8326,1,2,2,4
2010-10,T3,17,12,539,1,2,2,1
2010-11,T3,17,270,11169,2,3,3,5
2010-12,T3,17,192,8777,2,3,3,4
2010-03,G7,6,,625,1,1,1,1
2010-02,G1,17,225,5803,3,15,16,4
2010-01,B1,6,,750,1,1,1,1
2010-08,F1,6,,850,1,1,1,1
2010-10,D1,6,,800,1,1,1,1
2010-04,D2,6,,1050,2,2,2,1
2010-12,B1,6,,1572,5,5,5,1
2010-10,B4,6,,925,2,2,2,1
2010-07,H5,6,,280,1,1,1,1
2010-10,H5,6,,280,1,1,1,1
2010-03,H3,6,,700,1,1,1,1
2010-04,G7,6,,1625,2,2,2,1
2010-02,G7,6,,632,1,1,1,1
2010-02,F1,6,,850,1,1,1,1
2010-03,B1,6,,660,1,1,1,1
2010-05,D2,6,,1912,4,4,4,1
2010-12,B4,6,,501,1,1,1,1
2010-03,R1,6,,1515,1,2,2,1
2010-05,R1,6,,160,1,1,1,1
2010-02,B2,6,,225,1,1,1,1
2010-11,B2,6,,700,1,1,1,1
2010-08,G7,6,,500,1,1,1,1
2010-04,B1,6,,1588,3,4,4,1
2010-06,B1,6,,3792,6,6,6,1
2010-05,B1,6,,900,2,2,2,1
2010-05,H3,6,,684,1,1,1,1
2010-06,D2,6,,610,1,1,1,1
2010-03,B7,6,,450,1,1,1,1
2010-09,B7,6,,900,1,1,1,1
2010-10,B7,6,,1700,2,3,3,1
2010-06,B4,6,,1200,2,2,2,1
2010-07,B4,6,,500,1,1,1,1
2010-10,B1,6,,1236,3,3,3,1
2010-12,H1,6,,625,1,1,1,1
2010-04,D1,6,,1450,2,2,2,1
2010-05,G7,6,,300,1,1,1,1
2010-06,T3,17,58,8635,2,3,3,3
2010-08,B1,6,,2765,5,6,6,1
2010-02,B1,6,,3485,4,5,5,1
2010-11,B1,6,,1615,3,3,3,1
2010-12,H3,6,,850,1,1,1,1
2010-06,H1,6,,882,1,1,1,1
2010-10,R1,6,,720,1,1,1,1
2010-08,B4,6,,920,2,2,2,1
2010-02,T3,17,64,3501,1,1,1,3
2010-03,T3,17,85,7821,1,1,2,5
2010-07,T3,17,43,5442,1,1,1,4
2010-08,T3,17,71,13140,1,1,1,5
2010-11,B4,6,,600,1,1,1,1
2010-02,G4,6,,400,1,1,1,1
2010-06,B7,6,,550,1,1,1,1
2010-07,B7,6,,550,1,1,1,1
2010-11,B7,6,,300,1,1,1,1
2010-04,R1,6,,600,1,1,1,1
2010-11,A1,6,,552,1,1,1,1
2010-09,R1,6,,200,1,1,1,1
2010-09,F1,6,,500,1,1,1,1
