ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2010-03,D1,7,1234,169711497,1374.205,64,338,506,11
2010-09,F1,7,1004,135099536,971.832,94,302,409,14
2010-06,B1,8,1237,7240529,294.012,114,1009,1030,5
2010-11,B1,8,1521,7726550,364.008,122,1280,1305,6
2010-01,B2,7,89,8258765,97.001,12,57,78,8
2010-02,B2,7,111,14426086,129.501,11,54,76,6
2010-03,B2,7,167,17456196,166.166,12,77,113,8
2010-04,B2,7,144,13850086,152.832,12,71,102,9
2010-05,B2,7,191,19475491,189.915,13,85,119,11
2010-06,B2,7,142,14662079,147.832,12,63,91,12
2010-07,B2,7,117,12584165,126.233,13,52,76,10
2010-08,B2,7,119,11760578,115.914,11,56,81,11
2010-09,B2,7,158,15770670,163.582,14,65,91,11
2010-10,B2,7,190,23412146,194.748,13,72,119,9
2010-11,B2,7,192,22930860,199.248,13,65,108,13
2010-12,B2,7,168,20642696,175.581,13,62,96,13
2010-09,B4,7,545,71430244,581.147,18,180,275,16
2010-04,B4,8,339,2261278,60.692,18,131,133,5
2010-02,H5,7,84,6130827,69.663,29,55,69,2
2010-05,H5,7,239,22928150,213.487,45,125,155,5
2010-06,H5,7,195,19497219,177.577,42,104,131,4
2010-07,H5,7,182,16945821,159.572,43,106,137,4
2010-08,H5,7,74,8265506,63.997,25,45,51,5
2010-09,H5,7,263,28127407,231.902,51,136,175,6
2010-10,H5,7,244,22927749,216.402,43,121,156,6
2010-11,H5,7,177,18884058,157.657,36,108,129,6
2010-08,D1,7,1389,173581859,1455.446,70,382,523,14
2010-10,D1,7,1702,233122531,1913.614,67,453,662,13
2010-07,F3,7,223,25133698,214.243,13,114,151,8
2010-08,F3,7,207,21203428,211.828,14,102,145,12
2010-09,F3,7,174,20424880,173.495,13,99,134,8
2010-11,F3,7,283,28103544,288.156,12,130,179,10
2010-12,F3,7,467,44702897,483.982,14,172,245,13
2010-02,F3,8,25,302172,1.187,6,21,21,2
2010-07,F3,8,56,574361,5.706,12,39,39,5
2010-11,F3,8,65,647007,6.298,10,44,44,3
2010-12,F3,8,64,778356,6.544,12,46,47,3
2010-04,H5,7,192,17492852,163.907,46,102,126,9
2010-09,T4,7,667,49773696,612.992,21,368,544,19
2010-10,T4,7,599,50589192,570.739,19,296,444,16
2010-11,T4,7,819,59479812,771.566,20,403,648,15
2010-12,T4,7,522,39860869,476.407,20,296,423,13
2010-01,B3,7,184,15196554,181.166,16,111,141,12
2010-01,T4,7,480,31757726,435.077,20,312,420,13
2010-10,F3,7,220,19399681,228.327,13,132,167,9
2010-01,F3,7,105,9143118,101.329,13,66,83,5
2010-03,A1,7,1074,161633683,1713.405,26,469,841,10
2010-02,B1,7,1072,92575786,986.366,86,482,781,22
2010-03,B1,7,1467,139368803,1335.414,98,570,945,25
2010-04,B1,7,1282,124124083,1199.194,98,519,877,23
2010-05,B1,7,1535,149604733,1390.632,93,595,955,24
2010-06,B1,7,1193,110202323,1110.48,88,503,815,24
2010-09,B1,7,1482,145578146,1372.538,91,554,953,24
2010-10,B1,7,1566,149066088,1492.839,94,638,1025,25
2010-11,B1,7,1498,137779973,1376.903,87,596,954,23
2010-08,G3,8,1167,5882422,288.977,50,966,976,5
2010-11,G7,7,662,74375026,768.816,94,330,506,14
2010-01,G7,8,1108,5663587,226.05,107,989,996,4
2010-05,G7,8,1467,8544448,301.513,108,1252,1260,6
2010-09,G7,8,1507,9994653,280.118,119,1249,1261,5
2010-11,G7,8,1739,11071609,321.331,122,1446,1452,6
2010-12,G7,8,1790,14171434,336.738,119,1365,1371,6
2010-02,A1,7,432,55473094,612.161,22,237,356,8
2010-04,A1,7,814,105915947,1083.899,29,435,623,9
2010-05,A1,7,664,77697933,827.4,25,352,512,13
2010-06,A1,7,436,55641422,510.653,27,270,329,10
2010-07,A1,7,362,35787262,470.991,19,211,296,12
2010-08,A1,7,513,70152771,702.575,21,280,374,12
2010-09,A1,7,1337,204830236,2134.907,31,563,985,13
2010-10,A1,7,991,141005583,1399.573,27,501,728,12
2010-11,A1,7,709,91107027,901.643,32,377,553,13
2010-12,A1,7,647,83385229,801.076,29,338,469,10
2010-10,G7,7,658,80289796,744.738,93,286,490,11
2010-03,G7,7,547,68850196,713.658,76,247,432,9
2010-05,G7,7,540,55135828,561.315,85,264,418,14
2010-09,G7,7,676,88132066,866.321,89,287,532,12
2010-12,G7,7,711,91608104,846.299,87,276,481,12
2010-07,G7,8,1251,5893372,267.078,117,1114,1121,5
2010-12,R1,7,551,41810554,481.23,10,242,345,16
2010-07,D1,7,1005,122640393,971.621,73,330,443,13
2010-05,D1,7,1633,216858308,1712.271,67,441,634,13
2010-06,D1,7,1543,198610975,1630.85,70,432,603,10
2010-09,D1,7,1721,227154456,1901.438,72,503,713,13
2010-02,F1,7,704,100278910,649.303,76,240,311,11
2010-02,F2,7,199,29763534,185.995,15,59,80,10
2010-03,F2,7,224,30454542,199.825,16,64,91,9
2010-10,F2,7,245,38048963,235.495,18,76,108,12
2010-11,F2,7,207,31448197,207.412,18,63,92,12
2010-02,G1,7,76,8013480,89.666,4,34,51,9
2010-03,G1,7,78,10622734,89,4,13,32,10
2010-04,G1,7,105,11214701,120.833,5,35,55,11
2010-05,G1,7,71,10226320,82.5,3,7,26,11
2010-06,G1,7,100,9900142,107.499,6,37,60,12
2010-07,G1,7,57,7976127,65.5,4,9,28,11
2010-08,G1,7,94,8907383,113.333,4,38,61,12
2010-09,G1,7,76,9455289,89.5,5,14,36,13
2010-10,G1,7,93,8261138,108.666,5,39,64,10
2010-11,G1,7,66,8025200,76.333,4,18,37,11
2010-10,B3,7,229,18602000,225.166,20,134,178,13
2010-11,B3,7,310,29361008,303.66,19,144,198,14
2010-05,T4,7,842,68040891,746.274,23,435,686,17
2010-06,T4,7,535,40930578,485.572,19,289,418,16
2010-08,T4,7,308,22420127,282.412,19,196,264,14
2010-05,T4,8,649,4259634,156.578,26,475,518,6
2010-06,T4,8,671,4560760,151.025,29,510,558,5
2010-09,T4,8,525,3278342,117.434,25,390,422,5
2010-12,T4,8,387,3155089,73.79,25,301,332,6
2010-01,G2,7,198,18663085,192.329,13,128,160,7
2010-02,G2,7,164,16770033,167.661,11,98,124,10
2010-03,G2,7,252,27011338,264.828,14,153,194,9
2010-05,G2,7,495,55825924,507.409,14,249,339,14
2010-07,G2,7,260,27458114,254.32,16,158,198,11
2010-08,G2,7,156,11779850,138.826,14,112,137,10
2010-09,G2,7,431,44613336,447.073,14,251,311,12
2010-10,G2,7,452,50802726,492.151,16,257,332,15
2010-11,G2,7,685,75742591,737.815,18,344,473,14
2010-12,G2,7,754,93288697,832.399,19,358,500,14
2010-12,B1,7,1490,152181848,1426.396,88,526,900,23
2010-04,F2,7,216,33687009,205.831,16,63,102,10
2010-07,F2,7,187,27707096,183.499,14,61,93,10
2010-12,F2,7,213,30753005,203.329,16,58,85,12
2010-02,F3,7,83,8361891,87.331,11,49,66,5
2010-05,F3,7,215,22380087,202.993,14,102,141,9
2010-06,F3,7,323,34976915,335.908,14,133,201,11
2010-03,F3,8,46,397527,5.031,8,37,37,4
2010-06,F3,8,60,657513,8.081,11,38,38,3
2010-01,A1,7,370,38091125,537.747,20,204,304,8
2010-10,T1,7,828,106494094,1022.482,24,258,429,20
2010-10,G4,7,208,15786212,220.33,36,139,156,4
2010-05,G4,7,351,26713306,341.322,45,217,270,6
2010-06,G4,7,328,26368353,304.737,40,222,261,8
2010-07,G4,7,254,17364486,239.076,39,196,216,5
2010-08,G4,7,166,11922208,158.161,32,131,144,5
2010-01,G7,7,284,27314727,341.242,71,185,252,7
2010-07,G7,7,364,32077431,406.32,85,203,306,9
2010-02,G7,8,1036,5103806,211.816,104,919,926,5
2010-04,G7,8,1217,7604732,242.164,106,1032,1042,5
2010-06,G7,8,1175,6519695,240.71,106,1009,1016,5
2010-03,T4,8,536,3200399,134.326,21,378,412,5
2010-08,F3,8,56,583152,8.367,13,39,39,4
2010-01,R1,7,551,34746419,507.321,10,262,398,16
2010-01,R1,8,46,200557,6.5,4,25,25,1
2010-03,R1,8,63,249431,8.836,4,33,34,1
2010-09,R1,8,52,288965,6.799,4,27,27,2
2010-03,G3,7,266,17147862,219.576,33,181,217,8
2010-07,G3,7,206,14885865,181.109,33,139,170,11
2010-08,G3,7,279,19472650,229.374,33,179,227,16
2010-09,G3,7,230,17767320,211.321,31,148,185,10
2010-03,T4,7,682,43889378,563.488,21,379,566,11
2010-02,D1,7,1009,136941115,1131.386,56,309,440,12
2010-04,D1,7,1449,182417645,1530.542,65,410,587,13
2010-06,G2,7,477,56837246,491.153,14,242,326,16
2010-02,H1,7,65,6650876,64.165,18,44,50,4
2010-03,H1,7,200,22414380,185.501,29,136,158,6
2010-04,H1,7,250,25713889,253.829,28,144,183,5
2010-05,H1,7,243,26693049,243.249,31,150,183,5
2010-06,H1,7,160,16240065,154.914,29,119,136,2
2010-09,H1,7,230,26320546,230.578,36,159,188,6
2010-10,H1,7,269,27975747,270.745,34,190,220,7
2010-11,H1,7,237,26834629,248.162,30,149,176,8
2010-12,H1,7,148,16165509,151.16,28,110,122,6
2010-03,B3,7,225,19084593,222.914,16,108,139,14
2010-07,B3,7,217,20187861,226.913,19,116,144,15
2010-12,B3,7,393,36950004,403.41,20,180,247,15
2010-03,F3,7,166,16352864,155.909,14,76,98,8
2010-04,F3,7,191,19513334,191.245,13,105,131,11
2010-05,F3,8,42,431984,2.698,9,30,30,4
2010-04,B4,7,312,34791373,296.486,21,156,194,17
2010-02,G7,7,358,38164573,371.486,74,185,282,8
2010-04,G7,7,540,59324227,610.237,84,244,425,13
2010-06,G7,7,488,53190079,506.152,80,225,396,9
2010-08,B1,7,1085,102510702,1002.557,79,457,726,26
2010-01,T4,8,405,2375297,93.31,24,328,362,4
2010-02,T4,8,391,2567711,93.949,21,289,321,5
2010-04,T4,7,560,40583882,497.49,20,291,462,15
2010-02,T4,7,332,28695641,318.577,20,209,282,9
2010-07,T4,7,472,31078029,411.489,20,296,404,14
2010-10,G7,8,1425,9498444,270.985,113,1204,1212,5
2010-09,R1,7,691,45976741,631.984,10,314,496,19
2010-11,R1,7,761,61097825,672.567,10,310,495,19
2010-04,D2,7,941,122556598,1107.962,76,404,592,16
2010-02,R1,7,576,43833541,520.314,10,272,424,14
2010-03,R1,7,695,49239832,628.314,11,295,474,17
2010-04,R1,7,613,43426589,514.893,11,276,434,17
2010-05,R1,7,672,45545382,576.81,11,303,456,17
2010-06,R1,7,582,46341534,518.735,9,257,394,18
2010-07,R1,7,566,39314365,512.49,10,275,414,20
2010-08,R1,7,497,36751604,458.237,11,245,364,18
2010-10,R1,7,631,46564141,546.646,11,280,454,21
2010-07,T1,7,772,88749808,846.897,24,313,472,18
2010-08,T1,7,731,90159041,845.313,23,282,429,17
2010-09,T1,7,822,102627263,963.229,22,294,465,19
2010-01,B7,7,139,4680800,52.185,3,114,138,3
2010-07,B1,7,990,101366581,943.813,80,429,679,23
2010-02,H5,8,45,220692,6.635,15,29,30,1
2010-10,B4,7,421,44004021,394.921,22,194,251,15
2010-11,B4,7,450,49709895,427.471,19,189,246,18
2010-09,B7,7,46,3900263,41.414,2,39,41,7
2010-11,T4,8,461,3410947,100.327,24,353,374,5
2010-01,H1,7,84,8166015,78.081,23,68,73,3
2010-03,H5,7,132,11150589,105.908,36,81,100,3
2010-12,H5,7,86,6558518,76.746,28,56,66,5
2010-08,G7,7,347,40737545,380.989,73,166,283,13
2010-04,F3,8,43,423697,2.951,7,28,29,5
2010-09,F3,8,49,515110,6.403,11,39,40,3
2010-10,F3,8,48,543573,5.073,10,30,31,3
2010-04,T4,8,639,3829738,150.598,26,449,489,5
2010-04,B3,7,251,25173164,245.496,13,117,157,15
2010-05,B3,7,211,19577392,216.582,17,118,147,13
2010-06,B3,7,246,22645606,249.079,17,123,160,11
2010-08,B3,7,185,17927564,192.162,20,99,131,11
2010-09,B3,7,227,21353058,252.331,22,118,156,15
2010-06,B6,7,16,1399584,14.666,6,10,13,4
2010-07,B6,7,15,1287125,13,6,9,11,6
2010-10,B6,7,35,3443148,33.833,6,16,21,8
2010-11,B6,7,37,2808222,32.168,6,13,26,9
2010-12,B6,7,39,5038534,38.666,6,17,21,8
2010-09,H2,7,193,21004571,162.322,50,96,125,7
2010-04,B1,8,1307,6594233,305.209,102,1031,1049,5
2010-07,B1,8,1215,6485478,269.465,103,1021,1040,5
2010-09,B1,8,1631,8529998,383.118,114,1362,1389,5
2010-06,G5,7,140,20858463,122.079,11,37,48,8
2010-11,D1,7,1519,212519393,1707.451,71,429,620,16
2010-02,B3,7,223,21018571,233.666,17,116,147,14
2010-02,R1,8,57,234136,9.54,5,29,30,1
2010-08,R1,8,56,292999,8.086,6,36,36,1
2010-11,R1,8,64,531034,7.471,3,40,41,3
2010-04,T1,7,548,64743549,621.577,23,217,318,19
2010-05,T1,7,812,105338090,987.149,24,268,416,19
2010-01,F2,7,96,14052581,93.333,12,45,52,7
2010-05,F2,7,241,35084623,222.164,15,70,99,11
2010-06,F2,7,250,35394211,233.663,19,77,122,12
2010-08,F2,7,188,27223531,177.498,18,68,94,12
2010-09,F2,7,237,33071048,221.163,17,78,100,12
2010-01,H4,7,57,7114000,46.328,13,20,29,8
2010-03,H4,7,122,15620392,119.08,18,38,55,10
2010-11,H4,7,187,20293238,155.493,17,39,65,11
2010-12,G4,7,267,20976755,292.744,34,154,179,9
2010-04,A1,8,11,128859,1.092,3,9,9,1
2010-06,A1,8,8,58484,0.423,4,5,5,1
2010-09,A1,8,23,252469,1.683,7,15,15,3
2010-12,D1,7,1479,209894279,1695.114,65,404,616,12
2010-08,G7,8,1170,6957022,235.62,115,1052,1066,5
2010-02,B4,7,230,26854906,221.323,19,134,172,15
2010-03,B4,7,359,37942356,314.239,18,157,215,15
2010-03,B4,8,341,2386582,57.331,18,134,136,5
2010-07,B4,8,358,2514354,63.521,20,137,140,5
2010-11,G4,7,335,24708132,338.659,49,252,273,8
2010-10,H2,7,235,25788012,216.235,51,107,132,10
2010-04,G2,7,312,30881254,324.658,16,175,231,12
2010-04,G2,8,4,52165,0.336,2,4,4,2
2010-09,G2,8,11,150771,1.423,3,5,6,2
2010-02,G3,8,1009,4350508,247.852,49,828,834,5
2010-07,B7,7,49,1789877,40.164,2,44,46,3
2010-08,B7,7,58,2008637,44.331,2,53,57,3
2010-12,H2,7,241,27038672,212.185,41,103,127,7
2010-01,H2,7,75,8177776,72.08,25,38,47,7
2010-05,H2,7,245,28833187,212.736,45,86,120,9
2010-08,H2,7,129,14331932,103.907,43,70,91,9
2010-11,H2,7,285,31899174,237.398,46,113,146,10
2010-07,H1,7,112,9334074,109.998,26,86,96,5
2010-08,H1,7,59,7592638,58.332,21,45,53,7
2010-02,H2,7,118,13181215,104.745,28,55,61,5
2010-03,H2,7,185,21483700,153.909,37,74,90,7
2010-04,H2,7,194,23080043,174.243,41,82,96,9
2010-03,G4,7,284,18925541,315.826,41,168,205,6
2010-04,G4,7,398,28688980,399.149,45,255,305,6
2010-04,G3,7,273,18219279,226.153,31,185,226,12
2010-09,H5,8,63,309255,7.812,17,37,37,1
2010-10,H5,8,56,273432,7.518,19,34,34,1
2010-11,H5,8,39,179019,4.3,14,24,24,1
2010-12,H5,8,28,87700,3.378,10,18,18,1
2010-03,H1,8,15,181606,1.512,5,10,10,1
2010-05,H1,8,11,92145,1.84,5,10,10,1
2010-11,H1,8,9,80610,0.674,4,8,8,1
2010-12,B1,8,1090,6166428,239.602,103,869,886,5
2010-06,B4,7,487,57704938,481.053,21,194,253,16
2010-07,B4,7,319,34329736,303.067,18,142,191,14
2010-12,B4,7,366,44116387,378.565,19,185,244,17
2010-01,G3,7,209,15106033,174.079,32,137,161,7
2010-05,G3,7,283,18235686,224.57,36,182,228,14
2010-11,G3,7,240,16329884,183.985,32,158,200,9
2010-02,B7,7,40,2820366,30.832,2,32,35,2
2010-03,B7,7,46,3007921,35.33,3,32,39,4
2010-05,B7,7,58,3000663,39.829,3,51,55,4
2010-10,B7,7,51,3535366,44.497,2,45,48,4
2010-11,B7,7,55,1856570,36.746,2,48,54,2
2010-12,B7,7,35,1934349,26.082,2,32,35,2
2010-03,B2,8,378,2699797,71.923,12,259,261,5
2010-05,B2,8,355,2563093,63.485,12,243,243,6
2010-08,B2,8,299,2170779,55.747,11,214,217,2
2010-09,B2,8,308,2243548,52.059,11,205,207,2
2010-12,B2,8,236,1584811,38.638,10,161,162,1
2010-06,B7,7,49,3516038,42.497,2,43,48,3
2010-02,T6,7,31,1910242,24.331,17,27,30,4
2010-12,H1,8,11,74032,2.421,6,10,10,1
2010-06,H2,7,280,32506745,238.399,52,103,144,8
2010-07,H2,7,178,20668252,150.07,41,81,112,5
2010-02,H2,8,20,72739,3.422,7,9,10,1
2010-10,G3,7,256,18932942,204.235,34,165,204,13
2010-01,H5,8,35,101135,5.169,14,22,22,1
2010-03,H5,8,58,283731,7.063,17,29,30,1
2010-04,H5,8,57,295371,7.434,19,34,34,1
2010-05,H5,8,53,253793,7.349,17,31,31,1
2010-06,H5,8,38,187495,4.884,13,24,24,1
2010-08,H5,8,46,260352,5.846,16,26,26,1
2010-05,B4,7,347,41862883,341.403,20,172,209,17
2010-08,B4,7,273,35874565,297.487,16,125,166,15
2010-05,B4,8,344,2572961,58.859,19,128,130,6
2010-06,B4,8,346,2543769,61.984,21,139,140,5
2010-08,B4,8,316,2461491,47.611,20,123,124,5
2010-09,B4,8,374,3170478,64.774,20,150,152,5
2010-10,B4,8,366,2581173,65.157,19,143,146,5
2010-11,B4,8,335,2607289,56.6,21,147,147,5
2010-12,B4,8,339,2386634,56.754,21,137,140,5
2010-01,F1,7,512,68193759,465.812,74,201,256,10
2010-01,H5,7,63,5043507,49.412,25,45,55,1
2010-01,T1,7,429,60219714,569.904,19,149,221,12
2010-02,T1,7,340,45025544,427.83,16,128,201,14
2010-09,G4,7,252,16225946,233.246,41,198,214,6
2010-06,T1,7,845,100568328,966.978,22,288,466,17
2010-01,T6,7,26,1285994,21.332,15,25,26,2
2010-11,H3,7,145,16934460,128.077,16,80,100,12
2010-03,H3,7,98,8505153,86.163,9,78,84,10
2010-04,H3,7,109,10135041,94.747,11,74,82,10
2010-07,H3,7,89,11856008,88.416,11,42,53,13
2010-01,G3,8,1011,4210921,247.04,46,879,884,4
2010-03,G3,8,1160,5129074,295.387,48,947,953,5
2010-05,G3,8,1234,5350823,323.211,49,982,996,6
2010-07,G3,8,1254,5641368,310.843,56,1017,1027,5
2010-09,G3,8,1208,5525461,307.659,55,993,1002,5
2010-10,G3,8,1224,5724389,310.477,54,975,985,5
2010-11,G3,8,1286,5733206,339.023,53,1024,1037,6
2010-12,G3,8,1161,5140553,307.711,56,918,927,6
2010-04,G3,8,1163,5303370,293.033,47,882,890,5
2010-06,G3,8,1269,6125234,327.741,49,1040,1054,5
2010-12,G3,7,238,15583274,184.487,28,147,181,11
2010-02,H1,8,12,118190,0.843,5,8,8,1
2010-10,H1,8,12,81898,1.839,5,9,9,1
2010-11,H2,8,19,119103,2.679,7,10,10,1
2010-02,G4,7,157,13907499,187.496,30,103,115,4
2010-06,T6,7,35,2256794,28.415,17,30,32,1
2010-08,T6,7,12,601645,8.499,11,12,12,1
2010-02,G5,7,101,16056907,97.666,10,31,43,7
2010-03,G5,7,131,20793524,126.499,8,34,51,7
2010-01,B4,8,344,2211803,60.009,20,130,131,4
2010-02,B4,8,324,2256453,57.813,21,129,130,5
2010-07,H4,7,85,9546595,70.913,14,29,40,7
2010-08,H4,7,119,15163360,103.662,15,29,45,8
2010-09,H4,7,231,26887202,224.242,17,51,85,9
2010-10,H4,7,220,24381770,198.075,19,46,80,9
2010-12,H4,7,118,12873318,93.991,13,24,48,9
2010-01,B2,8,207,1221010,37.942,10,150,152,1
2010-02,B2,8,263,1472460,47.374,11,190,191,3
2010-01,T1,8,34,242842,2.523,8,31,31,1
2010-01,F3,8,19,134423,2.096,5,18,18,3
2010-06,T1,8,64,797654,4.283,8,49,50,1
2010-07,T1,8,78,880576,6.289,12,61,62,1
2010-09,T1,8,92,1112185,5.558,12,70,71,1
2010-11,T1,8,90,989536,6.071,11,70,71,1
2010-04,B2,8,383,2579150,65.888,10,257,262,5
2010-07,B2,8,339,2349251,55.685,10,232,233,3
2010-10,B2,8,362,2629575,59.263,10,238,240,4
2010-11,B2,8,308,2204818,50.523,12,228,229,3
2010-07,F1,8,12,50990,2.172,10,12,12,1
2010-04,H4,7,143,17479225,131.828,20,39,62,10
2010-05,H4,7,123,15696252,113.329,17,36,53,10
2010-06,H4,7,134,15627372,113.492,18,34,54,8
2010-06,B2,8,305,2673958,51.583,10,210,212,2
2010-01,D1,7,560,75066175,564.645,52,187,237,10
2010-07,F2,8,7,86260,0.173,5,7,7,1
2010-01,G5,7,86,12603299,80.248,6,26,41,6
2010-04,G5,7,141,20474279,125.664,10,36,57,10
2010-05,G5,7,132,20510368,120.082,11,44,56,8
2010-07,G5,7,120,16402661,109.998,9,36,48,10
2010-08,G5,7,143,20971900,127.164,10,40,58,11
2010-09,G5,7,172,25379082,156.248,11,53,66,7
2010-10,G5,7,135,18601818,116.08,10,43,58,7
2010-11,G5,7,90,11280948,80.747,8,28,47,8
2010-12,G5,7,98,12205491,80.579,10,33,51,7
2010-08,D1,8,10,142212,0.342,5,8,8,1
2010-01,B6,7,9,373917,6.833,6,9,9,1
2010-03,B6,7,19,1495520,16.583,6,12,15,7
2010-04,B6,7,22,1672048,20.333,6,11,13,7
2010-05,B6,7,23,1893834,18.501,6,12,13,6
2010-08,B6,7,12,1220748,11.333,6,8,8,6
2010-09,B6,7,29,2994125,28.667,6,15,21,6
2010-03,T6,7,58,4900042,53.164,22,38,45,2
2010-12,T6,7,16,1106381,11.582,11,15,16,4
2010-07,H2,8,14,71066,3.006,4,8,8,1
2010-08,H2,8,26,213939,2.934,6,9,9,1
2010-09,H2,8,29,138779,4.764,6,11,11,1
2010-06,F2,8,3,21278,0.418,3,3,3,2
2010-08,F2,8,10,88316,1.672,6,9,9,2
2010-09,F2,8,4,52619,0.253,4,4,4,2
2010-10,F2,8,5,36830,1.003,3,4,4,1
2010-03,T1,7,544,72530475,670.992,21,187,299,16
2010-06,T6,8,79,265223,20.675,7,75,75,1
2010-07,T6,8,58,211641,15.63,6,55,55,1
2010-08,T6,8,66,274992,15.263,6,64,64,1
2010-09,T6,8,76,331335,21.551,8,71,71,1
2010-10,T6,8,72,278684,18.825,7,64,64,1
2010-11,T6,8,55,199236,13.678,5,53,53,1
2010-02,H3,7,92,7378323,76.329,10,72,77,7
2010-02,T1,8,41,391453,4.025,10,37,37,1
2010-04,T1,8,53,611404,4.812,12,43,43,1
2010-10,T1,8,82,1011876,4.44,9,67,68,1
2010-01,H1,8,15,143217,1.178,4,10,10,1
2010-04,H1,8,8,58359,0.839,5,8,8,1
2010-07,H5,8,47,636091,5.225,15,31,31,1
2010-02,H4,7,97,11888851,93.332,13,24,36,8
2010-01,H3,7,120,10155076,106.911,10,75,85,11
2010-03,B5,7,33,3062364,31.164,5,16,22,8
2010-05,B5,7,44,3620981,40.248,7,19,31,8
2010-11,B5,7,41,3200217,41.333,5,22,33,10
2010-12,B5,7,31,3014332,29.666,5,16,26,10
2010-11,T6,7,16,971472,11.832,9,14,14,1
2010-03,B5,8,15,79140,2.63,5,11,11,1
2010-04,B5,8,18,109753,1.301,6,12,12,1
2010-09,B5,8,22,131197,2.095,5,18,18,1
2010-03,T1,8,48,419617,2.937,9,39,39,1
2010-01,T6,8,43,150018,8.848,6,42,42,1
2010-02,T6,8,52,211456,11.994,6,49,49,1
2010-03,T6,8,102,397971,27.473,10,93,93,1
2010-04,T6,8,109,411928,29.546,11,102,102,1
2010-05,T6,8,104,376029,28.633,11,94,94,1
2010-12,T6,8,46,176843,10.596,7,43,43,1
2010-10,H2,8,27,179233,4.68,7,12,12,1
2010-12,H2,8,15,138759,2.178,4,5,5,1
2010-06,T2,7,45,4708742,43.333,5,19,29,9
2010-07,T2,7,52,5543744,51.499,5,18,28,8
2010-08,T2,7,36,3222705,33.667,5,20,25,5
2010-09,T2,7,61,6526650,59.166,6,18,29,9
2010-10,T2,7,68,6616357,70.834,6,21,37,12
2010-11,T2,7,65,7077703,67.833,6,19,45,12
2010-12,T2,7,50,4765002,50.499,7,18,32,9
2010-03,T2,7,33,3191236,32.165,5,13,18,9
2010-04,T2,7,37,3739579,32.832,6,16,20,9
2010-12,T2,8,1,13710,0.001,1,1,1,1
2010-01,T2,7,18,1748893,18.833,4,10,13,3
2010-02,T2,7,20,1533493,18.5,3,12,14,7
2010-05,T2,7,42,4757432,40.165,5,19,25,7
2010-01,H2,8,20,57438,3.507,5,7,8,1
2010-03,H2,8,20,102612,4.175,7,10,10,1
2010-04,H2,8,26,154858,4.013,8,10,11,1
