ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2013-02,F3,11,756,5286476,16,153,280,1
2013-04,F3,11,1173,8490367,15,188,378,1
2013-06,F3,11,1566,12008602,16,211,438,1
2013-12,F1,11,396,2008189,48,216,277,1
2013-02,G3,11,12963,33734011,67,5240,8645,1
2013-03,G3,11,13299,36027647,67,5263,8699,1
2013-06,G3,11,14538,45130493,68,5697,9355,1
2013-09,G3,11,14066,37341004,67,5814,9417,1
2013-09,G7,11,15429,32064770,187,9583,12176,1
2013-04,G7,11,15014,30270641,183,9534,12038,1
2013-05,G7,11,15144,30668255,182,9603,12125,1
2013-06,G7,11,15066,30594278,187,9500,12008,1
2013-10,G7,11,15507,32763749,180,9701,12217,1
2013-11,G7,11,16703,37624223,182,10340,13001,1
2013-12,G7,11,16105,35563640,187,10128,12742,1
2013-07,G7,11,15046,31025434,184,9438,11977,1
2013-08,G7,11,14961,30609648,185,9422,11924,1
2013-05,G3,11,13957,38120376,68,5564,9096,1
2013-10,G3,11,13917,37300284,66,5641,9182,1
2013-08,G3,11,14032,37289993,66,5651,9254,1
2013-04,G3,11,13532,37672522,67,5403,8905,1
2013-07,G3,11,14702,47118034,66,5765,9471,1
2013-02,G1,11,6,12674,3,4,6,1
2013-05,G1,11,8,14848,4,6,7,1
2013-12,G1,11,19,40285,4,8,13,1
2013-08,G1,11,7,13275,3,5,6,1
2013-04,F1,11,400,2679267,45,210,281,1
2013-02,F1,11,347,1577908,44,198,261,1
2013-03,F1,11,407,2513830,44,207,279,1
2013-01,F1,11,301,1238249,45,179,234,1
2013-07,F2,11,384,2569354,12,59,158,1
2013-10,F2,11,284,1555659,11,52,129,1
2013-04,A1,11,244,1235062,14,115,162,1
2013-01,A1,11,161,672262,15,93,125,1
2013-05,A1,11,208,1103964,14,105,143,1
2013-02,A1,11,167,762050,14,98,132,1
2013-06,A1,11,169,636095,13,95,124,1
2013-03,A1,11,217,1243212,14,112,156,1
2013-10,A1,11,263,1408250,17,129,170,1
2013-08,A1,11,283,1368494,18,116,151,1
2013-09,A1,11,265,1179560,17,123,170,1
2013-11,A1,11,308,1711637,16,138,189,1
2013-07,A1,11,166,580506,12,94,117,1
2013-12,A1,11,277,1587409,18,131,178,1
2013-01,G2,11,217,1321509,8,55,86,1
2013-05,G2,11,134,806681,7,49,77,1
2013-02,G2,11,201,1347612,7,46,76,1
2013-06,G2,11,150,938950,7,51,80,1
2013-07,G2,11,114,654141,7,48,74,1
2013-03,G2,11,160,591917,7,49,77,1
2013-08,G2,11,103,625149,7,46,72,1
2013-10,G2,11,135,977144,6,55,95,1
2013-04,G2,11,102,523452,9,48,74,1
2013-09,G2,11,123,634433,7,53,85,1
2013-11,G2,11,225,1627459,7,80,145,1
2013-12,G2,11,233,1682491,7,80,144,1
2013-02,D1,11,60,453393,11,30,42,1
2013-03,D1,11,55,357215,13,31,38,1
2013-01,D1,11,30,178320,9,24,28,1
2013-05,D1,11,67,576236,13,42,52,1
2013-04,D1,11,77,310042,13,40,51,1
2013-09,D1,11,71,607912,13,46,51,1
2013-11,D1,11,81,671467,13,45,54,1
2013-12,D1,11,91,796594,14,41,48,1
2013-01,F3,11,662,4558496,17,163,280,1
2013-08,F3,11,1361,9100692,17,228,440,1
2013-09,F3,11,1270,8333996,16,225,442,1
2013-12,F3,11,1074,8650561,16,217,423,1
2013-10,G4,11,231,511151,25,177,203,1
2013-09,G4,11,227,305610,24,176,202,1
2013-11,G4,11,229,660450,22,174,201,1
2013-12,G4,11,224,406430,23,169,195,1
2013-07,G4,11,257,393585,22,194,224,1
2013-08,G4,11,253,513189,22,191,221,1
2013-01,H1,11,33,62640,10,25,28,1
2013-03,H1,11,40,58489,11,30,35,1
2013-04,H1,11,50,149815,11,31,38,1
2013-05,H1,11,48,124945,11,30,38,1
2013-02,H1,11,33,45497,9,26,28,1
2013-06,H1,11,39,95159,12,29,35,1
2013-07,H1,11,37,61834,10,29,32,1
2013-08,H1,11,40,78806,12,29,31,1
2013-10,H1,11,43,83892,13,35,37,1
2013-11,H1,11,49,72217,12,37,43,1
2013-12,H1,11,44,88063,9,30,38,1
2013-09,H1,11,39,78240,11,32,33,1
2013-07,F3,11,1465,11097617,16,228,466,1
2013-03,G7,11,14301,27761250,181,9167,11562,1
2013-02,B7,11,53,109539,2,37,39,1
2013-01,B7,11,50,106087,2,40,42,1
2013-03,B7,11,87,239669,2,35,38,1
2013-05,B7,11,91,198544,2,38,45,1
2013-08,B7,11,109,294914,2,41,47,1
2013-07,B7,11,98,362008,2,38,44,1
2013-06,B7,11,91,300317,2,40,45,1
2013-04,B7,11,54,127397,2,34,38,1
2013-09,B7,11,81,212754,2,45,50,1
2013-10,B7,11,116,326413,2,45,50,1
2013-11,B7,11,100,295574,2,44,47,1
2013-12,B7,11,69,174731,2,43,47,1
2013-09,B5,11,534,1189718,11,364,437,1
2013-10,B5,11,543,1202236,11,358,437,1
2013-12,B5,11,526,1126582,11,351,421,1
2013-11,B5,11,550,1157642,11,363,441,1
2013-01,T6,11,528,596070,24,281,351,1
2013-02,T6,11,550,692080,25,310,381,1
2013-03,T6,11,615,977857,24,368,444,1
2013-04,T6,11,673,1066589,25,445,527,1
2013-08,T6,11,521,569244,24,374,435,1
2013-05,T6,11,634,805633,25,443,517,1
2013-07,T6,11,499,451500,24,365,419,1
2013-06,T6,11,545,529245,24,391,451,1
2013-09,T6,11,618,794053,24,416,503,1
2013-10,T6,11,597,667320,22,377,457,1
2013-11,T6,11,612,685483,24,361,446,1
2013-12,T6,11,512,597142,22,319,383,1
2013-01,H2,11,50,170671,15,27,37,1
2013-02,H2,11,45,135624,13,26,36,1
2013-03,H2,11,42,115509,13,27,37,1
2013-04,H2,11,43,149122,16,29,38,1
2013-05,H2,11,45,131439,16,30,40,1
2013-06,H2,11,47,134235,17,30,40,1
2013-07,H2,11,43,151705,17,31,38,1
2013-08,H2,11,49,170645,17,32,43,1
2013-09,H2,11,66,222688,18,38,57,1
2013-10,H2,11,76,282183,18,38,54,1
2013-11,H2,11,59,283240,15,33,44,1
2013-12,H2,11,45,141767,14,32,40,1
2013-10,D1,11,59,372265,12,37,42,1
2013-08,D1,11,40,279743,12,27,30,1
2013-01,G4,11,236,478074,23,164,199,1
2013-07,H5,11,334,760550,38,178,245,1
2013-02,G4,11,255,584583,23,183,217,1
2013-03,G4,11,268,667215,23,194,225,1
2013-08,R1,11,31,63424,6,23,23,1
2013-10,R1,11,36,82670,6,28,28,1
2013-09,R1,11,29,71687,5,24,24,1
2013-11,R1,11,32,92451,6,25,26,1
2013-07,R1,11,34,120037,7,26,26,1
2013-12,R1,11,32,96056,7,25,25,1
2013-10,H5,11,311,539602,33,189,250,1
2013-11,H5,11,277,386385,39,186,234,1
2013-05,F2,11,447,3214466,12,56,161,1
2013-06,F2,11,463,3464894,12,57,160,1
2013-06,G5,11,26,86599,7,18,19,1
2013-07,G5,11,23,80281,7,17,18,1
2013-09,G5,11,16,15801,6,15,16,1
2013-08,G5,11,23,76263,6,16,17,1
2013-08,F2,11,324,2133372,11,54,142,1
2013-09,H5,11,348,623964,35,177,250,1
2013-01,F2,11,213,1069903,10,44,95,1
2013-11,F2,11,237,1164986,11,48,115,1
2013-09,F2,11,313,1625928,10,56,140,1
2013-12,F2,11,213,1144189,11,44,111,1
2013-02,F2,11,235,1331278,11,40,98,1
2013-03,F2,11,239,1358019,11,41,104,1
2013-04,F2,11,300,1733362,11,49,131,1
2013-01,T2,11,1365,2205870,9,452,903,1
2013-02,T2,11,1365,2141540,9,454,912,1
2013-05,T2,11,1495,3129093,9,466,956,1
2013-03,T2,11,1393,2466585,9,464,931,1
2013-07,T2,11,1542,3571254,9,475,965,1
2013-04,T2,11,1458,3040004,9,473,946,1
2013-06,T2,11,1510,3199340,9,463,949,1
2013-08,T2,11,1493,2938585,9,471,942,1
2013-09,T2,11,1495,2758423,9,485,975,1
2013-10,T2,11,1486,2844088,7,477,972,1
2013-11,T2,11,1486,2663797,8,479,966,1
2013-12,T2,11,1471,2505510,8,484,980,1
2013-05,H5,11,370,996234,40,181,251,1
2013-04,H5,11,341,778831,44,180,241,1
2013-06,D1,11,66,341906,15,36,48,1
2013-01,H4,11,14,36210,4,13,13,1
2013-10,H4,11,21,81429,4,15,17,1
2013-09,H4,11,21,55145,5,14,17,1
2013-02,H4,11,19,72923,5,17,17,1
2013-12,H4,11,18,65116,5,14,16,1
2013-08,H4,11,17,29987,6,15,16,1
2013-07,D1,11,42,250724,12,29,35,1
2013-02,R1,11,25,49456,6,20,20,1
2013-01,R1,11,33,78623,6,22,22,1
2013-03,H5,11,282,511884,43,164,211,1
2013-08,H5,11,325,602473,38,175,243,1
2013-06,H5,11,355,899600,43,185,255,1
2013-02,H5,11,244,419511,38,151,188,1
2013-12,H5,11,246,286073,38,175,216,1
2013-01,G9,11,195,226009,9,59,181,1
2013-10,G9,11,205,205961,10,62,194,1
2013-03,G9,11,225,224199,9,56,207,1
2013-02,G9,11,234,241618,9,60,215,1
2013-04,G9,11,233,264221,9,61,214,1
2013-11,G9,11,205,272819,10,63,188,1
2013-01,H5,11,240,434962,35,147,186,1
2013-01,B6,11,338,411073,5,243,290,1
2013-07,B6,11,351,490330,6,239,297,1
2013-08,B6,11,342,460279,5,238,292,1
2013-09,B6,11,355,476747,5,237,295,1
2013-06,B6,11,334,497781,6,235,289,1
2013-10,B6,11,351,440306,6,227,289,1
2013-05,B6,11,346,444355,6,242,293,1
2013-03,B6,11,334,418156,6,242,292,1
2013-02,B6,11,338,397308,6,250,294,1
2013-12,B6,11,346,512607,6,228,291,1
2013-04,B6,11,353,453569,6,247,300,1
2013-11,B6,11,359,457248,6,235,304,1
2013-06,G4,11,270,383215,23,199,230,1
2013-05,G9,11,211,256633,9,60,198,1
2013-07,G9,11,215,294964,9,59,199,1
2013-06,G9,11,210,239529,9,54,197,1
2013-08,G9,11,207,242176,9,61,193,1
2013-09,G9,11,204,223330,10,62,195,1
2013-12,G9,11,197,204506,11,62,183,1
2013-05,G4,11,286,493177,23,212,247,1
2013-04,G4,11,265,363759,22,193,229,1
2013-07,H4,11,16,39108,6,15,15,1
2013-03,H4,11,15,22452,4,15,15,1
2013-04,H4,11,22,71504,7,20,20,1
2013-06,H4,11,19,63219,6,18,18,1
2013-11,H4,11,14,32652,4,13,14,1
2013-05,H4,11,15,39926,6,13,13,1
2013-05,G5,11,16,26039,6,15,16,1
2013-05,R1,11,27,79531,5,22,22,1
2013-06,R1,11,29,73067,5,23,23,1
2013-03,R1,11,22,43291,5,18,18,1
2013-04,R1,11,30,90353,6,25,25,1
2013-01,G1,11,5,12074,2,3,5,1
2013-03,G1,11,5,12074,2,3,5,1
2013-06,G1,11,7,14436,3,5,6,1
2013-04,G1,11,4,11250,2,3,4,1
2013-07,G1,11,6,13265,3,4,5,1
2013-10,G1,11,15,30565,5,7,10,1
2013-09,G1,11,16,28551,5,7,10,1
2013-11,G1,11,17,41083,5,8,11,1
2013-02,T3,11,40,91322,2,21,34,1
2013-01,T3,11,42,98266,2,21,36,1
2013-03,T3,11,52,146053,2,25,41,1
2013-09,T3,11,49,232914,2,27,43,1
2013-08,T3,11,42,96482,2,22,37,1
2013-01,G5,11,16,35526,6,14,15,1
2013-04,T3,11,51,273616,2,25,40,1
2013-07,T3,11,45,165505,2,23,38,1
2013-06,T3,11,44,212653,2,22,36,1
2013-10,T3,11,40,154233,2,24,35,1
2013-05,T3,11,49,259590,2,23,38,1
2013-12,T3,11,40,92001,2,24,34,1
2013-11,T3,11,38,114165,2,23,34,1
2013-04,G5,11,17,26648,6,15,16,1
2013-10,G5,11,16,21430,6,15,15,1
2013-03,G5,11,17,24238,6,16,17,1
2013-02,G5,11,14,20672,6,13,13,1
2013-12,G5,11,18,17187,6,17,17,1
2013-11,G5,11,19,27237,6,17,18,1
