ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2014-12,F1,3,854,6250176,14140,34,68,243,31
2014-03,F1,1,5942,31296718,113840,69,186,849,31
2014-02,F1,1,5577,32359632,105057,66,184,811,28
2014-01,F1,3,1484,13199676,28040,44,98,410,31
2014-02,F1,3,1266,11124661,24410,43,106,367,28
2014-03,F1,3,1375,11101677,26100,47,110,376,31
2014-04,F1,3,1210,10739336,24840,42,94,340,30
2014-02,T4,2,44445,57731260,1159170,16,132,1589,28
2014-01,T4,2,43317,55265415,1233875,17,134,1242,31
2014-03,T4,2,60839,84162760,1729940,18,160,1943,31
2014-04,T4,2,52204,71114527,1456160,19,144,1951,30
2014-05,T4,2,60988,74687390,1652635,19,164,2357,31
2014-06,T4,2,73310,76364001,1724710,17,167,2618,30
2014-07,T4,2,75093,66705952,1818725,18,154,2066,31
2014-08,T4,2,53675,47152986,1215270,19,152,2089,31
2014-09,T4,2,42694,39439793,1059935,22,176,1803,30
2014-10,T4,2,48840,52462498,1259585,23,173,1818,31
2014-11,T4,2,26443,31404951,675145,22,165,1145,30
2014-12,T4,2,19394,19329877,484730,21,145,921,31
2014-09,H4,1,2009,5852583,42085,21,56,327,30
2014-02,H4,2,32432,26157820,700440,21,65,1315,28
2014-01,H4,2,24744,17546492,497480,20,50,1229,31
2014-03,H4,2,37791,30786608,853350,24,83,1455,31
2014-04,H4,2,37470,32868965,839420,23,75,1309,30
2014-05,H4,2,40373,31525410,840055,24,77,1404,31
2014-06,H4,2,38119,28503744,779745,21,73,1318,30
2014-08,H4,2,35717,24231863,761825,25,78,1306,31
2014-09,H4,2,38804,26177628,845545,23,83,1507,30
2014-08,D1,1,5369,30895322,103680,49,170,775,31
2014-03,D1,4,7674,21463746,147200,29,83,279,31
2014-01,D1,4,6641,20189813,137540,25,58,201,31
2014-09,D1,4,7527,23707269,143835,30,76,291,30
2014-04,D1,4,8543,26647132,160890,31,85,278,30
2014-02,D1,4,6438,19888494,127515,26,78,214,28
2014-10,D1,4,7820,26275248,156150,26,65,260,31
2014-08,D1,4,7625,24144898,144090,31,80,286,31
2014-08,D1,22,17071,6103265,346140,30,80,444,31
2014-09,D1,22,19669,6889753,392130,30,78,469,30
2014-02,D1,22,11182,3976850,233760,28,74,315,28
2014-03,D1,22,14399,4842059,286110,30,84,320,31
2014-04,D1,22,14730,6938250,291990,32,87,360,30
2014-01,D1,22,11197,4577244,240105,23,54,254,31
2014-10,D1,22,11137,4953876,233025,27,66,334,31
2014-02,B2,1,3974,12096413,197475,13,48,348,28
2014-03,B2,1,4137,13143998,209490,14,52,368,31
2014-10,B2,1,5590,18162618,291405,14,58,406,31
2014-04,B2,1,3351,11672481,166030,12,50,290,30
2014-12,B2,1,3791,14186137,207930,12,46,327,31
2014-08,B2,1,5161,14567545,253500,15,60,400,31
2014-05,B2,1,3068,10513324,143920,13,47,255,31
2014-11,B2,1,4716,17442270,257076,17,64,475,30
2014-07,B2,1,5321,15269213,262550,14,57,397,31
2014-06,B2,1,3511,12031859,170235,13,51,397,30
2014-09,B2,1,4672,12674866,233060,13,60,419,30
2014-01,B2,2,108309,150486253,3643880,20,90,2978,31
2014-02,B2,2,109582,149541661,3597975,20,101,3245,28
2014-03,B2,2,112991,144743898,3680785,18,106,3499,31
2014-04,B2,2,100087,140000883,3214350,20,113,2935,30
2014-05,B2,2,97794,124664846,3126715,17,118,2694,31
2014-06,B2,2,103378,128225359,3311315,18,114,3525,30
2014-07,B2,2,118640,138599586,3950245,19,98,3000,31
2014-08,B2,2,115463,136668635,3841550,19,96,3057,31
2014-09,B2,2,117077,129738988,3857365,20,103,3272,30
2014-10,B2,2,124408,148827040,4374650,19,106,3150,31
2014-11,B2,2,106602,129844280,3711180,18,104,3394,30
2014-12,B2,2,93229,118513340,3227800,16,92,2407,31
2014-01,B2,3,1416,14442099,38455,10,26,279,31
2014-10,B2,3,1410,14981197,41575,12,37,219,31
2014-03,B2,3,1471,12594732,40190,12,28,277,31
2014-06,B2,3,1440,13912006,38295,11,29,291,30
2014-05,B2,3,1213,12345647,33340,11,27,210,31
2014-04,B2,3,1231,11298052,33535,10,25,218,30
2014-04,H5,2,12631,17893865,334520,28,70,458,30
2014-05,H5,2,23131,37682881,604640,35,90,766,31
2014-06,H5,2,23763,39360759,614155,34,92,773,30
2014-07,H5,2,17406,25885614,484165,38,88,597,31
2014-08,H5,2,17886,24568290,534790,35,87,615,31
2014-01,H3,2,18136,36123431,407645,11,108,889,31
2014-02,H3,2,12578,19760140,257055,11,100,830,28
2014-12,F3,1,514,2519400,8655,10,30,97,31
2014-11,F3,1,335,2959200,5970,10,36,116,29
2014-04,F3,1,172,2137133,3865,6,26,83,29
2014-05,F3,2,33326,53452150,741135,13,86,1700,31
2014-07,F3,2,39819,57352771,861895,11,90,1823,31
2014-08,F3,2,37404,50456093,744785,11,82,1571,31
2014-11,F3,2,37325,49316852,771160,14,86,1461,30
2014-12,F3,2,43377,55661651,874225,14,81,1424,31
2014-03,F3,4,2155,8673168,54525,6,17,125,31
2014-02,F3,4,1346,5019709,36720,5,14,77,28
2014-02,F3,22,5869,6367294,167025,7,19,167,28
2014-02,H5,1,205,883550,5820,8,12,29,28
2014-01,H5,1,177,532318,5450,7,11,24,26
2014-03,H5,1,173,1004350,3525,8,11,30,31
2014-12,H5,1,367,1488841,19415,5,7,33,31
2014-11,H5,1,348,1163225,16560,9,14,29,30
2014-01,H5,2,9288,13529703,282450,22,43,213,31
2014-02,H5,2,8791,13510855,265515,22,42,278,28
2014-03,H5,2,9931,11903223,277055,27,59,415,31
2014-09,H5,2,14460,19736724,422975,34,89,532,30
2014-11,H5,2,17573,22649466,510975,29,77,477,30
2014-12,H5,2,12601,15375661,409790,27,61,371,31
2014-01,H5,3,21,229745,1080,2,2,5,13
2014-03,H5,3,13,40582,660,2,3,4,12
2014-11,H5,3,67,464456,1485,5,5,8,19
2014-12,H5,3,74,439018,1785,4,6,14,25
2014-01,H5,4,10,49466,600,1,1,1,10
2014-02,H5,4,93,460061,3060,2,4,4,15
2014-01,H5,22,72,262072,4320,1,1,3,24
2014-02,H5,22,279,235876,9270,2,4,6,16
2014-11,T4,4,70,496225,2190,3,4,6,18
2014-12,T4,4,287,874078,8760,3,6,11,24
2014-12,T4,22,454,236657,15000,3,6,13,15
2014-04,B3,2,20843,37877269,633270,11,41,408,30
2014-05,B3,2,20783,38613808,699310,12,46,437,31
2014-06,B3,2,19518,37754369,680870,11,48,479,30
2014-05,T3,2,4,10366,120,1,1,1,4
2014-04,T4,3,183,1312333,3620,5,10,46,28
2014-01,F2,1,2212,11076151,38300,13,64,443,31
2014-02,F2,1,2150,10106650,38565,13,82,361,28
2014-03,F2,1,2135,11033650,40320,13,82,375,31
2014-04,F2,1,2388,11456594,41425,14,77,409,30
2014-06,F2,1,2904,13510100,54150,12,71,443,30
2014-10,F2,1,2586,11861800,43215,11,56,351,31
2014-12,F2,1,2347,9030350,38385,12,51,284,31
2014-07,F2,1,2964,11956000,56130,12,72,466,31
2014-05,F2,1,2227,9749870,37895,14,74,390,31
2014-11,F2,1,2011,8063200,34935,12,52,275,30
2014-08,F2,1,3078,10937400,56235,12,78,435,31
2014-09,F2,1,2233,10121317,39905,12,72,406,30
2014-01,F2,2,67445,62036539,1186250,14,85,3334,31
2014-02,F2,2,83548,82097035,1536700,17,117,3167,28
2014-03,F2,2,98397,95088982,1842670,16,121,3366,31
2014-04,F2,2,88012,92377153,1612050,18,116,3434,30
2014-05,F2,2,93246,80115971,1638160,14,113,3835,31
2014-06,F2,2,102653,95493687,1864025,14,115,4331,30
2014-07,F2,2,96920,87500103,1799750,14,111,3685,31
2014-08,F2,2,104011,91552737,1872230,15,117,3643,31
2014-09,F2,2,91228,73591661,1646325,16,115,3195,30
2014-10,F2,2,89166,70864146,1525140,14,95,3110,31
2014-11,F2,2,81372,69156630,1419605,15,85,2963,30
2014-12,F2,2,77595,67449000,1310785,15,84,2711,31
2014-01,F2,3,1181,8091453,19095,9,42,279,31
2014-04,F2,3,1530,9823414,24440,10,47,263,30
2014-08,F2,3,1805,10091049,27750,8,46,324,31
2014-05,F2,3,1546,9153098,23635,11,51,266,31
2014-09,F2,3,1463,8655768,22305,9,47,279,30
2014-10,F2,3,1369,9085909,20565,7,33,204,31
2014-07,F2,3,1530,8441177,24060,10,49,280,31
2014-06,F2,3,1636,9077768,25050,10,45,287,30
2014-02,F2,3,1152,6882277,18705,8,47,251,28
2014-11,F2,3,1180,7449688,17760,8,29,214,30
2014-03,F2,3,1275,7555896,21660,9,51,226,31
2014-12,F2,3,1397,8534335,20985,8,25,161,31
2014-03,F1,4,4029,13334694,94530,24,40,134,31
2014-04,F1,4,3560,12411841,78110,24,38,143,30
2014-09,F1,4,5352,16373848,104160,25,45,177,30
2014-02,F1,4,3297,13106966,77310,23,35,117,28
2014-10,F1,4,4015,16580362,73515,22,35,157,31
2014-11,F1,4,3008,11852563,54270,21,33,115,30
2014-02,F1,22,4237,1743624,95340,19,31,141,28
2014-09,F1,22,7208,4120158,152025,24,44,197,30
2014-04,F1,22,6733,4374644,156825,25,41,204,30
2014-03,F1,22,5019,2237267,119535,24,39,163,31
2014-01,F1,4,3818,17045911,84240,19,27,82,31
2014-05,F1,4,4272,13632771,89940,24,39,151,31
2014-06,F1,4,3530,11128072,69465,25,38,153,30
2014-01,F1,22,4685,2085060,109665,16,23,105,31
2014-11,F1,22,4281,2217702,82035,20,34,135,30
2014-05,F1,22,6994,4163814,153600,21,37,220,31
2014-10,F1,22,4754,2466479,93375,21,35,142,31
2014-06,F1,22,5757,3843151,122945,23,37,216,30
2014-11,G2,1,168,1453450,4140,7,13,30,29
2014-08,G2,1,47,609550,1365,4,9,26,11
2014-08,G2,2,3588,3469132,88965,9,29,189,31
2014-11,G2,2,8402,11917916,221945,10,43,303,30
2014-12,G2,2,9473,14870391,248450,11,45,291,31
2014-04,F3,2,28831,58452542,642465,14,79,1283,30
2014-06,F3,2,35666,52006128,777765,14,87,1800,30
2014-07,A1,1,456,1841850,8415,7,15,58,31
2014-04,A1,2,21103,24582988,481500,16,80,908,30
2014-10,G4,1,851,5136780,17155,21,47,142,31
2014-03,G4,2,55221,59574242,1241770,48,388,1951,31
2014-04,G4,2,52178,56189138,1097990,51,395,1675,30
2014-05,G4,2,37934,37046698,892970,47,307,1242,31
2014-06,G4,2,37705,45460701,963750,42,312,1539,30
2014-07,G4,2,29218,29052298,725510,46,316,1145,31
2014-08,G4,2,42889,49685233,1009235,50,367,1678,31
2014-09,G4,2,59967,67318549,1384580,43,409,1995,30
2014-10,G4,2,94679,125262307,2069675,48,500,2899,31
2014-11,G4,2,139523,204515060,2948465,52,580,3477,30
2014-12,G4,2,102886,105825420,2303580,54,512,2907,31
2014-11,D1,4,7682,25600399,148560,27,73,243,30
2014-11,D1,22,8633,4431559,187635,24,60,318,30
2014-01,F3,1,120,1524700,2445,6,13,63,25
2014-03,F3,1,190,2414612,4243,8,19,79,30
2014-10,F3,1,231,2750850,4890,7,29,93,30
2014-08,F3,1,213,1443650,3915,6,25,80,26
2014-07,F3,1,357,3142150,7035,9,36,150,31
2014-06,F3,1,245,2753500,4935,8,31,102,25
2014-09,F3,1,196,1660450,4635,8,29,73,29
2014-01,F3,2,11331,18075088,275555,10,43,531,31
2014-02,F3,2,14931,21403243,388555,13,51,589,28
2014-03,F3,2,22012,33400905,531455,12,58,990,31
2014-09,F3,2,24928,38300743,600005,12,80,1278,30
2014-10,F3,2,24737,36643894,520825,12,61,966,31
2014-07,F1,4,5218,14023291,101070,25,39,145,31
2014-02,H1,2,4786,6651440,126045,6,16,131,28
2014-01,H1,2,4885,7711084,206190,8,12,107,31
2014-04,H1,2,2958,5820136,70995,10,14,195,30
2014-09,H1,2,7241,7600422,152170,10,24,321,30
2014-10,H1,2,7463,10094430,168370,14,21,161,31
2014-12,H1,2,2323,2348624,66760,9,11,94,31
2014-02,B3,2,28504,47627645,1005780,14,49,649,28
2014-03,B3,2,18420,30460864,684405,11,44,437,31
2014-08,B3,2,34575,61556791,1019735,16,67,820,31
2014-09,B3,2,17110,25155140,534455,11,42,471,30
2014-10,B3,4,63,325682,1920,2,3,7,8
2014-12,B3,4,470,2583853,13730,2,5,16,25
2014-05,F3,1,181,2529970,3700,7,33,92,29
2014-02,F3,1,75,1456700,1410,6,14,46,20
2014-11,F3,4,2014,9078263,42875,3,10,99,30
2014-09,F3,4,2063,7544209,45555,2,11,123,30
2014-10,F3,4,1880,8916250,42165,2,10,115,31
2014-12,F3,4,1936,7544694,39555,3,10,111,31
2014-09,F3,22,7586,8386389,187665,4,13,208,30
2014-12,F3,22,6151,4655391,144485,3,10,175,31
2014-11,F3,22,5530,5238998,128000,4,11,154,30
2014-10,F3,22,6005,5428578,142055,3,12,175,31
2014-07,F3,4,1987,8732299,44730,2,16,144,31
2014-06,F3,4,2124,8134340,51045,3,17,125,30
2014-06,F3,22,6748,9623150,171090,6,22,215,30
2014-07,F3,22,7228,5905522,170520,5,19,210,31
2014-03,B6,2,5237,8564160,156870,7,14,162,31
2014-04,B6,2,4748,9056417,139775,7,17,210,30
2014-09,B6,2,7752,9795660,241790,8,16,272,30
2014-01,R1,1,3800,6505000,342060,6,118,251,31
2014-10,R1,1,3436,5392150,295680,5,143,274,31
2014-02,R1,2,83794,74996471,6127625,10,494,2750,28
2014-01,R1,2,102992,100128600,7650785,11,516,3192,31
2014-03,R1,2,87341,67902381,6472405,12,535,2863,31
2014-04,R1,2,79982,64702938,5893850,11,521,2967,30
2014-05,R1,2,76035,59624648,5401945,12,536,2812,31
2014-06,R1,2,73392,55315835,5295020,11,530,2803,30
2014-07,R1,2,88638,63416295,6471440,9,517,2910,31
2014-08,R1,2,85311,61406680,6173465,11,511,2919,31
2014-09,R1,2,79258,48906766,5575945,10,511,2877,30
2014-10,R1,2,87535,65585539,6163755,11,520,2971,31
2014-11,R1,2,84042,74035948,5864130,11,520,2894,30
2014-12,R1,2,93208,81747394,6753665,11,526,3047,31
2014-05,F3,4,2406,9760700,57725,4,19,158,31
2014-04,F3,4,2373,9291520,55710,4,17,156,30
2014-03,F3,22,7084,7347975,191865,6,16,205,31
2014-05,F3,22,8439,8652216,200880,6,19,257,31
2014-04,F3,22,7366,7640930,176165,5,17,290,30
2014-08,B1,3,1698,12925085,60515,42,116,422,31
2014-06,B1,3,2010,17989605,70035,45,122,518,30
2014-07,B1,3,1923,13732400,67955,42,116,517,31
2014-02,B1,3,1996,15781800,61215,39,110,509,28
2014-01,B1,3,2209,19205872,68765,39,109,558,31
2014-12,A1,2,28428,29651477,746795,18,96,1114,31
2014-01,H2,2,26443,28315174,641660,24,51,723,31
2014-01,T1,1,1454,13407150,43470,14,97,347,31
2014-02,T1,1,979,8224049,29370,9,76,256,28
2014-03,T1,1,903,7805617,26820,10,85,240,31
2014-04,T1,1,1143,9459950,33815,13,91,246,30
2014-10,T1,1,1244,9793516,36365,18,85,254,31
2014-05,T1,1,934,8566597,27160,12,97,232,31
2014-09,T1,1,921,9770148,26445,14,87,297,30
2014-02,D1,1,4599,29309020,94370,42,167,780,28
2014-11,D1,2,104571,100496472,2177320,59,215,3706,30
2014-11,D1,3,2126,15755755,38805,38,110,495,30
2014-12,D1,3,1818,13904306,31445,37,95,394,31
2014-05,D1,4,7763,28724650,152670,34,86,265,31
2014-05,D1,22,13739,6701317,278540,35,84,354,31
2014-06,D1,22,12712,7302927,263360,28,75,339,30
2014-07,D1,22,16576,6360452,338105,31,82,457,31
2014-01,B3,2,40086,61149171,1389545,15,42,725,31
2014-07,B3,2,18968,33851525,625025,14,60,466,31
2014-09,G3,2,178105,240654016,3995860,31,276,5921,30
2014-10,G3,2,174740,240279319,3749125,33,283,6878,31
2014-11,G3,2,164205,228717113,3508290,28,271,5420,30
2014-01,D1,2,87420,88828003,1764265,55,206,2987,31
2014-01,D1,3,2707,20730051,47360,41,137,637,31
2014-02,D1,3,2574,18593556,46905,41,151,622,28
2014-03,D1,3,2948,22274239,56110,48,169,667,31
2014-04,D1,3,3182,22290760,53915,46,157,639,30
2014-01,B3,1,350,3659950,8985,5,13,87,31
2014-02,B3,1,290,2620850,7665,6,16,63,28
2014-01,H4,1,1265,4810971,25101,16,39,265,31
2014-02,H4,1,1541,5291257,32455,17,56,292,28
2014-06,H4,1,3228,7864415,67265,19,53,331,30
2014-04,H4,1,1941,6574278,38490,19,53,282,30
2014-03,H4,1,1799,5904249,38745,17,56,336,31
2014-05,H4,1,2605,7559586,51815,19,55,323,31
2014-07,H4,1,2636,8323213,53632,20,55,320,31
2014-01,H4,3,386,3174954,7885,16,36,137,30
2014-04,H4,3,627,4317427,12850,20,49,151,30
2014-05,H4,3,567,4213122,11920,19,52,170,30
2014-02,H4,3,427,2391956,8515,15,42,147,27
2014-03,H4,3,502,4008977,11520,17,51,169,31
2014-06,H4,3,667,4685630,14565,17,53,198,30
2014-07,H2,2,44038,45376493,1001500,34,88,1228,31
2014-10,G2,2,6127,6411172,148725,9,34,280,31
2014-06,H5,1,401,2625550,8445,10,19,48,30
2014-02,B4,2,11804,19041443,334565,18,74,375,28
2014-01,B4,2,14243,23128042,413140,20,79,585,31
2014-03,B4,2,14821,22319329,416880,20,82,435,31
2014-04,B4,2,10441,18619231,287880,16,78,426,30
2014-05,B4,2,14658,23426079,396580,18,82,548,31
2014-06,B4,2,12402,22632661,347445,13,74,489,30
2014-07,B4,2,15484,24724296,399200,17,75,796,31
2014-08,B4,2,15905,26700824,460915,14,76,754,31
2014-09,B4,2,10352,15773804,283060,19,82,605,30
2014-11,B4,2,16766,18993723,468565,21,93,523,30
2014-07,T4,1,1362,5691900,38895,8,21,129,31
2014-05,T4,1,881,5978250,23685,7,29,141,31
2014-08,T4,1,818,3475400,24690,9,27,130,31
2014-06,T4,1,1415,6374989,34535,10,29,202,30
2014-03,A1,2,13520,15001252,321715,16,67,590,31
2014-05,A1,2,15225,18214137,351780,16,71,633,31
