ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2011-12,B3,26,2759,882654,19,260,305,3,67601233
2010-12,F3,26,30,9381,7,16,17,1,1380339
2011-02,A1,26,421,72165,14,75,77,4,11042990
2011-10,T4,26,8842,1837815,30,811,919,5,245988274
2011-11,T4,26,6154,2095902,31,819,930,4,197316975
2011-12,T4,26,4609,1841125,30,714,815,3,164648384
2011-05,G4,25,10634,4492573,55,690,758,5,1067974519
2011-09,G4,25,8387,3922263,42,580,632,4,904975748
2011-10,G4,25,10306,3957647,51,685,752,5,983659442
2011-10,G4,26,954,123276,21,112,115,5,15067327
2010-12,D1,26,78,17146,17,28,28,1,3236700
2010-12,G2,25,514,203526,15,93,104,1,30079931
2011-07,B3,26,2860,357839,19,301,332,4,44688574
2010-12,R1,25,412,140288,11,92,94,1,26677214
2011-03,R1,25,1203,288614,12,143,153,4,54683536
2011-09,R1,25,1208,272294,10,124,128,4,50846896
2011-11,R1,25,1276,430864,12,142,147,4,45917290
2011-01,R1,25,2197,591020,13,191,199,5,141022255
2011-09,H3,26,638,116574,12,96,98,4,12389460
2011-08,H3,26,872,139862,13,114,120,5,14698633
2010-12,G2,26,54,8872,6,21,22,1,1431200
2011-04,G2,26,183,19033,12,33,34,4,2595567
2010-12,H2,25,681,388391,34,84,95,1,60874686
2011-02,H2,25,1736,936689,40,84,97,4,146071418
2011-01,H2,25,2364,1355843,45,117,129,5,224249880
2011-01,H2,26,310,37231,14,18,18,5,3770286
2011-03,H2,26,265,16160,23,37,41,4,2074875
2011-06,H2,26,439,37702,29,52,58,4,4053354
2011-02,H2,26,144,10771,20,27,30,4,1196058
2011-05,H2,26,599,91097,28,44,48,5,10222130
2011-08,H2,26,805,52829,30,53,57,5,6643895
2011-09,H2,26,891,131203,28,57,61,4,14301244
2011-01,A1,25,2939,939401,31,278,291,5,205761058
2011-04,G1,25,82,21321,5,7,8,4,2747392
2011-03,G1,25,35,20075,4,5,6,4,1590038
2011-05,G1,25,104,20914,5,6,7,5,3280429
2011-06,G1,25,24,6041,4,6,6,4,638962
2011-07,G1,25,10,18233,2,3,3,4,1140839
2011-08,G1,25,73,5797,2,4,4,5,932858
2011-09,G1,25,29,45825,2,3,3,4,4476099
2011-08,G1,26,1,42,1,1,1,1,7201
2011-02,T6,25,1196,612997,26,123,124,4,137480118
2011-01,T6,25,1267,709227,26,140,142,5,200380431
2010-12,T6,25,299,139386,20,63,63,1,48514212
2011-03,T6,25,1558,924246,31,139,144,4,201238620
2011-04,T6,25,2506,1256938,32,177,184,4,246834663
2011-05,T6,25,3526,1859828,34,200,208,5,355868873
2011-06,T6,25,1376,661277,31,150,154,4,107509748
2011-07,T6,25,1105,474996,31,133,138,4,105353017
2011-08,T6,25,1067,447025,28,143,145,5,92738328
2011-09,T6,25,904,261644,29,138,141,4,67310334
2011-10,T6,25,1042,330510,30,145,148,5,104602195
2011-11,T6,25,1012,408898,30,124,127,4,59997963
2011-12,T6,25,567,177195,28,99,100,3,24427948
2011-02,T6,26,275,37614,16,58,58,4,5318373
2011-03,T6,26,302,57878,21,69,69,4,7576663
2011-04,T6,26,516,68991,22,105,107,4,8948751
2011-09,T6,26,366,61228,17,72,72,4,6966410
2011-08,T6,26,358,74440,19,70,70,5,11721902
2011-07,T6,26,344,44635,24,67,68,4,6103807
2010-12,T6,26,94,7832,12,33,33,1,1334968
2011-01,T6,26,268,38327,16,54,54,5,6355115
2011-06,T6,26,397,46583,24,77,78,4,6302031
2011-05,T6,26,626,117679,27,115,115,5,14885097
2011-10,T6,26,304,74077,18,76,76,5,10351258
2011-11,T6,26,310,71778,16,67,67,4,8099365
2011-12,T6,26,165,44813,19,55,55,3,5732854
2011-03,G4,25,9401,3923081,54,663,729,4,876284166
2011-04,G4,25,8550,4133361,51,663,730,4,919933991
2011-06,G4,25,7906,3617084,44,618,673,4,809114044
2011-03,G4,26,776,98826,19,115,120,4,17085595
2011-05,A1,26,985,141211,16,84,85,5,17893436
2010-12,A1,26,139,22991,9,43,44,1,3148038
2011-01,A1,26,511,63673,13,70,71,5,8551737
2011-07,A1,26,648,92823,15,77,80,4,10328755
2011-08,G3,25,22789,12582251,71,1861,1956,5,2025298749
2011-09,G3,25,18219,8830655,70,1834,1916,4,1480477539
2011-10,G3,25,23081,9777908,76,2373,2526,5,1945162953
2011-11,G3,25,18632,10647107,74,2303,2434,4,1309207729
2011-12,G3,25,15706,9059838,70,1954,2066,3,926770140
2011-09,G3,26,7177,2358748,59,1343,1396,4,289483028
2011-10,G3,26,9300,2495169,66,1699,1793,5,343862736
2011-02,G3,26,4957,1451805,58,1137,1178,4,225904111
2011-08,G3,26,7836,2775579,61,1358,1408,5,326979396
2011-11,G3,26,7596,3118709,65,1726,1798,4,309439852
2011-12,G3,26,6312,2890718,62,1456,1519,3,259666927
2010-12,H4,25,258,87939,20,46,50,1,13778760
2011-02,H4,25,1136,613481,18,48,51,4,90438594
2011-01,H4,25,1790,839216,21,57,61,5,147183929
2011-03,H4,25,1185,618886,24,59,64,4,93496502
2011-10,H4,25,1623,924011,25,66,71,5,159420314
2011-11,H4,25,1254,829867,20,69,76,4,100411525
2011-12,H4,25,801,380450,16,48,54,3,34296679
2011-05,H4,26,250,14649,6,17,18,5,2128430
2011-02,G4,25,7910,3228677,45,642,699,4,773991013
2011-07,G4,25,9271,3904055,46,613,665,4,908833575
2011-08,G4,25,10714,4845951,47,638,700,5,1104970899
2011-11,G4,25,9077,5167337,48,664,729,4,653979471
2011-06,A1,26,556,71427,15,90,92,4,8732724
2011-07,H2,26,422,42248,25,46,47,4,5394738
2010-12,B7,25,94,31727,4,51,51,1,9785605
2011-01,B7,25,446,208564,4,107,108,5,77054050
2011-03,B7,25,965,196738,4,77,77,4,36604732
2011-04,B7,25,1124,318062,4,74,74,4,55528574
2011-05,B7,25,810,226080,4,80,81,5,41668836
2010-12,B7,26,27,2027,2,23,23,1,313205
2011-01,B7,26,139,14605,4,46,46,5,2281880
2011-12,G4,25,6958,3769412,48,598,655,3,405553120
2010-12,G4,26,136,43532,14,45,45,1,13112994
2011-08,G4,26,1131,182574,20,125,129,5,18806455
2011-01,G4,26,586,204445,21,103,105,5,65349474
2011-02,G4,26,602,174470,20,94,99,4,52297859
2011-09,G4,26,943,156860,16,90,92,4,17343404
2011-11,G4,26,657,127260,24,105,110,4,8819737
2011-12,G4,26,601,69375,22,101,104,3,5928994
2011-01,B2,25,16408,8644329,24,1388,2202,5,1783271447
2011-01,B2,26,4523,1082775,17,535,622,5,207991306
2011-02,B2,26,3239,832145,20,576,683,4,148749438
2011-03,B2,26,3663,726823,17,605,708,4,113278863
2011-09,R1,26,148,8300,7,35,37,4,1196345
2011-11,R1,26,209,50718,7,40,41,4,5362516
2011-12,R1,26,320,66370,7,45,45,3,6449935
2011-02,R1,26,208,33426,8,43,45,4,5908285
2011-01,R1,26,351,63377,8,53,55,5,8615581
2010-12,G3,25,3594,1868650,63,988,1028,1,455785942
2011-01,G3,25,17330,9707718,72,1891,1988,5,2206959001
2011-06,G3,25,17987,9604390,74,1651,1743,4,1625039022
2011-07,G3,25,19661,10733025,71,1645,1738,4,1801561249
2010-12,G3,26,1208,277374,53,665,680,1,44466101
2011-01,G3,26,5916,1606028,59,1157,1197,5,245238489
2011-07,G3,26,6440,2465909,61,1183,1237,4,285845970
2011-06,G3,26,5869,2372231,63,1171,1218,4,275607996
2011-05,G4,26,814,109869,29,135,142,5,15425919
2011-03,R1,26,173,31574,7,36,36,4,5655281
2011-04,R1,26,262,86218,8,48,49,4,14207840
2011-06,G4,26,522,81489,22,104,109,4,9060162
2011-02,B7,25,573,191209,4,81,81,4,29961473
2011-07,B7,25,749,238640,4,75,76,4,42731666
2011-06,B7,25,788,210402,4,80,82,4,41912520
2011-08,B7,25,1527,608949,4,83,84,5,106463311
2011-09,B7,25,1225,550635,4,85,87,4,94637565
2011-10,B7,25,782,408586,4,82,82,5,75676353
2011-11,B7,25,462,217208,4,71,71,4,26242048
2011-12,B7,25,512,226631,4,60,60,3,21209681
2011-03,B7,26,383,47172,4,44,44,4,7342892
2011-02,B7,26,195,25898,4,43,43,4,3773760
2011-10,R1,26,197,27840,6,52,54,5,4335172
2011-04,G4,26,489,36202,24,104,107,4,4504266
2011-07,G4,26,759,120482,23,116,119,4,12300204
2010-12,B5,25,188,97427,7,78,87,1,17244420
2011-04,B5,25,1028,338764,14,192,208,4,59531459
2011-06,B5,25,1007,361948,12,184,202,4,41294606
2011-07,B5,25,1072,448568,12,152,172,4,51689835
2011-08,B5,25,1252,713292,14,170,188,5,74638110
2011-09,B5,25,1508,725916,10,167,180,4,87604986
2011-08,B5,26,249,95806,11,67,72,5,12642356
2011-03,B5,26,181,40717,7,65,65,4,3999765
2011-04,B5,26,170,30760,9,64,65,4,3263237
2011-05,B5,26,282,50929,11,75,79,5,5971016
2011-07,B5,26,261,91222,10,64,70,4,12504336
2011-04,B2,26,4151,1041953,18,599,701,4,154392318
2011-04,G5,25,1116,618772,16,53,55,4,99325536
2011-08,G5,25,2335,1252884,12,62,69,5,210808725
2011-11,G5,25,545,329177,12,46,48,4,36702850
2011-12,G5,25,511,212468,8,37,38,3,18355139
2011-05,R1,26,419,97336,7,43,44,5,16600173
2010-12,B2,25,3262,2146480,18,722,1029,1,432767660
2010-12,B2,26,957,239023,17,323,384,1,44610403
2011-08,H4,26,373,21524,8,17,19,5,2985252
2011-09,H4,26,308,9514,12,19,21,4,1301492
2011-10,H4,26,156,6909,10,17,18,5,1021691
2011-12,H4,26,100,7970,6,17,17,3,540329
2011-04,H2,26,321,39102,18,32,34,4,4390147
2011-02,F3,26,121,31605,8,18,18,4,3246272
2011-03,H4,26,66,4182,8,13,13,4,545085
2010-12,H4,26,20,995,4,4,4,1,129780
2011-01,H4,26,249,52765,9,18,18,5,5200421
2011-03,F2,26,282,40317,12,30,31,4,5173163
2010-12,F2,26,61,8439,12,20,20,1,1281250
2010-12,H2,26,105,24156,10,14,14,1,3081428
2010-12,G9,25,58,64852,8,21,22,1,22809107
2010-12,G9,26,16,1991,4,12,12,1,435818
2011-04,G9,25,304,89484,6,30,31,4,21113685
2011-05,G9,25,440,174979,8,37,38,5,40291246
2011-06,G9,25,341,121771,8,30,31,4,28252753
2011-07,G9,25,361,86317,9,32,33,4,17320861
2011-10,G9,25,245,145321,9,37,37,5,24524232
2011-11,G9,25,229,143061,7,28,28,4,15953999
2011-12,G9,25,238,213795,9,26,26,3,19164612
2011-07,G9,26,77,15961,6,20,20,4,2003842
2011-06,G9,26,88,8172,5,17,17,4,1240136
2011-05,G9,26,120,26124,5,21,21,5,3262343
2011-10,G9,26,49,12405,5,12,12,5,1677719
2011-11,G9,26,68,14082,7,15,15,4,1715638
2011-12,G9,26,66,15773,7,12,12,3,1716053
2011-04,G9,26,84,9259,6,17,17,4,1337265
2011-02,T2,25,576,445807,7,51,60,4,54672225
2011-03,T2,25,699,509401,8,53,59,4,62790053
2011-04,T2,25,1280,763613,7,50,58,4,94911193
2011-05,T2,25,2339,1784139,7,60,69,5,218018680
2011-06,T2,25,1670,1527524,8,59,67,4,175993734
2011-07,T2,25,1630,1355984,10,57,67,4,176165821
2011-08,T2,25,2338,1565611,9,67,79,5,179334519
2011-09,T2,25,1440,1043542,9,61,70,4,124064362
2011-10,T2,25,1855,1189893,11,64,76,5,140697076
2011-11,T2,25,1391,1050913,11,60,66,4,86883147
2011-12,T2,25,1110,1038333,10,52,59,3,76951144
2011-10,T2,26,460,147305,8,38,41,5,14739332
2011-09,T2,26,282,82253,8,32,37,4,9227231
2011-11,T2,26,422,198540,8,38,39,4,14497746
2011-12,T2,26,393,307571,5,27,28,3,23058836
2011-09,G9,25,177,69432,9,30,30,4,15718785
2011-09,G9,26,48,8568,5,15,15,4,1456156
2010-12,B6,25,176,92628,8,45,50,1,11622964
2011-02,B6,25,1450,709172,10,83,91,4,100019369
2011-03,B6,25,1424,674056,10,82,91,4,84536206
2011-01,B6,25,1391,605764,10,96,104,5,118335540
2011-04,B6,25,1481,467914,8,80,90,4,54917486
2011-05,B6,25,1797,739136,10,96,106,5,133426113
2011-06,B6,25,972,622360,9,76,87,4,78468868
2011-07,B6,25,1183,405079,9,86,100,4,58090149
2011-08,B6,25,1860,665140,9,93,106,5,101066219
2011-09,B6,25,1876,782319,9,89,98,4,97125646
2011-10,B6,25,2775,1152378,9,90,101,5,144608709
2011-11,B6,25,1893,946218,9,87,94,4,93765748
2011-12,B6,25,1228,532217,9,76,84,3,49901328
2011-08,T2,26,486,167134,8,38,44,5,16550147
2010-12,T2,25,200,152551,6,31,36,1,16672157
2011-06,G5,25,1569,930867,14,60,65,4,140976405
2011-07,G5,25,1599,823688,13,59,62,4,132992483
2011-03,G5,26,196,8825,10,19,20,4,1064280
2011-07,G5,26,287,27468,8,26,26,4,2494384
2011-02,G5,26,285,19837,12,22,23,4,2514326
2011-01,G5,26,356,38457,9,20,21,5,5328704
2011-08,G5,26,419,37825,11,27,31,5,4452994
2010-12,H3,26,161,27998,13,52,59,1,4014723
2011-08,B6,26,393,40032,8,45,48,5,4461092
2011-04,B6,26,282,43325,7,44,47,4,4764035
2011-09,B6,26,470,108988,8,38,40,4,10200047
2011-01,B6,26,386,61621,9,36,37,5,8098286
2011-10,B6,26,701,187255,8,48,54,5,16572324
2011-07,B6,26,213,64954,8,38,42,4,7229169
2011-06,B6,26,182,41929,9,38,40,4,5085913
2011-02,B6,26,279,75906,10,40,41,4,8054175
2011-03,B6,26,355,58663,9,43,44,4,6738009
2011-11,B6,26,413,166450,8,44,47,4,10704312
2011-12,B6,26,265,112699,7,45,49,3,7076599
2011-05,B6,26,464,41269,9,47,50,5,5585477
2011-06,G5,26,198,35233,8,20,20,4,4770140
2011-09,G5,26,318,22048,11,27,30,4,2725879
2011-10,G5,26,240,12265,8,23,23,5,1622678
2011-04,G5,26,126,10393,10,21,22,4,1162348
2011-11,G5,26,72,5230,6,19,20,4,339580
2011-12,G5,26,178,13592,5,15,16,3,1170040
2011-02,G9,25,300,60159,8,30,31,4,12849636
2011-01,G9,25,293,169545,11,36,37,5,46598643
2011-03,G9,25,275,73242,8,31,33,4,19278098
2011-08,G9,25,313,113134,7,29,29,5,36585255
2011-03,G9,26,119,16530,5,19,20,4,2676905
2011-02,G9,26,90,12360,4,15,16,4,2359190
2011-08,G9,26,80,14342,5,18,18,5,2380993
2011-01,G9,26,75,25247,6,14,14,5,4189406
2011-06,H4,26,213,12640,7,15,15,4,1843843
2011-07,H4,26,283,18725,7,11,12,4,2703988
2011-04,H4,26,176,7018,8,19,19,4,957136
2011-02,H4,26,155,15913,9,17,17,4,2099331
2011-11,H4,26,98,7534,12,22,23,4,877898
2011-01,T2,25,805,588810,9,52,56,5,59010193
2010-12,T2,26,50,28266,5,19,20,1,2669523
2011-01,T2,26,298,121023,6,25,27,5,11086721
2011-07,T2,26,322,117996,6,29,33,4,11682246
2011-05,T2,26,632,246975,6,35,38,5,19171501
2011-06,T2,26,410,223041,6,35,38,4,18092478
2011-02,T2,26,162,47650,6,24,26,4,4420087
2011-04,T2,26,330,98003,6,27,29,4,8950692
2011-03,T2,26,164,38460,8,27,28,4,3390983
2011-11,B5,25,1667,887095,12,183,198,4,87059448
2011-12,B5,25,1156,651395,11,148,158,3,47361366
2011-12,B5,26,192,66215,7,48,48,3,7030500
2011-11,B5,26,328,96557,8,60,62,4,10597161
2011-10,B5,26,390,127444,8,71,74,5,19610496
2011-05,G5,26,111,23671,9,21,21,5,3870420
2011-06,B5,26,215,51707,11,74,77,4,7399310
2010-12,B6,26,49,3108,4,16,17,1,405799
2010-12,R1,26,54,11894,6,23,24,1,2144556
2011-02,G1,25,35,10120,3,3,3,4,830452
2011-09,B5,26,348,114540,8,72,74,4,15815516
2010-12,B5,26,25,2913,4,19,20,1,356150
2011-01,B5,26,157,14156,8,48,49,5,2032344
2011-02,B5,26,157,24496,9,57,58,4,2881766
2011-09,B7,26,484,213565,4,59,60,4,30937123
2011-06,B7,26,305,54527,4,54,56,4,9606588
2011-05,B7,26,284,66753,4,55,55,5,12294748
2011-11,B7,26,151,56884,4,35,35,4,6827984
2011-12,B7,26,135,31545,3,28,28,3,2813616
2011-05,T3,25,119,73699,2,9,9,5,8817783
2011-06,T3,26,30,9402,2,8,9,4,831452
2011-05,T3,26,28,4065,2,4,4,5,247441
2011-02,T3,25,77,39091,3,10,10,4,5638484
2010-12,T3,25,10,5586,1,5,5,1,452787
2011-03,T3,25,64,57568,3,7,7,4,7845007
2011-04,T3,25,71,97863,2,6,6,4,10278739
2011-08,T3,25,147,88986,2,14,14,5,11680978
2011-01,T3,26,11,894,1,4,4,5,97821
2011-08,T3,26,52,50769,2,8,8,5,5728234
2011-09,T3,26,60,29356,2,8,9,4,3271525
2011-10,T3,26,36,11682,2,6,6,5,1372912
2011-11,T3,26,25,8701,2,6,6,4,741640
2011-12,T3,26,28,24785,2,6,6,3,1921152
2011-01,G1,25,39,8425,2,3,3,5,1103886
2010-12,G1,25,2,122,1,1,1,1,10612
2011-10,G1,25,19,16449,3,3,4,5,1953025
2011-11,G1,25,44,96556,3,3,4,4,4756611
2011-12,G1,25,39,93873,2,2,2,3,5763097
2011-01,G1,26,12,2800,2,2,2,5,443184
2011-05,G1,26,3,351,2,2,2,3,46524
2010-12,G1,26,1,2,1,1,1,1,180
2011-03,G1,26,3,5261,2,2,2,3,499727
2011-09,G1,26,3,107,1,1,1,2,10409
2011-10,G1,26,6,691,2,2,2,4,127634
2011-11,G1,26,29,93874,2,2,2,4,4454705
2011-12,G1,26,30,82416,2,2,2,3,5332099
2011-06,G1,26,1,20,1,1,1,1,2143
2011-02,G1,26,5,310,1,1,1,3,34565
2011-08,B7,26,621,224028,4,58,59,5,28292971
2011-04,B7,26,404,84793,4,42,42,4,14881060
2011-10,B7,26,298,113392,4,48,48,5,19130274
2011-07,B7,26,281,63936,4,46,47,4,7798651
2011-07,T3,26,38,13809,2,7,8,4,1528447
2011-03,T3,26,8,216,1,2,2,4,25768
2011-04,T3,26,7,1188,1,1,1,3,49191
2011-02,T3,26,10,656,1,2,2,4,92318
2010-12,T3,26,1,174,1,1,1,1,10785
2011-04,G1,26,18,1196,2,2,2,4,108784
