ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2013-01,B1,5,2362939,372148888,69501541,187,10616,89418,31
2012-12,B1,5,74634,11725885,2216283,155,4352,22974,1
2013-02,B1,5,2064365,330096257,59862550,189,10965,89109,28
2013-03,B1,5,2201415,342279902,63461750,191,11742,93099,31
2013-04,B1,5,2311093,368034220,66420790,189,12120,94279,30
2013-05,B1,5,2360046,373967092,67507535,188,12042,95372,31
2013-06,B1,5,2160819,329153487,62519418,192,11849,91869,30
2013-07,B1,5,2272936,323769559,65419855,190,11459,89438,31
2013-08,B1,5,2242072,327560676,64708495,191,11775,91789,31
2013-09,B1,5,2218918,345419915,63528920,187,12379,95622,30
2013-10,B1,5,2328088,416580038,67041240,191,12476,95583,31
2013-11,B1,5,2084844,367912903,60356397,196,12257,93732,30
2013-12,B1,5,1951288,337138790,56257995,195,11162,86905,29
2013-08,G3,5,868284,148726227,19680530,70,5673,22866,31
2013-09,G3,5,838879,154758875,19231590,71,5897,22762,30
2013-01,T1,5,1044741,278011280,28677140,36,5265,27887,31
2013-02,T1,5,1165790,310274698,31975520,37,5695,30132,28
2013-03,T1,5,1355090,354091023,37031790,41,6248,32975,31
2013-04,T1,5,1232392,324165731,33731320,42,6096,30204,30
2013-07,T1,5,1465841,358113950,39869230,41,6097,33904,31
2013-08,T1,5,1527905,374508836,41274540,41,6158,34566,31
2013-09,T1,5,1361346,348660071,37260830,44,6333,35844,30
2013-10,T1,5,1254944,367836284,34221800,44,6160,31779,31
2013-11,T1,5,1198295,346949546,32477580,43,6270,32886,30
2013-12,T1,5,1374935,407878034,37185850,39,6206,32150,29
2013-11,D2,5,387343,80087399,11108895,89,5054,21742,30
2013-12,D2,5,351291,64941018,10209785,92,4659,19350,29
2013-06,G3,5,906680,169523987,20597065,71,5335,22736,30
2013-07,G3,5,1031229,186074536,23676235,72,5545,23729,31
2013-01,G3,5,925572,197996613,20997400,72,4807,22349,31
2013-02,G3,5,800766,153430160,18201045,75,5220,23161,28
2013-03,G3,5,912677,170324975,19984560,74,5409,23951,31
2013-04,G3,5,852573,164537641,19467260,74,5375,22267,30
2013-10,G3,5,806075,172924399,18424560,74,5747,22623,31
2013-05,G3,5,850470,157282419,19201480,74,5203,21586,31
2012-12,D2,5,11833,1913534,350190,67,1654,4153,1
2013-05,D2,5,420448,76847284,12360370,96,4880,22765,31
2013-06,D2,5,364347,60534780,10580525,97,4732,20863,30
2013-01,D2,5,466845,82679388,13608765,95,4607,22928,31
2013-02,D2,5,411440,71579940,11784295,102,4871,23485,28
2013-04,D2,5,411169,77684659,11927350,101,4965,22657,30
2013-07,D2,5,368828,59529710,10764095,98,4388,18786,31
2013-08,D2,5,372868,60506554,10690045,95,4536,19187,31
2013-09,D2,5,410196,72996779,11709200,94,5002,21829,30
2013-10,D2,5,440760,93453218,12384465,97,5167,22688,31
2013-03,D2,5,421305,71084799,12155055,102,4972,24000,31
2013-06,D1,5,74600,11099750,1677565,58,306,6106,30
2013-07,D1,5,67894,7692765,1335515,57,298,5546,31
2013-08,D1,5,83223,10341053,1659500,59,297,5907,31
2013-05,T1,5,1357511,344824154,36660755,39,6259,31551,31
2013-06,T1,5,1350002,350388363,36954465,41,6226,33190,30
2013-10,G9,5,28965,5723863,830365,12,407,2232,31
2013-01,F1,5,294605,46817916,5815785,105,403,8147,31
2013-02,F1,5,244170,38297158,4730250,106,415,8123,28
2013-03,F1,5,255636,40276331,5034175,103,444,8768,31
2013-04,F1,5,189902,34347017,3987585,101,416,6784,30
2013-05,F1,5,167426,35376208,3878125,99,427,6177,31
