ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2010-12,A1,3,182,1042331,2675,4,10,78,28
2010-10,A1,22,542,334127,16220,3,4,13,31
2010-04,D1,4,5152,14295169,109095,28,68,261,30
2010-12,D1,4,3572,13017917,76030,24,49,256,31
2010-11,T4,3,117,957820,2740,3,8,30,27
2010-02,T4,3,77,727038,1790,3,8,29,23
2010-09,B4,2,7863,12780646,299515,17,64,340,30
2010-05,H3,1,425,4660472,7745,4,28,129,31
2010-07,H3,2,10803,15540985,236845,8,135,463,31
2010-10,H3,22,1052,1051091,27725,7,26,66,31
2010-11,H3,22,858,602870,21795,5,22,59,30
2010-12,H3,22,1266,700050,28840,5,34,75,31
2010-04,H5,3,65,638823,1770,9,11,18,23
2010-05,H5,3,92,607555,1930,10,11,20,26
2010-09,F2,4,1679,7112454,36810,9,22,128,30
2010-10,F2,4,1643,6890823,35060,7,21,171,31
2010-09,F2,22,4295,1532747,110855,10,31,123,30
2010-10,F2,22,6240,1823026,134435,10,28,166,31
2010-12,H3,1,580,7733638,11314,4,56,262,31
2010-11,H3,1,621,6628261,11775,6,58,220,30
2010-11,H3,3,288,2277571,3940,4,28,143,29
2010-12,H3,3,430,4276709,7130,4,38,223,29
2010-12,G9,1,101,217200,3030,2,6,11,22
2010-11,G9,1,15,128400,435,2,7,10,7
2010-11,G9,2,4770,4476684,203295,4,114,454,30
2010-12,G9,2,5193,5652394,223330,4,105,413,31
2010-11,G9,3,36,168446,490,2,6,22,9
2010-12,G9,3,84,299821,945,2,5,37,21
2010-10,H1,1,36,329551,920,4,4,12,23
2010-10,H1,2,4331,5214798,102770,11,19,135,31
2010-09,H1,3,102,566558,1515,4,4,42,26
2010-10,H1,3,119,475649,1850,4,7,31,27
2010-09,G2,1,58,982800,1215,3,5,16,19
2010-01,G2,2,809,1460365,23145,7,17,22,31
2010-01,R1,1,1203,4152550,104805,5,79,241,31
2010-06,R1,1,1051,3533416.5,69715,4,62,205,30
2010-07,R1,1,1386,4786700,93255,5,77,254,31
2010-09,R1,1,1257,5224800,76230,5,66,218,30
2010-10,R1,1,1143,5542025,69645,5,77,208,31
2010-04,R1,3,628,3226218.5,34400,9,61,206,26
2010-09,R1,3,524,2382751.5,29430,8,58,225,28
2010-10,R1,3,470,2360412.5,26110,8,56,188,27
2010-08,R1,3,431,1733034.5,23300,8,51,145,27
2010-01,R1,3,729,4549652.5,42720,8,70,249,26
2010-07,R1,3,619,2802207,32850,9,60,196,26
2010-11,R1,3,360,1978610,20080,5,48,146,28
2010-05,R1,3,542,2775009.5,28535,9,62,191,26
2010-06,R1,3,564,2576045,30450,9,62,187,26
2010-12,R1,3,385,2055058.5,23425,5,53,166,29
2010-03,R1,3,559,2901337.5,32325,7,49,170,28
2010-03,G7,22,4149,2615021,104360,10,24,155,31
2010-09,T4,3,66,594229,1430,3,9,39,23
2010-10,B5,2,1077,1397845,37910,3,10,77,31
2010-11,B5,2,1188,1343195,36760,3,7,49,30
2010-04,T6,1,534,7024873,13890,13,25,92,30
2010-05,T6,1,454,5266240,12030,14,25,94,31
2010-09,T6,1,16,225600,495,5,6,9,8
2010-10,T6,1,91,1440500,2340,6,7,15,25
2010-11,T6,1,17,227400,315,3,4,5,9
2010-01,T6,2,1525,1137576,43870,21,73,138,31
2010-02,T6,2,5678,7953438,219300,23,74,195,28
2010-08,B4,3,331,5057078,29525,6,6,47,27
2010-03,B4,3,161,2376815,14155,5,7,28,27
2010-01,G9,2,3066,3018471,140850,5,80,293,31
2010-02,G9,2,4940,7973576,209815,5,115,468,28
2010-03,G9,2,5878,5323497,265240,5,130,501,31
2010-05,G9,2,7294,4987885,358237,5,140,659,31
2010-06,G9,2,7313,5245728,370905,3,133,620,30
2010-07,G9,2,4962,3949172,264380,4,109,451,31
2010-01,A1,1,459,1437930,7375,6,21,44,22
2010-06,F2,4,2783,8080615,64915,7,23,120,30
2010-05,B6,2,4831,7055576,154990,7,21,226,31
2010-06,B6,2,3242,5368425,99350,7,19,191,30
2010-07,B6,2,870,1346586,24920,8,14,69,31
2010-05,B6,1,158,1590750,7155,3,6,27,31
2010-04,B6,1,155,1468250,6960,5,6,30,29
2010-01,B6,2,3679,6477835,112080,7,15,154,31
2010-02,B6,2,2555,4592232,93410,6,16,140,28
2010-03,B6,2,3594,4732024,106765,7,19,170,31
2010-10,B4,2,10138,17839075,332315,19,71,321,31
2010-11,B4,2,8562,14963461,299015,17,76,349,30
2010-01,F2,3,638,4425705,10365,9,21,185,30
2010-01,F2,4,683,2340606,12245,4,7,39,28
2010-02,F2,4,1443,2928074,28005,5,13,73,28
2010-03,F2,4,1674,3132644,33410,5,14,68,31
2010-04,F2,4,1608,4302690,33725,5,19,96,30
2010-05,F2,4,1938,5809694,42490,7,23,124,31
2010-07,F2,4,1601,7361274,35955,8,21,120,31
2010-08,F2,4,1891,8141995,42495,7,18,115,31
2010-01,F2,22,1623,516623,27735,5,8,33,28
2010-02,F2,22,2006,519136,38430,6,15,59,28
2010-03,F2,22,2354,798270,48855,6,14,62,31
2010-04,F2,22,2386,1091969,51900,6,18,65,30
2010-05,F2,22,2952,1386298,69925,9,23,94,31
2010-06,F2,22,4556,1814602,113620,10,24,100,30
2010-07,F2,22,3623,1351173,85365,10,29,115,31
2010-08,F2,22,5022,1750492,130575,9,29,119,31
2010-06,T2,1,31,599200,705,4,8,14,8
2010-08,T2,1,26,426300,780,4,5,14,11
2010-07,T2,1,30,556200,900,4,8,17,12
2010-09,T2,1,31,816100,675,4,5,17,9
2010-11,T2,1,210,4060400,6090,3,7,39,29
2010-10,T2,1,80,1726500,1995,3,7,29,22
2010-12,H5,1,36,595850,585,3,4,14,9
2010-02,H5,3,9,27918,225,2,4,6,8
2010-01,F3,3,22,166628,330,1,1,4,14
2010-02,F3,3,8,20282,180,1,2,7,3
2010-08,F3,3,26,148154,570,1,4,14,9
2010-05,T2,1,74,1580850,1215,2,6,21,9
2010-05,G4,1,289,1212170,6729,15,43,91,30
2010-02,H5,4,34,513379,1020,2,2,4,11
2010-03,H5,4,70,731674,2100,2,2,3,15
2010-05,H5,4,27,216168,810,1,1,3,3
2010-03,H5,22,105,78073,2745,4,4,6,29
2010-02,H5,22,18,24840,375,3,3,3,12
2010-03,T2,1,4,101500,120,1,1,3,1
2010-04,T2,1,71,1347700,1200,3,6,23,6
2010-02,T2,1,9,101100,270,2,3,7,4
2010-04,T2,3,7,43564,180,2,2,5,4
2010-10,G5,1,336,2468450,8055,6,15,68,31
2010-11,G5,1,333,3109200,7710,7,17,83,30
2010-12,G5,1,244,2425000,6075,5,10,56,31
2010-10,G5,2,9357,9306506,239260,12,41,263,31
2010-11,G5,2,7763,11304286,235025,11,39,211,30
2010-12,G5,2,8038,11029605,242090,11,42,192,31
2010-11,G5,3,94,954842,2025,4,6,41,25
2010-10,G5,3,59,864816,1245,5,6,26,18
2010-12,G5,3,57,566349,1410,5,8,27,24
2010-05,T4,3,77,627364,1905,5,8,35,22
2010-06,T4,3,109,825953,2670,5,12,43,23
2010-12,T4,3,91,605650,2595,4,8,29,26
2010-01,G2,1,63,878900,1200,3,4,11,21
2010-02,H4,4,1163,4379740,32215,10,17,83,28
2010-01,H4,4,1306,5218336,32735,10,17,94,31
2010-03,H4,4,1080,3833651,28825,10,19,84,31
2010-05,H4,4,1030,4047877,24920,7,15,70,31
2010-06,H4,4,953,2924096,22240,9,17,72,30
2010-07,H4,4,1017,3399407,24750,5,15,65,31
2010-08,H4,4,1271,4288468,32370,7,17,79,31
2010-09,H4,4,1426,5250188,35385,6,17,84,30
2010-10,H4,4,1322,4386278,28725,6,17,120,31
2010-11,H4,4,1257,4671336,26970,6,19,111,30
2010-12,H4,4,969,3863681,22185,7,17,114,31
2010-01,H4,22,1731,851179,42435,10,19,50,31
2010-03,H4,22,1861,856989,49755,10,19,54,31
2010-02,H4,22,1558,701506,38805,10,17,46,28
2010-04,H4,22,1357,552905,32610,9,19,47,30
2010-05,H4,22,961,385306,21345,7,17,47,31
2010-06,H4,22,943,340687,19575,6,17,51,30
2010-07,H4,22,1414,570248,33975,6,19,51,31
2010-08,H4,22,1724,707023,39225,6,21,66,31
2010-09,H4,22,1800,757162,41085,7,23,70,30
2010-10,H4,22,2145,870840,42645,8,24,96,31
2010-11,H4,22,1447,638658,29100,7,24,82,30
2010-12,H4,22,1274,526661,25080,7,20,80,31
2010-08,T4,3,69,422462,1755,3,7,33,25
2010-01,T4,3,63,576400,1440,2,6,25,21
2010-07,T4,3,102,848406,2565,4,8,33,24
2010-04,G9,2,6613,5511606,316890,5,118,475,30
2010-09,G4,1,662,4402550,15360,15,51,193,30
2010-08,G4,1,218,964850,5557,15,27,69,22
2010-11,G4,1,2169,12094886,42820,21,131,442,30
2010-09,G4,3,148,1553640,3375,10,23,55,25
2010-10,G4,3,249,3035964,5580,9,38,119,29
2010-11,G4,3,406,3720098,7750,9,37,146,27
2010-01,H3,1,261,3018766,4345,3,28,126,30
2010-02,B6,1,136,632600,7380,3,3,12,28
2010-03,B6,1,144,1680650,6030,5,6,36,30
2010-06,B6,1,153,2167000,6435,3,5,26,29
2010-09,B6,1,159,1959450,6795,5,7,31,30
2010-10,B6,1,119,1639150,4620,4,7,27,26
2010-11,B6,1,178,2744050,6570,3,6,31,30
2010-12,B6,1,174,2856500,6210,3,5,32,28
2010-04,B6,2,4701,6845497,152765,7,16,194,30
2010-08,B6,2,1356,2048420,57830,7,12,71,31
2010-09,B6,2,4705,6287291,152365,8,13,146,30
2010-10,B6,2,6752,8804394,206125,6,15,175,31
2010-11,B6,2,6178,10350731,203370,5,13,212,30
2010-12,B6,2,3948,7137821,124955,6,13,149,31
2010-04,B6,3,53,170251,1140,3,3,7,23
2010-05,B6,3,43,134079,1020,4,4,9,22
2010-03,B6,3,34,121915,675,3,3,7,22
2010-06,B6,3,29,73434,750,2,2,4,21
2010-02,B6,3,6,15039,180,2,2,2,6
2010-07,B6,3,18,39493,540,1,1,3,18
2010-08,B6,3,16,34849,480,2,2,2,16
2010-01,B6,1,143,1859700,6030,4,5,27,25
2010-07,B6,1,9,158100,270,2,2,8,4
2010-08,B6,1,70,267700,3990,2,2,7,26
2010-09,B6,3,11,36247,390,3,3,5,9
2010-04,B6,22,1,265,30,1,1,1,1
2010-11,B6,22,2,7324,150,1,1,2,2
2010-12,D1,22,4519,2177991,104400,22,49,189,31
2010-04,H5,22,80,48435,2145,4,5,8,21
2010-03,B4,1,73,1041764,2085,4,10,36,27
2010-03,G4,1,327,1315500,6420,14,57,124,23
2010-04,G4,1,283,1280650,6435,16,46,74,24
2010-09,B4,1,198,1597644,10875,5,8,48,30
2010-08,B4,2,10383,16100088,399620,17,63,327,31
2010-01,T2,2,2627,3477946,66265,4,14,94,31
2010-06,A1,4,61,1024092,2040,1,2,12,19
2010-01,B4,1,337,2970500,6975,7,9,68,31
2010-02,B4,1,126,736900,3000,7,8,30,22
2010-07,B4,1,434,3297798,17865,7,10,87,31
2010-10,B4,1,338,2348100,11820,8,10,68,31
2010-08,B4,1,305,2663074,14490,7,11,76,31
2010-12,B4,1,199,1234100,6930,7,9,47,29
2010-11,B4,1,165,1387000,7875,5,7,33,30
2010-01,B4,3,281,3155237,15240,3,5,47,26
2010-07,B4,3,363,4865941,23845,4,4,76,26
2010-12,B4,3,201,1285850,12150,6,7,58,25
2010-10,B4,3,321,3049769,17075,5,6,86,28
2010-04,G2,1,165,2265815,3400,5,11,50,28
2010-02,G2,2,2877,4217135,81990,6,12,37,28
2010-10,H3,1,476,4793950,9105,5,33,194,31
2010-06,H3,22,1095,731588,31905,3,12,42,30
2010-07,H3,22,840,528591,22800,5,15,44,31
2010-12,H5,4,29,242304,870,1,1,1,7
2010-12,H5,22,40,20203,825,3,3,4,19
2010-05,T6,3,143,1473683,3475,10,16,43,26
2010-02,H1,1,68,649200,1680,3,3,14,20
2010-05,H1,1,74,615100,1455,3,3,20,17
2010-02,H1,2,2550,2495659,72960,6,7,37,28
2010-04,H1,2,2689,3246294,63945,10,18,62,30
2010-05,H1,2,2076,2946544,40890,8,14,62,31
2010-06,H1,2,1465,1283103,26625,9,13,42,30
2010-05,H1,3,67,379087,1185,2,3,21,16
2010-02,H1,3,22,255064,525,2,2,6,7
2010-04,B4,1,82,1119436,2815,6,10,29,26
2010-04,B4,3,195,3311409,19080,4,5,26,26
2010-06,B4,3,263,4557443,23745,4,4,55,26
2010-12,T6,3,153,408699,2460,3,3,21,22
2010-07,G4,1,235,1551650,5745,9,30,76,22
2010-08,G2,1,108,1448650,2445,3,6,23,26
2010-04,T2,4,88,689131,1320,1,1,2,20
2010-05,T2,4,93,700511,1395,1,1,6,23
2010-06,T2,4,107,682797,1605,1,1,8,28
2010-07,T2,4,98,559145,1470,1,1,6,30
2010-08,T2,4,130,752672,1950,1,1,5,24
2010-09,T2,4,180,931962,2700,1,1,5,26
2010-10,T2,4,25,105556,375,1,1,4,4
2010-11,T2,4,103,381355,1545,1,1,5,23
2010-12,T2,4,29,68248,435,1,1,4,9
2010-04,T2,22,238,164452,3570,1,1,4,26
2010-05,T2,22,246,132591,3690,1,1,2,30
2010-06,T2,22,350,70685,5240,1,2,3,29
2010-07,T2,22,144,67673,2155,1,2,3,31
2010-08,T2,22,211,83895,3165,1,1,3,31
2010-09,T2,22,163,53599,2445,1,1,3,19
2010-10,T2,22,39,28775,585,1,1,2,7
2010-11,T2,22,284,156020,4260,1,1,2,30
2010-12,T2,22,175,93668,2730,2,2,5,16
2010-06,G4,1,213,1022887,5228,13,37,66,18
2010-05,B4,1,159,1491000,4350,7,12,45,30
2010-01,H3,3,156,1150053,2290,2,20,72,25
2010-04,T6,3,121,1180922,3100,9,13,37,25
2010-06,A1,22,228,166702,6870,2,3,20,30
2010-04,G5,4,55,206929,1275,1,1,3,14
2010-05,G5,4,99,331297,2550,1,1,3,15
2010-06,G5,4,88,276566,2040,1,1,3,16
2010-07,G5,4,42,226165,1095,1,1,4,11
2010-04,G5,22,46,32120,1110,2,2,5,15
2010-05,G5,22,56,49049,1500,2,2,4,17
2010-06,G5,22,33,22250,825,2,2,5,14
2010-07,G5,22,17,10678,375,2,2,3,11
2010-03,T4,3,78,718340,1775,3,8,35,26
2010-01,T4,4,60,104769,3550,2,3,4,20
2010-03,G2,1,116,1882150,2655,3,6,29,30
2010-02,G2,1,97,1882200,2445,2,5,22,28
2010-06,G2,22,147,154404,4410,3,3,9,23
2010-07,G2,22,336,122777,10080,3,3,5,25
2010-09,H3,1,760,8211892,15185,6,44,227,30
2010-09,H3,3,164,1212829,2255,2,27,89,27
2010-10,H3,3,156,1115873,2050,3,16,77,27
2010-10,H3,4,608,4436499,15435,3,32,64,31
2010-09,H3,22,875,521395,18525,5,16,27,30
2010-11,R1,1,711,3517600,46410,6,57,153,30
2010-02,G4,1,354,1789350,8085,11,38,91,24
2010-01,G4,1,408,1572742,10955,13,38,75,27
2010-01,B7,2,2874,3338543,111795,3,8,58,31
2010-02,B7,2,2841,2527960,101805,3,10,66,28
2010-03,B7,2,3405,4328218,112290,3,10,88,31
2010-04,B7,2,2285,4068463,77925,2,11,105,30
2010-05,B7,2,2758,4164822,90485,3,15,104,31
2010-06,B7,2,1929,2656345,64455,2,11,71,30
2010-04,B7,3,1,1148,15,1,1,1,1
2010-01,B7,3,6,8050,90,1,1,1,4
2010-07,B7,3,1,4274,60,1,1,1,1
2010-02,B7,3,1,1305,15,1,1,1,1
2010-03,B7,3,2,2601,30,1,1,1,2
2010-06,B7,3,3,13040,180,1,1,2,3
2010-02,B7,4,182,366831,6930,1,3,3,23
2010-03,B7,4,141,318296,5370,1,2,6,26
2010-04,B7,4,68,142018,2880,1,2,4,16
2010-05,B7,4,27,10590,1620,1,1,1,6
2010-06,B7,4,120,157929,5490,2,2,8,16
2010-11,G1,2,3,1809,90,1,1,1,3
2010-12,G1,2,10,6005,300,1,1,1,8
2010-04,B7,1,12,336800,360,1,1,6,6
2010-01,B7,1,16,222350,390,2,2,10,11
2010-05,B7,1,12,229500,270,2,2,5,4
2010-10,B7,1,26,106800,780,2,5,6,20
2010-07,B7,2,2559,2763735,75060,2,7,63,31
2010-08,B7,2,3078,3076605,92295,2,8,80,31
2010-09,B7,2,2550,3132100,75375,2,5,82,30
2010-10,B7,2,2824,4481716,84105,2,8,93,31
2010-11,B7,2,1251,2804223,38550,2,6,57,30
2010-12,B7,2,996,2701758,30360,3,6,72,27
2010-11,B7,4,92,486351,2760,1,2,3,27
2010-12,B7,4,23,176003,690,1,1,1,14
2010-10,F3,3,43,334591,1230,2,4,13,21
2010-03,A1,22,198,142751,5805,3,3,7,30
2010-02,R1,4,7661,16970227,502120,10,91,338,28
2010-03,R1,4,10051,20688359,647950,10,114,388,31
2010-03,R1,22,6995,3929440.5,474720,10,77,282,31
2010-09,R1,22,7859,2850990,481605,10,74,255,30
2010-04,B5,1,20,375150,495,2,3,8,11
2010-03,B5,1,28,577750,705,2,3,12,10
2010-02,B5,1,19,395100,510,2,3,12,8
2010-01,B5,1,20,388150,480,2,3,9,9
2010-01,B5,2,506,645386,15945,5,7,37,27
2010-02,B5,2,1418,1585736,43000,5,7,78,28
2010-03,B5,2,1611,1862717,48005,5,8,82,31
2010-04,B5,2,1802,1932297,53300,5,7,90,30
2010-06,B5,2,792,779998,22675,3,6,58,30
2010-09,B5,2,659,659634,27075,3,8,57,30
2010-03,H1,2,5140,5447161,141285,7,15,86,31
2010-01,B6,3,1,4550,30,1,1,1,1
2010-10,B6,3,2,7396,60,1,1,2,2
2010-06,T6,1,67,1088100,1395,6,8,16,13
2010-07,T6,1,51,1034700,885,5,5,8,16
2010-01,R1,4,7906,19342971.5,554035,9,86,329,31
2010-04,R1,4,10384,26587945.5,664420,9,113,372,30
2010-05,R1,4,10622,28356351,658975,9,104,377,31
2010-06,R1,4,10478,28820902,664575,9,103,399,30
2010-07,R1,4,7245,21395120,426840,8,93,356,31
2010-08,R1,4,8830,22410453,522465,8,93,334,31
2010-09,R1,4,8350,21259748.5,498615,10,95,328,30
2010-10,R1,4,7027,23385259,423525,10,90,380,31
2010-11,R1,4,6236,21821966.5,374165,10,96,269,30
2010-12,R1,4,6590,20382010,397560,9,84,272,31
2010-01,R1,22,9093,4041029,657705,9,83,312,31
2010-04,R1,22,6873,3829130.5,444105,9,76,258,30
2010-05,R1,22,7374,3983941,472215,8,64,220,31
2010-06,R1,22,6981,2896674,444985,9,72,247,30
2010-07,R1,22,10806,3892839.5,704500,9,85,280,31
2010-08,R1,22,8454,2753828,516205,9,76,254,31
2010-10,R1,22,8022,2410854.5,510675,8,83,281,31
2010-11,R1,22,7957,2281839,489810,10,70,237,30
2010-12,R1,22,8492,3278761,551850,10,62,217,31
2010-04,G2,3,176,913566,3250,3,8,33,21
2010-05,B5,1,15,225250,345,2,2,6,10
2010-06,B5,1,30,446500,645,2,3,11,16
2010-07,B5,1,22,369250,630,2,3,12,11
2010-08,B5,1,18,374600,495,2,3,9,8
2010-09,B5,1,7,206100,210,1,2,4,4
2010-11,B5,1,29,602600,870,2,3,10,14
2010-10,B5,1,34,725900,1020,2,3,9,16
2010-12,B5,1,19,532300,570,2,3,6,6
2010-05,B5,2,566,793877,16815,4,5,57,29
2010-07,B5,2,1375,1714955,52400,4,8,75,31
2010-08,B5,2,695,712550,30315,6,8,38,31
2010-12,B5,2,170,151542,5270,4,8,27,31
2010-04,B5,3,2,10378,60,1,1,1,2
2010-11,B5,3,5,27172,150,2,2,3,3
2010-05,B5,3,2,9904,60,1,1,2,2
2010-06,B5,3,2,10705,60,1,1,2,2
2010-03,B5,3,2,10319,60,1,1,2,2
2010-07,B5,3,2,13386,60,1,1,2,2
2010-12,B5,3,2,9004,60,2,2,2,2
2010-10,B5,3,3,8629,90,2,2,3,3
2010-02,B4,4,1786,12609377,106710,3,4,37,28
2010-03,B4,4,2675,17869766,153600,3,5,43,31
2010-04,B4,4,2703,16688683,155250,1,3,52,30
2010-05,B4,4,3442,17652707,183425,4,7,47,31
2010-06,B4,4,2484,13156625,132855,2,5,67,30
2010-07,B4,4,2945,10944956,162330,2,4,69,31
2010-08,B4,4,2130,8731403,109740,1,3,62,31
2010-09,B4,4,2204,9377016,118290,3,5,55,30
2010-10,B4,4,2059,10227231,102775,3,4,84,31
2010-11,B4,4,1922,9476097,96210,3,4,44,30
2010-12,B4,4,1508,8016293,78675,2,3,50,31
2010-01,B4,22,1133,1293404,55110,4,9,22,31
2010-02,B4,22,1088,1234394,55445,4,7,35,28
2010-03,B4,22,1261,1358065,63630,3,6,30,31
2010-04,B4,22,772,959829,43530,3,6,21,30
2010-05,B4,22,900,1153901,50490,4,7,26,31
2010-06,B4,22,1286,1074003,56145,3,6,28,30
2010-07,B4,22,1453,1345423,67335,3,6,33,31
2010-08,B4,22,1192,965689,58485,3,5,34,31
2010-09,B4,22,1267,1078302,61560,4,7,44,30
2010-10,B4,22,2002,1241462,92520,3,6,60,31
2010-11,B4,22,1317,984657,56850,4,6,34,30
2010-12,B4,22,1312,1415928,56825,5,7,40,31
2010-12,G4,3,280,2345756,4880,6,23,91,29
2010-06,T3,1,16,353200,330,1,2,5,7
2010-05,T3,1,14,276000,300,1,2,5,3
2010-07,T3,1,16,341800,300,1,2,4,4
2010-08,T3,1,16,319000,300,1,2,3,5
2010-09,T3,1,6,190800,180,1,2,2,3
2010-11,T3,1,6,132800,120,1,2,2,2
2010-12,T3,1,34,890600,540,1,2,3,6
2010-04,T3,1,2,37500,45,1,2,2,1
2010-05,T3,2,2,788,30,1,1,1,1
2010-06,T3,2,56,51528,1170,1,2,11,20
2010-07,T3,2,54,35253,1020,1,2,10,17
2010-08,T3,2,48,16844,840,1,3,12,19
2010-09,T3,2,54,20578,1050,1,3,12,18
2010-10,T3,2,35,58063,765,1,3,10,18
2010-11,T3,2,99,50068,2160,1,3,13,13
2010-12,T3,2,189,84040,3300,1,3,15,23
2010-07,H3,4,420,3004186,12080,2,21,34,31
2010-08,H3,4,526,2486995,14985,2,26,39,31
2010-07,B3,1,193,1119933,5760,7,9,29,30
2010-02,T4,4,87,127015,4950,2,2,5,20
2010-01,B3,3,151,1520548,3975,2,5,37,24
2010-03,B3,3,19,89520,375,2,3,9,10
2010-09,B4,3,197,2597333,19075,3,3,61,27
2010-11,B4,3,144,907720,12540,5,5,49,26
2010-01,B5,3,1,4625,30,1,1,1,1
2010-02,H3,3,216,1461113,3245,2,21,73,24
2010-11,B3,4,20,306243,600,1,1,2,10
2010-02,P3,4,1731,5771072,47935,3,8,26,28
2010-06,P3,4,1562,3963039,38245,3,10,38,30
2010-09,P3,4,1209,9066562,31435,3,8,24,30
2010-10,P3,4,1160,8193177,34005,3,8,37,31
2010-02,P3,22,2783,1115589,59930,3,12,47,28
2010-01,P3,22,2492,1095296,64315,3,11,40,31
2010-03,P3,22,2872,1297955,68360,4,12,46,31
2010-04,P3,22,2045,1060659,52150,4,12,53,30
2010-05,P3,22,3377,1816952,86985,4,15,50,31
2010-06,P3,22,3440,1259590,82045,4,13,44,30
2010-07,P3,22,3646,1509841,94745,5,18,55,31
2010-08,P3,22,2745,1200237,75215,5,17,50,31
2010-09,P3,22,5234,2284912,151760,3,15,57,30
2010-10,P3,22,6100,3098392,157450,3,21,89,31
2010-11,P3,22,5044,2579146,136690,4,19,62,30
2010-12,P3,22,5975,3107364,147965,3,16,60,31
2010-05,H3,4,891,4747638,24380,3,33,57,31
2010-04,H3,4,492,3361958,14040,2,34,51,30
2010-01,T2,1,4,60100,120,1,1,4,2
2010-12,T2,1,212,4027900,6330,2,5,30,31
2010-02,H3,1,309,3575164,4820,3,17,108,24
2010-04,H3,1,268,4379350,4950,4,15,113,30
2010-03,H3,1,892,9279950,15645,5,33,268,31
2010-11,G9,22,82,30569,3020,3,8,13,30
2010-05,B4,3,224,3913826,22050,3,3,35,25
2010-02,B4,3,148,2600080,14430,3,3,22,24
2010-03,H3,3,438,3214201,6430,2,30,166,28
2010-03,H3,4,900,5292581,24945,2,39,73,31
2010-12,G9,4,61,583375,1830,2,3,6,20
2010-11,T2,3,6,38014,180,1,2,3,3
2010-08,T2,3,15,134946,450,1,1,1,4
2010-09,T2,3,16,152708,480,1,1,1,4
2010-02,T2,3,2,19453,60,1,1,1,2
2010-03,T2,3,1,9719,30,1,1,1,1
2010-12,T2,3,13,66624,390,1,3,4,4
2010-07,T2,3,10,94088,300,1,2,3,3
2010-01,H5,4,3,49591,90,1,1,1,3
2010-04,H5,4,7,105023,210,1,1,2,3
2010-01,H5,22,14,10523,225,2,2,2,9
2010-08,T6,1,4,54000,120,1,1,1,4
2010-01,P3,2,42879,28389764,996750,4,95,536,31
2010-02,P3,2,39745,32937003,924787,4,104,566,28
2010-03,P3,2,41795,27838725,963610,4,97,568,31
2010-04,P3,2,47775,36719050,1078985,4,104,621,30
2010-05,P3,2,47200,35521477,1088378,4,100,737,31
2010-06,P3,2,52252,35967180,1193630,4,107,679,30
2010-07,P3,2,60288,43311724,1368550,4,109,648,31
2010-08,P3,2,61661,44475255,1388515,4,109,663,31
2010-09,P3,2,49252,37012686,1154215,5,114,649,30
2010-10,P3,2,60694,49685333,1417199,4,117,724,31
2010-11,P3,2,63595,51461698,1470640,4,112,807,30
2010-12,P3,2,74892,55254562,1686495,5,111,819,31
2010-01,P2,1,7258,58543942,145250,18,245,583,31
2010-03,P2,1,6862,53072437,134800,19,234,538,31
2010-04,P2,1,6797,56142116,132890,19,232,536,30
2010-02,P2,1,6049,47917426,120870,19,211,493,28
2010-05,P2,1,6811,53066099,128135,21,244,532,31
2010-06,P2,1,7252,58519827,137235,19,224,499,30
2010-07,P2,1,7740,58643437,145515,20,248,555,31
2010-08,P2,1,7612,57350662,145840,21,240,568,31
2010-09,P2,1,7144,57403842,141525,24,241,573,30
2010-10,P2,1,7715,57080114,152395,23,233,568,31
2010-11,P2,1,7556,53035145,145430,19,239,568,30
2010-12,P2,1,8049,55608193,154515,21,255,590,31
2010-01,P2,2,321288,315889021,7036045,20,1541,3934,31
2010-02,P2,2,273670,250413135,5932420,20,1499,3836,28
2010-09,P2,2,320391,317473713,6888175,22,1726,4436,30
2010-11,P2,2,338589,358171629,7475240,19,1784,4812,30
2010-12,P2,2,349163,362296975,7729125,18,1784,4763,31
2010-01,P2,4,33934,142865459,814451,22,259,567,31
2010-03,P2,2,298157,276836659,6466850,21,1570,4045,31
2010-04,P2,2,299185,292641761,6434145,20,1594,4075,30
2010-05,P2,2,303345,281838786,6528327,21,1684,4338,31
2010-06,P2,2,316742,318167380,6830615,22,1644,4439,30
2010-07,P2,2,338746,317820906,7278780,22,1609,4363,31
2010-08,P2,2,321421,317580761,6818480,20,1665,4383,31
2010-10,P2,2,350242,351496609,7680025,20,1731,4609,31
2010-08,P2,4,33582,164145738,793545,23,247,513,31
2010-08,P2,22,38276,14100432,814130,12,209,459,31
2010-12,P2,22,39786,19131180,892365,9,201,411,31
2010-07,P2,4,33447,162627196,797645,23,267,555,31
2010-03,P2,3,439,2970244,8430,7,47,73,27
2010-04,P2,22,35041,16005919,715340,11,219,484,30
2010-04,P3,1,367,2411563,5995,3,13,28,30
2010-03,P3,1,340,1903916,4950,3,7,19,31
2010-02,P3,1,282,1377825,4400,3,10,24,28
2010-01,P3,1,351,1714900,4870,2,8,20,31
2010-05,P3,1,335,2164981,5565,3,13,28,31
2010-08,P3,1,442,2368424,8650,4,15,41,31
2010-07,P3,1,480,2868265,7715,4,14,41,31
2010-09,P3,1,498,2213870,8835,3,16,32,30
2010-10,P3,1,666,3622419,14365,2,15,35,31
2010-11,P3,1,520,3297911,10825,3,12,34,30
2010-12,P3,1,738,4339197,18785,3,13,44,31
2010-01,P3,4,2047,6073360,49255,4,9,34,31
