ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2012-07,T4,10,4612,23843943,134512,29,991,1146,31
2012-04,T4,10,4672,21868612,155291,30,1202,1403,30
2012-09,T4,10,4333,20185834,129374,31,973,1124,30
2012-12,T4,10,4083,19474655,120747,29,851,1015,31
2012-07,B4,10,3239,21714694,489523,30,360,409,31
2012-07,T3,10,6,57219,252,1,3,3,5
2012-03,G7,9,463,8651257,11957,36,115,143,31
2012-04,G7,9,463,8953047,11369,37,112,158,30
2012-02,G7,9,450,9015309,12787,33,133,184,28
2012-01,G7,9,387,7115498,9843,31,109,142,31
2012-08,G7,9,334,5702375,8892,33,87,114,31
2012-12,G7,9,952,18196400,25591,49,193,324,31
2012-06,G7,9,528,10019132,14076,39,134,189,30
2012-09,G7,9,569,11181830,15644,39,148,199,30
2012-10,G7,9,645,12880247,16593,43,170,240,31
2012-11,G7,9,804,15471356,20262,44,188,296,30
2012-07,G7,9,343,6537720,9973,30,83,113,31
2012-05,G7,9,549,10326538,15015,40,142,196,30
2012-04,F1,10,131,947766,6054,29,50,54,24
2012-03,G1,10,10,35995,377,2,4,4,7
2012-02,A1,9,80,1157638,2065,5,33,37,25
2012-11,A1,9,102,1535371,2031,10,38,42,29
2012-11,A1,10,213,1827649,7425,17,89,97,29
2012-02,A1,10,134,1290538,3788,13,65,71,29
2012-04,T4,9,108,3228097,3610,11,49,52,29
2012-01,T4,9,145,3924414,3823,14,63,65,29
2012-09,T4,9,95,2549965,2602,10,47,51,27
2012-03,T4,9,128,3565018,3816,10,62,72,28
2012-02,T4,9,150,4128907,4321,11,67,71,27
2012-05,T4,9,118,3503658,3492,11,57,65,30
2012-02,G2,9,138,2004985,2526,4,50,60,28
2012-10,G2,9,193,3219733,3887,5,56,72,31
2012-01,G2,9,134,1794529,2157,4,47,55,31
2012-09,G2,9,146,2486343,2997,5,46,57,30
2012-08,G2,9,138,1570190,2140,4,45,56,29
2012-03,G2,9,152,2540615,3185,4,51,61,31
2012-06,G2,9,191,3336976,3955,5,62,74,30
2012-05,G2,9,209,3510354,4025,5,67,82,30
2012-12,G2,9,289,5864850,7306,5,86,114,30
2012-07,G2,9,112,1322811,1954,4,34,43,31
2012-04,G2,9,174,2918431,3381,4,56,70,30
2012-11,G2,9,256,4762682,5488,5,78,103,30
2012-05,G2,10,364,3787824,28838,7,81,110,31
2012-03,G2,10,170,1460118,4632,5,53,66,31
2012-11,G2,10,269,2379590,7185,5,83,110,29
2012-04,G2,10,202,1607920,7413,6,70,91,30
2012-09,G2,10,153,1374691,4975,6,56,68,26
2012-06,G2,10,229,2072672,11005,6,68,83,30
2012-08,G2,10,145,919647,2605,5,52,61,30
2012-12,G2,10,338,3949610,14974,6,101,128,31
2012-01,G2,10,160,891574,2485,7,64,72,29
2012-10,G2,10,174,1328960,3877,6,54,69,29
2012-02,G2,10,213,1403319,5355,8,67,82,27
2012-07,G2,10,145,934046,2342,5,43,56,31
2012-06,B3,9,30,1028289,1647,6,10,10,15
2012-08,B3,9,27,975538,1231,4,11,12,13
2012-11,B3,9,33,1064499,1597,6,16,16,18
2012-05,B3,9,35,1291548,1793,4,11,11,17
2012-07,B3,9,26,809362,1383,4,9,9,18
2012-05,B3,10,172,2997821,11615,9,30,31,29
2012-11,B3,10,140,2453862,22694,12,33,35,25
2012-06,B3,10,232,4536856,22714,11,34,35,29
2012-08,B3,10,275,4709218,29884,12,33,33,28
2012-02,B3,10,122,787436,4196,10,28,30,28
2012-07,B3,10,218,4795166,17975,9,29,33,26
2012-03,D1,9,13,283220,403,6,7,7,8
2012-03,D1,10,44,389171,2155,14,25,26,19
2012-01,B1,9,363,8815839,10633,41,131,150,31
2012-03,B1,9,530,15679875,18099,48,202,224,31
2012-11,B1,9,480,13791895,15504,51,211,231,30
2012-04,B1,9,470,14135789,15359,51,197,218,30
2012-02,B1,9,365,10522311,11161,41,148,163,28
2012-07,B1,9,310,8009062,8598,39,133,139,31
2012-12,B1,9,330,10045791,11280,40,134,144,30
2012-05,B1,9,443,12982401,14638,51,199,210,30
2012-04,F3,10,142,577585,4304,11,53,56,22
2012-01,F3,10,59,368360,2176,8,26,29,21
2012-05,A1,9,69,1031359,1438,5,28,33,28
2012-05,A1,10,129,898449,2803,8,64,67,29
2012-04,G4,10,157,350350,3009,9,54,58,27
2012-05,H1,10,110,591190,5179,13,30,34,26
2012-03,H1,10,109,833593,5407,11,25,30,26
2012-11,H1,10,159,1321330,7959,18,41,45,29
2012-04,H1,10,81,644339,4357,12,25,26,23
2012-09,H1,10,130,1079013,6012,12,29,33,28
2012-06,H1,10,121,1018981,7183,10,26,28,27
2012-08,H1,10,172,1400033,12426,13,34,38,29
2012-12,H1,10,91,793805,6117,10,22,24,28
2012-01,H1,10,93,699246,5692,11,24,27,25
2012-10,H1,10,104,754041,4231,15,29,32,26
2012-02,H1,10,109,655799,6233,9,25,29,25
2012-07,H1,10,119,987404,5303,14,25,26,31
2012-12,R1,10,1188,8584127,64055,10,113,132,31
2012-01,R1,10,1265,10520368,91028,11,146,199,31
2012-10,R1,10,1225,8928843,74420,10,108,136,31
2012-04,B4,9,120,3367386,4616,11,95,95,28
2012-01,B3,9,22,681042,855,4,10,10,13
2012-02,B3,9,26,774143,955,4,12,12,12
2012-09,B3,10,146,2427599,12999,10,28,28,23
2012-12,B3,10,127,2288319,17771,11,29,32,29
2012-01,B3,10,164,1440230,9008,8,31,32,31
2012-10,B3,10,65,1256608,4086,8,29,30,27
2012-03,F3,10,86,338345,3049,11,53,56,24
2012-11,F3,10,182,948113,6406,13,68,77,26
2012-02,F3,10,71,320047,2448,10,38,39,22
2012-01,B4,9,103,3168530,4620,13,70,71,25
2012-09,B4,9,111,3521182,5240,13,77,82,28
2012-07,B4,9,118,2533990,3271,14,83,85,29
2012-01,B1,16,5,155002,56,3,4,5,3
2012-02,B1,16,19,437331,147,9,17,18,4
2012-03,B1,16,8,292681,100,5,6,6,3
2012-03,B1,15,33,279152,1199,12,30,30,4
2012-11,T4,9,117,2545361,2798,10,60,64,24
2012-10,T4,9,132,3749221,4051,12,59,61,31
2012-02,T4,16,6,209781,64,4,6,6,3
2012-04,T4,16,3,127205,44,2,3,3,2
2012-02,T4,15,20,138767,586,6,18,19,5
2012-03,T4,15,40,320607,1719,9,36,36,4
2012-04,H5,10,713,2319529,17719,29,89,105,30
2012-06,H5,10,702,2870905,18336,35,89,99,30
2012-02,H5,10,580,1828706,14678,29,80,93,29
2012-10,F3,9,14,370909,273,4,6,6,10
2012-09,F3,9,16,395949,299,5,8,8,11
2012-10,F3,10,100,419360,3070,14,55,58,26
2012-07,H1,9,4,39610,56,2,2,2,4
2012-08,H1,9,14,240239,241,4,7,7,11
2012-11,H1,9,27,314541,435,8,11,11,18
2012-09,T4,15,42,255549,1504,8,40,41,2
2012-11,T4,15,37,263006,1343,12,33,33,4
2012-06,F1,10,108,533624,4494,27,47,53,23
2012-02,B4,9,97,2407554,3436,12,68,73,25
2012-08,T4,10,4521,17642790,124497,31,1044,1183,31
2012-08,B1,9,300,7314025,7535,47,121,130,31
2012-06,B1,9,376,9911236,11325,44,145,152,30
2012-10,B1,9,493,15187746,15812,51,194,211,31
2012-09,B1,9,415,12717550,13687,53,200,218,30
2012-05,F3,10,148,560791,4299,12,69,77,26
2012-11,B5,10,160,803674,5039,6,46,49,29
2012-06,B5,10,138,824855,4309,6,40,46,29
2012-08,B5,10,121,403950,3157,6,29,32,30
2012-03,A1,9,111,1564841,2505,5,36,40,30
2012-08,A1,9,63,840329,1366,7,24,25,27
2012-12,A1,9,122,2178265,3191,12,44,50,30
2012-04,A1,9,89,1346058,1848,4,26,29,29
2012-09,A1,9,127,2104850,2816,8,44,46,30
2012-04,A1,10,138,1022793,6317,10,52,57,29
2012-09,A1,10,166,1576692,4419,16,70,72,30
2012-08,A1,10,113,823097,2898,12,45,48,30
2012-03,A1,10,176,1323186,3803,10,72,77,31
2012-12,A1,10,246,2531804,8364,16,72,76,31
2012-04,R1,10,1177,7695314,66341,10,141,176,30
2012-01,A1,10,125,902880,2878,12,54,60,30
2012-01,A1,9,70,737074,1332,5,24,27,28
2012-02,D1,10,107,801562,3900,15,37,39,27
2012-03,T6,10,366,1054070,8816,23,128,141,31
2012-09,T6,10,601,1391888,12211,17,175,182,30
2012-08,T4,9,81,2501743,2762,10,38,39,29
2012-07,T4,9,92,2416133,2786,9,43,44,30
2012-06,T4,9,106,2662962,2745,8,47,48,29
2012-12,T4,9,91,2301633,2529,11,50,53,26
2012-09,G4,10,285,2383242,152258,15,63,64,30
2012-10,B3,9,29,1078315,1566,3,10,11,13
2012-03,B3,9,22,584119,553,2,6,7,10
2012-04,B3,9,17,455848,427,1,6,6,9
2012-12,B3,9,29,975212,1528,5,12,13,16
2012-09,B3,9,26,934222,1242,5,12,12,14
2012-10,A1,9,96,1509963,2164,8,32,35,31
2012-07,A1,9,64,754851,1303,5,23,25,31
2012-10,A1,10,136,1054153,3269,15,49,52,31
2012-07,A1,10,100,784646,2245,10,44,45,31
2012-08,B4,9,109,2953693,3729,10,62,64,30
2012-03,B7,10,3467,9301330,67652,3,1531,1629,31
2012-04,B7,10,3830,9564994,72739,3,1685,1791,30
2012-08,B7,10,3783,8243203,72418,3,1493,1564,31
2012-07,B7,10,4067,12392564,85514,4,1640,1716,31
2012-09,B7,10,4076,10437424,79086,4,1661,1747,30
2012-01,B7,10,1726,6353602,40622,3,831,867,31
2012-02,B7,10,2192,6415646,44701,3,1033,1085,29
2012-01,T4,15,3,28384,88,3,3,3,1
2012-03,B3,10,99,656788,3789,8,32,34,29
2012-04,B3,10,71,250070,1455,9,26,26,29
2012-11,B7,10,3272,7998759,63720,4,1296,1366,30
2012-10,B7,10,3859,9070112,72143,4,1486,1565,31
2012-10,G7,16,4,142711,40,3,4,4,2
2012-05,T4,15,55,392428,2407,9,47,47,4
2012-05,H1,9,8,131081,146,4,5,5,6
2012-12,H1,9,20,229275,292,7,8,8,14
2012-03,H1,9,4,42702,73,2,4,4,3
2012-04,H1,9,1,8384,14,1,1,1,1
2012-05,B7,10,3337,8015066,66528,3,1400,1472,31
2012-06,B7,10,3551,8629408,72210,3,1462,1538,30
2012-03,B4,9,81,2431736,3674,10,55,57,24
2012-03,T4,16,10,411685,130,5,10,10,1
2012-05,T4,16,23,673623,196,7,23,23,2
2012-09,T4,16,6,206228,59,4,6,6,1
2012-04,R1,9,84,2409946,2684,4,20,22,30
2012-12,R1,9,112,2901313,3257,5,23,25,27
2012-11,R1,9,125,3188889,3661,7,27,30,29
2012-05,R1,9,104,2835510,2904,5,29,33,29
2012-06,R1,9,95,2615999,2959,3,24,25,29
2012-05,R1,10,1207,6833508,59793,10,126,171,31
2012-11,R1,10,1243,9373677,74622,10,120,140,30
2012-06,R1,10,1245,7314645,59604,10,133,167,30
2012-11,B1,15,70,497623,1359,11,63,66,4
2012-03,H5,16,1,36406,10,1,1,1,1
2012-12,B2,10,6679,31977178,272085,15,1261,1423,31
2012-04,H2,10,210,1831851,9323,15,21,22,29
2012-05,H2,10,214,1871999,10690,18,29,29,31
2012-08,H2,10,103,1343395,7945,9,15,17,25
2012-06,A1,9,68,891881,1331,6,24,26,29
2012-05,H3,9,36,1050054,1734,6,15,15,16
2012-06,H3,9,22,523630,826,6,14,14,12
2012-05,H3,10,131,1171085,4839,10,29,32,30
2012-06,H3,10,81,684933,2709,10,25,29,27
2012-07,T6,10,303,833003,5649,16,93,101,31
2012-09,A1,16,1,65345,85,1,1,1,1
2012-02,B4,15,4,19772,122,3,3,3,3
2012-10,G3,9,333,5996959,8484,27,163,171,31
2012-06,B7,9,41,819834,734,2,24,24,18
2012-12,B7,10,3202,7947425,64013,3,1166,1217,31
2012-11,T6,10,556,1565791,13768,17,168,180,30
2012-12,T6,10,388,1115249,8203,17,128,136,31
2012-06,T6,10,527,1754042,15652,20,134,144,30
2012-08,B1,16,2,44350,13,2,2,2,1
2012-12,B1,16,5,239294,76,3,4,4,3
2012-12,G7,15,143,556065,2581,43,97,102,5
2012-03,R1,9,92,2536981,2892,5,22,24,29
2012-01,R1,9,56,1525352,1626,3,14,15,22
2012-03,R1,10,1096,6409557,54796,10,134,166,31
2012-10,G4,10,158,1144634,62879,11,37,39,31
2012-03,B7,9,51,962813,601,2,33,34,15
2012-04,B7,9,39,832160,607,2,28,30,13
2012-05,B7,9,34,662982,435,2,22,23,13
2012-01,T4,16,6,278034,92,3,6,6,2
2012-02,G7,15,122,749373,2955,35,91,94,7
2012-03,G7,15,90,523171,2286,28,58,60,4
2012-01,G7,15,42,250450,663,16,30,32,5
2012-05,G7,15,124,828320,4088,36,74,81,4
2012-06,G7,15,112,659311,2548,35,76,78,4
2012-07,G7,15,127,680142,2931,35,73,79,5
2012-09,G7,15,168,875910,3727,38,115,123,5
2012-04,G7,15,146,851987,4613,42,95,103,5
2012-08,G7,15,113,546136,2159,31,72,78,4
2012-11,G7,15,146,663099,3261,42,109,119,4
2012-10,G7,15,137,721911,4214,41,93,98,4
2012-03,F1,10,122,1016606,5690,25,48,53,25
2012-10,F1,10,127,1072778,19023,23,44,44,25
2012-11,G4,10,200,2511964,264593,15,34,36,28
2012-12,G4,10,142,1228260,92380,9,21,24,30
2012-11,H2,10,166,1362917,10354,18,29,30,30
2012-10,H2,10,272,2954727,16831,14,23,24,31
2012-11,F1,10,124,789741,4083,32,64,67,27
2012-09,F1,10,97,449763,3244,19,40,44,26
2012-08,F1,10,74,255444,3324,21,37,37,24
2012-12,F1,10,134,941768,5084,29,51,52,24
2012-01,F1,10,69,279825,6470,21,39,40,24
2012-04,B1,15,75,510533,2488,18,62,64,5
2012-08,A1,16,1,67560,85,1,1,1,1
2012-06,A1,10,158,862396,3220,7,46,48,29
2012-08,B2,9,54,1201848,985,5,28,30,17
2012-02,H5,16,1,36406,10,1,1,1,1
2012-04,H5,16,1,52467,17,1,1,1,1
2012-05,H5,16,1,36406,10,1,1,1,1
2012-06,H5,16,1,36406,10,1,1,1,1
2012-10,H5,16,1,36406,10,1,1,1,1
2012-12,H5,16,1,36406,10,1,1,1,1
2012-01,B2,9,66,2048904,1810,8,37,38,21
2012-09,B2,15,11,105210,605,3,7,8,5
2012-06,B1,15,31,138491,671,12,22,23,4
2012-02,F1,9,5,79556,125,4,4,4,5
2012-03,F1,9,4,162479,209,2,2,2,3
2012-04,T4,15,9,53278,255,4,6,6,4
2012-09,G3,9,363,6747855,9556,26,169,178,30
2012-04,T6,10,719,2967434,24386,27,171,188,30
2012-08,T6,10,353,752951,7044,14,126,132,31
2012-01,T6,10,198,380177,2868,16,72,82,31
2012-10,T6,10,673,2019258,15225,21,179,193,31
2012-02,T6,10,290,558590,4681,18,120,131,29
2012-11,T1,9,30,1361333,1339,7,19,21,17
2012-02,T1,9,37,1718476,1625,7,21,21,16
2012-12,D1,9,9,193888,375,4,8,8,8
2012-06,D1,9,6,198560,410,4,4,4,4
2012-06,D1,10,54,564716,2136,17,30,32,22
2012-12,D1,10,94,1155222,4468,14,29,31,24
2012-06,G3,9,279,4618301,7578,20,117,124,29
2012-11,B4,15,4,18936,109,2,2,2,3
2012-12,B4,15,5,35905,222,3,3,3,3
2012-03,G3,9,324,6141556,10325,27,168,182,31
2012-01,H2,10,44,173875,1289,8,13,14,22
2012-07,T4,15,3,22677,114,2,3,3,2
2012-09,H2,10,243,2535838,12816,12,21,22,26
2012-07,H2,10,85,1073141,4904,9,14,15,28
2012-11,F2,10,81,812659,3170,8,16,17,27
2012-04,F2,10,27,76701,945,6,13,14,11
2012-05,G3,9,304,5666392,7862,25,140,150,29
2012-07,B1,15,30,146296,623,8,18,18,5
2012-08,B1,15,42,268285,1126,17,30,31,4
2012-09,B1,15,34,160666,772,17,28,29,5
2012-08,T2,10,52,380237,2185,4,18,20,24
2012-08,T1,9,46,1576582,1372,6,22,25,21
2012-09,T1,9,38,1434523,1477,5,21,24,20
2012-12,T1,9,43,2003136,2355,6,23,24,21
2012-11,H5,10,553,2470530,16211,27,70,80,30
2012-10,H5,10,650,2602335,19582,28,79,92,31
2012-04,H5,15,9,59887,306,5,6,6,5
2012-04,G3,9,263,4706188,7454,28,127,134,28
2012-11,D1,10,91,610488,4050,20,32,34,27
2012-07,D1,10,120,1147279,5169,14,24,26,27
2012-02,D2,15,59,303052,1381,9,39,41,6
2012-04,D2,15,56,287312,1728,9,31,34,5
2012-09,D2,15,58,255330,1520,9,30,30,5
2012-11,D2,15,37,154575,868,10,21,22,4
2012-05,B1,15,28,176279,892,15,26,27,4
2012-01,B1,15,12,120848,431,7,11,11,4
2012-02,B1,15,85,384918,1618,29,78,79,7
2012-10,B1,15,52,249256,1169,17,44,46,4
2012-05,B6,10,118,279742,3055,5,34,36,31
2012-03,B6,10,86,205636,2021,5,29,31,26
2012-11,B6,10,85,160470,1350,6,29,34,30
2012-04,B6,10,131,374220,3956,5,28,29,29
2012-09,B6,10,123,272863,2516,5,36,37,28
2012-06,B6,10,143,421858,4307,6,34,35,30
2012-08,B6,10,104,175346,1668,4,35,35,29
2012-12,B6,10,87,179512,1561,4,25,28,29
2012-10,B6,10,129,261469,2452,6,41,43,30
2012-07,B6,10,137,475116,3210,5,31,33,31
2012-11,G3,9,408,7846785,12918,26,140,157,30
2012-01,G3,9,331,5849611,11184,23,109,120,30
2012-12,G3,9,475,8717647,15355,28,131,140,31
2012-07,G3,9,233,4061419,6897,23,97,100,28
2012-08,G3,9,248,4507305,7885,21,98,102,31
2012-12,F2,10,98,838377,3738,6,13,15,31
2012-01,G7,16,4,181021,60,3,3,3,3
2012-02,G7,16,3,106305,30,3,3,3,2
2012-03,G7,16,3,137459,63,3,3,3,1
2012-05,G7,16,6,198690,55,4,5,5,3
2012-04,G7,16,8,322941,100,5,6,6,2
2012-07,G7,16,5,188026,56,4,4,5,3
2012-08,G7,16,5,236015,113,3,3,4,3
2012-09,G7,16,7,233275,65,5,5,6,5
2012-11,G7,16,8,233747,60,5,7,8,3
2012-12,G7,16,3,107397,30,2,3,3,3
2012-01,T1,9,28,793130,741,6,9,10,16
2012-03,T1,9,36,1465878,1493,6,17,17,19
2012-06,G7,16,5,209869,62,4,4,4,3
2012-02,B2,9,76,2131331,1875,8,37,42,26
2012-06,B2,9,79,2186136,1827,6,42,44,21
2012-04,B2,9,89,2848012,2511,8,48,50,28
2012-11,B2,9,101,2810151,2626,8,57,59,19
2012-12,B2,9,109,3225469,2769,5,54,57,19
2012-10,B2,9,120,3206938,2921,9,61,66,26
2012-03,B2,9,110,3594165,2977,8,54,61,25
2012-05,B2,9,102,3286758,2817,7,64,70,21
2012-12,B1,15,28,107320,372,9,18,18,5
2012-01,B6,10,74,107942,1401,5,23,24,30
2012-02,B6,10,88,140058,1571,5,25,29,29
2012-09,F2,10,18,69513,1247,5,10,11,13
2012-08,H4,10,2,20977,648,2,2,2,2
2012-06,G3,15,25,161332,668,12,23,23,3
2012-06,F2,10,24,207041,831,6,12,13,18
2012-07,F2,10,29,51614,689,6,7,8,20
2012-03,G9,10,208,588820,3972,6,50,55,31
2012-05,G9,10,262,612817,5639,8,78,86,31
2012-11,G9,10,180,507844,3228,7,55,63,30
2012-04,G9,10,211,584070,4025,7,50,50,30
2012-09,G9,10,148,550572,3018,7,49,51,30
2012-06,G9,10,192,401952,3541,6,47,51,30
2012-08,G9,10,167,682975,4174,6,41,42,31
2012-12,G9,10,193,486929,3314,7,39,46,31
2012-01,G9,10,168,453159,3321,9,39,42,31
2012-10,G9,10,198,626897,4077,8,66,74,31
2012-02,G9,10,200,554858,3728,7,42,49,29
2012-07,G9,10,195,744276,3977,7,41,47,31
2012-04,B5,10,158,1028344,6529,7,39,49,30
2012-12,H5,10,448,1736905,12968,26,50,58,31
2012-11,B2,15,11,91673,615,3,5,5,4
2012-03,T2,10,49,286013,1963,4,18,21,22
2012-01,T2,10,79,573162,4176,6,24,25,23
2012-09,D2,9,49,1479133,2076,12,27,29,18
2012-09,D1,9,24,514038,772,8,12,12,12
2012-04,D1,9,11,171328,229,6,6,6,8
2012-10,D1,9,13,337078,459,5,8,8,9
2012-09,G3,15,20,137414,1152,8,17,18,5
2012-12,D2,16,4,200311,74,2,4,4,1
