ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2010-07,D2,15,52,357195,1206,9,34,34,4
2010-10,D2,15,78,589860,1906,9,44,45,5
2010-11,D2,15,51,386241,1141,9,30,30,4
2010-12,D2,15,58,466371,1383,11,35,35,4
2010-11,D2,9,42,1138097,1616,9,20,20,21
2010-12,D2,9,32,976730,1259,7,12,12,20
2010-08,D2,9,29,661143,722,6,10,10,18
2010-04,T1,10,23374,171758281,1746360,28,3148,3410,30
2010-10,T1,10,26875,191883501,2034372,26,3251,3493,31
2010-05,B5,10,374,4044767,133893,7,56,57,31
2010-06,B5,10,286,2493080,111742,7,43,44,30
2010-07,B5,10,254,2868037,108357,6,39,40,31
2010-10,B5,10,334,3520933,178674,9,38,38,31
2010-11,B7,9,29,293153,278,1,17,17,7
2010-10,F1,10,207,1965388,73183,32,55,57,30
2010-04,G7,10,38386,254395290,5549394,187,6047,6200,30
2010-05,G7,10,44281,317429229,7460688,186,6561,6744,31
2010-06,G7,10,37744,256450250,5917773,178,5906,6035,30
2010-07,G7,10,36568,256843230,5254125,176,5245,5407,31
2010-08,G7,10,36579,268585569,7441566,176,5292,5440,31
2010-09,G7,10,37720,265411068,5533779,180,5772,5951,30
2010-10,G7,10,41365,304991665,7491855,173,5881,6051,31
2010-11,G7,10,44119,325863525,8204055,183,7078,7264,30
2010-12,G7,10,50357,385793455,10030636,186,6616,6803,31
2010-11,F1,10,250,2201317,58776,31,56,56,29
2010-03,F1,10,241,1817982,10024,26,45,46,30
2010-04,F1,10,161,675007,5076,28,47,47,30
2010-05,F1,10,343,2696813,43664,36,69,70,30
2010-08,F1,10,274,2236517,69715,29,48,48,29
2010-09,F1,10,299,2551075,73846,33,59,61,29
2010-01,F1,10,335,5210708,67458,30,50,51,31
2010-02,F1,10,214,2492811,43954,28,40,40,28
2010-01,B4,9,94,2922739,3850,8,68,68,27
2010-05,B4,9,144,4207268,4632,13,92,94,30
2010-10,B4,9,176,5524043,6353,12,116,117,29
2010-01,B4,10,2707,24289540,1183913,26,293,309,31
2010-02,B4,10,2291,15359735,668017,27,305,324,28
2010-03,B4,10,2528,20228057,1075555,32,351,367,31
2010-04,B4,10,2389,16249837,691554,31,333,349,30
2010-05,B4,10,2926,20524572,933918,29,379,401,31
2010-06,B4,10,2453,18365954,778729,29,353,371,30
2010-07,B4,10,1986,15066753,540292,28,269,286,31
2010-08,B4,10,2344,18565368,876048,27,274,287,31
2010-09,B4,10,2588,20364803,725126,31,374,395,30
2010-10,B4,10,2976,26521047,1024721,27,390,407,31
2010-11,B4,10,2987,20968986,725435,27,399,419,30
2010-02,B2,9,59,1432385,1445,6,22,22,24
2010-03,B2,9,72,2007047,2328,5,40,40,26
2010-05,B2,9,73,1936831,2552,6,29,29,24
2010-09,B2,9,79,2388814,2875,7,41,41,25
2010-10,B2,9,67,1749795,1952,6,29,29,24
2010-11,B2,9,76,2382087,2977,6,33,34,22
2010-01,B2,10,9279,32685874,354243,14,1653,1736,31
2010-02,B2,10,9272,34154073,360917,13,1717,1803,28
2010-03,B2,10,10503,38877318,398934,13,1920,2019,31
2010-04,B2,10,10143,37599424,370049,14,1996,2090,30
2010-05,B2,10,10762,39609259,394465,15,1985,2079,31
2010-06,B2,10,9617,34519125,349599,14,1829,1920,30
2010-07,B2,10,9184,30674683,325144,13,1712,1784,31
2010-08,B2,10,9398,31991126,325967,15,1699,1766,31
2010-09,B2,10,9143,32921981,326741,14,1770,1851,30
2010-10,B2,10,11313,44856942,436069,14,1914,1998,31
2010-11,B2,10,9392,41158989,391877,15,1706,1795,30
2010-12,B2,10,8045,33903459,346036,14,1491,1547,31
2010-02,B4,9,95,2714057,2836,12,68,68,25
2010-04,B4,9,130,3941224,3918,9,93,97,27
2010-06,B4,9,140,3874692,3602,9,94,94,27
2010-08,B4,9,81,2072433,2087,10,60,61,25
2010-09,B4,9,135,3730137,4331,10,96,97,26
2010-12,B4,10,2846,19083206,531160,33,401,419,31
2010-06,H5,10,951,3214076,23174,38,98,99,30
2010-11,B1,10,32290,130354716,1248153,185,6394,6912,30
2010-08,D1,10,19,268136,923,12,14,15,11
2010-01,G7,10,35787,272428611,5825205,172,4980,5108,31
2010-02,G7,10,34408,241385832,5332959,178,5450,5607,28
2010-03,G7,10,39042,281287040,6730251,181,5707,5873,31
2010-07,G3,10,23793,66748849,435716,83,4800,4928,31
2010-08,T4,10,5464,20148945,139525,31,1009,1138,31
2010-09,T4,10,5240,20828656,141761,35,1074,1212,30
2010-08,G3,10,21001,62715022,412050,87,4736,4880,31
2010-10,G3,10,26040,85773871,525326,94,5686,5933,31
2010-01,H5,10,496,1955596,15306,29,66,67,31
2010-02,H5,10,488,1706903,13341,31,62,65,28
2010-03,H5,10,704,2605139,19995,31,82,87,31
2010-04,H5,10,888,3558945,26673,38,93,96,30
2010-05,H5,10,1020,3818770,27294,39,103,107,31
2010-07,H5,10,884,3077780,20289,33,85,87,31
2010-08,H5,10,852,3113471,21407,28,72,72,31
2010-09,H5,10,877,3183662,23738,31,91,94,30
2010-10,H5,10,781,3028449,21749,34,91,96,31
2010-11,H5,10,654,2039038,16415,32,73,74,30
2010-12,H5,10,482,1582504,11956,28,59,62,31
2010-02,T4,10,4866,21099258,131922,33,1008,1192,28
2010-03,T4,10,5441,22628809,141451,36,1129,1332,31
2010-06,T4,10,6060,24584543,162799,32,1306,1471,30
2010-07,T4,10,5527,20783473,143506,34,1103,1238,31
2010-11,T4,10,5189,22982618,143821,36,1060,1247,30
2010-12,T4,10,5069,20791408,132162,37,1017,1192,31
2010-07,T3,10,3,53269,191,2,2,2,3
2010-01,T4,10,5120,22033838,133280,30,993,1160,31
2010-04,T4,10,5909,23453767,161551,35,1332,1542,30
2010-01,G7,9,488,6949086,12395,33,95,97,31
2010-02,G7,9,489,7789874,12506,32,107,108,28
2010-03,G7,9,614,9444063,15167,37,124,126,31
2010-04,G7,9,587,8579793,13387,43,125,127,30
2010-05,G7,9,598,8739953,13629,39,124,126,31
2010-06,G7,9,566,9313341,15809,41,128,130,30
2010-07,G7,9,386,5806150,10091,33,102,103,31
2010-08,G7,9,412,6335792,10032,31,98,99,31
2010-09,G7,9,625,10139940,16432,38,139,141,30
2010-10,G7,9,673,10867165,17372,37,154,155,31
2010-11,G7,9,726,11419251,18014,48,159,161,30
2010-12,G7,9,902,15828697,25247,47,174,177,31
2010-12,F1,10,262,1866709,39826,35,59,61,28
2010-01,A1,10,83,623936,1410,8,27,27,28
2010-05,T4,9,173,4606872,5829,15,80,82,30
2010-06,T4,9,164,4102469,5004,15,59,59,29
2010-07,T4,9,145,3278245,4186,15,59,60,30
2010-08,T4,9,134,2819521,4169,11,54,55,31
2010-10,T4,9,213,5659015,7683,12,78,80,31
2010-11,T4,9,170,4250823,6054,13,74,75,29
2010-12,T4,9,145,3195259,4278,15,73,74,28
2010-10,T4,10,5658,24792193,157465,32,1060,1220,31
2010-05,T4,15,29,179251,561,8,29,29,4
2010-06,T4,15,20,233071,469,5,20,20,4
2010-09,T4,15,37,268303,731,8,37,37,3
2010-10,T4,15,14,191072,321,8,12,12,5
2010-11,T4,15,13,232613,401,9,11,11,4
2010-01,G2,9,88,1757846,1459,4,34,39,26
2010-02,G2,9,101,2008086,1601,5,41,50,23
2010-03,G2,9,120,2408474,1924,5,49,55,29
2010-04,G2,9,121,2534831,2167,4,46,54,29
2010-07,G2,9,107,2263379,1889,5,53,57,28
2010-08,G2,9,109,2157721,1847,4,56,63,29
2010-09,G2,9,128,2769969,2253,4,64,69,28
2010-01,B3,10,276,4778332,40425,13,31,31,31
2010-01,B1,9,346,8855967,9906,52,166,171,30
2010-03,B1,9,518,14644167,18340,54,190,201,31
2010-04,B1,9,523,14865197,17111,54,216,230,30
2010-05,B1,9,428,11243933,13315,51,193,201,31
2010-10,B1,9,485,12324820,14946,49,181,190,31
2010-11,B1,9,553,14833190,18307,58,215,223,30
2010-01,F3,10,58,569793,3661,9,21,21,18
2010-05,F3,10,180,1583958,10681,11,69,70,24
2010-06,F3,10,217,1826272,10789,10,62,68,27
2010-07,F3,10,122,1100203,6965,10,40,40,24
2010-10,G4,10,129,145581,2044,11,31,31,31
2010-11,G4,10,85,123920,1470,15,27,27,25
2010-12,G4,10,93,165783,1703,11,25,25,31
2010-07,F3,9,9,275758,192,3,5,5,7
2010-02,F3,10,83,507088,4169,9,27,27,19
2010-04,F3,10,139,730395,4869,12,52,53,25
2010-08,F3,10,103,319908,2957,12,43,45,26
2010-09,F3,10,158,530081,4591,12,61,67,28
2010-10,F3,10,171,1084920,6064,15,55,57,31
2010-11,F3,10,239,1489175,8528,14,71,71,30
2010-01,R1,10,1429,8573406,76863,8,126,128,31
2010-03,R1,10,1498,8844640,74490,9,120,125,31
2010-05,R1,10,1448,9531385,83742,11,130,135,31
2010-06,R1,10,1392,8836108,79112,10,135,142,30
2010-07,R1,10,1122,8193810,75984,8,124,130,31
2010-08,R1,10,1215,8747048,85446,8,112,119,31
2010-09,R1,10,1104,7515929,69350,9,138,145,30
2010-02,B3,10,194,2971438,38266,10,26,29,28
2010-03,B3,10,204,2650347,27903,12,28,28,31
2010-06,B3,10,208,2581651,23939,9,24,24,30
2010-09,B3,10,231,2794071,24611,9,33,39,30
2010-11,B3,10,137,1521407,11447,9,33,35,30
2010-12,F3,10,167,1212321,6299,12,62,64,30
2010-12,B4,9,122,3543766,3825,9,92,94,26
2010-03,A1,9,68,854037,1111,8,22,22,28
2010-09,A1,9,112,1661510,1817,11,38,38,30
2010-10,A1,9,107,1470455,1599,10,29,30,31
2010-02,B1,9,355,10438130,13031,52,162,170,28
2010-07,B1,9,370,9172120,11375,45,135,147,31
2010-12,B1,9,412,10678802,13540,46,151,154,31
2010-01,B1,16,9,236037,90,5,5,5,4
2010-02,B1,16,20,349910,160,8,16,16,3
2010-03,B1,16,14,363224,122,8,11,11,4
2010-05,B1,15,78,378659,1323,20,62,62,5
2010-01,T4,9,157,3394506,4018,17,81,81,29
2010-02,T4,9,189,4470878,5580,16,85,88,28
2010-04,T4,16,22,514877,695,10,21,21,4
2010-05,G2,9,160,3560313,3004,5,64,70,30
2010-06,G2,9,168,3841328,3018,6,66,71,29
2010-10,G2,9,183,4527053,3539,5,76,86,31
2010-11,G2,9,216,5142609,4245,6,87,96,30
2010-12,G2,9,234,5519593,4707,6,92,102,30
2010-03,B7,9,27,304612,278,1,13,13,7
2010-05,B7,9,40,728252,941,1,17,17,14
2010-11,G2,10,272,1790070,11213,7,45,51,30
2010-03,F3,10,120,548419,4036,9,29,30,19
2010-11,B4,9,117,3930890,4275,9,82,82,29
2010-02,T4,15,9,37034,180,4,6,6,4
2010-06,B1,9,403,10102355,12187,49,160,167,30
2010-08,B1,9,366,8795094,11297,40,122,129,31
2010-09,B1,9,458,12572311,14832,48,178,179,30
2010-04,A1,10,111,972672,2441,11,34,34,30
2010-06,A1,10,122,800066,2834,11,36,37,26
2010-04,H2,10,112,644854,3373,13,16,17,30
2010-11,H2,10,264,2288235,13764,20,27,28,30
2010-12,H2,10,112,837924,4997,15,24,25,27
2010-10,B7,9,30,298228,288,1,14,14,7
2010-01,B7,9,11,120147,107,1,6,6,5
2010-02,B7,9,20,264303,233,1,11,11,7
2010-04,B7,9,27,283309,271,1,13,13,8
2010-06,B7,9,41,1351664,2350,1,12,12,22
2010-08,B7,9,27,621070,938,1,10,10,13
2010-09,B7,9,31,494576,692,1,16,16,12
2010-09,T1,9,39,1420415,1457,6,17,17,19
2010-04,G5,10,49,256294,2679,5,7,7,10
2010-03,T4,9,216,5041351,6005,17,86,86,31
2010-04,T4,9,162,4225045,5129,16,74,76,29
2010-04,A1,9,81,1081914,1273,9,23,23,27
2010-11,A1,9,108,1519816,1696,12,39,40,30
2010-12,A1,9,113,1469877,1778,9,41,41,30
2010-02,A1,10,108,809301,2335,11,29,29,28
2010-03,A1,10,104,703908,1986,9,37,37,31
2010-05,A1,10,114,732561,2193,10,39,39,28
2010-09,A1,10,134,1007584,2770,14,46,46,30
2010-10,A1,10,114,719545,3858,11,39,40,31
2010-11,A1,10,156,918314,3403,14,56,56,29
2010-12,A1,10,179,1472040,4875,13,60,61,30
2010-12,R1,10,1273,8998952,70100,9,131,142,31
2010-01,G2,10,90,597031,2761,4,27,29,27
2010-12,G2,10,326,2276900,10747,8,45,49,30
2010-04,T6,10,788,2283017,22592,29,199,209,30
2010-05,T6,10,973,3078985,29020,25,209,211,31
2010-06,T6,10,690,1951988,20507,20,154,155,30
2010-03,T4,15,29,213841,591,7,27,27,3
2010-05,G2,10,178,1238306,6964,5,39,42,31
2010-06,G2,10,135,989669,7429,5,26,28,29
2010-11,B3,9,21,791010,918,6,8,9,14
2010-12,B3,9,18,598979,664,6,7,7,13
2010-05,B3,10,198,1934523,24048,13,32,32,31
2010-10,B3,10,174,1986615,22082,11,31,33,29
2010-12,B3,10,246,3218895,25507,9,35,35,31
2010-03,T4,16,12,331599,108,5,11,11,1
2010-03,B4,9,112,3008438,3628,14,77,77,27
2010-07,B4,9,90,2610377,2735,13,63,66,26
2010-04,T4,15,14,150347,285,8,14,14,4
2010-04,H1,9,3,24640,42,2,3,3,2
2010-04,H1,10,42,253733,1511,8,17,17,21
2010-11,H1,10,109,726980,3813,11,34,34,26
2010-01,A1,9,56,562657,916,7,17,17,25
2010-03,T6,10,414,1021712,10305,19,125,127,31
2010-10,T6,10,839,2175513,20263,22,193,194,31
2010-11,T6,10,554,1567655,16729,17,143,143,30
2010-03,G3,9,408,6951591,11169,29,149,152,31
2010-11,T1,9,37,1245465,1110,5,18,18,19
2010-12,T1,9,50,1731319,2018,5,22,22,22
2010-06,T4,16,8,265781,236,4,8,8,1
2010-09,T4,9,164,4603049,5909,14,67,68,29
2010-09,G2,10,223,1351752,5553,6,33,34,29
2010-10,G2,10,214,990093,3791,5,37,41,31
2010-07,H1,9,11,182450,189,3,6,6,8
2010-08,H1,9,7,55090,98,3,5,5,6
2010-02,H1,10,59,297139,1914,10,21,21,19
2010-03,H1,10,80,365642,2106,8,18,19,23
2010-07,H1,10,65,334059,1826,7,18,18,25
2010-08,H1,10,47,189327,1214,7,19,19,21
2010-06,D1,10,31,539580,1178,10,15,15,15
2010-11,R1,10,1224,9374698,82778,9,150,164,30
2010-05,T4,16,13,371882,135,6,13,13,3
2010-09,T4,16,17,438987,259,8,17,17,2
2010-11,T4,16,10,298579,99,5,10,10,1
2010-08,T6,10,378,672103,8412,18,102,103,31
2010-09,T6,10,683,1871374,18763,21,175,176,30
2010-09,R1,9,92,2186785,2729,5,20,23,25
2010-10,R1,9,89,2126713,2414,5,20,27,29
2010-04,G7,16,28,726389,837,13,26,26,4
2010-09,G7,16,28,666833,864,10,25,25,4
2010-12,G7,16,25,586797,814,13,24,24,1
2010-08,A1,10,97,542694,1977,9,32,32,26
2010-02,A1,9,55,584055,916,7,16,16,24
2010-05,A1,9,52,530383,821,7,19,19,23
2010-06,A1,9,70,903314,1132,9,22,23,27
2010-07,A1,9,64,693772,920,5,18,18,28
2010-08,A1,9,67,768891,997,8,19,19,28
2010-01,T6,10,172,245084,2734,12,82,83,31
2010-11,R1,9,126,3499225,4326,6,26,31,29
2010-12,R1,9,132,3396307,4273,6,28,34,29
2010-12,T4,16,9,150022,224,5,9,9,1
2010-06,H5,15,6,95203,100,3,3,3,4
2010-03,B7,10,259,1475085,14760,2,21,21,31
2010-04,B7,10,272,1535153,16123,2,20,20,30
2010-05,B7,10,433,4043339,29134,2,27,27,31
2010-06,B7,10,526,6307984,43918,2,20,20,30
2010-07,B7,10,397,3498163,28021,2,23,23,31
2010-08,B7,10,435,4125007,30108,3,24,24,31
2010-09,B7,10,415,3493751,26522,2,28,28,30
2010-10,B7,10,384,2368454,22114,3,24,24,31
2010-11,B7,10,253,1443499,13323,2,16,16,30
2010-05,B1,16,15,503197,170,9,10,10,4
2010-08,B1,16,5,113778,42,2,2,2,4
2010-10,B1,16,10,331196,111,7,8,8,4
2010-11,B1,16,17,491314,170,12,14,14,4
2010-12,B1,16,20,523804,276,13,16,16,4
2010-08,T4,15,4,12055,20,4,4,4,2
2010-09,H1,10,93,401424,2164,11,31,32,28
2010-01,G3,9,421,7465020,13521,27,119,121,31
2010-02,R1,10,1233,7200275,66980,9,120,123,28
2010-11,G7,15,224,1578790,4226,54,144,144,4
2010-12,G7,15,185,1215746,3369,47,115,116,4
2010-12,G3,15,22,93376,300,7,20,20,4
2010-02,B7,10,237,1550752,13864,2,13,13,28
2010-12,B7,10,166,1070003,8493,2,16,16,30
2010-06,B1,16,16,432983,419,12,13,13,4
2010-02,G7,15,159,988343,2814,34,98,98,4
2010-03,G7,15,154,1029171,2965,38,86,86,4
2010-04,G7,15,183,1271168,3625,45,117,117,4
2010-05,G7,15,208,1378669,3462,42,123,123,5
2010-06,G7,15,191,1121275,3122,44,114,114,4
2010-07,G7,15,128,738993,1912,33,77,77,4
2010-08,G7,15,171,862432,2675,37,94,94,5
2010-09,G7,15,194,1432758,3778,44,127,127,4
2010-10,G7,15,200,1362617,3574,45,131,131,5
2010-10,R1,10,1113,7679774,78539,9,117,128,31
2010-01,B7,10,220,1469418,10546,2,14,14,29
2010-02,G2,10,118,548612,1915,5,30,36,26
2010-03,G2,10,131,1053821,2955,4,34,37,31
2010-04,G2,10,159,799322,3215,4,27,28,30
2010-07,G2,10,73,486380,1345,4,24,25,25
2010-08,G2,10,82,530678,1990,4,24,27,28
2010-05,H2,10,102,577318,2568,10,14,14,31
2010-06,H2,10,129,909783,3869,16,19,19,29
2010-06,F1,10,243,1550283,10213,27,53,54,30
2010-07,F1,10,325,2109764,14299,32,51,51,29
2010-04,B1,15,76,391134,893,20,64,64,4
2010-04,H5,15,9,143553,276,5,5,5,3
2010-10,H5,16,1,34069,11,1,1,1,1
2010-07,G3,9,292,5458271,9875,20,86,86,31
2010-07,A1,10,60,361676,1002,8,23,23,25
2010-11,B1,15,96,566454,1115,17,85,87,4
2010-12,T6,10,468,1100010,12050,18,119,119,31
2010-06,T1,9,52,1803442,2137,7,28,28,24
2010-07,T1,9,28,1108900,1116,6,15,15,19
2010-10,T1,9,46,1412197,1298,7,19,19,17
2010-01,H1,10,52,196061,1524,6,14,14,26
2010-05,H1,10,111,531620,3257,10,27,28,26
2010-09,G3,9,336,6388985,9562,25,143,143,29
2010-11,G3,9,417,7568326,13076,25,139,141,30
2010-12,G3,9,470,7876313,14413,24,104,107,31
2010-03,T1,9,45,1620026,1858,8,18,18,23
2010-05,T1,9,40,1238043,1373,6,14,14,22
2010-02,G3,9,350,6371377,10090,28,123,124,28
2010-04,G3,9,385,5618089,9564,26,127,128,30
2010-05,G3,9,306,5072833,7669,27,131,131,31
2010-06,G3,9,293,5187647,9017,24,101,103,30
2010-10,G3,9,417,7130013,12095,23,132,133,31
2010-01,G7,15,130,1081561,2469,28,63,63,5
2010-07,F2,10,24,241598,1513,7,11,12,16
2010-08,F2,10,28,632984,2469,5,8,9,9
2010-09,F2,10,27,340446,1736,6,7,8,14
2010-10,F2,10,28,254576,1956,4,6,6,12
2010-11,F2,10,43,469691,2522,6,15,16,17
2010-12,F2,10,89,1149272,6002,10,20,20,25
2010-03,B1,15,39,255319,750,14,26,26,4
2010-02,T2,10,115,652108,3962,4,28,29,27
2010-02,G5,10,23,127165,1037,4,6,6,10
2010-12,G3,16,5,112957,129,3,5,5,1
2010-02,G3,15,13,96023,232,6,10,10,4
2010-03,G3,15,11,51015,197,6,9,9,4
2010-04,G3,15,23,83077,273,5,21,21,4
2010-05,G3,15,14,99482,317,8,13,13,5
2010-06,G3,15,18,162696,254,9,16,16,4
2010-09,G3,15,9,55862,154,4,7,7,3
2010-10,G3,15,26,138346,232,3,24,24,5
2010-11,G3,15,17,114277,342,8,12,12,4
2010-08,G3,9,273,4755021,7866,23,87,87,30
2010-04,D1,10,18,311841,629,10,11,11,11
2010-05,D1,10,30,476062,1142,10,16,16,13
2010-01,B1,15,33,216663,476,14,23,23,5
2010-02,B1,15,46,338566,815,16,34,35,4
2010-06,B1,15,33,200217,516,13,28,28,4
2010-07,B1,15,25,160116,436,10,17,17,4
2010-08,B1,15,44,307389,792,19,34,34,5
2010-09,B1,15,53,398358,933,19,39,39,4
2010-10,B1,15,46,325685,941,21,36,36,5
2010-12,B1,15,29,153997,596,19,23,23,4
2010-08,D2,15,55,355228,1173,8,32,32,5
2010-01,G7,16,2,62688,22,1,1,1,2
2010-02,G7,16,1,31344,11,1,1,1,1
2010-03,G7,16,3,94715,33,2,2,2,2
2010-05,G7,16,8,263694,88,3,5,5,5
2010-06,G7,16,17,385134,433,7,15,15,3
2010-07,G7,16,2,60646,22,1,1,1,2
2010-08,G7,16,3,90969,33,1,1,1,3
2010-10,G7,16,8,261058,81,4,5,5,4
2010-11,G7,16,7,246022,72,5,7,7,4
2010-10,H2,10,313,3208075,18510,15,19,19,31
2010-04,B2,9,80,2407122,2761,6,42,42,25
2010-06,B2,9,80,1935360,2184,6,35,35,28
2010-07,B2,9,67,1809226,1911,7,30,30,23
2010-08,B2,9,62,1751588,1928,6,23,23,26
2010-12,B2,9,67,1766310,2185,7,29,29,22
2010-10,B6,10,127,141540,1702,6,34,34,31
2010-11,B6,10,137,171555,1772,7,32,32,30
2010-02,T6,10,315,589466,5622,13,128,133,28
2010-01,G3,15,10,79011,283,5,9,9,4
2010-11,H3,9,33,979508,816,8,27,27,17
2010-11,H3,10,77,896870,2761,8,26,26,26
2010-03,G4,10,86,190108,1555,7,35,35,27
2010-04,T1,9,58,2014587,2518,8,20,20,28
2010-01,F2,10,17,361652,1444,4,7,7,8
2010-07,H2,10,116,612433,2771,13,16,16,30
2010-08,H2,10,47,289774,1272,6,7,8,21
2010-03,H2,10,85,292762,1482,9,14,15,31
2010-12,H1,10,88,467415,3316,10,26,26,27
2010-05,G9,10,276,598671,4587,6,74,78,31
2010-01,G9,10,105,352460,2372,7,29,32,31
2010-03,G9,10,146,482496,3540,7,43,45,31
2010-04,G9,10,157,465255,3193,6,47,50,30
2010-08,G9,10,169,540563,3782,6,32,35,31
2010-10,G9,10,199,611153,4691,8,51,52,31
2010-11,G9,10,195,463437,3556,8,53,55,30
2010-04,G3,16,3,62435,53,2,2,2,1
2010-09,G3,16,4,70257,99,4,4,4,2
2010-05,H3,10,83,1626762,25598,5,13,13,17
2010-06,H3,10,78,1181495,14073,7,17,17,27
2010-07,H3,10,93,1504328,26511,6,14,14,24
2010-12,H3,10,134,1643654,34966,6,19,20,27
2010-01,H2,10,68,303000,1714,13,17,18,30
2010-02,B2,15,17,81754,380,3,15,15,4
2010-05,B2,15,14,111539,363,2,11,11,5
2010-09,B2,15,11,115810,266,2,10,10,4
2010-03,T2,10,103,984994,5924,4,26,27,28
2010-04,T2,10,101,483308,3340,5,32,34,29
2010-05,T2,10,123,432010,3571,4,27,30,31
2010-07,T2,10,81,275359,2306,3,22,24,29
2010-08,T2,10,75,471394,3130,5,19,21,25
2010-09,T2,10,137,887469,4848,5,31,36,29
2010-10,T2,10,186,1346647,7515,4,28,33,31
2010-11,T2,10,196,1452991,6952,5,31,34,30
2010-12,T2,10,134,503163,4019,5,26,27,30
2010-09,D2,9,44,1255430,1568,8,21,21,18
2010-03,F2,10,35,138888,999,4,9,9,14
2010-06,D2,15,56,455788,1138,7,33,33,4
2010-06,H1,10,66,338532,1901,8,23,23,24
2010-09,B1,16,21,554538,216,15,19,19,4
2010-03,D2,9,44,1427855,2149,5,9,10,17
2010-04,D2,9,36,1136113,1347,4,11,12,17
2010-05,D2,9,42,1327433,2029,6,12,13,18
2010-06,D2,9,43,1425042,2223,8,15,15,20
2010-07,D2,9,23,640231,578,8,10,10,15
2010-10,D2,9,34,947178,1579,7,14,14,18
2010-01,B3,9,29,1080450,1778,7,11,11,16
2010-03,B3,9,15,346695,406,6,7,7,12
2010-04,B3,9,17,573073,743,5,6,6,13
2010-09,B3,9,31,918407,1154,8,12,12,15
2010-10,B3,9,27,923059,1039,8,13,14,16
2010-04,B3,10,183,2343196,27603,10,23,23,30
2010-07,B3,10,164,1842383,24928,10,25,25,30
2010-02,F2,10,16,165801,991,5,6,6,8
2010-06,G9,10,168,424838,3414,8,45,46,30
2010-06,T2,10,112,272774,3341,3,28,29,30
2010-07,G5,10,57,480656,5044,4,8,8,16
2010-01,T1,9,39,1106643,1213,5,10,10,23
2010-02,T1,9,34,1291959,1780,6,9,9,20
2010-08,T1,9,76,2544174,3106,8,17,17,26
2010-09,H4,10,11,36415,255,3,5,5,8
2010-04,G4,10,139,258580,2620,10,50,51,30
2010-01,D2,15,75,487903,1390,9,35,35,5
2010-03,D2,15,65,535044,1409,10,36,37,4
2010-04,D2,15,69,478075,1367,8,35,36,4
2010-09,D2,15,48,365164,1107,9,31,31,4
2010-09,G9,10,203,892361,6114,7,41,42,30
2010-12,G9,10,168,391902,3142,5,37,37,31
2010-10,H5,15,6,102005,110,2,2,2,5
2010-02,B5,10,220,3052805,183095,8,39,39,26
