ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2013-02,H1,25,1484,440331,29,101,104,4,40100296
2013-03,H1,25,786,247171,29,106,109,4,23729744
2012-12,H1,25,339,55682,24,65,66,1,4978242
2013-05,H1,25,2043,674937,33,133,138,4,64922368
2013-06,H1,25,1176,443258,31,123,130,4,45627454
2013-07,H1,25,1740,593388,35,131,140,5,59168432
2013-08,H1,25,2231,719363,35,132,140,4,73779863
2013-09,H1,25,1678,631011,35,134,140,5,61475507
2013-12,H1,25,552,167824,28,74,78,4,16791426
2013-02,H1,26,402,56116,20,48,49,4,5119877
2013-04,G7,25,37030,17369080,238,2898,3089,5,1710954195
2013-01,G7,25,35940,14029654,235,2547,2700,4,1411054862
2013-02,G7,25,34055,14682767,231,2631,2791,4,1466298748
2013-03,G7,25,30745,15377076,229,2517,2667,4,1513460168
2013-06,G7,25,30868,11327599,240,2598,2774,4,1171553074
2013-08,G7,25,32500,11133454,235,2521,2673,4,1150876276
2013-07,G7,25,42823,14978880,245,2783,2964,5,1580782845
2013-09,G7,25,28406,11430674,232,2380,2543,5,1176910132
2013-10,G7,25,20310,8628004,223,2061,2191,4,889946372
2013-11,G7,25,20188,9851494,220,2028,2164,4,1019272092
2013-12,G7,25,17798,9590904,204,1800,1946,4,1022914066
2013-03,G7,26,10141,4030079,189,1531,1616,4,353675501
2013-01,G7,26,11823,3494259,198,1519,1602,4,323551048
2013-04,G7,26,10563,4392142,199,1698,1795,5,394545987
2013-11,G7,26,4142,2290313,146,925,973,4,198072689
2013-12,G7,26,3800,1995592,148,874,916,4,172268261
2013-02,G7,26,11868,3758471,193,1611,1699,4,335311018
2013-07,G7,26,10451,3738795,203,1500,1588,5,330982824
2013-09,G7,26,7516,3151479,180,1225,1304,5,281030648
2013-10,G7,26,4490,1944281,166,980,1037,4,173544831
2013-08,G7,26,7744,2559379,186,1333,1420,4,231963720
2013-06,G7,26,8072,3093048,193,1461,1556,4,274088180
2013-03,H1,26,169,40603,15,32,32,4,3593233
2013-01,H1,26,310,50239,22,49,50,4,3942710
2012-12,H1,26,95,14026,13,25,26,1,1157711
2012-12,G7,25,9153,3067977,204,1589,1689,1,318488287
2013-05,G7,25,29724,13155269,241,2689,2856,4,1307361787
2013-05,G7,26,8152,3443760,197,1548,1639,4,315516550
2012-12,G7,26,2890,732558,164,933,982,1,70783944
2013-12,F1,25,3225,2429875,82,292,325,4,264432294
2013-10,F1,26,323,51465,35,85,93,4,4879365
2013-07,F1,26,586,74151,47,116,122,5,7118095
2013-01,F2,25,2224,1015824,18,87,106,4,104198977
2013-04,F2,25,2167,1061612,17,103,116,5,106474327
2013-03,F2,25,1488,905349,15,83,97,4,88367841
2012-12,F2,25,385,123003,16,63,72,1,13021270
2013-05,F2,25,1754,916054,18,105,120,4,97737089
2013-06,F2,25,1867,1089863,20,104,119,4,123461488
2013-07,F2,25,2715,1755211,20,100,116,5,191796623
2013-08,F2,25,1936,1162380,18,95,109,4,129543602
2013-09,F2,25,2014,1332879,19,90,102,5,134669013
2013-10,F2,25,1088,744812,19,84,96,4,81657576
2013-11,F2,25,1073,740435,17,82,97,4,83493997
2013-12,F2,25,630,593878,16,65,75,4,64402082
2013-04,F2,26,306,27205,13,42,45,5,2362649
2013-03,F2,26,264,51534,12,33,36,4,4324936
2013-11,F1,26,246,65900,37,69,76,4,6220971
2013-03,H4,25,1149,573800,18,54,58,4,68878432
2013-04,H4,25,1225,715923,17,59,62,5,72157353
2013-02,H4,25,1300,662308,14,42,46,4,78699336
2013-05,H4,25,928,387506,22,65,69,4,38043933
2013-06,H4,25,1084,443633,22,56,58,4,46868062
2013-12,G5,25,281,145145,14,42,46,4,13516528
2013-06,F1,26,353,51871,42,91,96,4,5168265
2013-03,B3,25,17546,5159447,32,1045,1196,4,449487395
2013-11,B3,25,10079,3529775,27,1038,1146,4,312402744
2013-12,B3,25,9277,3934497,26,953,1049,4,362641566
2012-12,B3,26,1009,114612,12,210,229,1,9163492
2013-11,B3,26,945,258091,16,205,221,4,22410520
2013-03,B3,26,2948,387967,19,299,323,4,33130961
2013-12,B3,26,843,285731,15,182,195,4,24591842
2013-07,B3,26,2365,329060,22,358,384,5,28077116
2013-02,B3,26,4354,584057,23,376,405,4,46163640
2013-09,D1,25,3218,1577398,67,284,305,5,168523985
2013-10,D1,25,2167,837941,65,259,278,4,86336869
2013-11,D1,25,2080,900511,67,276,291,4,97353394
2013-12,D1,25,2146,1003843,62,245,264,4,102981591
2013-07,D1,26,542,80794,34,71,77,5,7446249
2012-12,A1,25,714,135192,26,155,161,1,15163184
2013-03,A1,25,3081,1122175,29,274,294,4,106393410
2013-04,A1,25,4641,1580820,34,361,384,5,154973701
2013-02,A1,25,2645,1061970,31,269,284,4,101016450
2013-05,A1,25,3568,1080825,34,318,331,4,110625180
2013-06,A1,25,3548,1293669,36,297,309,4,141014864
2013-08,A1,25,3848,1261774,30,271,277,4,135156565
2013-09,A1,25,3240,1189845,30,290,304,5,123086669
2013-10,A1,25,2254,953585,27,253,268,4,98675814
2013-11,A1,25,2573,1134190,26,276,289,4,114313287
2013-12,A1,25,2512,1235445,30,248,260,4,122213719
2013-11,A1,26,391,220916,16,73,77,4,18414584
2013-10,A1,26,440,260297,17,78,82,4,22292491
2013-09,A1,26,653,327962,21,96,104,5,29414350
2013-08,A1,26,656,135525,21,96,98,4,12182268
2013-02,T4,26,7464,1826398,31,858,975,4,167721950
2013-03,T4,26,6371,1650558,30,791,890,4,148577936
2013-04,T4,26,5860,1992126,33,890,983,5,179559712
2013-02,G2,25,1590,580578,18,114,119,4,50028007
2013-03,G2,25,1442,557905,19,108,113,4,48366912
2012-12,G2,25,566,187136,14,91,96,1,17577372
2013-04,G2,25,1593,490397,18,131,136,5,45174938
2013-09,G2,25,1278,412295,20,159,167,5,43950988
2013-10,G2,25,956,404370,18,134,142,4,35374887
2013-11,G2,25,1199,513426,19,174,185,4,54345191
2013-12,G2,25,1702,797423,19,198,210,4,94223484
2013-11,G2,26,210,135601,7,47,48,4,12412763
2013-04,G2,26,254,48324,12,53,53,5,4637236
2013-12,G2,26,315,167763,5,56,59,4,15526518
2013-02,G2,26,384,81997,13,48,48,4,7778055
2013-03,G2,26,284,47341,13,42,42,4,4571560
2013-10,T1,25,13049,5915232,39,1774,1901,4,553175708
2013-09,T1,26,4174,1206951,32,1003,1076,5,113925161
2013-10,T1,26,2585,754083,29,692,741,4,72308342
2013-11,T1,26,1969,736097,23,628,673,4,69770360
2013-12,T1,26,1937,788761,24,600,642,4,76569265
2013-12,D1,26,311,174395,32,63,64,4,14726740
2013-09,D1,26,416,101283,32,72,77,5,9314699
2013-06,F3,25,1331,803767,20,122,131,4,87453896
2013-09,F3,25,636,380685,15,88,97,5,44481242
2013-10,F3,25,588,399126,15,82,90,4,39100381
2013-09,F3,26,144,39550,10,33,33,5,3423251
2013-10,F3,26,121,35290,9,33,34,4,3280966
2013-11,F3,26,156,54605,13,36,39,4,4798251
2013-02,F2,25,1488,710986,18,88,102,4,69781455
2013-01,F2,26,348,33634,16,39,44,4,2841563
2013-06,F2,26,160,19389,11,31,35,4,1822653
2013-05,F2,26,185,23961,11,35,37,4,2365567
2013-09,F2,26,157,29133,13,36,37,5,2471726
2013-05,R1,25,1100,424089,11,128,129,4,39909428
2013-04,R1,25,1572,608291,12,121,122,5,56319912
2013-06,R1,25,1596,431586,12,128,129,4,45254575
2013-07,R1,25,1606,335006,13,146,148,5,35340802
2013-06,G2,25,1786,740611,22,160,166,4,78360016
2013-08,G2,25,1412,392642,22,143,146,4,47791598
2013-01,B2,25,9908,4074600,22,939,1373,4,385023077
2013-02,B2,25,9834,4458137,19,1011,1451,4,409280259
2013-03,B2,25,9417,4483263,22,1042,1579,4,415078177
2013-04,B2,25,11084,5098049,24,1189,1814,5,478673499
2013-05,B2,25,8043,3896099,24,1020,1507,4,377955974
2013-06,B2,25,8106,3990920,25,1021,1536,4,386479366
2013-07,B2,25,10070,4892137,22,1064,1587,5,465205037
2013-08,B2,25,6201,2804746,23,752,924,4,259442612
2013-10,B2,25,4676,2375364,20,567,663,4,211450786
2013-10,B2,26,1562,771848,17,352,414,4,62431066
2013-03,B2,26,3272,1122005,19,532,612,4,92124985
2013-02,B2,26,3483,1064478,17,493,570,4,85884017
2013-05,B2,26,2542,888661,23,515,585,4,80225707
2013-04,B2,26,3469,1362614,21,598,695,5,120726979
2013-06,B2,26,2347,1076693,23,469,529,4,87792426
2013-08,B2,26,1922,781766,20,407,450,4,69262877
2013-07,B2,26,2764,1157140,21,474,532,5,100416349
2013-09,G4,25,5778,1950402,50,601,665,5,193616131
2013-08,G4,25,6372,1726254,49,589,644,4,175310877
2013-10,G4,25,4120,1449442,45,502,552,4,143291703
2013-10,G4,26,379,76009,24,112,119,4,7382909
2013-08,G4,26,794,93920,28,154,158,4,9044305
2013-09,G4,26,711,135858,30,138,148,5,13165250
2013-02,F3,25,552,530723,19,79,83,4,45657712
2013-10,H1,25,903,284419,28,100,102,4,28272200
2013-11,H1,25,730,251145,31,100,104,4,22770125
2013-04,H1,26,229,45777,20,38,38,5,3763822
2013-10,H1,26,173,62645,18,34,34,4,5701176
2013-05,H1,26,434,74970,17,47,48,4,6457263
2013-08,H1,26,405,100354,17,47,50,4,9263781
2013-09,H1,26,391,141959,24,57,59,5,13173221
2013-11,H1,26,104,38730,16,27,27,4,3692442
2013-07,H1,26,351,72548,20,47,49,5,7006032
2013-06,H1,26,185,28515,16,39,41,4,2570660
2013-12,H1,26,86,44274,12,18,18,4,4434077
2013-07,F3,25,1168,665930,18,110,119,5,79964596
2013-05,F3,25,924,630445,20,116,128,4,68912783
2013-06,F3,26,198,52486,13,45,45,4,5169908
2013-07,F3,26,214,59634,12,40,40,5,5888568
2013-01,T4,26,7202,1808338,29,788,884,4,163354344
2013-04,F3,25,1035,1007947,18,107,119,5,103205336
2013-03,G4,25,7820,3122432,45,630,707,4,303706485
2013-05,G2,25,1336,490105,18,141,145,4,50980840
2013-07,G2,25,1866,500879,21,159,163,5,57814552
2013-02,A1,26,600,149184,17,102,105,4,13256872
2013-03,A1,26,706,142068,18,109,114,4,12031540
2013-10,T4,26,2132,744109,28,469,515,4,62837365
2012-12,T4,26,1508,293551,27,476,522,1,25861707
2013-09,T4,26,3512,1296569,27,633,706,5,117744622
2013-09,B2,25,6081,3015666,23,691,792,5,283989141
2013-11,B2,25,3800,2176250,20,558,643,4,186872814
2013-12,B2,25,3021,1784859,20,454,538,4,161782010
2013-12,F3,26,167,65740,12,37,39,4,6229784
2013-08,F3,25,703,426884,13,92,101,4,49394111
2013-02,F3,26,232,116179,13,34,36,4,8120962
2013-03,F3,26,122,43116,10,35,36,4,3119638
2013-04,F3,26,157,70956,12,35,39,5,6029773
2012-12,F3,26,44,9937,6,18,18,1,995266
2013-05,F3,26,100,25966,10,30,32,4,2446561
2013-12,G4,25,4110,2058590,46,504,539,4,216308168
2013-01,F3,26,180,115511,10,23,24,4,10739843
2013-07,G2,26,323,48170,12,46,46,5,4387042
2012-12,H2,25,670,193159,43,85,94,1,18219963
2013-01,H2,25,1916,615584,48,96,110,4,64550301
2013-02,H2,25,2401,995728,45,107,119,4,104340416
2013-03,H2,25,2542,1313602,50,116,126,4,133517633
2013-04,H2,25,2777,1422349,52,134,153,5,143147464
2013-05,H2,25,2486,1106999,51,140,164,4,116054461
2013-07,H2,25,2769,781585,52,153,175,5,77079111
2013-12,H2,25,1373,726254,43,111,118,4,78507084
2013-06,H2,26,183,12321,27,50,56,4,1210996
2013-07,H2,26,365,103114,31,61,67,5,9479875
2013-08,H2,26,197,43094,25,48,51,4,4361723
2013-08,R1,25,1538,580363,13,120,124,4,63062333
2013-09,R1,25,1201,524960,12,119,123,5,57385043
2013-10,R1,25,848,342307,12,103,108,4,35039642
2013-11,R1,25,893,477572,11,111,114,4,49602324
2013-06,R1,26,308,59246,10,46,46,4,4945459
2013-01,A1,25,2545,900871,30,235,245,4,88876257
2013-07,A1,25,4988,1530684,32,302,313,5,167086526
2013-12,A1,26,381,237205,16,83,84,4,19338760
2013-06,D1,26,494,93641,36,83,89,4,9058161
2013-05,D1,26,589,69578,39,77,83,4,6192825
2013-01,A1,26,565,76499,19,93,96,4,6521207
2013-05,G1,25,71,24918,4,6,6,4,1643769
2013-04,G1,25,29,24292,6,9,9,5,940773
2013-06,G1,25,192,80837,4,6,6,4,6490030
2013-07,G1,25,74,23050,5,9,9,5,2434727
2013-08,G1,25,33,8410,4,5,5,4,863318
2013-07,G1,26,7,427,2,3,3,5,40351
2013-08,G1,26,1,33,1,1,1,1,3256
2013-05,G1,26,15,3615,3,4,4,4,318676
2013-06,G1,26,53,44580,3,3,3,4,3497387
2013-08,D1,26,327,42262,30,69,75,4,3650286
2013-01,T6,25,758,187212,26,103,109,4,18040608
2013-02,T6,25,1442,753065,29,139,144,4,68015755
2013-03,T6,25,1359,605357,30,144,156,4,61739948
2013-04,T6,25,3080,1423165,38,192,207,5,131963385
2013-05,T6,25,2447,1188899,35,188,202,4,104538736
2012-12,T6,25,117,27811,22,60,65,1,2562402
2013-06,T6,25,1442,402346,33,148,157,4,39171134
2013-07,T6,25,1727,472620,30,127,136,5,53643783
