ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2010-08,G2,5,2981,495797,82905,11,43,300,31
2010-11,G2,5,5557,2155764,159540,10,61,373,30
2010-12,G2,5,9722,3849610,265185,8,69,511,26
2009-12,B3,5,1362,267366,36285,16,44,181,4
2010-01,B3,5,7968,1330256,250390,16,80,573,31
2010-03,B3,5,5303,1241900,197915,16,73,347,31
2010-05,B3,5,4454,498056,154835,16,79,365,31
2010-10,B3,5,2730,437860,85650,17,74,250,31
2010-11,B3,5,6758,1917340,185780,20,89,522,30
2010-12,B3,5,13451,5141212,398080,19,97,485,26
2010-02,T1,5,831196,226546220,23379330,34,4314,21344,28
2010-03,F2,5,45134,7737647,1061195,15,138,2271,31
2010-02,F3,5,2506,703944,62840,8,43,290,28
2010-04,F3,5,5962,1501545,166335,10,53,378,30
2010-06,F3,5,6650,2001891,184490,9,60,562,30
2010-07,F3,5,5296,1547766,149540,9,53,518,31
2010-08,F3,5,5632,1853386,161790,8,51,490,31
2010-09,F3,5,7702,2459363,206200,11,64,685,30
2010-10,F3,5,6229,2003122,158615,11,59,518,31
2010-11,F3,5,7723,2741006,198090,13,62,558,30
2009-12,F3,5,1167,387532,28570,12,38,194,4
2010-01,F3,5,3190,934843,85505,12,59,442,31
2010-03,D1,5,73937,10468054,1477765,59,327,5537,31
2010-04,D1,5,76283,10082894,1625325,67,323,4564,30
2010-05,D1,5,82219,12919454,1776945,70,347,5090,31
2010-06,D1,5,77401,10091607,1604825,63,319,5413,30
2010-08,D1,5,69407,8469987,1422740,60,305,5697,31
2010-09,D1,5,62656,7728863,1275715,61,292,5811,30
2010-10,D1,5,52854,6173138,1004450,61,259,5313,31
2010-02,F2,5,33671,6441722,851240,16,122,2032,28
2010-03,H4,5,54993,9159092,1422805,29,109,2370,31
2010-05,H4,5,44991,6576398,1091080,28,101,1987,31
2010-06,H4,5,51322,7551082,1267805,26,99,2086,30
2010-07,H4,5,41455,5855970,1010345,26,94,1911,31
2010-08,H4,5,43065,5867376,1068010,27,99,2198,31
2010-09,H4,5,36325,4191485,908080,28,93,2525,30
2010-10,H4,5,21391,2947871,521060,28,90,1678,31
2010-07,F2,5,51367,8456888,1347640,17,123,2314,31
2010-01,H1,5,5649,1248174,186520,15,49,217,31
2010-04,H1,5,6910,1149302,213590,13,56,303,30
2010-05,H1,5,8210,1674604,284460,14,60,388,31
2010-06,H1,5,8303,1390639,264330,15,51,371,30
2010-07,H1,5,8254,1777823,265915,15,52,356,31
2010-08,H1,5,9267,1765299,324410,15,56,388,31
2010-09,H1,5,11485,1670976,368555,18,60,514,30
2010-10,H1,5,9095,1452838,284875,20,53,455,31
2010-11,H1,5,9889,1737600,294545,18,51,437,30
2010-12,H1,5,7833,1278319,247315,15,51,359,26
2010-04,T4,5,135063,33939426,4075430,30,1059,5057,30
2010-06,R1,5,129918,8057433,7846355,12,656,6703,30
2010-07,R1,5,141986,8672399,8599265,12,640,6990,31
2010-08,R1,5,125533,7493545.5,7531810,12,615,6862,31
2010-10,R1,5,112891,8531755.5,6787420,12,623,6286,31
2010-11,R1,5,107932,9265052.5,6619425,13,665,5854,30
2010-05,T4,5,158519,41406875,4686005,30,1217,5887,31
2010-02,H5,5,32718,5217726,859285,49,250,1155,28
2010-03,H5,5,43229,7462614,1147515,58,288,1480,31
2010-04,R1,5,126938,9591194,7723095,13,663,5898,30
2010-03,F3,5,5611,1632018,153475,10,48,506,31
2010-04,B3,5,4452,702477,157640,16,82,371,30
2010-07,T4,5,132761,31040951,3567090,32,1273,5551,31
2010-05,G4,5,7850,1418626,217150,35,205,428,31
2010-06,G4,5,5772,878947,162175,36,207,466,30
2010-02,B5,5,1664,288808,45015,7,44,116,28
2010-03,B5,5,3369,766228,92655,7,55,161,31
2010-04,B5,5,4155,1152352,113908,7,54,170,30
2010-05,B5,5,4818,1557548,136100,7,57,169,31
2010-09,B5,5,3569,820844,99260,8,54,161,30
2010-10,B5,5,2772,583449,73610,9,55,149,31
2010-11,B5,5,2766,737832,74390,9,52,141,30
2010-12,B5,5,1755,419863,47780,7,43,129,26
2010-01,D1,5,79392,10086803,1618860,60,282,5451,31
2010-05,T6,5,47887,10856836,1601935,37,530,1999,31
2010-06,T6,5,24019,3666407,756450,38,423,1304,30
2010-07,T6,5,15761,1287149,482640,34,344,977,31
2010-10,G4,5,6436,698348,162730,46,260,888,31
2010-11,G4,5,15496,3758081,367270,47,307,1220,30
2010-12,G4,5,10606,3132957,266600,45,252,862,26
2010-03,R1,5,125796,9929171.5,7489635,14,629,5917,31
2010-05,R1,5,131011,8329419,7981970,12,654,6195,31
2010-10,T6,5,32722,6396131,912180,30,377,1172,31
2009-12,G4,5,268,31413,7685,18,39,71,4
2010-12,A1,5,17492,4175212,463175,15,71,728,26
2010-02,H4,5,37810,6565479,977570,27,90,1859,28
2010-11,H4,5,24754,4249014,646960,29,99,1812,30
2010-12,H4,5,16817,3095413,454075,25,79,1332,26
2010-12,H2,5,29284,6367861,839065,52,140,1677,26
2010-09,G2,5,3974,901058,108920,11,41,256,30
2010-10,G2,5,1905,345220,52550,11,47,246,31
2009-12,T4,5,12723,2883937,374335,25,482,1478,4
2010-01,H2,5,49433,8675652,1360315,42,115,1756,31
2010-02,H2,5,33483,5931287,921590,38,115,1540,28
2010-03,H2,5,42823,7630489,1197875,43,124,1938,31
2010-07,H2,5,47271,8842931,1281415,49,131,2055,31
2010-08,H2,5,37647,6656052,970195,42,132,1801,31
2010-07,G4,5,4151,466018,116490,32,189,381,31
2010-04,T6,5,58063,14074477,2099260,39,478,1882,30
2010-08,T6,5,20492,2358474,618855,34,320,958,31
2010-09,T6,5,27810,4323679,871685,34,423,1233,30
2010-08,G4,5,3841,428388,105635,34,190,409,31
2010-09,G4,5,5158,458104,134945,33,204,572,30
2010-02,H1,5,7216,1571658,237175,14,57,320,28
2010-03,H1,5,8900,2312088,287115,14,59,354,31
2010-01,B7,5,5763,778521,221305,4,100,291,31
2010-02,B7,5,5544,799663,226455,4,95,320,28
2010-03,B7,5,8908,1528344,338760,4,104,337,31
2010-04,B7,5,7987,988548,343505,4,108,336,30
2010-05,B7,5,7293,748857,316785,4,109,358,31
2010-06,B7,5,6789,704023,280240,4,110,367,30
2010-10,B7,5,5634,822834,157440,4,113,296,31
2010-11,B7,5,8747,2162757,252610,4,116,321,30
2010-12,B7,5,4823,1413445,131615,4,95,253,26
2010-08,B7,5,5899,762436,164335,4,116,306,31
2010-01,G1,5,26,3224,780,2,2,2,2
2009-12,G1,5,6,1085,180,1,1,1,4
2010-11,G1,5,8,1021,120,1,1,1,2
2010-12,G1,5,35,6809,525,1,1,1,13
2010-11,T6,5,29440,5217143,839215,34,331,1058,30
2010-12,T6,5,23627,4053872,646530,34,309,1081,26
2010-02,R1,5,113716,10238651,6839110,12,606,5790,28
2010-11,D1,5,73247,11903578,1522985,64,255,5071,30
2010-12,D1,5,78375,16020678,1700065,56,257,4811,26
2010-02,A1,5,5657,1474107,128405,12,47,236,28
2010-03,A1,5,9657,1762697,166840,15,52,443,31
2010-04,A1,5,9674,1246269,159990,14,56,583,30
2010-06,A1,5,5921,1037149,97705,11,49,462,30
2010-07,A1,5,7400,1056003,113500,11,52,565,31
2010-08,A1,5,8246,1517551,133420,16,66,735,31
2010-09,A1,5,5506,1253018,105990,15,67,449,30
2010-10,A1,5,4344,743394,104390,15,78,399,31
2010-01,H4,5,56671,8233574,1399850,26,99,2411,31
2010-06,F2,5,43922,7778205,1187820,17,128,2004,30
2010-06,B3,5,6639,2202334,192565,14,83,449,30
2010-07,B3,5,7219,1723718,212385,17,83,380,31
2010-09,B3,5,5288,1109532,147695,19,94,390,30
2009-12,T6,5,3271,329123,73865,23,100,260,4
2010-01,T6,5,19771,2509516,521805,31,206,778,31
2010-02,T6,5,19639,2384725,530420,31,257,909,28
2010-03,T6,5,37697,7748574,1209535,36,381,1398,31
2009-12,H1,5,680,142324,23695,11,26,78,4
2009-12,H5,5,1244,295323,35815,36,106,207,4
2010-04,B4,5,189886,55538362,6700730,27,712,3615,30
2010-05,B4,5,182281,52483725,6450280,30,720,3718,31
2009-12,H2,5,8185,1353408,218215,27,69,637,4
2009-12,H4,5,6481,826696,143265,21,47,419,4
2010-04,H4,5,47515,6919527,1159720,27,104,1913,30
2010-12,R1,5,96430,8751706,6123335,14,601,5317,26
2010-04,G9,5,25188,4473542,757830,11,389,2193,30
2010-05,G9,5,25727,4227717,784795,11,420,2360,31
2010-06,G9,5,31620,5079042,972995,11,431,2895,30
2010-07,G9,5,30454,4155198,949800,10,406,2779,31
2010-09,G9,5,30505,5314295,935360,10,421,2652,30
2010-10,G9,5,32344,5964354,993515,10,411,2518,31
2010-11,G9,5,38609,6773615,1203975,10,418,2580,30
2010-12,G9,5,53266,9744967,1570070,10,390,2833,26
2010-04,T2,5,6516,2033214,163525,7,46,195,30
2010-05,T2,5,6060,1251462,155675,7,47,229,31
2010-08,T2,5,10439,2195464,254140,6,61,326,31
2010-07,T2,5,10254,2243866,264545,6,52,307,31
2010-10,T2,5,8006,2892215,219060,6,65,369,31
2010-09,T2,5,9312,2025217,250600,7,61,291,30
2010-11,T2,5,16095,5738967,515760,7,82,421,30
2010-12,T2,5,7369,2079179,234555,7,70,363,26
2010-01,B4,5,161651,49286929,5824250,28,544,3594,31
2010-03,B4,5,191030,56876283,6668250,26,592,3688,31
2010-07,B4,5,184474,46907324,7011010,27,524,3796,31
2010-08,B4,5,174520,44727013,6666420,27,544,3835,31
2010-09,B4,5,168182,44128425,6139280,27,625,3941,30
2010-10,B4,5,158649,43025211,5831255,29,647,3518,31
2010-11,B4,5,194515,59227993,6975910,28,796,3807,30
2010-12,B4,5,166151,49979768,6094420,26,753,3293,26
2010-09,R1,5,118446,7301659,6963815,12,642,6896,30
2010-04,B6,5,14908,4757886,447930,7,98,536,30
2010-05,B6,5,12679,3823531,387250,7,96,578,31
2010-06,B6,5,14759,4249973,418715,7,83,607,30
2010-07,B6,5,8396,1773568,212400,8,76,489,31
2010-08,B6,5,9316,2083370,246625,8,81,482,31
2010-09,B6,5,12704,3882636,352600,8,80,587,30
2010-11,B6,5,8152,1941787,229625,5,81,323,30
2010-12,B6,5,7048,2058129,197330,5,81,300,26
2010-01,R1,5,161553,15544772.5,9560335,12,629,6456,31
2010-05,H3,5,10636,3836871,297425,12,109,680,31
2010-06,H3,5,13096,6498652,365740,10,121,697,30
2009-12,B4,5,17559,4475072,582005,20,348,1327,4
2010-02,B4,5,164139,49598908,5667370,28,540,3567,28
2009-12,R1,5,18777,1875792.5,1064120,12,384,2572,4
2010-01,G9,5,26003,4388783,801955,11,392,2140,31
2010-02,G9,5,29744,5714916,907035,12,435,2422,28
2010-05,A1,5,9169,1538943,165820,13,46,486,31
2010-08,G9,5,29914,4330826,917220,10,398,2686,31
2009-12,H3,5,1056,319644,27975,6,61,228,4
2010-01,H3,5,10534,3439690,265335,7,131,759,31
2010-02,H3,5,8730,2874085,212865,7,120,746,28
2010-03,H3,5,12973,3567338,301900,8,120,1241,31
2010-04,H3,5,9430,3086565,238410,10,109,812,30
2010-11,A1,5,9451,2394938,259675,13,68,487,30
2009-12,D1,5,6526,891593,138780,54,153,1171,4
2010-10,H3,5,9125,2869711,239415,9,110,730,31
2010-11,H3,5,15819,5754707,397360,12,149,1119,30
2010-12,H3,5,23455,8507729,646170,10,153,1421,26
2010-03,G9,5,26393,4561508,810520,11,414,2368,31
2009-12,G9,5,3953,599018,115840,11,228,927,4
2009-12,B7,5,537,44615,18160,4,37,90,4
2010-01,T2,5,5689,1576026,163135,6,44,202,31
2009-12,T2,5,248,53274,6925,5,23,44,4
2010-02,T2,5,8929,2553718,242625,5,49,252,28
2010-03,T2,5,7800,2237100,208560,5,42,255,31
2010-06,T2,5,8566,1731403,214330,6,55,304,30
2010-10,G5,5,4781,859330,119620,14,39,352,31
2010-11,G5,5,4653,783591,120345,14,42,304,30
2010-12,G5,5,7021,1172068,167490,12,33,260,26
2010-06,B5,5,4121,1137412,113805,7,55,182,30
2010-07,B5,5,2692,385854,73725,8,55,158,31
2010-08,B5,5,2803,427732,75365,8,55,163,31
2010-03,B6,5,16617,4675228,443385,8,90,626,31
2009-12,F2,5,1659,359320,34010,12,46,380,4
2010-10,B6,5,6433,1621544,176410,7,78,400,31
2010-01,B6,5,8737,2630267,241585,5,68,374,31
2009-12,B6,5,551,58224,14570,5,32,79,4
2010-02,B6,5,11070,3601608,302005,5,67,386,28
2010-07,H3,5,8462,2833731,244395,9,89,383,31
2010-09,H3,5,9123,2799496,242415,11,115,828,30
2010-08,H3,5,6613,2024084,174840,9,104,450,31
2010-07,B7,5,6149,702324,172345,4,106,307,31
2010-09,B7,5,5454,778820,155630,4,111,315,30
2010-01,B5,5,1988,349462,54560,9,37,108,31
2010-07,T3,5,21,4485,420,1,3,7,10
2010-08,T3,5,10,863,270,1,3,5,7
2010-09,T3,5,37,3254,795,1,4,11,10
2010-04,T3,5,3,885,60,1,2,3,2
2010-05,T3,5,5,415,75,1,2,4,1
2010-06,T3,5,10,280,165,1,2,5,3
2010-10,T3,5,17,4027,360,1,3,5,5
2010-02,P3,5,214077,24177205,4062385,4,46,518,28
2010-06,P3,5,263404,26846690,4996360,4,45,530,30
2010-08,P3,5,263739,26939476,5108380,5,48,626,31
2010-09,P3,5,244575,28191363,4803295,5,54,629,30
2009-12,P2,5,209207,22735475,4152190,32,600,1831,4
2010-01,P2,5,1458042,176460051,28607445,34,1087,3673,31
2010-02,P2,5,1300558,157651878,24516805,32,997,3393,28
2010-03,P2,5,1349839,159722952,25533263,33,999,3256,31
2010-04,P2,5,1377317,168236283,26413334,33,1020,3442,30
2010-05,P2,5,1465328,172869780,27825870,34,1083,3767,31
2010-06,P2,5,1318248,144028850,24755775,34,1118,3823,30
2010-07,P2,5,1447323,147359877,27743575,34,1134,4141,31
2010-08,P2,5,1399136,144061548,27134215,35,1127,4134,31
2010-09,P2,5,1440348,167055902,28264720,35,1128,4188,30
2010-10,P2,5,1494869,197047380,28661210,34,1118,3746,31
2010-11,P2,5,1563042,221792831,29757280,34,1103,3914,30
2010-12,P2,5,1184190,167726260,22836875,34,1080,3640,26
2010-01,P3,5,293995,34878259,5806135,4,46,546,31
2009-12,P3,5,49017,5378477,974630,4,32,317,4
2010-03,P3,5,244670,25819521,4679520,4,48,555,31
2010-04,P3,5,266399,29991185,5162865,5,49,607,30
2010-05,P3,5,238593,24774916,4606585,5,47,578,31
2010-07,P3,5,302706,29209377,5807030,5,55,565,31
2010-10,P3,5,254887,34478674,4936455,5,50,699,31
2010-11,P3,5,253364,34591492,4839190,5,56,654,30
2010-12,P3,5,306162,40711631,6039540,4,50,774,26
2009-12,B5,5,304,52525,8460,8,19,42,4
2010-02,T3,5,5,586,50,1,1,1,4
2010-03,T3,5,2,85,20,1,1,1,1
