ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2013-04,G3,4,7184,23537252,149490,7,62,339,30
2013-03,G3,4,5499,18832911,104910,9,63,379,31
2013-05,G3,4,6758,23439494,141755,8,59,343,31
2013-04,G3,2,161171,256815703,3562080,35,280,5339,30
2013-02,F1,2,145297,138240046,2850335,87,298,4554,28
2013-04,D2,1,7920,42911812,291205,62,171,855,30
2013-01,D2,1,7861,47394498,228755,57,174,830,31
2013-06,D2,1,7708,37582761,296070,60,156,597,30
2013-07,D2,1,7469,39421809,270615,60,153,541,31
2013-08,D2,1,7308,36032837,277425,59,142,535,31
2013-09,D2,1,8748,38773363,321040,59,169,634,30
2013-10,D2,1,8582,45086826,300945,61,163,743,31
2013-11,D2,1,7704,39513510,290335,60,165,695,30
2013-12,D2,1,8782,42857996,331450,58,161,699,31
2013-05,D2,1,8146,40682627,310315,62,176,651,31
2013-01,D2,2,186244,239483371,6240821,74,302,4397,31
2013-02,D2,2,155107,188816847,5037375,80,334,4462,28
2013-03,D2,2,148220,181309596,4888220,82,326,4568,31
2013-04,D2,2,150767,198284403,4959705,76,290,4425,30
2013-05,D2,2,142734,184007230,4606795,77,315,4393,31
2013-06,D2,2,138181,169824398,4352475,77,304,3898,30
2013-07,D2,2,129452,145789705,4236790,74,279,3612,31
2013-08,D2,2,122061,142774022,4039885,76,277,3544,31
2013-09,D2,2,130567,144029273,4261010,79,299,3634,30
2013-10,D2,2,140990,180097960,4778610,77,288,3834,31
2013-11,D2,2,138218,179831777,4663435,76,297,3787,30
2013-12,D2,2,141339,193215284,5019365,75,299,4022,31
2013-04,D2,3,3600,18228149,77895,54,136,738,29
2013-11,D2,3,3041,16327463,60340,45,135,624,30
2013-09,D2,3,3742,20182931,76610,50,131,751,30
2013-07,D2,3,3626,16227584,69865,50,124,699,31
2013-06,D2,3,3379,17762194,70340,53,133,703,30
2013-12,D2,3,3114,19388191,68280,48,129,662,31
2013-05,D2,3,3490,17843406,75530,55,147,775,31
2013-03,D2,3,3659,20828876,81295,51,142,891,31
2013-01,D2,4,4582,16397696,164325,14,28,96,31
2013-02,D2,4,6041,16966673,203580,16,34,118,28
2013-03,D2,4,6903,19884822,229785,19,41,157,31
2013-04,D2,4,6723,18766698,228165,17,36,109,30
2013-06,D2,4,5631,12656128,186135,10,25,111,30
2013-07,D2,4,4013,12284125,166530,12,28,125,31
2013-08,D2,4,3551,11847569,152285,14,31,85,31
2013-05,D2,4,6633,17706385,218535,13,33,111,31
2013-10,D2,4,5936,14594490,184955,15,40,148,31
2013-09,D2,4,4921,15229804,167155,15,41,144,30
2013-11,D2,4,6308,16705672,200170,16,41,158,30
2013-12,D2,4,5980,15987973,184135,14,37,130,31
2013-01,D2,22,2183,1197781,93615,7,11,43,31
2013-03,D2,22,2931,1282887,81030,10,15,57,31
2013-02,D2,22,1510,663227,54795,10,16,48,28
2013-04,D2,22,1890,1266270,99705,11,16,53,30
2013-07,D2,22,2747,1908386,110580,11,15,62,31
2013-08,D2,22,2891,1486062,108195,10,16,71,31
2013-05,D2,22,1953,1492902,80550,7,12,49,31
2013-06,D2,22,2385,1360658,71820,9,13,50,30
2013-09,D2,22,3619,2490615,137265,11,22,115,30
2013-10,D2,22,6114,3702587,244815,14,24,142,31
2013-11,D2,22,7250,4185099,255960,15,25,138,30
2013-12,D2,22,5655,2912922,204255,11,18,132,31
2013-03,D2,1,6359,40938756,193315,67,175,813,31
2013-10,D2,3,3077,17515477,58360,45,128,657,31
2013-01,F1,1,6635,40296938,126395,61,164,831,31
2013-03,F1,1,5899,33848699,109735,67,182,822,31
2013-04,F1,1,4926,27221796,98835,59,159,760,30
2013-06,F1,1,4915,25570741,97885,52,123,500,30
2013-07,F1,1,6316,29582420,124560,49,129,592,31
2013-08,F1,1,7026,32785283,134620,66,163,663,31
2013-09,F1,1,6399,30397003,118585,66,189,664,30
2013-05,F1,1,4605,25491792,91675,57,148,559,31
2013-01,F1,2,157465,153804572,3198550,73,243,4038,31
2013-03,F1,2,154346,145953186,3038515,84,287,4783,31
2013-04,F1,2,124559,127943517,2541400,76,265,3988,30
2013-05,F1,2,137655,139464226,2835895,79,270,4136,31
2013-06,F1,2,131022,134177953,2701485,71,250,3561,30
2013-07,F1,2,131528,124614764,2725790,71,241,4295,31
2013-08,F1,2,162347,153774885,3291870,87,304,4531,31
2013-09,F1,2,166143,149320558,3279570,92,336,4603,30
2013-10,F1,2,143763,133144298,2787575,75,260,3972,31
2013-11,F1,2,120549,124821694,2364730,84,262,3738,30
2013-12,F1,2,100503,107386392,1965069,89,262,3260,31
2013-06,F1,3,1614,9431597,28660,36,78,420,30
2013-04,F1,3,1525,8229076,28250,44,103,462,30
2013-11,F1,3,1231,8812090,20850,42,88,353,30
2013-05,F1,3,1461,8388072,27030,47,114,462,28
2013-08,F1,3,2137,10814542,39605,46,104,468,27
2013-09,F1,3,2292,13291166,40095,53,124,523,29
2013-06,D1,2,133844,110212407,2594230,62,266,4175,30
2013-07,D1,2,123208,106285227,2473550,55,244,3918,31
2013-02,T3,1,12,259700,360,1,1,3,9
2013-03,T3,1,26,665400,780,1,1,4,10
2013-01,T3,1,6,131600,180,1,1,3,6
2013-04,T3,1,1,21400,30,1,1,1,1
2013-06,T3,1,11,270200,360,2,2,3,10
2013-05,T3,1,5,85400,180,2,2,3,5
2013-01,T3,2,18,15965,540,1,1,10,4
2013-02,T3,2,488,626415,14640,1,1,11,28
2013-03,T3,2,707,936466,21210,1,1,14,31
2013-04,T3,2,70,88093,2100,2,2,6,12
2013-05,T3,2,236,299596,7390,2,3,15,26
2013-06,T3,2,443,457606,13620,2,3,16,30
2013-07,T3,2,115,79126,3450,1,1,5,20
2013-08,T3,2,229,185379,6870,1,1,7,27
2013-09,T3,2,55,61625,1650,1,1,6,9
2013-10,T3,2,25,9167,1470,2,2,2,8
2013-11,F1,1,5377,23698235,93245,67,159,540,30
2013-12,F1,1,4336,20691415,76270,62,142,469,31
2013-12,F1,3,1060,7653879,17840,38,78,276,31
2013-10,F1,1,5920,31872153,105385,58,166,669,31
2013-03,F1,3,1820,10755878,31605,53,125,537,30
2013-07,F1,3,1883,10197955,34775,36,84,413,29
2013-04,T4,2,52382,67965070,1328620,21,155,1694,30
2013-05,T4,2,46557,57359446,1183735,23,172,1760,31
2013-06,T4,2,48180,56196579,1215890,23,177,1856,30
2013-07,T4,2,46247,44661252,1131710,19,146,1502,31
2013-08,T4,2,33289,35423464,879335,24,164,1283,31
2013-09,T4,2,36233,38638815,960785,22,174,1384,30
2013-10,T4,2,39301,49886623,1070110,17,135,1243,31
2013-11,T4,2,23577,30003818,661680,18,143,1137,30
2013-12,T4,2,17781,19976193,483195,20,154,978,31
2013-06,H4,2,36211,30164223,811625,22,62,1289,30
2013-07,H4,2,48559,36094124,1073850,20,64,1675,31
2013-08,H4,2,45093,32858299,972620,19,72,1754,31
2013-09,H4,2,43339,31559351,965965,20,77,1866,30
2013-10,H4,2,39900,27793089,807000,20,66,1703,31
2013-11,H4,2,33766,23425636,671590,21,69,1569,30
2013-12,H4,2,32840,25224950,650460,19,52,1383,31
2013-03,D1,2,148467,130864734,3124245,62,275,3953,31
2013-06,G3,2,179599,258711008,3853070,27,271,6982,30
2013-06,G3,4,6501,23610684,136040,9,54,391,30
2013-06,G3,22,12566,6242507,269285,6,57,528,30
2013-02,B2,1,1635,6857500,62460,11,32,223,28
2013-01,B2,1,1836,9630550,70110,9,36,238,31
2013-03,B2,1,1608,7679800,62370,9,27,216,31
2013-04,B2,1,3146,10415199,154140,15,53,313,30
2013-06,B2,1,3032,8584449,147585,14,44,270,30
2013-07,B2,1,4096,11484546,226195,15,56,272,31
2013-08,B2,1,4506,14543329,259045,16,59,302,31
2013-09,B2,1,4123,12685635,255285,15,58,349,30
2013-10,B2,1,4425,16097200,268905,14,50,349,31
2013-11,B2,1,3897,15519343,230290,15,55,321,30
2013-12,B2,1,2886,10763054,140230,13,51,281,31
2013-05,B2,1,2885,8644270,139790,16,49,285,31
2013-01,B2,2,105272,144971235,3382680,19,96,2202,31
2013-02,B2,2,101390,134995644,3192720,18,93,2276,28
2013-03,B2,2,111572,141298279,3435915,20,98,2668,31
2013-04,B2,2,101126,141104031,3259140,21,107,2734,30
2013-05,B2,2,107180,145924482,3391000,21,102,2794,31
2013-06,B2,2,113682,147165639,3566865,20,107,2705,30
2013-07,B2,2,107625,127488614,3523500,18,101,2795,31
2013-08,B2,2,108448,132907904,3593210,19,111,3013,31
2013-09,B2,2,96670,128128102,3244350,20,116,3162,30
2013-10,B2,2,110957,153429497,4063205,20,106,3151,31
2013-11,B2,2,91372,129200420,3350565,20,108,3101,30
2013-12,B2,2,73515,104733712,2488810,20,103,2625,31
2013-01,B2,3,995,8402344,28760,10,31,248,31
2013-02,B2,3,1192,9246562,31825,11,29,295,28
2013-04,B2,3,985,7017434,26645,11,33,267,30
2013-03,B2,3,1242,9545507,31995,10,32,308,31
2013-07,B2,3,1123,8349933,32685,11,33,297,30
2013-06,B2,3,1172,9456537,32525,11,34,315,30
2013-05,B2,3,1092,8639751,29900,11,32,303,31
2013-09,B2,3,1134,9939607,33545,12,33,323,30
2013-08,B2,3,1213,9515830,34195,9,29,271,30
2013-11,B2,3,1000,9174521,31385,10,29,289,30
2013-10,B2,3,1265,12142171,38955,11,35,348,31
2013-12,B2,3,989,8405373,26705,10,32,270,31
2013-01,B2,22,5000,3542847,147845,4,14,152,31
2013-03,B2,22,4372,2930972,133530,6,16,130,31
2013-02,B2,22,3816,2488271,113445,6,15,131,28
2013-04,B2,22,4218,2882851,139095,8,20,156,30
2013-05,B2,22,4222,3005553,131415,7,19,171,31
2013-06,B2,22,4897,3066419,151485,7,20,167,30
2013-07,B2,22,3999,2410942,135065,7,23,177,31
2013-08,B2,22,4138,2482533,134840,7,20,185,31
2013-09,B2,22,3868,2467175,130545,9,21,203,30
2013-08,D2,3,3240,14243493,63915,47,113,576,31
2013-04,H5,2,14832,19342179,381575,31,73,510,30
2013-05,H5,2,15562,21966985,421025,36,90,589,31
2013-06,H5,2,20723,30498082,569705,36,87,615,30
2013-07,H5,2,12875,15317775,346465,32,63,422,31
2013-03,F3,1,120,1515850,2955,7,19,50,28
2013-02,F3,1,147,1340550,2745,7,14,51,27
2013-10,F3,1,180,2155800,3960,8,24,76,28
2013-11,F3,1,225,2499500,4980,11,31,102,28
2013-12,F3,1,275,2853736,6086,9,27,123,29
2013-01,F3,2,9961,16111157,251305,10,45,609,31
2013-02,F3,2,14477,22940616,347685,11,55,748,28
2013-03,F3,2,21319,37290704,520790,12,60,915,31
2013-10,F3,2,21468,31620790,503955,14,66,984,31
2013-11,F3,2,28962,50024472,707275,15,79,1395,30
2013-12,F3,2,34978,56466773,809780,15,92,1401,31
2013-12,F3,4,1911,8566283,44415,8,18,118,31
2013-11,F3,4,1492,6480953,35110,7,19,139,30
2013-10,F3,4,1686,7174097,40650,6,13,100,31
2013-06,H5,1,411,2319998,13395,10,17,56,30
2013-07,H5,1,304,1560470,10300,7,12,28,31
2013-08,H5,1,509,2980303,14915,11,19,39,31
2013-09,H5,1,337,1763739,7885,10,19,34,30
2013-04,H5,1,446,2709300,10200,12,16,58,30
2013-05,H5,1,519,3040971,12355,10,20,52,31
2013-01,H5,2,6012,7636351,151810,23,39,225,31
2013-02,H5,2,7197,9701575,182415,22,40,297,28
2013-03,H5,2,10030,13373215,233865,26,48,365,31
2013-08,H5,2,15306,19280439,413175,32,69,488,31
2013-09,H5,2,15448,20068748,381080,34,75,652,30
2013-10,H5,2,14076,21599646,380145,29,64,470,31
2013-11,H5,2,14309,19543955,383390,28,63,444,30
2013-12,H5,2,14905,20102924,414845,24,52,328,31
2013-06,H5,3,76,722970,2510,5,7,16,21
2013-09,H5,3,41,248038,830,5,7,14,11
2013-08,H5,3,70,668759,2475,7,8,18,18
2013-07,H5,3,46,458808,1635,6,8,15,16
2013-05,H5,3,27,172610,915,6,8,10,14
2013-10,H5,3,40,485620,1095,6,7,19,23
2013-08,H5,4,15,86237,730,2,2,3,11
2013-09,H5,4,39,155343,1140,2,3,5,11
2013-06,H5,4,18,71887,610,2,2,3,6
2013-07,H5,4,17,86044,600,2,2,3,8
2013-08,H5,22,180,330844,8200,2,2,5,23
2013-07,H5,22,149,94013,4960,2,2,4,21
2013-09,H5,22,88,127117,2440,3,4,7,12
2013-06,H5,22,31,14922,1050,2,2,3,5
2013-12,T4,4,581,1193784,17355,3,9,14,28
2013-05,B3,1,418,4887150,10395,6,20,71,31
2013-04,B3,2,22084,47065526,809250,8,38,656,30
2013-05,B3,2,23390,47332702,872920,13,44,543,31
2013-06,B3,2,15291,34655958,660750,12,42,421,30
2013-02,F1,1,5618,35040385,103190,70,189,875,28
2013-05,D1,2,137116,112969450,2675475,66,266,4421,31
2013-03,F2,1,2509,11941050,45015,12,67,385,31
2013-01,F2,1,1609,8391920,27958,13,59,304,31
2013-02,F2,1,1887,9478357,33865,12,72,326,28
2013-04,F2,1,2072,9464700,38160,13,77,378,30
2013-06,F2,1,2553,10580216,47855,15,76,307,30
2013-07,F2,1,2388,11638153,44495,15,74,314,31
2013-08,F2,1,2443,10266850,43740,13,73,319,31
2013-09,F2,1,2634,12565200,45630,14,73,354,30
2013-10,F2,1,2590,12749400,43245,12,56,407,31
2013-11,F2,1,2367,9452442,41060,13,54,341,30
2013-12,F2,1,2215,9095276,36860,11,63,299,31
2013-05,F2,1,2264,9166542,42820,14,83,322,31
2013-01,F2,2,67100,63736953,1201110,14,79,2712,31
2013-02,F2,2,77656,74950660,1453365,14,98,2466,28
2013-03,F2,2,97644,91638011,1830135,14,116,3013,31
2013-04,F2,2,84982,83810487,1574020,14,108,2967,30
2013-05,F2,2,91843,83492656,1707860,15,113,3292,31
2013-06,F2,2,93027,87737785,1725790,16,115,3395,30
2013-07,F2,2,93773,85011912,1737000,17,120,3409,31
2013-08,F2,2,95855,86758222,1764005,13,122,3935,31
2013-09,F2,2,97610,85985731,1759680,15,132,4146,30
2013-10,F2,2,83543,74735805,1469200,15,101,3165,31
2013-11,F2,2,70939,66033003,1251760,17,91,3108,30
2013-12,F2,2,69416,65703241,1174360,15,88,2691,31
2013-01,F2,3,1460,8769389,24795,12,41,302,31
2013-03,F2,3,1645,9449967,28100,10,50,325,31
2013-02,F2,3,1339,8947321,23400,10,50,309,26
2013-06,F2,3,1625,7544606,25545,10,42,339,29
2013-05,F2,3,1517,7690357,24750,9,47,300,31
2013-10,F2,3,1331,8206782,20760,8,42,280,30
2013-04,F2,3,1466,7306959,24085,8,45,321,28
2013-11,F2,3,1229,6440527,18840,8,37,300,30
2013-07,F2,3,1492,7185011,24030,9,41,320,31
2013-09,F2,3,1641,8687167,25890,11,51,402,30
2013-08,F2,3,1486,7094630,24385,10,46,293,31
2013-12,F2,3,1594,8215479,24290,9,38,314,31
2013-02,F1,4,4773,14474185,105810,29,49,195,28
2013-03,F1,4,4998,15598174,111015,28,48,236,31
2013-01,F1,4,4555,15296408,104325,27,42,179,31
2013-10,F1,4,6345,17854994,147165,30,44,196,31
2013-09,F1,4,5037,17666108,109235,40,56,207,30
2013-04,F1,4,4585,15638327,104775,24,42,195,30
2013-11,F1,4,5660,16628106,133890,31,42,185,30
2013-06,F1,4,3684,13445194,73320,25,40,180,30
2013-12,F1,4,4294,12916955,96045,21,29,87,31
2013-01,F1,22,2979,1174703,67890,20,35,106,31
2013-02,F1,22,3722,1534750,85020,22,39,132,28
2013-03,F1,22,4864,1913614,111915,23,43,157,31
2013-10,F1,22,7417,3095432,161070,25,41,262,31
2013-11,F1,22,7722,3105502,178770,30,43,224,30
2013-12,F1,22,6109,2521474,143640,18,28,120,31
2013-01,H4,1,1163,5157730,25455,18,47,278,31
2013-02,H4,1,1245,4800377,26050,19,50,264,28
2013-01,H4,2,35808,27391900,831655,22,58,1354,31
2013-04,H4,2,45017,37868220,1045740,24,74,1889,30
2013-02,D2,1,7042,42602515,201760,65,178,785,28
2013-01,D2,3,3589,23484073,76950,50,154,820,30
2013-02,D2,3,3385,19835617,74165,50,149,823,27
2013-05,F1,4,4633,16264413,97800,27,46,237,31
2013-04,F1,22,4699,2274524,111870,19,36,203,30
2013-06,F1,22,6659,2667804,148335,23,32,170,30
2013-05,F1,22,6489,3029235,148515,22,40,219,31
2013-08,B3,2,21934,38058560,813890,14,56,667,31
2013-09,B3,2,13535,23428072,522685,14,50,578,30
2013-06,B1,3,1635,11503255,54535,34,93,438,28
2013-07,B1,3,1853,11872896,63545,37,96,443,30
2013-09,B1,3,1734,13035346,55630,41,121,531,30
2013-09,F3,1,181,2190550,4395,7,20,69,25
2013-04,F3,2,24202,42635637,552090,14,74,1271,30
2013-05,F3,2,34478,62212819,781066,13,85,1584,31
2013-06,F3,2,35118,57283008,812770,13,85,1770,30
2013-09,F3,2,22590,42136406,533245,14,79,1420,30
2013-10,F3,3,39,312514,855,3,4,8,23
2013-11,F3,3,32,206905,600,4,5,9,14
2013-09,F3,3,17,125725,300,3,3,3,6
2013-12,F3,3,46,321862,870,3,4,10,20
2013-02,F3,4,790,3393554,21765,4,12,70,28
2013-03,F3,4,1433,6630032,41310,5,13,122,31
2013-09,F3,4,2214,7332733,53695,6,16,186,30
2013-02,F3,22,2761,3369236,72630,4,9,101,28
2013-09,F3,22,5634,6680583,143935,8,19,211,30
2013-10,F3,22,5128,7205291,133710,6,15,128,31
2013-11,F3,22,5766,6013342,156895,8,17,163,30
2013-03,F3,22,3903,5038098,104370,5,10,143,31
2013-02,F1,3,1847,10472168,31600,46,117,552,27
2013-10,A1,1,371,2007726,7790,7,27,51,31
2013-05,G4,2,19960,21183124,518955,43,264,861,31
2013-06,G4,2,22849,28464842,665660,46,270,919,30
2013-07,G4,2,21363,25217431,604675,45,260,988,31
2013-08,G4,2,34527,43245480,885165,49,329,1472,31
2013-09,G4,2,47319,72567181,1136670,43,384,1970,30
2013-10,G4,2,63825,109909549,1443720,47,461,2508,31
2013-11,G4,2,95951,174505876,2166905,48,495,3229,30
2013-12,G4,2,79059,115689709,1913875,53,463,2719,31
2013-06,F3,1,265,2985250,6210,9,25,82,25
2013-07,F3,1,244,2661550,5280,8,25,85,30
2013-07,F3,2,29089,48689425,656795,13,79,1489,31
2013-08,F3,2,28209,45683057,621670,10,74,1422,31
2013-01,F1,3,2185,14577891,39455,41,102,552,31
2013-07,F1,4,3323,12147212,68310,27,38,181,31
2013-08,F1,4,4051,13603776,87345,32,46,195,31
2013-01,H1,1,6,76000,180,2,2,2,4
2013-02,H1,2,2267,4939328,76980,7,13,82,28
2013-04,H1,2,3330,5114666,122805,12,18,91,30
2013-06,H1,2,6359,10607258,222580,7,16,155,30
2013-07,H1,2,7131,9268245,201245,6,18,189,31
2013-12,H1,2,4376,6106856,191545,9,16,112,31
2013-11,B3,2,32440,70243008,1162390,13,56,766,30
2013-04,F3,1,211,2297450,4815,8,24,69,30
2013-05,F3,1,270,2243330,5705,10,29,85,31
2013-12,F3,22,6769,6785534,187275,7,17,187,31
2013-08,F3,1,281,2622900,6405,7,24,68,31
2013-05,F3,22,5019,5536629,119355,8,18,143,31
2013-06,F3,22,4488,4990991,125820,7,19,140,30
2013-01,T4,2,35719,47145926,970380,17,128,935,31
2013-02,T4,2,38136,45021310,983740,17,132,1148,28
2013-01,R1,2,123442,119179410,9187315,11,587,3639,31
2013-02,R1,2,93937,83358414,6898450,13,564,3340,28
2013-03,R1,2,98483,80524041,7172707,10,535,3236,31
2013-04,R1,2,98305,87083175,7237100,10,541,3319,30
2013-05,R1,2,93910,86396129,6843370,13,534,3308,31
2013-06,R1,2,94675,83676924,6810505,13,551,3322,30
2013-07,R1,2,108423,88803176,8015985,11,510,3385,31
2013-08,R1,2,96073,78899823,6905745,10,516,3263,31
2013-09,R1,2,95077,79981111,6657625,11,521,3254,30
2013-10,R1,2,98545,82868248,6947430,10,498,3269,31
2013-11,R1,2,90142,90273859,6364125,11,534,3093,30
2013-12,R1,2,107961,117447381,8121225,10,532,3221,31
2013-03,T4,2,51103,57905080,1299675,18,169,1654,31
2013-10,H2,2,66725,77147084,1660065,40,115,1609,31
2013-06,F3,4,1719,8258855,49250,6,20,124,30
2013-04,F3,4,1712,6745059,42840,5,17,137,30
2013-05,F3,4,1929,6996234,48345,6,19,141,31
2013-01,F3,1,117,1732450,2670,6,13,55,29
2013-08,F3,22,5594,5165890,136130,6,13,193,31
2013-07,F3,22,4267,4362929,127830,4,11,170,31
2013-03,H4,1,1650,5985810,35735,19,52,295,31
2013-04,H4,1,1731,6603844,36103,20,55,339,30
2013-05,H4,1,1986,8116970,42170,19,54,301,31
2013-02,H4,2,34605,28335794,777950,24,68,1368,28
2013-03,H4,2,45203,36369327,1038675,24,75,1621,31
2013-05,H4,2,39398,30317757,889795,23,71,1779,31
2013-02,H4,3,559,3723068,12860,18,46,189,24
2013-01,H4,3,566,3648648,12335,18,43,165,27
2013-03,H4,3,727,4078238,16620,18,48,258,26
2013-04,H4,3,899,4941906,19635,19,48,248,26
2013-01,F3,4,466,2553377,13665,3,8,49,30
2013-08,F3,4,2797,8175954,67715,5,13,174,31
2013-01,F3,22,2308,2778473,61440,2,7,70,31
2013-04,F3,22,4335,4685090,109540,5,13,122,30
2013-10,B3,2,22486,43354962,814350,13,48,565,31
2013-03,B1,3,1828,12603413,52125,38,117,509,31
2013-02,B1,3,1695,12898856,52165,34,111,524,28
2013-08,B1,3,1748,12018580,61395,40,96,442,30
2013-04,B1,3,1832,13727649,59570,38,113,480,29
2013-12,T4,22,269,125809,8160,2,5,15,20
2013-03,A1,2,19110,24124064,456730,16,74,612,31
2013-09,A1,2,23400,29643118,570365,14,90,743,30
2013-10,A1,2,18955,30639609,488215,15,73,476,31
2013-12,A1,2,27507,32227166,645015,16,96,848,31
2013-05,H2,2,55901,62551958,1306090,43,108,1792,31
2013-06,H2,2,44985,46927146,974085,41,104,1540,30
2013-11,H2,2,70636,88601045,1723680,45,128,1756,30
2013-08,T1,1,1348,10370766,40850,9,90,257,31
2013-09,T1,1,1130,8218547,34665,11,95,273,30
2013-04,T1,1,1545,11305450,46200,12,106,316,30
2013-10,T1,2,88412,155589864,2593815,28,319,3813,31
2013-01,G4,2,31553,36254989,882030,45,327,1179,31
2013-02,G4,2,34157,41407070,865875,43,323,1193,28
2013-03,G4,2,59757,75946839,1381820,41,396,1742,31
2013-04,G4,2,26340,29667652,673310,42,264,1001,30
2013-09,D1,2,112296,95308575,2198790,62,263,3986,30
2013-10,D1,2,106241,94135621,2003460,58,205,3736,31
2013-02,T1,1,653,8723300,19620,9,71,210,28
2013-01,T1,1,831,10303416,24935,11,77,272,31
2013-03,T1,1,850,10320600,25305,8,75,260,31
2013-06,G1,2,13,3961,190,1,1,2,5
2013-07,G1,2,9,4699,210,1,1,3,5
2013-02,D1,1,4690,32830237,93760,47,177,785,28
2013-03,D1,1,5255,35450556,103743,50,200,849,31
2013-04,D1,1,5116,32888273,99850,51,196,918,30
2013-06,D1,1,5984,31648261,114970,47,163,669,30
2013-09,D1,1,4538,25597979,86830,48,180,673,30
2013-10,D1,1,5293,28904956,100463,48,161,758,31
2013-11,D1,1,4081,21445210,79825,45,148,611,30
2013-02,D1,2,115884,116925340,2567780,56,247,3424,28
2013-04,D1,2,129618,119545265,2610975,61,274,4342,30
2013-08,D1,2,124155,105345413,2467370,61,252,4167,31
2013-11,D1,2,96368,89616967,1835655,59,206,3348,30
2013-03,D1,3,3121,22495138,61325,48,180,898,29
2013-02,D1,3,2710,19712737,53190,44,162,732,27
2013-04,D1,3,2729,17728085,50205,44,163,740,29
2013-06,D1,3,3165,21632113,59930,46,149,730,30
2013-10,D1,3,3048,20746537,51645,43,140,757,31
2013-09,D1,3,2624,17949269,48290,43,161,714,30
2013-05,D1,3,3060,18348474,56160,49,172,753,29
2013-11,D1,3,2605,16993757,45150,45,133,656,30
2013-09,D1,4,7342,22804467,148800,31,80,300,30
2013-10,D1,4,6883,19587909,147870,29,69,263,31
