ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2012-12,B1,4,11398,46500416,408290,35,78,333,31
2012-01,B1,22,17334,11079878,615845,31,108,515,31
2012-02,B1,22,15949,7898583,544695,30,108,527,29
2012-03,B1,22,18317,8968925,623810,34,116,525,31
2012-08,B1,22,22436,15471797,773675,33,118,489,31
2012-04,B1,22,18117,9661105,615815,33,118,506,30
2012-07,B1,22,20723,11803142,719305,32,116,525,31
2012-05,B1,22,21511,12155967,709505,28,105,491,31
2012-06,B1,22,20987,12810898,722430,29,119,549,30
2012-09,B1,22,22008,11679558,765040,32,126,560,30
2012-10,B1,22,21723,11674085,742380,33,121,550,31
2012-11,B1,22,19659,14029767,638244,34,117,543,30
2012-12,B1,22,21266,15680987,684175,33,108,482,31
2012-01,T1,2,56776,96310551,1656230,24,240,3220,31
2012-02,T1,2,66664,112918600,1923405,24,272,3395,29
2012-03,T1,2,71794,125079854,2032685,23,290,3248,31
2012-04,T1,2,87405,171021510,2483995,22,316,3602,30
2012-05,T1,2,88673,149291429,2567155,23,337,4170,31
2012-06,T1,2,92620,154601932,2684870,24,321,4387,30
2012-07,T1,2,84032,118966563,2422655,24,314,4188,31
2012-08,T1,2,80700,112757861,2311450,26,300,3885,31
2012-09,T1,2,91778,150488575,2603245,27,331,3646,30
2012-10,T1,2,79759,135416403,2294195,28,319,3465,31
2012-11,T1,2,74964,137416056,2149465,25,303,3239,30
2012-12,T1,2,73711,139703526,2125485,24,297,2904,31
2012-01,D2,1,6514,46601905,200440,60,169,968,31
2012-02,D2,1,5569,37905904,172960,62,160,781,29
2012-01,D2,2,164878,195191697,5752190,77,299,4988,31
2012-02,D2,2,133654,154728826,4583355,81,311,4200,29
2012-01,D2,3,3327,24404572,71945,50,149,964,31
2012-02,D2,3,2771,19270768,58435,52,157,891,29
2012-07,G3,1,2754,31438775,55390,8,86,640,31
2012-09,G3,2,153880,235179796,3526830,29,298,4970,30
2012-10,G3,2,173150,264472705,3869000,28,291,6393,31
2012-02,G3,2,143442,217724337,3294650,33,267,5052,29
2012-11,F1,2,127001,120752299,2552025,79,260,3854,30
2012-07,D2,1,4387,30851793,134481,51,127,620,31
2012-08,D2,1,4880,33682776,142675,54,138,630,31
2012-09,D2,1,5285,34632494,163376,59,148,669,30
2012-11,D2,1,5034,29671800,145985,50,130,603,30
2012-12,D2,1,6225,38494363,174255,55,154,711,31
2012-03,D2,2,122251,156144878,4353205,79,310,3925,31
2012-04,D2,2,116982,157961817,4239845,74,281,3381,30
2012-05,D2,2,123611,147010019,4411400,77,290,3846,31
2012-06,D2,2,107992,116464706,3782760,76,279,3328,30
2012-07,D2,2,116191,109776430,3887565,70,267,3462,31
2012-08,D2,2,114874,109206850,3683515,73,278,3285,31
2012-09,D2,2,129580,143979616,3998725,77,287,3283,30
2012-10,D2,2,134593,161209895,4262170,73,253,3413,31
2012-11,D2,2,119029,158502827,3882200,68,257,3458,30
2012-12,D2,2,140588,202606535,4605740,73,291,3915,31
2012-04,D2,3,2740,18910116,58670,50,132,663,29
2012-07,D2,3,2840,17544597,58910,43,114,562,31
2012-01,D2,4,1467,7648350,41265,14,24,82,31
2012-02,D2,4,1365,7028396,43785,14,25,82,29
2012-03,D2,4,1756,10220654,50445,13,23,82,31
2012-04,D2,4,2457,16050570,50940,10,18,54,30
2012-05,D2,4,2210,13453196,57225,11,19,54,31
2012-07,D2,4,955,6149550,53835,9,16,48,31
2012-06,D2,4,1581,11210674,42180,10,15,66,30
2012-08,D2,4,1170,6133844,61770,8,14,48,31
2012-09,D2,4,2498,11763446,99975,11,25,65,30
2012-10,D2,4,2557,10896486,114570,11,23,58,31
2012-11,D2,4,2569,10410901,107625,13,28,88,30
2012-12,D2,4,3420,15719017,140775,12,25,88,31
2012-01,D2,22,1544,1677272,73800,9,12,35,31
2012-02,D2,22,1422,969867,53025,11,16,45,29
2012-03,D2,22,1657,1140937,53940,10,16,35,31
2012-04,D2,22,1067,1327135,54120,6,9,23,30
2012-07,D2,22,1463,2220189,106410,9,11,30,31
2012-05,D2,22,1283,1621910,73530,8,10,27,31
2012-08,D2,22,1126,1271041,69870,8,10,31,31
2012-06,D2,22,895,1405218,72360,7,9,23,30
2012-09,D2,22,1416,1717245,95400,9,13,32,30
2012-10,D2,22,1706,1422504,96780,8,11,39,31
2012-11,D2,22,1436,963758,66085,10,12,44,30
2012-12,D2,22,1560,986657,72225,8,9,35,31
2012-04,D2,1,5487,38673158,172710,53,134,689,30
2012-06,D2,1,4835,34921156,148790,55,134,632,30
2012-03,D2,1,5484,41043361,179335,61,153,821,31
2012-05,D2,1,5715,37446255,179860,56,135,710,31
2012-10,D2,1,5810,34776597,169400,54,134,630,31
2012-03,D2,3,2710,17950655,57140,50,145,769,28
2012-05,D2,3,2733,18483052,59215,48,128,660,29
2012-06,D2,3,2371,16638909,52865,40,108,560,29
2012-09,D2,3,3356,19972900,67795,49,127,744,30
2012-08,D2,3,3042,17878782,65255,43,122,574,31
2012-10,D2,3,3255,19852799,71205,43,123,701,30
2012-05,F1,1,4743,29281298,87888,63,167,842,31
2012-03,F1,1,6042,38364201,112930,69,192,938,31
2012-02,F1,1,6444,37547772,116085,68,185,965,29
2012-04,F1,1,4289,29372912,81265,59,164,784,30
2012-02,F1,2,175197,137029588,3474705,86,302,5826,29
2012-03,F1,2,174489,148072830,3512750,91,301,5809,31
2012-04,F1,2,144481,128917709,2923525,83,277,5476,30
2012-05,F1,2,135822,118479596,2734160,89,286,5258,31
2012-06,F1,2,132473,125412382,2781250,81,261,4887,30
2012-07,F1,2,119554,97247813,2500570,69,233,3780,31
2012-08,F1,2,140687,112381528,2918995,80,268,4386,31
2012-09,F1,2,157202,130428310,3144720,91,277,4993,30
2012-12,F1,2,111001,112415553,2150700,82,235,3442,31
2012-01,F1,2,173463,133414954,3526335,83,272,5402,31
2012-10,D1,1,4638,32813805,87200,44,157,758,31
2012-08,D1,2,115308,87651968,2435130,59,232,3391,31
2012-09,D1,2,111951,92294308,2341805,62,249,3301,30
2012-10,D1,2,104899,84699075,2111535,56,210,3268,31
2012-11,D1,3,2324,15881116,41675,38,135,637,30
2012-02,T3,1,3,76600,180,1,1,1,3
2012-04,T3,1,1,8800,60,1,1,1,1
2012-03,T3,1,1,28000,60,1,1,1,1
2012-02,T3,2,372,1109954,22320,1,1,9,24
2012-03,T3,2,529,1412988,31740,1,1,10,31
2012-04,T3,2,198,766812,11880,1,1,10,30
2012-05,T3,2,10,76080,600,1,1,4,5
2012-07,T3,2,11,80984,660,2,2,3,5
2012-08,T3,2,2,60000,120,1,1,2,1
2012-12,T3,2,11,42023,330,1,1,3,9
2012-03,T3,3,1,6604,60,1,1,1,1
2012-02,T3,3,1,13374,60,1,1,1,1
2012-11,F1,1,4835,26265343,87660,62,164,752,30
2012-12,F1,1,4496,25543428,80905,63,145,617,31
2012-11,F1,3,2308,13728252,40035,39,103,549,30
2012-12,F1,3,1911,11916508,33000,40,94,470,31
2012-10,F1,1,5952,37619977,111526,58,156,783,31
2012-10,F1,2,146551,133009486,3028640,70,242,3928,31
2012-01,F1,1,6177,38500783,117800,59,160,879,31
2012-09,F1,1,5426,31692871,104635,67,170,820,30
2012-01,F1,3,3138,20631140,57785,43,118,722,30
2012-03,F1,3,2699,17209480,49115,55,150,744,31
2012-05,F1,3,1967,13938976,36495,49,122,595,31
2012-09,F1,3,2815,17309561,51065,52,130,665,30
2012-02,F1,3,2763,17915654,48565,50,139,757,29
2012-04,F1,3,2240,15197683,41715,45,123,610,30
2012-10,F1,3,2442,18351787,45130,42,105,587,31
2012-07,F1,22,6688,3435714,147825,23,43,194,31
2012-06,T4,1,808,2770299,16395,8,21,81,30
2012-04,T4,1,793,2373250,16320,9,28,100,30
2012-04,T4,2,42441,53439681,1099845,22,152,1476,30
2012-05,T4,2,40257,44917248,1048810,18,155,1471,31
2012-06,T4,2,36781,41324404,947790,19,152,1167,30
2012-07,T4,2,40239,34875455,1040135,21,132,1145,31
2012-08,T4,2,27836,25195183,723575,18,152,1317,31
2012-09,T4,2,36667,36568527,946710,19,123,1401,30
2012-07,H4,1,1427,6866250,30135,18,47,268,31
2012-08,H4,1,1517,6570100,33105,18,54,296,31
2012-01,H4,2,29649,23281076,661385,22,63,1432,31
2012-02,H4,2,29369,21143132,622695,22,65,1525,29
2012-03,H4,2,38733,30890447,847605,25,77,1552,31
2012-04,H4,2,35642,29180079,804770,25,82,1562,30
2012-05,H4,2,32898,23985271,741025,22,68,1416,31
2012-06,H4,2,26593,19333548,586605,20,61,1145,30
2012-07,H4,2,37090,21457030,806425,21,64,1424,31
2012-08,H4,2,40379,27258850,909980,20,71,1470,31
2012-09,H4,2,44678,30544135,982695,26,75,1594,30
2012-05,D1,1,5615,36594540,106535,54,182,845,31
2012-06,D1,1,5210,36203677,97415,47,162,822,30
2012-07,D1,1,6513,45751685,124900,44,164,911,31
2012-09,D1,1,4474,28428650,87350,45,153,758,30
2012-08,D1,1,5779,40403772,112925,46,160,828,31
2012-11,D1,1,3543,22895727,66175,40,147,653,30
2012-05,D1,2,124245,104429374,2519205,65,268,3442,31
2012-06,D1,2,110145,86790348,2185645,62,255,3501,30
2012-07,D1,2,119456,83035807,2413960,55,243,3481,31
2012-11,D1,2,95662,86876004,1899700,62,234,3213,30
2012-06,D1,3,2733,21905451,49105,43,149,702,30
2012-05,D1,3,2927,24124261,53605,47,172,823,31
2012-08,D1,3,2736,18206466,49955,40,135,674,31
2012-07,D1,3,3235,24030933,59440,41,148,778,31
2012-10,D1,3,2700,21128524,48915,36,133,710,31
2012-09,D1,3,2548,18627445,47055,38,136,694,28
2012-10,G3,1,2390,20623924,48950,6,91,541,31
2012-11,G3,1,1713,13996950,36340,10,97,495,30
2012-11,G3,2,141947,221508026,3209239,34,291,5266,30
2012-09,G3,3,981,9135859,19840,6,60,288,30
2012-06,G3,4,4548,21592228,100790,4,46,358,30
2012-04,G3,4,4127,20204364,90065,6,47,316,30
2012-03,G3,22,8273,3827604,194170,5,44,359,31
2012-04,G3,22,10081,4688136,231315,8,56,341,30
2012-06,G3,22,10212,4781507,217095,6,48,363,30
2012-03,B2,1,1853,9557550,74700,13,33,234,31
2012-01,B2,1,1889,9615300,80745,11,33,222,31
2012-02,B2,1,1864,8354400,80085,12,31,227,29
2012-07,B2,1,1862,11619299,70860,12,34,256,31
2012-09,B2,1,1468,6984084,51420,12,36,230,30
2012-08,B2,1,1617,9017365,57005,11,35,234,31
2012-04,B2,1,1993,9156900,80910,12,33,227,30
2012-10,B2,1,1893,9145667,69800,11,36,244,31
2012-11,B2,1,1832,9235430,69960,11,38,283,30
2012-12,B2,1,1533,7255062,61720,10,34,211,31
2012-01,B2,2,104704,131609207,3630765,18,80,2733,31
2012-02,B2,2,101112,124482736,3472316,19,81,2907,29
2012-03,B2,2,107756,139541892,3735005,17,86,2865,31
2012-04,B2,2,106468,152384480,3597105,20,90,2433,30
2012-05,B2,2,103212,134553863,3360600,21,96,2380,31
2012-06,B2,2,99519,122136409,3335790,21,92,2956,30
2012-07,B2,2,102343,108587338,3605740,18,85,3026,31
2012-08,B2,2,98107,111208404,3419850,19,85,2582,31
2012-09,B2,2,90164,108903829,3072560,19,97,2576,30
2012-10,B2,2,109914,132498548,3806120,18,90,2494,31
2012-11,B2,2,103944,140958554,3626835,18,94,2551,30
2012-12,B2,2,85716,125635388,2955320,17,93,2146,31
2012-02,B2,3,1047,9149276,26845,13,24,270,29
2012-03,B2,3,1024,8210075,26435,12,24,267,31
2012-05,B2,3,1031,7803148,26550,9,21,201,31
2012-07,B2,3,1109,9184129,30410,10,23,235,31
2012-08,B2,3,1083,8965083,28885,11,21,207,31
2012-09,B2,3,898,7968479,25140,10,24,255,29
2012-10,B2,3,1064,9113334,31845,9,31,261,30
2012-01,B2,3,1008,8933844,26025,8,18,214,31
2012-11,B2,3,1181,9435167,36610,10,34,276,30
2012-04,B2,3,946,7614099,25065,11,23,202,30
2012-12,B2,3,995,8773969,30305,9,34,246,31
2012-01,B2,22,5496,3853168,174150,7,19,183,31
2012-02,B2,22,6009,2937954,183660,6,18,150,29
2012-03,B2,22,5355,2590719,169830,7,20,157,31
2012-08,B2,22,6349,4896231,194565,6,20,164,31
2012-07,B2,22,5652,3850295,177240,7,22,168,31
2012-10,B2,22,5988,3066114,188325,6,21,163,31
2012-09,B2,22,5663,2935856,167240,6,20,149,30
2012-11,B2,22,5370,3627047,169880,6,21,182,30
2012-12,B2,22,3342,1940695,94260,6,17,125,31
2012-04,H5,2,12405,15735257,313015,30,65,419,30
2012-05,H5,2,16444,20703259,387200,30,77,537,31
2012-06,H5,2,20469,24896287,493660,26,75,549,30
2012-07,H5,2,13452,14494021,324380,23,52,404,31
2012-08,H5,2,11432,10150814,249940,31,62,372,31
2012-09,H5,2,10982,13538131,262715,34,68,440,30
2012-11,F3,1,357,3493600,8025,10,36,112,27
2012-12,F3,1,447,3707600,9525,10,26,121,31
2012-11,F3,2,28315,46836440,643015,14,77,1179,30
2012-12,F3,2,33839,49926703,734340,13,74,1388,31
2012-11,F3,4,1059,5356444,29325,8,16,97,30
2012-12,F3,4,1587,8291193,42850,9,18,110,30
2012-01,H5,2,7357,6685093,170550,24,37,300,31
2012-10,H5,2,10806,14523992,249755,28,57,473,31
2012-11,H5,2,7524,8891755,184410,28,62,394,30
2012-12,H5,2,11401,12793181,269165,22,49,482,31
2012-07,H5,3,92,1165344,2790,4,6,16,21
2012-08,H5,3,40,453411,1215,4,5,13,12
2012-12,H5,3,28,288871,735,5,6,13,14
2012-01,G4,2,16876,17320690,455380,45,245,782,31
2012-02,G4,2,30711,33510345,742900,47,301,1425,29
2012-03,G4,2,50926,63226910,1161320,48,395,2062,31
2012-04,G4,2,29813,34454630,731290,51,339,1449,30
2012-05,G4,2,23993,23995439,593100,46,280,1215,31
2012-06,G4,2,23051,24199757,559445,48,294,1059,30
2012-09,B4,1,376,1841007,24305,7,14,58,30
2012-03,T4,2,37693,45598824,990915,19,158,1435,31
2012-01,A1,2,6203,7430861,198695,14,68,340,31
2012-02,A1,2,8724,13040075,259590,13,62,391,29
2012-03,A1,2,12472,16896131,342645,12,70,686,31
2012-04,A1,2,18063,26674481,460935,17,83,772,30
2012-05,A1,2,12115,14167790,351810,15,77,425,31
2012-03,G5,1,482,3985350,12405,9,26,88,31
2012-02,G5,1,468,3240450,10305,9,25,92,29
2012-05,G5,1,853,6884566,20755,11,37,153,31
2012-02,G5,2,13639,15324897,415025,14,57,633,29
2012-03,G5,2,15624,18270069,470215,13,65,684,31
2012-05,G5,2,20921,23177082,591935,15,69,789,31
2012-05,G5,3,369,3958670,8780,9,22,105,30
2012-04,G5,3,291,3278097,7455,9,20,72,28
2012-08,F2,2,92822,70152613,1674175,17,123,3302,31
2012-09,F2,2,87921,75022795,1529270,17,120,3366,30
2012-07,F2,1,2483,13628300,45090,14,76,440,31
2012-08,F2,1,2657,13532114,48207,14,83,454,31
2012-09,F2,1,2213,11117072,37798,15,79,409,30
2012-10,F2,1,2548,14925750,40950,12,65,339,31
2012-11,F2,1,1708,9277450,31695,13,62,325,30
2012-12,F2,1,1770,9770299,31755,13,64,311,31
2012-07,F2,2,93620,73178857,1755615,17,122,3181,31
2012-10,F2,2,80749,68191742,1352945,14,104,2599,31
2012-11,F2,2,68082,63893021,1263090,15,93,2895,30
2012-12,F2,2,68778,71101865,1248470,15,93,2954,31
2012-07,F2,3,1610,10165958,26835,12,54,366,31
2012-08,F2,3,1563,8750036,25530,12,50,352,31
2012-09,F2,3,1606,9762627,26610,12,53,402,29
2012-11,F2,3,1047,6365407,16875,9,42,278,28
2012-10,F2,3,1070,6365857,16605,8,42,263,30
2012-12,F2,3,1368,8112717,21930,10,46,304,31
2012-09,F1,4,4435,18733086,104580,38,66,208,30
2012-10,F1,4,3201,15107730,71670,26,41,151,31
2012-11,F1,4,3848,14946955,85140,29,47,220,30
2012-12,F1,4,3843,12872599,83820,27,43,147,31
2012-08,F1,4,4998,19394993,111650,32,59,223,31
2012-08,F1,22,6731,3804431,152070,30,57,234,31
2012-09,F1,22,5870,3193821,143940,31,56,218,30
2012-10,F1,22,4559,2512089,107205,24,41,168,31
2012-11,F1,22,6427,3366841,148485,25,46,223,30
2012-12,F1,22,4084,2248121,97980,22,38,140,31
2012-11,D2,3,2741,15933408,59390,39,112,616,30
2012-12,D2,3,3275,21090493,69495,45,123,734,30
2012-01,F1,4,5110,19194380,116015,30,45,252,31
2012-03,F1,4,5044,16415185,115575,32,58,244,31
2012-02,F1,4,4742,16173703,109620,33,54,274,29
2012-05,F1,4,3717,12906677,80765,28,47,186,31
2012-06,F1,4,3679,12487365,80280,28,48,216,30
2012-01,F1,22,4582,2911498,104775,25,38,168,31
2012-02,F1,22,5716,3190696,142695,29,48,211,29
2012-05,F1,22,7108,4091750,167565,28,51,224,31
2012-06,F1,22,7115,3908741,175780,27,49,208,30
2012-03,F1,22,6997,4051310,180090,32,55,229,31
2012-11,G2,2,10682,17337684,287150,8,50,401,30
2012-03,B1,3,1565,9861724,41495,31,90,397,31
2012-05,B1,3,1576,11809851,45285,29,94,380,29
2012-02,B1,3,1596,10867054,42065,35,95,444,29
2012-04,B1,3,1463,10534828,40995,34,97,419,29
2012-10,B1,3,1895,12464970,57215,36,91,535,30
2012-01,B1,3,1979,15386200,51300,31,98,444,30
2012-12,B1,3,2124,15335077,66400,38,118,526,31
2012-11,B1,3,1887,12612425,57660,36,107,484,29
2012-03,F3,1,100,1193550,2640,3,13,39,27
2012-07,F3,1,148,1699638,3499,7,20,65,30
2012-04,F3,1,116,1192650,3225,3,16,42,25
2012-08,F3,1,142,1584790,3582,6,24,63,26
2012-01,F3,2,8055,11893522,211115,8,38,560,31
2012-02,F3,2,10477,15311576,264615,9,39,656,29
2012-03,F3,2,16784,28025722,414450,7,44,758,31
2012-04,F3,2,16532,39095312,426586,10,55,817,30
2012-05,F3,2,25222,45828575,611860,11,72,1424,31
2012-06,F3,2,26684,45494888,633375,12,87,1475,30
2012-07,F3,2,29504,39860446,691230,12,81,1411,31
2012-08,F3,2,26988,38351362,654170,10,82,1558,31
2012-09,F3,2,21596,33133788,485085,11,78,1148,30
2012-10,F3,2,17514,27219889,427050,13,59,901,31
2012-07,F3,22,4045,2774238,113700,3,11,101,31
2012-08,F3,22,4222,3422769,117540,4,16,135,31
2012-11,F3,22,3660,3119768,99720,8,17,144,30
2012-12,F3,22,4340,4792270,117680,8,17,148,31
2012-02,D1,1,4907,35189831,98700,45,159,868,29
2012-02,D1,2,111905,99281809,2489290,60,241,3558,29
2012-03,D1,2,121549,109099510,2617415,61,255,3770,31
2012-02,D1,3,2543,21057323,48710,45,151,836,28
2012-03,D1,3,2796,21563447,53980,44,159,887,31
2012-03,F2,2,88323,80742817,1671680,15,116,3463,31
2012-04,F2,2,84795,82542322,1574735,15,119,3389,30
2012-09,H4,1,1363,5821650,28605,19,50,275,30
2012-10,H4,1,1465,6798330,29760,19,51,296,31
2012-11,H4,1,1185,5323350,24435,20,45,269,30
2012-10,H4,2,42678,32759178,978490,25,72,1336,31
2012-11,H4,2,33652,28784848,750985,25,66,1218,30
2012-12,H4,2,30827,28097240,695210,25,58,1051,31
2012-08,H4,3,738,4353476,15315,18,48,195,29
2012-09,H4,3,849,5698638,18430,21,51,240,27
2012-10,H4,3,809,5927330,18115,20,47,215,27
2012-01,F2,1,1563,9505900,27030,13,64,333,31
2012-02,F2,1,1692,10254800,30390,13,75,335,29
2012-03,F2,1,2055,12337150,38250,12,82,369,31
2012-01,F2,2,69430,57314808,1246500,16,86,2979,31
2012-02,F2,2,75867,63835955,1390135,16,107,2922,29
2012-05,F2,2,78212,68382651,1457380,16,113,3297,31
2012-02,F2,3,1119,8164315,19245,8,55,325,29
2012-08,G4,2,31454,34820235,785435,48,358,1149,31
2012-09,G4,2,42887,57994846,1068855,47,433,2034,30
2012-10,G4,2,76506,113889955,1729830,47,549,2701,31
2012-11,G4,2,111405,178339615,2427435,52,590,3179,30
2012-12,G4,2,76631,105014505,1836200,52,530,2667,31
2012-06,F3,1,171,1012100,3990,9,23,48,27
2012-09,F3,1,240,1510200,4575,9,20,65,29
2012-07,F1,1,4696,28526348,91275,54,135,678,31
2012-06,F1,1,5335,31603850,100255,59,146,802,30
2012-08,F1,1,5618,33794637,114058,60,157,840,31
2012-07,F1,3,2107,13927993,40750,43,104,570,31
2012-08,F1,3,2342,15257720,45075,47,110,553,31
2012-04,F1,4,4388,14898904,97790,29,54,256,30
2012-07,F1,4,3978,13761285,84375,24,43,171,31
2012-02,H1,2,4817,8554094,198850,5,14,107,29
2012-03,H1,2,3005,4938553,117655,5,9,68,31
2012-04,H1,2,3965,5695160,136740,11,16,98,30
2012-06,H1,2,5009,7280933,173345,9,19,190,30
2012-07,H1,2,4228,5138951,157800,6,13,156,31
2012-09,H1,2,2845,3815937,98360,10,20,118,30
2012-10,H1,2,2873,4857967,101070,10,16,94,31
2012-11,H1,2,4220,7528518,161290,11,16,98,30
2012-10,B3,2,21870,41009025,885530,9,49,536,31
2012-11,B3,2,33436,69537709,1186250,13,59,752,30
2012-12,B3,2,35750,74628172,1231560,11,60,843,31
2012-10,F3,1,259,2767400,6120,9,24,67,30
2012-05,F3,1,193,1327450,4350,8,20,60,29
2012-01,T4,2,33327,34934558,867125,17,136,1374,31
2012-11,T4,2,19567,26167530,512020,21,112,1058,30
2012-12,T4,2,14164,20847382,383855,21,130,855,31
2012-07,G4,2,23622,24000222,601380,35,195,677,31
2012-06,F1,3,1996,15193983,39660,47,110,574,30
2012-01,R1,2,133038,130238299,9818790,10,643,4488,31
2012-02,R1,2,110213,99989453,7991370,9,584,3969,29
2012-03,R1,2,111293,106103231,8045780,9,589,3808,31
2012-04,R1,2,105186,96679395,7705698,10,605,3650,30
2012-05,R1,2,106988,89348298,7572560,11,550,3440,31
2012-06,R1,2,105998,92140098,7649930,10,555,3638,30
2012-07,R1,2,111514,91874000,8335440,11,547,3495,31
2012-08,R1,2,106550,83405627,7552475,12,532,3425,31
2012-09,R1,2,99689,87639323,6959957,11,529,3072,30
2012-10,R1,2,102396,102095615,7371660,9,552,3321,31
2012-11,R1,2,100430,102809739,7057140,11,563,3328,30
2012-12,R1,2,123049,147152983,9144965,11,600,3613,31
2012-02,T4,2,32314,36169351,856495,18,144,1421,29
2012-04,F3,22,3579,1862456,101545,4,14,91,30
2012-05,F3,22,4122,2850892,120600,5,13,108,31
2012-09,F3,22,3767,2282807,110145,5,16,147,30
2012-02,H4,1,1247,5152900,26025,17,43,249,29
2012-04,H4,1,1130,5091281,24435,18,49,221,30
2012-03,H4,1,1167,5780973,24875,19,51,254,31
2012-12,H4,1,1030,4795253,21980,19,39,233,31
2012-03,H4,3,608,4059058,12690,18,50,244,28
2012-04,H4,3,768,5084480,16135,19,51,229,27
2012-12,H4,3,685,4973428,15620,18,37,185,26
2012-11,H4,3,733,5381158,16500,19,44,202,26
2012-02,F3,1,84,890100,2490,3,12,50,27
2012-01,F3,1,57,271100,1485,2,11,32,26
2012-09,F3,4,1363,7642585,36750,4,14,101,30
2012-08,F3,4,1332,7225547,35715,4,14,98,31
2012-10,F3,4,912,5280379,25305,2,10,77,31
2012-01,F3,22,1925,1802951,55965,2,8,74,31
2012-02,F3,22,1992,1201820,57600,2,8,88,29
2012-03,F3,22,2966,1735981,81170,3,11,103,31
2012-10,F3,22,3517,2016360,96265,4,12,109,31
2012-08,B3,2,30654,44122683,1025965,12,63,574,31
2012-09,B3,2,22142,40881242,832875,10,51,492,30
2012-07,B1,3,1708,11050962,47680,35,92,409,30
2012-09,B1,3,1486,9384090,40550,39,104,469,26
2012-06,A1,2,9303,13238802,319875,17,71,346,30
2012-09,A1,2,23014,37403337,628210,15,87,651,30
2012-10,A1,2,21786,33373378,612020,17,70,755,31
2012-11,A1,2,15582,24183850,426915,18,83,678,30
2012-12,A1,2,20225,25778675,505005,16,81,580,31
2012-05,H2,2,60511,66152303,1478130,41,112,1643,31
2012-06,H2,2,40573,44062444,996050,41,99,1282,30
2012-10,H2,2,56782,62255972,1368320,35,103,1481,31
2012-11,H2,2,57930,68692421,1381160,38,104,1614,30
2012-12,H2,2,47584,61315006,1133060,41,106,1285,31
2012-03,T1,1,689,10624950,19995,10,75,234,31
2012-02,T1,3,197,2559821,4815,2,31,95,26
2012-05,T1,1,704,8314350,20655,13,78,229,31
2012-04,T1,1,662,8062650,19935,13,78,211,30
2012-01,T1,1,544,8683350,15690,11,70,200,31
2012-02,T1,1,693,11305000,19830,9,66,255,29
2012-06,T1,1,818,10750200,24345,14,68,246,30
2012-08,T1,1,1168,14413476,34883,10,75,276,31
2012-07,T1,1,1305,19856700,37665,13,88,351,31
2012-09,T1,1,1080,11187016,32225,13,108,291,30
2012-12,T1,1,689,6596000,20430,11,61,180,31
2012-12,G1,2,50,6862,750,1,1,1,6
2012-08,D1,22,8683,3695720,181935,23,63,274,31
2012-07,D1,22,8501,3556323,177150,25,64,282,31
2012-05,B3,1,75,850750,2235,4,6,18,17
2012-04,B3,2,14289,26826971,519745,10,43,341,30
2012-05,B3,2,15294,25725137,550925,9,37,286,31
2012-06,B3,2,17510,31978840,627530,7,45,370,30
2012-07,B3,2,18543,26758143,666010,9,49,473,31
2012-07,G4,1,118,617400,3135,10,24,45,27
2012-12,G4,1,972,4726433,22765,23,109,191,31
2012-01,D1,2,92785,77964642,1918565,56,212,3283,31
2012-12,D1,2,100477,114819688,2010275,57,229,2927,31
2012-09,B3,1,126,1883900,3165,5,9,35,27
2012-10,B3,1,134,2329550,4335,4,13,53,26
2012-03,B3,2,17492,28919979,662540,10,45,316,31
