ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2013-12,T3,17,10615,319861,2,4,4,5
2013-03,D2,6,,2767,4,5,6,1
2013-07,G3,17,1196664,53515449,78,5857,6262,5
2013-08,F2,17,65880,3952348,16,86,95,4
2013-09,F2,17,58599,3387075,16,105,115,5
2013-10,F2,17,44131,2565345,16,78,82,4
2013-11,F2,17,45006,2138883,15,80,85,4
2013-12,F2,17,34457,1513272,15,89,93,5
2013-01,F2,17,29356,1446139,13,64,67,4
2013-02,F2,17,40308,2191846,13,71,75,4
2013-04,F2,17,98710,5714247,16,86,92,5
2013-05,F2,17,73968,4887095,14,86,90,4
2013-06,F2,17,100223,6632362,16,91,98,4
2013-08,D1,6,,515,1,1,1,1
2013-07,G1,17,381,3599,2,13,13,5
2013-11,G1,17,259,2709,3,14,14,4
2013-12,G1,17,369,2873,3,14,14,5
2013-11,D2,6,,4475,7,11,12,1
2013-09,B3,17,88081,3733257,13,135,140,5
2013-10,B3,17,62604,2979006,14,132,134,4
2013-11,B3,17,56742,2375868,15,143,147,4
2013-10,D1,17,76063,3726673,30,78,79,4
2013-11,D1,17,55809,2822024,29,79,80,4
2013-12,D1,17,83298,4014832,31,78,79,5
2013-01,B3,17,117360,4198173,14,110,113,4
2013-04,B3,17,102851,4590441,14,122,123,5
2013-05,B3,17,62308,2911322,12,111,113,4
2013-06,B3,17,72631,3713880,13,107,108,4
2013-04,F3,17,83003,4106310,16,152,166,5
2013-08,F3,17,72799,3730523,16,179,193,4
2013-09,F3,17,85587,4079233,17,190,209,5
2013-01,F3,17,33944,1031464,16,108,112,4
2013-02,F3,17,41528,1234363,15,120,127,4
2013-03,F3,17,57410,1799898,14,119,128,4
2013-05,F3,17,79625,4132067,17,142,158,4
2013-06,F3,17,86813,4637853,17,167,186,4
2013-03,F2,17,56497,3355496,15,63,68,4
2013-01,G2,17,9758,393487,10,23,23,4
2013-02,G2,17,11421,444548,9,24,24,4
2013-03,G2,17,11120,544701,8,22,23,4
2013-04,G2,17,8260,437891,9,29,29,5
2013-05,G2,17,9792,476114,10,30,30,4
2013-06,G2,17,5804,249065,11,30,30,4
2013-07,G2,17,5811,294781,11,30,32,5
2013-08,G2,17,3851,174392,12,34,34,4
2013-09,G2,17,6106,357452,12,31,32,5
2013-10,G2,17,5454,269940,11,29,30,4
2013-11,G2,17,11592,490422,14,38,39,4
2013-12,G2,17,13218,617782,13,43,44,5
2013-01,G4,17,5276,173803,33,138,144,4
2013-02,G4,17,9014,407138,34,126,129,4
2013-03,G4,17,12957,463228,34,151,159,4
2013-04,G4,17,12990,495931,37,176,178,5
2013-05,G4,17,10564,316029,38,172,180,4
2013-06,G4,17,8715,298758,35,172,175,4
2013-07,G4,17,11274,325229,35,174,179,5
2013-08,G4,17,9319,273154,35,156,161,4
2013-09,G4,17,11814,322357,35,199,205,5
2013-10,G4,17,9482,305857,38,190,198,4
2013-11,G4,17,19344,975152,38,206,212,4
2013-12,G4,17,22280,1068063,40,213,223,5
2013-07,F3,17,97024,4860744,16,178,194,5
2013-09,H1,17,2433,171489,17,39,39,5
2013-05,D1,17,74904,3821047,39,96,100,4
2013-01,D1,17,58768,3078707,23,60,61,4
2013-02,D1,17,79121,4026750,27,75,77,4
2013-03,D1,17,93814,4248714,29,87,90,4
2013-04,D1,17,119808,5898338,35,98,102,5
2013-06,D1,17,68126,3321722,34,84,87,4
2013-07,D1,17,89863,3947087,33,95,98,5
2013-08,D1,17,73099,3438648,30,81,85,4
2013-09,D1,17,95208,4314618,37,91,93,5
2013-03,B3,17,88831,3655412,13,121,121,4
2013-08,B3,17,65436,3078569,12,111,114,4
2013-12,B3,17,81292,3374203,14,135,138,5
2013-01,B5,17,16473,617848,9,88,89,4
2013-02,B5,17,15493,482019,9,84,85,4
2013-03,B5,17,19479,560627,10,85,86,4
2013-04,B5,17,25920,794656,10,112,114,5
2013-05,B5,17,15259,510587,9,87,88,4
2013-06,B5,17,22086,759315,8,88,91,4
2013-07,B5,17,30666,919671,8,78,81,5
2013-08,B5,17,23514,659459,10,95,96,4
2013-09,B5,17,21475,717965,10,111,115,5
2013-10,B5,17,12759,592277,8,96,100,4
2013-11,B5,17,11838,438567,9,112,113,4
2013-12,B5,17,10421,324760,9,91,94,5
2013-12,A1,17,31132,1368815,11,65,66,5
2013-02,T6,17,21734,1146858,28,250,258,4
2013-03,T6,17,67938,3805597,32,305,319,4
2013-04,T6,17,111061,5813264,33,387,405,5
2013-05,T6,17,57568,2907926,32,342,353,4
2013-06,T6,17,23959,1105637,33,271,278,4
2013-07,T6,17,18137,951679,29,243,251,5
2013-08,T6,17,13988,748278,30,250,259,4
2013-09,T6,17,39008,2608596,33,349,364,5
2013-10,T6,17,19957,896272,33,298,309,4
2013-11,T6,17,11944,511975,31,270,274,4
2013-12,T6,17,14495,738528,30,232,237,5
2013-08,A1,17,7841,279708,10,47,47,4
2013-05,H1,17,2684,186241,14,32,32,4
2013-01,H4,17,15714,580882,8,17,17,4
2013-02,H4,17,11889,492156,15,27,27,4
2013-03,H4,17,15455,873353,15,28,30,4
2013-04,H4,17,16765,646737,17,35,35,5
2013-09,H4,17,16492,858412,14,35,39,5
2013-10,H4,17,7443,603711,12,29,30,4
2013-11,H4,17,11258,882000,13,31,32,4
2013-12,H4,17,5738,258000,10,25,27,5
2013-04,G1,17,531,8733,4,18,18,5
2013-05,G1,17,334,4499,2,16,16,4
2013-03,B7,17,29641,1099699,4,367,377,4
2013-04,B7,17,39524,1751867,4,414,432,5
2013-05,B7,17,30603,1337889,4,378,388,4
2013-08,B7,17,35608,1369668,4,419,431,4
2013-09,B7,17,43331,1730683,4,456,470,5
2013-10,B7,17,29903,1183438,4,381,391,4
2013-11,B7,17,26531,981624,4,359,370,4
2013-12,B7,17,22310,708749,4,353,370,5
2013-05,H3,17,16719,768996,11,156,161,4
2013-06,H3,17,17028,690497,12,160,164,4
2013-07,H3,17,18906,853047,12,155,162,5
2013-03,A1,17,6220,168481,11,38,38,4
2013-01,H2,17,6639,213109,24,42,42,4
2013-02,H2,17,4361,188816,24,39,40,4
2013-03,H2,17,8137,478525,23,37,38,4
2013-12,H2,17,13207,550904,26,54,55,5
2013-06,B7,17,34763,1515226,4,413,428,4
2013-09,A1,17,16605,608876,11,59,61,5
2013-10,A1,17,12509,683325,10,53,54,4
2013-11,A1,17,25399,1063617,10,54,55,4
2013-01,T6,17,7092,254074,29,190,196,4
2013-02,B3,17,89330,3082889,12,103,106,4
2013-07,B3,17,76165,3075418,10,114,117,5
2013-01,B7,17,21228,809572,4,295,309,4
2013-02,B7,17,26847,751363,4,351,363,4
2013-07,B7,17,42621,1803672,4,442,463,5
2013-01,R1,17,31448,1026316,12,67,73,4
2013-09,R1,17,23283,696513,11,64,72,5
2013-10,R1,17,17035,563116,10,62,68,4
2013-11,R1,17,19047,581257,12,68,73,4
2013-12,R1,17,42725,1298357,9,60,66,5
2013-05,H2,17,12260,705696,26,48,50,4
2013-07,F2,17,120860,7971746,16,96,107,5
2013-01,A1,17,3325,126163,9,33,34,4
2013-02,A1,17,4785,227709,12,40,40,4
2013-04,A1,17,5414,313312,12,49,49,5
2013-06,H4,17,4134,236952,14,28,29,4
2013-07,H4,17,1607,74038,12,28,28,5
2013-08,H4,17,3359,144499,13,31,32,4
2013-06,H2,17,8715,475154,24,51,53,4
2013-08,H2,17,12205,573044,25,46,46,4
2013-09,H2,17,9770,357168,27,54,55,5
2013-11,H2,17,11608,492396,27,56,58,4
2013-10,H2,17,9918,394944,28,49,50,4
2013-04,H2,17,11632,604183,27,44,44,5
2013-07,H2,17,19696,872278,26,57,60,5
2013-06,H1,17,2063,123782,15,31,31,4
2013-07,H1,17,3085,161312,17,41,41,5
2013-01,B6,17,10266,363957,6,84,86,4
2013-02,B6,17,10059,341819,7,87,87,4
2013-03,B6,17,12261,398246,6,94,95,4
2013-04,B6,17,17087,697036,6,103,106,5
2013-05,B6,17,11386,538792,6,71,73,4
2013-08,B6,17,8231,350618,6,92,96,4
2013-09,B6,17,11852,530971,6,102,107,5
2013-10,B6,17,17834,660744,6,93,95,4
2013-11,B6,17,21355,678112,7,113,117,4
2013-12,B6,17,28958,1088915,7,114,121,5
2013-01,G7,6,,860,2,2,2,1
2013-06,B6,17,7810,277826,5,82,83,4
2013-05,A1,17,4078,206789,12,42,42,4
2013-06,A1,17,5648,183343,10,46,46,4
2013-07,A1,17,4847,210451,9,36,36,5
2013-04,G9,17,2655,149745,8,41,43,5
2013-05,G9,17,2477,109614,7,38,41,4
2013-06,G9,17,1896,117641,8,36,37,4
2013-07,G9,17,1783,99607,7,37,44,5
2013-08,G9,17,1648,88220,7,33,39,4
2013-09,G9,17,2424,151557,7,39,49,5
2013-01,G9,17,940,56299,7,26,26,4
2013-02,G9,17,1695,75872,7,27,28,4
2013-03,G9,17,1951,153274,6,31,33,4
2013-10,G9,17,2030,151476,7,33,38,4
2013-11,G9,17,1543,104855,7,33,37,4
2013-12,G9,17,1126,68964,9,23,28,5
2013-08,H3,17,13671,605778,11,129,132,4
2013-09,H3,17,17251,668820,10,169,174,5
2013-10,H3,17,17230,787121,9,149,150,4
2013-01,T2,17,20508,795664,8,56,59,4
2013-02,T2,17,37594,1127074,8,62,65,4
2013-03,T2,17,36978,911134,8,64,65,4
2013-04,T2,17,77899,2640541,7,68,75,5
2013-05,T2,17,75315,2318068,7,70,73,4
2013-06,T2,17,51710,2036943,9,74,79,4
2013-07,T2,17,102386,3848057,9,78,80,5
2013-08,T2,17,64989,2491870,9,82,84,4
2013-09,T2,17,75249,2609280,9,88,93,5
2013-10,T2,17,68544,2360329,10,86,93,4
2013-11,T2,17,57753,2093726,10,83,88,4
2013-12,T2,17,31572,1049078,10,75,81,5
2013-02,R1,17,48992,1850600,11,59,65,4
2013-03,R1,17,24563,727379,10,61,68,4
2013-04,R1,17,48624,1689373,10,64,70,5
2013-05,R1,17,30412,1118732,11,54,61,4
2013-06,R1,17,19103,600849,10,56,65,4
2013-07,R1,17,26609,807544,10,58,66,5
2013-08,R1,17,18892,474365,9,61,68,4
2013-12,G7,6,,350,1,1,1,1
2013-11,G5,6,,165,1,1,1,1
2013-03,G3,6,,1619,2,3,3,1
2013-05,H4,17,11552,438192,13,25,25,4
2013-03,F2,6,,795,1,1,1,1
2013-12,H1,17,1501,82768,13,26,26,5
2013-07,B6,17,5451,180405,6,73,74,5
2013-07,H5,6,,540,1,1,1,1
2013-06,B1,6,,4239,7,10,10,1
2013-06,F2,6,,300,1,1,1,1
2013-02,H4,6,,920,2,2,2,1
2013-02,D2,6,,1769,3,6,6,1
2013-06,G7,6,,656,2,2,2,1
2013-07,G7,6,,670,1,1,1,1
2013-11,G7,6,,1815,2,2,3,1
2013-03,G7,6,,408,1,1,1,1
2013-02,H1,17,1456,106487,15,27,27,4
2013-03,H1,17,3241,207239,14,29,29,4
2013-12,F2,6,,200,1,1,1,1
2013-08,G3,6,,1171,3,3,3,1
2013-01,D1,6,,425,2,2,2,1
2013-07,B4,6,,600,1,1,1,1
2013-05,D2,6,,1809,4,4,5,1
2013-08,G7,6,,855,2,2,2,1
2013-08,B1,6,,3957,7,9,10,1
2013-09,G1,17,429,6309,3,12,12,5
2013-09,G4,6,,410,1,1,1,1
2013-04,H1,17,3536,270571,15,30,30,5
2013-11,H1,17,1272,86469,14,26,26,4
2013-01,G1,17,296,2642,1,12,13,4
2013-02,G1,17,319,3210,2,14,14,4
2013-03,G1,17,315,5088,2,15,15,4
2013-06,G1,17,444,4669,2,13,13,4
2013-03,G5,17,4295,248280,9,28,29,4
2013-09,G5,17,9727,643367,6,30,32,5
2013-10,G5,17,5417,361399,6,30,32,4
2013-11,G5,17,5624,256298,8,25,26,4
2013-12,G5,17,11843,424585,6,25,26,5
2013-08,G1,17,346,4849,2,11,11,4
2013-10,G1,17,287,4259,2,12,12,4
2013-08,B2,6,,425,1,1,1,1
2013-03,T3,17,138,2937,2,4,4,4
2013-04,T3,17,161,8595,2,6,6,5
2013-05,T3,17,57,1893,2,5,5,4
2013-06,T3,17,21,354,2,3,3,4
2013-07,T3,17,146,6052,2,5,6,5
2013-08,T3,17,96,5546,2,4,4,4
2013-04,B2,6,,500,1,1,1,1
2013-01,H1,17,1309,74289,14,25,25,4
2013-10,H1,17,2403,188855,14,28,29,4
2013-08,H1,17,2729,119414,14,26,26,4
2013-09,D2,6,,2770,4,4,6,1
2013-10,D2,6,,3380,8,9,9,1
2013-12,D2,6,,1500,3,4,4,1
2013-06,G4,6,,740,1,1,1,1
2013-03,B1,6,,3780,5,7,7,1
2013-07,B1,6,,3536,8,9,10,1
2013-10,B4,6,,768,3,3,3,1
2013-10,H2,6,,600,1,1,1,1
2013-12,H2,6,,700,1,1,1,1
2013-04,B1,6,,2109,6,7,7,1
2013-08,D2,6,,876,2,2,2,1
2013-04,H3,6,,588,1,1,1,1
2013-08,B3,6,,987,1,1,2,1
2013-06,B2,6,,1464,2,2,2,1
2013-12,B4,6,,1450,3,3,3,1
2013-03,B2,6,,225,1,1,1,1
2013-04,G7,6,,740,1,1,1,1
2013-08,B4,6,,425,1,1,1,1
2013-09,B4,6,,320,1,1,1,1
2013-02,G7,6,,580,1,1,1,1
2013-01,B1,6,,2345,4,4,4,1
2013-10,B1,6,,2914,8,9,9,1
2013-11,B1,6,,5514,10,12,14,1
2013-09,B1,6,,3458,7,9,9,1
2013-09,H3,6,,200,1,1,1,1
2013-03,H4,6,,300,1,1,1,1
2013-05,B1,6,,3415,7,10,11,1
2013-12,B1,6,,6227,9,13,14,1
2013-08,H3,6,,1510,1,2,2,1
2013-06,F1,6,,500,1,1,1,1
2013-05,T4,6,,200,1,1,1,1
2013-06,T4,6,,300,1,1,1,1
2013-07,T4,6,,200,1,1,1,1
2013-08,T4,6,,200,1,1,1,1
2013-09,T4,6,,200,1,1,1,1
2013-10,T4,6,,700,2,2,2,1
2013-11,T4,6,,500,1,1,1,1
2013-07,H3,6,,1030,1,2,2,1
2013-01,T3,17,8,116,1,2,2,4
2013-02,T3,17,11,103,1,2,2,4
2013-11,D1,6,,1015,2,2,2,1
2013-09,G7,6,,1215,2,2,2,1
2013-03,B4,6,,422,1,1,1,1
2013-04,D1,6,,370,2,2,2,1
2013-02,H5,6,,500,1,1,1,1
2013-03,H5,6,,340,1,1,1,1
2013-06,H5,6,,1890,2,2,3,1
2013-11,B4,6,,1010,1,2,2,1
2013-10,H3,6,,770,1,1,1,1
2013-09,B2,6,,500,1,1,1,1
2013-12,F1,6,,950,1,1,2,1
2013-01,D2,6,,2000,3,3,3,1
2013-04,G3,6,,1696,2,3,3,1
2013-09,H5,6,,700,1,1,1,1
2013-08,H2,6,,785,1,1,1,1
2013-02,G4,6,,295,1,1,1,1
2013-02,R1,6,,400,1,1,1,1
2013-05,D1,6,,627,1,1,1,1
2013-12,D1,6,,485,1,1,1,1
2013-07,R1,6,,240,1,1,1,1
2013-08,R1,6,,765,1,1,1,1
2013-05,G7,6,,360,1,1,1,1
2013-04,D2,6,,820,2,2,2,1
2013-11,B2,6,,200,1,1,1,1
2013-11,H3,6,,770,1,1,1,1
2013-06,R1,6,,450,1,1,1,1
2013-08,G4,6,,2025,1,1,3,1
2013-07,D2,6,,1060,2,2,2,1
2013-01,R1,6,,1450,1,2,2,1
2013-11,R1,6,,596,1,2,2,1
2013-05,G3,6,,700,1,1,1,1
2013-11,G2,6,,225,1,1,1,1
2013-03,R1,6,,325,1,1,1,1
2013-09,R1,6,,500,1,1,1,1
2013-12,R1,6,,760,1,1,1,1
2013-01,B7,6,,475,1,1,1,1
2013-06,D2,6,,250,1,1,1,1
2013-02,G3,6,,588,1,1,1,1
2013-02,H3,6,,750,1,1,1,1
2013-09,A1,6,,450,1,1,1,1
2013-11,G3,6,,880,1,1,2,1
2013-12,G3,6,,1115,1,1,2,1
