ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2012-10,G9,5,33007,6804995,991710,11,387,2464,31
2012-03,F1,5,273426,44892460,5896830,104,457,8957,31
2012-04,F1,5,214177,37373892,4621425,103,454,7851,30
2012-05,F1,5,175634,35664974,4253610,106,455,8214,31
2012-06,F1,5,184923,34765196,4374250,99,434,7615,30
2012-07,F1,5,213356,37674576,5074115,104,437,6863,31
2012-08,F1,5,242046,39722256,5524655,105,440,7437,31
2012-09,F1,5,275837,43669000,5937235,113,483,8737,30
2012-11,F1,5,234714,42696795,4653335,103,459,7855,30
2012-12,F1,5,224240,40011093,4365340,111,440,6830,30
2012-10,D1,5,72860,11316501,1459735,54,271,5837,31
2012-11,D1,5,71947,8913648,1380490,52,256,5641,30
2012-02,T3,5,95,38202,4140,2,4,15,19
2012-03,T3,5,15,929,840,2,2,13,5
2012-04,T3,5,19,9619,1080,2,2,4,8
2012-05,T3,5,6,3582,240,2,2,2,5
2012-06,T3,5,12,11639,570,2,3,3,9
2012-07,T3,5,57,25715,2100,2,3,9,20
2012-08,T3,5,63,14551,1910,2,3,8,22
2012-12,T3,5,15,5222,480,2,4,5,12
2012-11,T3,5,24,6253,720,2,3,4,15
2012-01,G7,5,1210313,228861878,29703925,187,7808,35068,31
2011-12,G7,5,303945,53115333,7318085,174,4739,15041,6
2012-02,G7,5,1244726,226629437,30589500,189,8398,37704,29
2012-03,G7,5,1324055,241182463,32413765,189,8789,39722,31
2012-04,G7,5,1266611,235054895,30583905,193,9134,41342,30
2012-05,G7,5,1395425,257633711,34117735,192,9499,44447,31
2012-06,G7,5,1267015,222993368,31105890,194,8891,40481,30
2012-07,G7,5,1246005,219844257,30613600,189,8378,38441,31
2012-08,G7,5,1388524,253089186,33699820,187,8342,40083,31
2012-09,G7,5,1114238,194792725,27492830,197,8437,39223,30
2012-10,G7,5,1076506,214487454,25977080,198,8135,37148,31
2012-11,G7,5,1484150,320874126,36069405,204,9928,47841,30
2012-12,G7,5,1632613,343606317,39501825,203,10496,47607,30
2012-01,F1,5,317733,49803473,6749875,98,387,8466,31
2012-10,F1,5,248315,43327104,5009980,103,432,7727,31
2011-12,F1,5,43315,6379198,907250,75,180,2052,6
2012-02,F1,5,274486,42846998,5758760,102,432,9054,29
2012-01,T4,5,122328,34590839,3255145,29,919,4970,31
2012-02,T4,5,119150,30651469,3223550,30,964,5125,29
2012-03,T4,5,136975,36592008,3935520,31,1006,5027,31
2012-09,T4,5,111453,25210593,2999725,32,1054,4706,30
2012-08,T4,5,125022,29159003,3331000,32,1218,5418,31
2012-02,H4,5,25068,3858444,648270,26,82,1748,29
2012-01,H4,5,26676,4100751,661510,26,80,1858,31
2012-03,H4,5,22878,2700158,510700,23,92,1853,31
2012-06,H4,5,24230,3306799,577815,22,71,1764,30
2012-08,H4,5,35206,4826493,863695,26,86,2075,31
2012-06,D1,5,66271,10671226,1356080,65,299,5482,30
2012-07,D1,5,86726,11401469,1808675,59,291,6487,31
2012-08,D1,5,76964,11008473,1629720,56,257,6105,31
2012-09,D1,5,82351,11953417,1621210,54,280,6049,30
2011-12,G3,5,114148,21764311,2652155,69,2507,7875,6
2012-01,B2,5,269011,48976547,9237320,23,884,8849,31
2011-12,B2,5,27477,5080582,1121155,20,466,2936,6
2012-02,B2,5,303178,56135053,9824325,25,955,9202,29
2012-03,B2,5,295738,55183874,9594760,24,1010,9812,31
2012-04,B2,5,287127,56290452,9622195,25,1048,9436,30
2012-05,B2,5,277268,51331391,9242195,24,1045,9207,31
2012-06,B2,5,270685,46503378,8880980,22,1030,9704,30
2012-07,B2,5,229390,39814797,7710040,22,1003,8708,31
2012-08,B2,5,232673,40876409,7982465,22,1008,8729,31
2012-09,B2,5,232844,45949677,8057995,23,1033,9097,30
2012-10,B2,5,269168,68197552,10659710,23,1100,9689,31
2012-11,B2,5,271248,66952600,10743445,23,1104,10266,30
2012-12,B2,5,191150,41804503,6802810,22,1042,8914,30
2012-04,H5,5,38301,6364287,993115,58,298,1369,30
2012-11,H5,5,26840,3503576,602085,55,292,1345,30
2012-12,H5,5,20767,2615530,484390,52,262,1160,30
2012-11,F3,5,11433,2811258,235500,15,84,653,30
2012-12,F3,5,8928,2833433,193155,14,88,621,30
2012-10,T1,5,896028,254638931,24642950,40,5160,25594,31
2011-12,H5,5,2577,234953,77060,47,129,370,6
2012-01,H5,5,27814,3342713,694165,49,215,1027,31
2012-02,H5,5,41259,6332009,1131150,51,237,1218,29
2012-03,H5,5,44065,7445765,1190345,55,270,1493,31
2012-05,H5,5,47857,7658448,1158525,60,303,1611,31
2012-07,H5,5,31649,5079156,764665,56,271,1373,31
2012-08,H5,5,22915,3125962,577870,56,281,1238,31
2012-09,H5,5,39066,5593999,948920,55,300,1537,30
2012-10,T4,5,86950,21860047,2288505,31,865,3927,31
2012-11,T4,5,94500,26030511,2467635,27,883,3973,30
2012-12,T4,5,99473,24774134,2537700,28,970,4151,30
2012-01,G4,5,3235,330014,81200,40,174,362,31
2012-02,G5,5,5998,668427,124565,16,48,493,29
2012-03,G5,5,13498,3065212,360840,15,57,496,31
2012-05,G5,5,25749,4815559,672270,17,66,1000,31
2012-11,F2,5,32643,5750682,834820,16,120,2298,30
2012-07,F2,5,55011,9486239,1421600,15,122,2794,31
2012-08,F2,5,60489,11170522,1515665,15,130,2785,31
2012-09,F2,5,41594,6631251,957405,16,134,3307,30
2012-10,F2,5,27842,5052288,646485,17,113,2192,31
2012-12,F2,5,36659,6729568,804245,16,102,2268,30
2011-12,G2,5,767,147797,17545,9,20,91,6
2012-03,G2,5,2444,583336,68595,10,33,200,31
2012-04,G2,5,2512,584492,67865,9,35,208,30
2012-05,G2,5,4386,1102338,114860,9,41,272,31
2012-06,G2,5,4030,1175476,110080,9,36,311,30
2012-07,G2,5,2801,629810,75060,9,38,251,31
2012-08,G2,5,2878,812004,78210,9,40,250,31
2012-09,G2,5,2978,678359,73965,10,37,237,30
2012-10,G2,5,2526,595544,65545,9,39,149,31
2012-11,G2,5,5633,1216480,129100,9,57,287,30
2012-12,G2,5,10577,2567722,243015,9,65,401,30
2012-03,F3,5,5917,1567900,169240,10,50,416,31
2012-04,F3,5,7740,1970754,217255,10,65,378,30
2012-07,F3,5,5191,1567341,145525,11,73,434,31
2012-02,D1,5,72645,9561163,1445315,55,261,6583,29
2012-03,D1,5,75098,10260751,1515585,56,293,6597,31
2012-04,H4,5,28783,3783503,702435,22,86,1947,30
2012-05,H4,5,27095,3789794,678675,25,75,1815,31
2012-07,H4,5,27263,3612765,658215,24,77,1888,31
2012-09,H4,5,32155,4417002,757275,26,74,2344,30
2012-10,H4,5,30407,4758490,709720,26,82,2330,31
2012-11,H4,5,27192,4279585,657825,23,68,2312,30
2012-12,H4,5,27791,3955371,547830,22,65,1888,30
2012-02,F2,5,34715,5449509,727435,15,116,2031,29
2012-06,F3,5,8157,1597994,207745,11,79,457,30
2012-08,F3,5,6641,2316667,183825,11,73,545,31
2012-09,F3,5,4301,1635195,119205,12,64,573,30
2012-01,H1,5,6547,1333657,175005,13,47,230,31
2012-02,H1,5,5444,1084310,145750,13,46,287,29
2012-03,H1,5,7850,2519055,278645,14,43,305,31
2012-04,H1,5,6332,1843371,198235,17,51,307,30
2012-05,H1,5,9064,2106141,260180,16,58,445,31
2012-06,H1,5,6106,1265100,179255,16,53,369,30
2012-07,H1,5,9720,2736114,318495,15,54,407,31
2012-08,H1,5,13984,3381419,410565,13,47,512,31
2012-09,H1,5,8528,1708929,237380,11,61,358,30
2012-10,H1,5,8406,2470074,271875,11,53,289,31
2012-11,H1,5,8540,2148694,272720,12,57,303,30
2012-12,H1,5,6531,2194860,244545,15,56,248,30
2012-05,B3,5,3119,644977,87140,16,55,234,31
2011-12,F3,5,864,269050,20580,10,28,142,6
2012-01,F3,5,2094,337876,52210,8,36,251,31
2012-05,F3,5,7878,1637417,197805,11,63,404,31
2012-10,F3,5,8021,1953718,179370,12,54,556,31
2012-06,T4,5,181809,41280720,4957585,32,1307,6421,30
2012-07,T4,5,157314,34591692,4258370,32,1271,5957,31
2012-04,T4,5,138238,36946267,3711970,28,1114,5391,30
2012-05,T4,5,179964,45861048,4950635,30,1237,6139,31
2012-06,H5,5,32255,4620152,792350,60,303,1581,30
2012-10,H5,5,24276,4155883,620160,55,292,1471,31
2012-02,F3,5,2706,570012,71755,10,35,355,29
2011-12,T4,5,21145,4983664,552750,26,557,1970,6
2012-04,A1,5,13340,2962827,255875,14,59,509,30
2012-01,F2,5,29624,4342216,602895,13,97,1914,31
2011-12,B3,5,1093,181675,32935,9,45,208,6
2012-01,B3,5,8479,1471787,246185,17,73,684,31
2012-09,B3,5,3639,910939,111110,15,67,322,30
2012-10,B3,5,3943,864973,123670,16,72,435,31
2012-04,G4,5,5596,679410,142065,31,208,522,30
2012-12,B3,5,9981,2822647,299640,19,77,553,30
2012-07,H3,5,3795,1150233,112130,7,72,232,31
2012-08,H3,5,2830,618772,75910,8,73,344,31
2012-04,T6,5,73309,15428040,2136770,34,477,1846,30
2012-05,T6,5,63622,13648445,1855940,36,454,1813,31
2012-06,T6,5,29523,5726204,833940,37,408,1441,30
2012-09,T6,5,28807,4550080,803180,32,383,1250,30
2012-10,T6,5,29920,4702137,827525,32,390,1323,31
2012-01,G2,5,2583,716643,73710,11,30,187,31
2012-02,G2,5,3262,824776,86870,10,33,262,29
2012-06,G4,5,5558,547484,146615,31,212,433,30
2012-01,B4,5,190765,56696162,7237895,26,541,3607,31
2011-12,B4,5,28257,6945499,952480,23,366,1599,6
2012-02,B4,5,183811,52177587,7090180,30,529,3629,29
2012-03,B4,5,181304,48870857,6797725,29,583,4027,31
2012-04,B4,5,210691,58229296,7771625,33,671,4328,30
2012-02,B3,5,10292,2184752,302760,15,70,717,29
2012-03,B3,5,7087,1814185,199440,15,78,404,31
2012-04,B3,5,3030,400596,93790,17,72,323,30
2012-06,B3,5,8593,1614775,258810,15,68,315,30
2012-11,B3,5,7867,2158968,242615,18,76,568,30
2012-08,G4,5,11428,2275922,308385,34,184,452,31
2012-10,G4,5,10206,1909324,240295,42,226,946,31
2012-07,H2,5,29289,5449031,751285,48,113,1802,31
2012-08,H2,5,43512,7780548,1108540,44,113,2305,31
2012-05,A1,5,5248,781393,103080,11,44,358,31
2012-06,A1,5,1564,173939,46515,10,34,162,30
2012-07,A1,5,2839,331135,111275,8,31,207,31
2012-08,A1,5,9893,1807848,192760,12,63,444,31
2012-09,A1,5,6331,1193601,123040,11,69,457,30
2012-01,A1,5,5884,1125406,149195,11,58,331,31
2012-01,T6,5,13529,2060100,371540,30,213,687,31
2012-02,T6,5,24233,4822277,698965,33,287,895,29
2012-03,T6,5,48309,10548646,1409050,36,382,1451,31
2012-07,T6,5,15429,2094216,418990,34,342,912,31
2012-08,T6,5,19787,2396229,557060,31,306,827,31
2012-11,T6,5,31917,5612820,908995,26,324,1337,30
2012-12,T6,5,26225,4829715,741390,28,311,1292,30
2011-12,G4,5,837,87155,17375,28,74,136,6
2012-02,G4,5,3844,371220,104275,39,186,373,29
2012-03,G4,5,5988,777470,170640,41,224,591,31
2012-05,G4,5,5659,739134,140385,29,180,384,31
2012-07,G4,5,10091,1832448,275290,32,180,337,31
2012-09,G4,5,8677,1334397,220240,34,210,645,30
2011-12,R1,5,28303,1911123.5,1790655,11,403,3941,6
2012-01,R1,5,144301,11121212,8948890,11,584,7277,31
2011-12,B7,5,915,79409,28085,3,41,107,6
2012-01,B7,5,5751,639813,173895,4,98,265,31
2012-03,B7,5,5148,689667,131735,4,107,292,31
2012-11,G4,5,24254,5777168,632705,47,269,1492,30
2012-12,G4,5,18468,4626116,479100,51,261,1169,30
2011-12,F2,5,1592,167016,29950,11,54,448,6
2012-03,F2,5,35243,6417968,834545,14,123,2156,31
2012-04,F2,5,41095,7933638,1079325,13,116,2223,30
2012-05,F2,5,40125,8061807,1081060,13,109,1930,31
2012-06,F2,5,49055,8797790,1246230,13,110,2301,30
2012-07,B3,5,2029,268369,64055,13,74,241,31
2012-08,B3,5,4134,860278,121790,15,79,405,31
2011-12,H1,5,785,91435,24965,9,27,101,6
2012-12,D1,5,72844,11161142,1405085,51,237,4990,30
2011-12,H4,5,5520,634857,120795,21,49,665,6
2012-01,H2,5,40979,7740436,1149385,40,91,1777,31
2011-12,H2,5,7701,1351719,221700,35,63,586,6
2012-02,H2,5,32653,6165273,911475,44,102,1791,29
2012-09,H2,5,36603,6729277,979775,43,125,1991,30
2012-12,H2,5,28620,5411390,743570,52,112,1744,30
2012-01,D1,5,86661,12201296,1797550,51,257,7107,31
2012-09,R1,5,92795,6991955.5,5829200,12,571,5837,30
2012-10,R1,5,88069,7849633.5,5561055,11,545,5431,31
2012-11,G9,5,29627,6066715,932445,11,383,2393,30
2012-12,G9,5,59697,10991519,1792785,11,391,2712,30
2012-07,G5,5,11322,1571702,297950,14,68,1041,31
2012-08,G5,5,10514,1508856,282415,14,59,986,31
2012-09,G5,5,9210,1200246,242590,16,65,833,30
2012-10,G5,5,2009,248717,52660,12,44,358,31
2012-11,G5,5,1728,336341,40990,14,40,331,30
2012-12,G5,5,1207,164642,32130,13,35,281,30
2012-12,R1,5,102742,9200573.5,6700330,11,586,5854,30
2012-05,B4,5,220116,56715523,8263710,32,673,4045,31
2012-06,B4,5,197850,50716944,7517455,29,651,3936,30
2012-07,B4,5,221976,56609096,8549765,27,526,3803,31
2012-08,B4,5,218857,58289941,8314010,28,543,3500,31
2012-09,B4,5,207656,54465395,7904350,29,609,3868,30
2012-10,B4,5,204612,57410614,7949145,32,645,3756,31
2012-11,B4,5,224790,63977532,8721845,32,763,4096,30
2012-12,B4,5,223876,68529535,8723810,32,749,3900,30
2011-12,T6,5,980,90570,27815,26,132,278,6
2012-02,R1,5,117215,8732544,7242055,11,552,6605,29
2012-03,R1,5,119560,8990216.5,7314030,11,538,6438,31
2012-04,R1,5,122662,9668479,7565455,11,556,6413,30
2012-05,R1,5,118283,9735146,7408620,12,560,6246,31
2012-08,R1,5,90528,6792278,5725050,13,559,5841,31
2012-07,R1,5,105188,7917572,6689040,12,575,6015,31
2012-05,H3,5,6473,1747350,183240,7,88,342,31
2012-09,H3,5,4460,1075894,104870,7,95,613,30
2012-11,H3,5,4901,1511259,121935,7,139,655,30
2012-06,R1,5,110957,8397280,7028810,12,572,6315,30
2011-12,G9,5,6770,756852,187270,10,250,1202,6
2012-01,G9,5,28753,4431623,853945,10,373,2122,31
2012-01,H3,5,6436,1946187,168040,11,104,461,31
2012-02,B6,5,9876,3156866,279140,8,71,327,29
2012-03,B6,5,13796,3435075,363735,7,71,357,31
2012-06,B6,5,7004,1557477,172275,5,74,335,30
2012-07,B6,5,5312,846830,117455,5,72,274,31
2012-08,B6,5,8762,2079425,229535,7,78,350,31
2012-09,B6,5,7629,1929777,205455,7,78,436,30
2012-10,B6,5,3695,581283,92335,5,73,263,31
2012-11,B6,5,6922,1311470,185735,7,76,369,30
2012-12,B6,5,5772,1159990,149725,7,76,369,30
2012-04,T2,5,6130,2060081,152705,6,35,245,30
2012-05,T2,5,7255,2082487,184515,9,52,303,31
2012-06,T2,5,13151,3609002,339105,8,48,353,30
2012-07,T2,5,14785,4002454,379605,7,52,433,31
2012-11,T2,5,8702,2414131,281080,9,76,312,30
2012-12,T2,5,6913,1507887,207740,9,66,241,30
2011-12,D1,5,12296,1830813,255875,45,131,1871,6
2012-10,A1,5,4929,969547,111295,12,60,405,31
2012-12,A1,5,18658,5742393,582830,12,69,509,30
2012-11,A1,5,11156,3829425,334620,10,65,488,30
2012-03,A1,5,10539,2156096,229185,10,53,473,31
2012-04,B6,5,9327,2372206,242375,6,75,362,30
2012-05,B6,5,10706,2731215,286125,6,76,413,31
2012-11,R1,5,86024,7776278,5414695,12,558,5554,30
2012-02,H3,5,5161,1440055,137135,9,91,357,29
2012-01,G5,5,5685,772313,136705,15,42,548,31
2011-12,G5,5,2547,252704,57070,10,24,239,6
2012-01,T2,5,5753,1053723,161140,7,46,215,31
2012-02,T2,5,7088,1783543,202230,7,44,247,29
2012-03,T2,5,7775,2125571,214785,7,41,279,31
2012-08,T2,5,8204,2498450,195735,8,66,366,31
2012-09,T2,5,6231,1611114,143560,8,64,316,30
2011-12,H3,5,839,222435,22705,7,50,177,6
2012-03,H3,5,7000,1947390,154985,5,90,453,31
2012-12,H3,5,16170,4451884,432315,9,131,872,30
2012-10,B5,5,1595,181972,43210,7,54,128,31
2012-10,T2,5,4378,933723,117365,9,64,265,31
2012-06,G5,5,25170,4540683,611870,17,60,1353,30
2012-04,B5,5,4238,1372732,121810,7,62,204,30
2012-05,B5,5,5447,1595022,155360,7,71,207,31
2012-06,B5,5,4616,1189354,129255,7,79,218,30
2012-07,B5,5,2412,339598,63910,7,66,178,31
2012-08,B5,5,2106,250664,58935,7,66,165,31
2012-09,B5,5,1902,219613,51070,7,67,152,30
2011-12,T2,5,413,50355,11300,5,25,77,6
2012-10,H3,5,5240,1354934,127790,9,95,575,31
2012-02,A1,5,4973,832159,116935,12,42,322,29
2012-01,B6,5,6678,1615542,184810,8,74,307,31
2012-04,G5,5,28349,5665426,766620,14,56,810,30
2011-12,B6,5,793,141980,21810,6,40,70,6
2012-04,H3,5,4357,1404495,116145,7,85,295,30
2012-02,B7,5,5723,740926,156975,4,103,276,29
2012-04,B7,5,5413,866691,146430,4,111,312,30
2012-05,B7,5,6520,1047722,184515,4,105,295,31
2012-06,B7,5,6760,1154847,182620,4,109,302,30
2012-07,B7,5,5174,743543,147885,4,106,281,31
2012-08,B7,5,5442,640400,153285,4,109,292,31
2012-09,B7,5,11445,2188901,335455,4,111,311,30
2012-10,B7,5,4445,438166,127050,4,108,285,31
2012-11,B7,5,4483,505118,130875,4,102,262,30
2012-12,B7,5,5389,613302,158410,4,97,271,30
2012-11,B5,5,1403,185391,40025,7,50,104,30
2012-12,B5,5,1835,342969,52725,7,52,119,30
2012-01,B5,5,1372,279490,35665,8,52,123,31
2012-03,B5,5,2463,652007,67960,7,54,167,31
2012-02,B5,5,1860,360086,50780,8,56,149,29
2011-12,A1,5,1234,221493,24575,9,35,158,6
2012-09,T3,5,44,5773,1320,1,3,5,15
2011-12,B5,5,222,20002,5640,5,17,48,6
2012-05,P3,5,237565,22654100,4449885,5,56,574,31
2012-07,P3,5,281301,28657165,5430525,5,51,617,31
2012-01,P2,5,1689489,201116470,33037245,34,1126,3917,31
2011-12,P2,5,341734,35619046,6682315,32,696,2165,6
2012-02,P2,5,1567132,186917177,29839580,34,1059,3617,29
2012-03,P2,5,1430963,163421227,27163265,32,1075,3700,31
2012-04,P2,5,1490569,172269185,28533580,34,1085,3599,30
2012-05,P2,5,1548514,172573094,29061480,34,1120,3794,31
2012-06,P2,5,1392638,149611211,26294435,34,1134,3859,30
2012-07,P2,5,1572700,169770781,30170075,35,1137,4026,31
2012-08,P2,5,1486309,167171424,28436865,33,1270,4163,31
2012-09,P2,5,1493601,170713439,28944805,34,1356,4504,30
2012-10,P2,5,1631185,216438036,31267895,35,1275,4178,31
2012-11,P2,5,1522950,207169877,29062045,34,1275,4240,30
2012-12,P2,5,1402345,176610847,27215375,35,1317,4457,30
2012-01,P3,5,307710,35743286,5964255,5,58,633,31
2011-12,P3,5,80993,8297969,1618180,4,39,356,6
2012-02,P3,5,228942,23501804,4299400,5,54,595,29
2012-03,P3,5,241184,24714405,4494970,5,50,665,31
2012-04,P3,5,246990,25904392,4658890,5,52,537,30
2012-06,P3,5,265385,26788533,5185390,5,61,595,30
2012-08,P3,5,247107,26468096,4664465,5,60,619,31
2012-09,P3,5,248737,25287717,4796115,4,60,596,30
2012-10,P3,5,277844,35383757,5447715,4,66,564,31
2012-11,P3,5,263591,33184893,5101415,5,68,596,30
2012-12,P3,5,325418,41507757,6391795,5,60,674,30
2012-06,H3,5,7250,1562204,213625,8,95,410,30
2012-03,G1,5,83,10147,2490,1,1,1,12
2012-04,G1,5,122,20912,3660,1,1,1,25
2012-05,G1,5,117,18640,3510,1,1,1,27
2012-06,G1,5,50,8696,1500,1,1,2,22
2012-07,G1,5,4,333,120,1,1,1,4
2011-12,T3,5,3,890,90,1,1,2,2
2012-01,T3,5,18,15798,540,1,1,2,11
2012-10,T3,5,55,9594,1650,1,2,3,16
