ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2014-01,H2,10,69,344203,3245,9,17,18,27
2014-12,H2,15,1,4623,22,1,1,1,1
2014-04,B2,9,125,2906082,2587,7,63,65,22
2014-03,B2,9,127,3214630,2960,6,55,59,23
2014-11,T6,10,719,1303061,13741,20,205,217,30
2014-12,T6,10,681,1211766,12790,17,173,179,31
2014-09,H2,9,20,759363,1329,3,4,4,16
2014-10,H2,9,24,969247,1826,4,5,5,20
2014-05,H2,9,19,592618,943,7,8,8,14
2014-02,H2,9,9,297999,312,3,5,5,9
2014-04,H2,9,12,354894,429,3,3,3,10
2014-03,H2,9,12,251118,276,3,3,3,11
2014-11,H2,9,23,960229,1818,3,4,4,17
2014-06,H2,9,11,349921,437,5,5,5,10
2014-10,H2,10,781,4459792,43863,18,35,38,31
2014-09,H2,10,532,3107211,25259,13,23,24,29
2014-12,F1,10,145,519260,3529,26,47,50,29
2014-03,G3,15,22,134287,623,13,19,19,5
2014-06,G4,10,379,610954,9372,10,76,86,29
2014-04,T2,9,5,137752,232,2,3,3,5
2014-05,T2,9,6,163230,263,2,3,3,5
2014-10,D1,9,14,230363,359,6,7,7,9
2014-12,D1,9,10,209495,410,4,7,8,6
2014-11,D1,9,8,77528,164,5,5,5,7
2014-11,D1,10,129,612814,3445,17,22,26,29
2014-01,B2,9,94,2408593,1963,6,46,50,21
2014-01,B2,15,7,40591,206,3,5,5,3
2014-05,B2,15,25,166670,898,3,18,18,4
2014-12,T6,9,7,60011,70,2,2,2,7
2014-02,T4,15,15,95992,451,4,11,11,3
2014-07,D2,15,21,86344,534,7,12,12,4
2014-12,D2,15,15,77737,309,5,10,10,4
2014-05,G3,15,13,58276,201,7,13,13,4
2014-01,H2,9,6,113076,84,1,1,1,6
2014-12,H2,9,2,47592,28,1,1,1,2
2014-07,H2,9,5,143186,115,2,2,2,5
2014-08,H2,9,6,160984,132,3,3,3,6
2014-02,B6,10,68,194119,1098,4,26,30,23
2014-01,B6,10,85,86350,1113,4,24,26,24
2014-09,B6,10,86,135488,1787,6,28,28,28
2014-03,B6,10,83,216239,2100,6,33,34,25
2014-06,H4,10,5,68186,381,4,4,4,4
2014-09,T1,15,1,12495,78,1,1,1,1
2014-11,F3,9,16,390809,430,4,8,9,9
2014-02,T2,9,2,38836,38,1,1,1,2
2014-03,T2,9,4,77672,76,1,1,1,4
2014-06,T2,9,5,108730,138,2,2,2,5
2014-10,T2,9,6,108889,114,2,2,2,6
2014-11,T2,9,4,115220,162,2,2,2,4
2014-09,T2,9,3,58254,57,1,1,1,3
2014-07,T2,9,3,54745,57,1,1,1,3
2014-08,T2,9,1,19418,19,1,1,1,1
2014-03,F2,10,28,94120,922,4,5,5,19
2014-08,F2,10,43,157805,1009,7,10,11,24
2014-11,B6,10,159,295421,3469,7,35,36,30
2014-05,H3,10,40,433816,1514,6,15,21,20
2014-04,H3,10,36,128358,928,5,15,15,18
2014-03,H3,10,73,488929,2021,5,17,21,17
2014-02,H4,10,6,40574,432,4,4,4,5
2014-08,H4,10,2,28475,625,1,1,1,1
2014-11,A1,16,1,53394,4,1,1,1,1
2014-04,B6,10,77,164854,1611,5,28,32,25
2014-10,B6,10,90,126673,1671,6,29,29,31
2014-07,B6,10,84,123923,1082,5,28,30,30
2014-12,B6,10,159,277890,3256,5,34,35,31
2014-08,B6,10,66,155640,1143,6,30,31,26
2014-05,B6,10,102,184434,2287,5,34,37,29
2014-10,G4,10,333,1175725,10896,10,56,62,31
2014-12,G4,10,261,588845,6489,14,49,53,31
2014-09,D2,15,20,101983,505,7,13,13,4
2014-11,D2,15,34,157011,777,10,24,24,5
2014-11,B4,16,1,53394,4,1,1,1,1
2014-04,G3,15,38,241517,1163,11,35,35,4
2014-01,D2,9,18,317712,380,5,9,9,10
2014-04,D2,9,26,536829,683,7,13,14,19
2014-02,D2,9,29,663506,751,5,12,12,19
2014-07,D2,9,26,483101,537,7,11,11,16
2014-05,D2,9,19,379304,426,5,9,10,14
2014-11,D2,9,4,104623,167,4,4,4,3
2014-09,D2,9,6,150912,118,4,4,4,4
2014-08,D2,9,6,152767,104,2,4,4,6
2014-02,B4,15,2,14970,77,1,2,2,1
2014-03,B4,15,4,28996,118,2,3,3,4
2014-11,T1,9,40,1111598,838,4,11,12,20
2014-09,T4,16,2,71740,21,2,2,2,1
2014-04,B6,9,9,287494,204,2,2,2,9
2014-07,B6,9,6,81744,112,2,2,2,6
2014-06,B6,9,5,58851,64,1,1,1,5
2014-08,B6,9,4,49124,56,1,1,1,4
2014-02,F2,9,1,46233,38,1,1,1,1
2014-02,H3,10,22,115792,467,3,7,8,14
2014-03,D2,15,35,174502,747,9,16,17,5
2014-01,D2,15,38,125173,830,7,15,15,9
2014-10,D2,15,24,127445,801,8,16,16,4
2014-04,R1,15,4,44215,191,2,4,4,2
2014-05,R1,15,2,13766,23,1,2,2,2
2014-07,G3,15,12,60553,438,6,8,9,4
2014-03,H5,15,10,67820,258,4,4,4,5
2014-05,F3,9,20,442707,419,7,9,10,14
2014-04,F3,9,9,104547,150,4,5,6,9
2014-01,G4,10,243,779624,41677,10,55,59,31
2014-06,D1,9,6,62943,113,4,5,5,5
2014-07,D1,9,1,5819,14,1,1,1,1
2014-12,B7,9,12,242630,170,2,10,10,5
2014-02,B7,9,30,580624,374,2,19,19,13
2014-04,B7,9,39,627097,427,2,26,26,13
2014-05,B7,9,18,308411,221,2,13,13,10
2014-01,B7,9,16,313019,190,2,10,10,11
2014-01,F1,9,1,38192,62,1,1,1,1
2014-08,B7,9,11,239634,137,2,8,8,7
2014-12,R1,16,4,168083,58,2,3,3,2
2014-03,R1,15,2,8996,33,1,1,1,2
2014-04,H1,9,11,152555,171,4,6,6,10
2014-01,B4,15,1,6747,25,1,1,1,1
2014-03,T3,10,16,115914,383,1,7,8,13
2014-11,H3,15,3,19368,101,1,3,3,1
2014-04,H1,15,4,40227,443,2,2,2,2
2014-09,H1,15,4,43980,533,1,1,1,2
2014-10,H1,15,3,22056,235,2,2,2,1
2014-01,B1,16,2,54761,17,2,2,2,2
2014-06,B7,9,30,501070,330,2,20,20,12
2014-08,D2,15,23,104314,494,7,16,16,5
2014-10,G5,10,11,27253,185,5,8,8,7
2014-07,G5,10,7,20106,238,4,5,5,7
2014-03,G5,10,11,17069,150,4,9,9,8
2014-05,D2,16,23,457742,110,5,23,23,1
2014-04,H5,15,11,54352,132,5,5,5,4
2014-08,H5,15,9,41296,148,5,5,5,5
2014-09,H5,15,9,29456,155,5,5,5,4
2014-12,T1,9,52,1407323,1096,5,15,16,26
2014-10,B5,10,206,797400,7041,7,33,34,31
2014-09,B5,10,234,833187,7529,6,39,43,30
2014-03,T6,9,10,169742,198,1,1,1,10
2014-07,T6,9,5,43860,50,1,1,2,5
2014-06,T6,9,10,274587,316,2,2,2,10
2014-04,T6,9,10,217582,244,3,3,3,9
2014-05,T6,9,8,217325,247,2,2,3,7
2014-08,T6,9,6,96313,109,2,2,2,5
2014-06,B5,9,1,8384,14,1,1,1,1
2014-07,B5,9,1,8384,14,1,1,1,1
2014-06,B5,10,183,857878,6265,8,59,66,30
2014-07,B5,10,197,899151,6592,7,44,47,31
2014-12,B5,10,186,424773,3944,6,29,31,31
2014-03,B2,16,3,104934,30,2,3,3,3
2014-04,B2,16,3,93491,30,2,3,3,2
2014-02,G4,10,297,462368,6116,13,81,90,28
2014-09,G4,10,328,488020,7605,10,71,75,29
2014-03,G4,10,337,740903,10106,15,77,87,31
2014-01,B5,10,75,110656,1312,5,21,21,28
2014-04,B1,16,3,60028,20,3,3,3,2
2014-05,B1,16,2,59900,20,2,2,2,2
2014-10,H1,9,12,93653,168,4,7,7,8
2014-03,H1,9,16,281949,274,6,7,7,12
2014-03,D2,9,21,418518,504,4,12,12,13
2014-11,G7,16,1,34585,10,1,1,1,1
2014-09,G7,16,2,70991,20,2,2,2,1
2014-09,B2,16,5,156330,44,2,5,5,1
2014-10,B2,16,2,61033,17,2,2,2,1
2014-04,T3,10,14,50452,201,1,5,6,9
2014-10,R1,9,59,1555898,1404,2,17,18,27
2014-01,T3,9,7,312330,189,1,2,2,7
2014-03,T3,9,11,261896,188,1,2,2,10
2014-07,T3,9,11,203872,154,1,2,3,9
2014-06,T3,9,11,288251,273,1,2,3,9
2014-12,T3,9,21,383665,312,1,4,4,15
2014-10,T3,9,21,436865,362,1,3,4,13
2014-05,T3,9,14,418153,363,1,4,5,11
2014-09,T3,9,12,259595,202,1,2,3,10
2014-02,T3,9,8,263535,217,1,3,3,6
2014-04,T3,9,12,234203,168,1,3,3,11
2014-11,T3,9,21,521889,447,1,4,5,13
2014-08,T3,9,13,261936,182,1,3,4,10
2014-02,T3,10,15,166294,457,1,4,5,9
2014-11,T3,10,28,295013,1871,2,6,6,13
2014-06,T3,10,6,72227,267,1,3,4,6
2014-10,T3,10,24,211298,1202,2,6,6,11
2014-07,T3,10,15,30785,207,2,10,11,8
2014-08,T3,10,6,26193,181,1,4,4,5
2014-12,T3,10,18,212624,693,2,3,3,13
2014-05,T3,10,23,347007,2022,1,3,4,7
2014-09,T3,10,10,70695,301,1,2,2,5
2014-10,T4,16,1,37476,11,1,1,1,1
2014-07,D1,10,62,554113,5078,8,13,14,22
2014-03,G1,10,10,39570,453,3,4,5,8
2014-08,H1,9,5,36356,70,3,3,3,5
2014-11,B7,15,6,26582,122,1,6,6,1
2014-04,G5,10,5,23475,167,3,4,4,5
2014-07,B2,16,2,52466,18,2,2,2,1
2014-12,H4,10,15,25248,370,4,4,4,13
2014-03,H4,10,7,90310,1138,3,4,4,6
2014-01,H1,9,14,260577,220,4,4,4,13
2014-07,H1,9,6,80714,84,2,2,2,6
2014-12,H1,9,18,345043,282,4,5,5,17
2014-02,H1,9,10,231214,164,3,3,3,9
2014-11,H1,9,19,302987,283,6,9,9,13
2014-05,H5,15,9,43729,137,3,3,3,4
2014-06,H5,15,7,28514,126,2,2,2,5
2014-07,H5,15,7,20538,86,3,3,3,4
2014-10,H5,15,9,30032,152,6,6,6,4
2014-11,G2,15,6,46246,432,1,4,4,2
2014-03,B7,9,38,643685,473,2,27,28,16
2014-07,B7,9,10,181138,128,2,7,7,6
2014-11,B7,9,3,56369,38,2,3,3,2
2014-12,F3,9,20,444892,313,4,6,7,14
2014-10,F3,9,6,103503,73,2,3,3,4
2014-09,F3,9,3,48678,30,2,2,2,2
2014-08,F3,9,7,109965,82,2,3,4,5
2014-07,H3,10,27,189394,754,4,10,11,11
2014-06,H3,10,71,542697,2010,6,23,27,26
2014-10,B1,16,2,63175,17,2,2,2,1
2014-11,B1,16,1,36406,10,1,1,1,1
2014-11,H1,15,2,17363,70,2,2,2,2
2014-03,F1,9,1,10342,9,1,1,1,1
2014-01,R1,9,55,1524355,1671,3,16,16,29
2014-03,R1,9,65,1734507,1936,3,19,19,30
2014-08,R1,9,60,1638507,1599,3,12,13,25
2014-02,R1,15,4,51133,140,2,3,3,3
2014-08,R1,15,5,96723,219,1,4,4,4
2014-11,R1,15,7,84030,335,1,5,5,4
2014-11,G1,10,8,22903,466,1,2,3,6
2014-10,G1,10,11,28415,542,2,3,4,6
2014-05,G1,10,5,6249,128,1,1,1,4
2014-01,G1,10,8,12835,170,2,3,3,6
2014-05,B5,9,3,60993,30,1,1,1,3
2014-04,B5,9,1,20331,10,1,1,1,1
2014-08,G4,9,8,308889,267,4,4,5,8
2014-12,T2,9,3,94415,143,1,2,2,3
2014-12,T1,15,1,15882,52,1,1,1,1
2014-10,H3,10,88,600356,2562,6,15,15,18
2014-01,B6,9,8,236106,170,2,2,2,8
2014-03,B6,9,9,246193,182,2,2,2,9
2014-05,B6,9,7,229527,162,2,2,2,7
2014-02,B6,9,8,236106,170,2,2,2,8
2014-07,F3,9,1,11558,10,1,1,1,1
2014-09,H1,16,3,105576,30,2,2,2,3
2014-10,H5,9,3,160515,171,1,1,1,3
2014-12,H5,9,8,391391,442,3,3,3,8
2014-11,H5,9,4,204999,230,1,1,1,4
2014-06,G5,10,11,34246,172,4,8,8,10
2014-10,H4,10,4,1732,120,1,1,1,2
2014-07,H4,10,8,24691,331,2,2,2,6
2014-05,H4,10,4,1745,144,1,1,1,2
2014-09,H4,10,4,26740,192,2,2,2,3
2014-09,D1,9,6,80963,110,4,4,4,4
2014-01,T3,10,7,13009,171,1,5,5,4
2014-09,R1,9,39,1105507,973,2,7,7,22
2014-02,G5,10,10,9415,229,3,5,5,7
2014-11,G5,10,28,215060,2054,5,7,7,12
2014-08,G5,10,15,29138,456,3,6,6,14
2014-12,G5,10,6,7954,122,4,4,4,5
2014-01,G5,10,6,11688,185,2,4,4,6
2014-09,G5,10,14,21572,181,4,6,6,10
2014-04,T6,15,1,4529,22,1,1,1,1
2014-05,T6,15,1,4529,22,1,1,1,1
2014-12,F1,15,2,13178,76,2,2,2,1
2014-06,H3,9,17,329915,517,5,13,13,8
2014-09,H4,15,1,4623,22,1,1,1,1
2014-09,H3,10,42,361210,1287,5,17,17,19
2014-04,B5,15,2,26660,87,1,1,1,2
2014-09,D1,15,1,10065,41,1,1,1,1
2014-07,B1,16,2,55679,14,1,1,1,2
2014-04,G9,15,1,1899,6,1,1,1,1
2014-10,R1,15,3,33499,178,1,3,3,3
2014-08,D1,9,2,11178,28,2,2,2,2
2014-03,G4,15,1,3123,8,1,1,1,1
2014-05,G4,15,1,4251,16,1,1,1,1
2014-01,D2,16,1,36406,10,1,1,1,1
2014-02,D2,16,1,36406,10,1,1,1,1
2014-03,D2,16,1,36406,10,1,1,1,1
2014-03,G4,9,3,52660,58,2,2,2,3
2014-02,G4,9,3,32995,47,1,2,3,3
2014-06,G4,9,3,80587,70,3,3,3,3
2014-07,G4,9,3,57074,56,2,2,2,3
2014-02,H3,9,9,140474,173,3,7,7,7
2014-10,F1,9,1,12627,31,1,1,1,1
2014-12,B2,16,2,51732,17,2,2,2,2
2014-10,B5,15,1,4498,20,1,1,1,1
2014-06,H5,9,3,118803,117,2,2,2,3
2014-11,F1,15,1,808,3,1,1,1,1
2014-10,B7,15,2,9122,42,1,2,2,1
2014-12,B7,15,2,9122,41,1,2,2,1
2014-01,T2,9,4,78720,82,1,1,1,2
2014-02,H5,15,4,13967,46,2,2,2,4
2014-04,B4,15,1,4598,25,1,1,1,1
2014-04,R1,16,4,161685,47,1,3,3,2
2014-05,R1,16,4,143803,40,1,3,3,3
2014-10,B6,9,4,45616,52,1,1,1,4
2014-12,B6,9,5,56143,64,1,1,1,5
2014-09,B6,9,4,45616,52,1,1,1,4
2014-11,B6,9,4,42108,48,1,1,1,4
2014-06,R1,16,3,109218,30,1,3,3,2
2014-10,R1,16,3,87705,30,1,2,3,3
2014-11,R1,16,3,99148,30,1,2,3,2
2014-09,R1,15,3,37655,192,1,2,2,2
2014-12,R1,15,5,61700,212,1,5,5,1
2014-02,T4,16,1,36406,10,1,1,1,1
2014-06,B2,16,1,24963,10,1,1,1,1
2014-08,B2,16,1,24963,10,1,1,1,1
2014-01,H3,9,16,367945,573,5,11,12,10
2014-03,H1,16,2,70991,20,2,2,2,2
2014-01,H1,16,4,141982,40,2,2,2,3
2014-05,F1,15,4,34872,160,1,1,1,4
2014-04,F1,15,2,17480,73,1,1,1,2
2014-04,H1,16,2,69170,20,1,1,1,2
2014-07,H1,16,2,69170,20,1,1,1,2
2014-11,H1,16,2,62470,21,2,2,2,2
2014-03,R1,16,2,72812,20,2,2,2,1
2014-01,H5,15,2,6072,20,1,1,1,2
2014-12,H5,15,1,18685,52,1,1,1,1
2014-09,G3,16,1,34264,10,1,1,1,1
2014-02,H1,15,1,7242,40,1,1,1,1
2014-07,H1,15,1,7702,40,1,1,1,1
2014-06,H1,15,1,7242,37,1,1,1,1
2014-04,H3,9,7,107874,138,2,5,5,6
2014-03,H3,9,12,247088,326,3,5,5,8
2014-07,H3,9,11,180373,253,3,6,6,7
2014-05,H3,9,6,104440,144,2,5,5,5
2014-09,G4,9,1,53875,125,1,1,1,1
2014-12,H3,9,9,143347,177,2,7,7,6
2014-08,R1,16,3,99148,30,1,2,2,2
2014-09,R1,16,5,151820,50,1,2,2,4
2014-02,F1,9,1,18940,19,1,1,1,1
2014-04,H4,10,1,3536,32,1,1,1,1
2014-07,B4,16,1,45520,22,1,1,1,1
2014-11,H4,10,6,26450,91,1,2,2,5
2014-11,H3,9,11,94500,96,2,8,8,4
2014-05,G4,9,1,15289,10,1,1,1,1
2014-11,D1,15,1,3499,13,1,1,1,1
2014-08,D1,15,1,3374,14,1,1,1,1
2014-12,F2,9,3,46174,58,2,2,2,3
2014-01,H4,10,2,18955,196,1,1,1,2
2014-03,D1,9,1,12179,19,1,1,1,1
2014-02,T6,9,1,12812,14,1,1,1,1
2014-05,H2,15,1,10995,138,1,1,1,1
2014-06,H2,15,2,19990,140,1,1,1,2
2014-11,H2,15,1,13463,42,1,1,1,1
2014-10,T1,16,1,34264,10,1,1,1,1
2014-10,H3,9,14,249882,471,3,13,13,7
2014-07,R1,16,3,109218,30,1,2,2,2
2014-09,H3,9,10,146242,257,3,10,10,6
2014-08,H3,9,5,44558,46,1,3,3,3
2014-12,G4,9,2,65298,60,1,1,1,2
2014-07,T6,15,1,3374,12,1,1,1,1
2014-11,F3,15,2,4252,26,1,1,1,2
2014-09,B5,9,1,8384,14,1,1,1,1
2014-12,G2,15,1,3645,20,1,1,1,1
2014-12,H1,16,3,108443,36,1,1,1,3
2014-11,B2,16,1,26769,7,1,1,1,1
2014-12,T4,16,1,26769,7,1,1,1,1
