ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2014-08,B7,5,6548,721326,171770,3,136,332,31
2014-01,B7,5,6148,757070,156000,4,105,299,31
2014-05,B7,5,6912,1092685,172910,3,132,297,31
2014-06,B7,5,7139,753298,173095,3,133,351,30
2014-07,B7,5,6742,669999,166215,3,126,314,31
2014-04,B7,5,7118,1119642,187035,3,132,315,30
2013-12,B7,5,373,36259,8460,2,36,81,2
2014-05,T3,5,36,5065,750,1,2,4,19
2014-06,T3,5,88,6494,2520,1,2,4,25
2014-08,T3,5,199,13194,4660,2,4,10,31
2014-09,T3,5,176,16114,4855,2,3,13,30
2014-09,P3,5,209017,26827636,3906615,5,81,548,30
2014-12,P3,5,295481,47122727,5774570,5,80,669,28
2014-10,P2,5,1590301,235331029,30093785,34,1330,4309,31
2014-03,P3,5,207819,26602226,3794895,4,67,657,31
2014-10,P3,5,220586,31859254,4155390,5,82,514,31
2014-01,P2,5,1759281,239672793,34334725,34,1349,4956,31
2013-12,P2,5,117186,14161526,2330560,30,580,1759,2
2014-02,P2,5,1459417,200625312,27736700,35,1250,4579,28
2014-03,P2,5,1434867,189612697,26946915,34,1268,4398,31
2014-04,P2,5,1506205,198759364,28135575,32,1307,4399,30
2014-05,P2,5,1577233,200069545,29504525,35,1330,4618,31
2014-06,P2,5,1405627,174140766,26346295,35,1319,4446,30
2014-07,P2,5,1650415,194765478,31444783,34,1304,4477,31
2014-08,P2,5,1538706,186626324,29375553,34,1366,4632,31
2014-09,P2,5,1563550,205649455,29914120,34,1353,4529,30
2014-11,P2,5,1528126,236860908,28595730,33,1321,4358,30
2014-12,P2,5,1386445,200948812,26196350,33,1410,4657,28
2014-01,P3,5,251409,35240736,4767540,4,64,781,31
2013-12,P3,5,21883,3238585,427410,4,37,431,2
2014-02,P3,5,180292,23990985,3324665,5,58,673,28
2014-04,P3,5,210656,26744309,3850305,5,62,635,30
2014-05,P3,5,205713,23949762,3792180,5,59,652,31
2014-06,P3,5,220500,26060887,4012540,5,72,626,30
2014-07,P3,5,245774,29269159,4607984,5,64,537,31
2014-08,P3,5,214360,25395178,3948957,5,69,552,31
2014-11,P3,5,215651,32199977,4085805,5,80,530,30
2014-02,T3,5,71,12628,1845,1,2,5,23
2014-03,T3,5,84,15194,1745,1,2,6,29
2014-09,H3,5,2128,721668,55535,7,63,235,30
2013-12,T3,5,2,193,60,1,1,1,2
2014-01,T3,5,73,12844,1515,1,1,6,26
2014-04,T3,5,37,4297,675,1,1,3,21
2014-07,T3,5,106,6265,2965,1,2,5,30
2014-10,T3,5,41,4553,1170,1,1,7,17
2014-11,T3,5,81,6610,2430,1,1,3,24
2014-12,T3,5,76,7389,2280,1,1,4,24
