ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2011-07,B5,8,10,61295,1.547,3,9,9,1
2011-11,B5,8,10,43174,1.522,4,10,10,1
2011-02,A1,8,5,23724,1.168,4,5,5,1
2011-04,G1,7,72,6192079,91.066,4,35,42,10
2011-05,F1,8,9,76249,0.84,4,8,8,1
2011-07,A1,8,3,6965,0.666,3,3,3,1
2011-01,H1,8,4,19136,0.503,2,4,4,1
2011-02,H1,8,6,39537,0.505,2,6,6,1
2011-03,H1,8,10,60750,2.253,5,10,10,1
2011-04,H1,8,7,35510,1.504,3,7,7,1
2011-06,H1,8,8,67225,1.087,5,8,8,1
2011-02,B3,8,6,37582,2.251,3,6,6,1
2011-10,B5,8,7,29351,1.544,4,7,7,2
2011-12,B5,8,5,37788,0.253,3,5,5,1
2011-02,G1,7,66,5426448,79,4,38,46,10
2011-12,B7,8,4,24807,0.502,1,4,4,1
2011-11,R1,8,48,233003,4.998,4,19,21,1
2011-04,G9,7,2,29532,0.583,2,2,2,1
2011-08,B5,7,17,1168187,18.5,5,12,17,5
2011-03,G1,7,56,8044728,67,4,11,19,12
2011-10,G1,8,2,22690,0.002,2,2,2,2
2011-11,G1,8,8,114066,0.008,2,3,3,3
2011-12,G1,8,4,62392,0.004,2,2,2,4
2011-03,F2,8,2,17075,0.334,2,2,2,1
2011-07,F2,8,5,30389,0.503,5,5,5,1
2011-08,F2,8,6,37649,1.42,4,6,6,1
2011-01,G4,8,3,8630,0.584,2,3,3,1
2011-03,G4,8,5,19199,1.042,4,5,5,1
2011-06,G4,8,6,28680,1.793,4,6,6,1
2011-09,G4,8,4,18858,1.084,3,4,4,1
2011-11,G4,8,5,18180,1.833,4,5,5,1
2011-05,D1,8,13,240675,0.013,4,8,8,1
2011-11,B6,8,3,11297,0.251,1,3,3,1
2011-01,G1,7,26,3105578,26,5,9,16,9
2011-02,B6,8,3,5910,0.416,1,3,3,1
2011-06,B6,8,6,12759,1.249,2,6,6,1
2011-03,G2,8,12,127043,1.341,4,9,9,3
2011-03,G9,8,3,6250,0.293,2,3,3,1
2011-06,H3,8,3,20588,0.418,1,3,3,2
2011-12,B6,8,2,5107,0.583,1,2,2,1
2011-02,D1,8,5,100751,0.005,5,5,5,1
2011-06,B7,8,1,7762,0.001,1,1,1,1
2011-03,G5,8,5,18017,1.209,3,5,5,1
2011-08,G5,8,14,71501,1.674,4,9,9,1
2011-05,G5,8,9,32156,1.379,7,9,9,1
2011-06,G5,8,4,13196,0.543,3,4,4,1
2011-04,D1,8,2,43718,0.002,2,2,2,1
2011-08,B7,8,3,19197,0.584,3,3,3,2
2011-07,G5,8,11,62059,1.548,3,7,7,1
2011-11,T3,8,2,5538,0.168,1,2,2,1
2011-09,G5,8,8,44545,1.378,3,7,7,1
2011-10,G5,8,5,13266,1.167,3,5,5,1
2011-11,G5,8,5,16137,0.752,4,5,5,1
2011-12,G5,8,2,7711,0.334,2,2,2,1
2011-01,G5,8,3,11280,0.708,2,3,3,1
2011-02,G5,8,7,50875,1.211,4,6,6,1
2011-10,F2,8,6,60422,0.837,4,5,5,1
2011-08,G4,8,2,9229,0.168,2,2,2,1
2011-10,D1,8,7,136845,0.256,4,7,7,1
2011-01,F1,8,12,107372,1.673,7,9,9,1
2011-08,F1,8,12,104683,1.008,9,10,10,1
2011-03,D1,8,8,103373,0.673,6,6,6,1
2011-02,B7,8,1,13710,0.001,1,1,1,1
2011-04,B7,8,1,9740,0.001,1,1,1,1
2011-05,B7,8,1,10497,0.5,1,1,1,1
2011-01,B3,8,3,11526,1.5,2,3,3,1
2011-03,B3,8,3,13235,1.167,3,3,3,1
2011-04,B3,8,2,9026,1.167,1,2,2,1
2011-05,B3,8,4,41729,1.002,4,4,4,1
2011-06,B3,8,4,20314,1.251,3,3,3,1
2011-09,B3,8,5,20594,1.419,2,5,5,1
2011-07,G9,8,1,1675,0.125,1,1,1,1
2011-09,G9,8,1,1675,0.125,1,1,1,1
2011-11,F2,8,7,48080,1.335,4,7,7,1
2011-02,G1,8,2,19249,0.002,1,1,2,2
2011-03,G1,8,2,18652,0.002,1,1,1,2
2011-05,G1,8,5,42701,0.005,1,2,3,4
2011-06,G1,8,5,43217,0.005,2,3,3,3
2011-09,G1,8,2,17016,0.002,1,2,2,2
2011-08,B3,8,3,9853,0.668,2,3,3,1
2011-12,G9,7,1,144100,1,1,1,1,1
2011-11,B7,8,3,22439,0.502,1,3,3,1
2011-02,F2,8,3,14710,0.501,3,3,3,1
2011-07,B3,8,2,5178,0.667,2,2,2,1
2011-03,H4,8,1,3375,0.5,1,1,1,1
2011-04,H4,8,1,3375,0.5,1,1,1,1
2011-05,H4,8,1,1800,0.25,1,1,1,1
2011-06,G9,7,1,160425,1,1,1,1,1
2011-08,G9,7,2,172305,1.25,2,2,2,1
2011-01,H3,8,4,11331,0.875,3,4,4,2
2011-03,H3,8,2,19418,0.334,2,2,2,2
2011-04,H3,8,3,16235,0.834,3,3,3,1
2011-10,B7,8,1,1975,0.083,1,1,1,1
2011-02,T2,8,1,10400,0.333,1,1,1,1
2011-11,B3,8,1,856,0.167,1,1,1,1
2011-10,G9,7,7,496875,2.331,1,1,1,3
2011-11,G9,7,1,167775,0.5,1,1,1,1
2011-08,D1,8,6,39610,0.67,4,6,6,1
2011-01,D1,8,5,113509,0.005,4,5,5,1
2011-07,D1,8,3,66673,0.252,2,3,3,1
2011-08,H3,8,1,10400,0.333,1,1,1,1
2011-02,H3,8,1,4645,0.25,1,1,1,1
2011-03,G9,7,1,134090,1,1,1,1,1
2011-07,T3,8,1,2390,0.25,1,1,1,1
2011-10,T3,8,1,2390,0.25,1,1,1,1
2011-11,H4,8,2,28480,0.002,1,2,2,1
2011-04,G1,8,1,3696,0.001,1,1,1,1
2011-07,G1,8,1,3894,0.001,1,1,1,1
2011-08,G1,8,1,8412,0.001,1,1,1,1
2011-07,H3,8,1,1595,0.5,1,1,1,1
2011-09,H4,8,1,2975,0.5,1,1,1,1
2011-10,H3,8,1,946,0.5,1,1,1,1
2011-11,G9,8,1,6045,0.333,1,1,1,1
2011-12,T2,8,1,3275,0.5,1,1,1,1
2011-12,B3,8,1,1075,0.167,1,1,1,1
