ym,industry,MediaTypeID,count,exp,seconds,products,brands,nunique.ads,nunique.days
2010-12,G5,5,269,22969,4410,7,10,39,5
2011-01,G5,5,12293,1852255,338295,10,38,521,31
2011-02,G5,5,11103,1566971,306870,14,45,668,28
2011-03,G5,5,13650,2194554,421755,14,50,821,31
2011-05,G5,5,41725,7724853,1153420,16,56,1453,31
2011-06,G5,5,29741,5277605,789645,17,59,1676,30
2011-07,G5,5,17082,2166105,434380,17,55,1388,31
2011-08,G5,5,25531,4351312,685300,18,60,1746,31
2011-04,B5,5,4632,1752653,131130,7,58,228,30
2011-05,B5,5,5438,2077516,154665,7,68,223,31
2011-06,B5,5,3774,1325416,106870,7,60,190,30
2011-07,B5,5,2483,565799,65335,7,56,153,31
2011-08,B5,5,2225,412078,59395,7,69,172,31
2011-09,B5,5,2503,508307,66815,7,69,190,30
2011-11,B5,5,1549,301999,41210,8,52,143,30
2011-10,B5,5,1964,416493,52280,7,63,180,31
2011-01,T2,5,4505,1073822,137385,7,60,284,31
2011-01,B6,5,8505,2826082,236425,5,70,350,31
2011-12,B6,5,6644,1218224,150415,9,89,287,25
2011-11,B6,5,7096,1889183,175810,9,96,614,30
2010-12,B6,5,461,62718,11675,5,33,60,5
2011-02,B6,5,12181,3733115,329615,6,79,487,28
2011-03,B6,5,15652,4659334,426435,6,87,631,31
2011-04,B6,5,13660,4897830,385965,5,88,561,30
2011-05,B6,5,7263,1545013,190505,6,90,491,31
2011-06,B6,5,11487,3910824,315725,6,87,589,30
2011-07,B6,5,6344,1445825,160565,6,89,500,31
2011-08,B6,5,9470,2358074,257495,6,93,598,31
2011-09,B6,5,12040,3596428,336895,6,91,754,30
2011-10,B6,5,9526,3569736,259520,7,97,773,31
2011-05,H3,5,5383,1480670,147705,10,103,581,31
2011-07,H3,5,5719,1336907,150060,7,85,523,31
2011-08,H3,5,6646,1463030,152790,6,80,554,31
2010-12,B3,5,1167,327845,34140,9,35,127,5
2011-03,B5,5,2551,649516,71925,7,49,176,31
2011-12,B5,5,1627,232112,40250,8,47,144,25
2011-09,T3,5,7,1153,210,1,1,1,4
2011-06,T3,5,7,659,210,2,2,2,5
2011-07,T3,5,47,4053,870,2,4,5,11
2011-01,P3,5,299977,37793713,5848325,4,43,776,31
2011-01,P2,5,1608069,210391711,31442355,33,1146,4002,31
2010-12,P2,5,292628,35140690,5780115,28,667,2095,5
2011-02,P2,5,1443349,187830982,27526845,34,1084,3573,28
2011-03,P2,5,1379150,172215582,25831395,34,1059,3516,31
2011-04,P2,5,1312854,165142014,24738455,34,1117,3718,30
2011-05,P2,5,1446911,182811668,27026710,34,1129,3873,31
2011-06,P2,5,1308309,156387587,24527995,33,1098,3790,30
2011-07,P2,5,1441057,154555211,27305285,32,1093,3979,31
2011-08,P2,5,1397013,150460211,26065325,33,1119,4100,31
2011-09,P2,5,1340502,164688803,25298958,35,1205,4255,30
2011-10,P2,5,1402567,196661492,26337315,33,1122,3759,31
2011-11,P2,5,1480423,203320446,27917125,34,1200,4101,30
2011-12,P2,5,1143904,148010466,21938120,32,1132,3711,25
2010-12,P3,5,68134,7807012,1368460,4,36,468,5
2011-02,P3,5,229951,28811972,4411640,4,43,700,28
2011-03,P3,5,254208,28874619,4770045,4,51,787,31
2011-04,P3,5,255159,29082956,4797375,5,49,863,30
2011-05,P3,5,246830,24432941,4601230,5,54,866,31
2011-06,P3,5,271357,29065520,5195775,4,58,844,30
2011-07,P3,5,299605,28981304,5789310,4,57,777,31
2011-08,P3,5,262346,25032311,4877495,5,52,771,31
2011-09,P3,5,258973,25176734,4876741,5,61,751,30
2011-10,P3,5,288776,34155184,5406915,5,60,734,31
2011-11,P3,5,262486,30934980,4947790,4,56,650,30
2011-12,P3,5,281673,34614820,5431835,5,61,604,25
2011-08,T3,5,5,318,150,1,1,1,4
2011-06,H3,5,5300,1758605,146750,10,93,628,30
2011-05,G1,5,7,75,105,1,1,2,2
2011-06,G1,5,69,717,1035,1,1,2,17
2011-07,G1,5,39,319,585,1,1,3,10
2011-08,G1,5,54,615,810,1,1,3,16
