ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2013-12,T4,10,5332,19218031,150906,28,1051,1271,31
2013-01,G7,9,374,6347246,8682,37,98,122,31
2013-10,G7,9,622,11627561,14901,39,153,215,31
2013-11,G7,9,729,12949573,16950,46,179,274,30
2013-12,G7,9,910,16213716,22074,45,167,306,31
2013-09,G7,9,489,8080935,11061,39,148,191,30
2013-04,G7,9,362,6717763,9330,40,121,157,29
2013-06,G7,9,397,6694802,6851,36,106,166,30
2013-07,G7,9,204,3812505,5650,24,63,76,26
2013-05,G7,9,518,8719525,12565,40,139,201,31
2013-03,G7,9,348,6871466,10447,28,99,120,26
2013-08,G7,9,283,4869054,6917,30,77,97,31
2013-02,G7,9,371,6732163,10097,37,112,151,27
2013-09,G3,10,25777,83909367,599554,78,7247,8073,30
2013-08,G3,10,25342,72587231,562058,78,6431,7095,31
2013-02,F1,10,110,707163,4167,27,40,43,23
2013-05,F1,10,104,461960,3083,26,51,52,26
2013-11,F1,10,209,873942,7464,29,64,70,29
2013-12,F1,10,193,881070,5753,34,65,67,29
2013-12,G1,10,17,46625,439,3,4,4,8
2013-10,F1,10,174,995885,7421,31,59,63,26
2013-06,F1,10,126,466508,4468,23,52,53,26
2013-10,B3,10,466,1950199,24566,11,47,54,31
2013-04,A1,9,107,1652521,2317,6,36,37,29
2013-08,A1,9,67,916004,1170,4,20,21,31
2013-07,A1,9,53,482335,772,5,21,21,25
2013-03,A1,9,81,1073514,1485,7,23,25,26
2013-01,A1,9,62,658052,1199,6,20,22,31
2013-01,A1,10,92,747796,2123,9,37,38,31
2013-03,A1,10,195,1801167,4925,11,61,65,31
2013-06,A1,10,161,940744,2910,10,48,49,30
2013-07,A1,10,106,834845,2532,9,38,39,29
2013-08,A1,10,129,947599,7373,9,45,47,29
2013-01,G2,9,126,1852242,2372,3,45,52,30
2013-02,G2,9,118,2057661,2507,3,39,47,27
2013-03,G2,9,101,1874826,2193,3,36,41,25
2013-01,G2,10,137,1013320,3158,4,48,53,30
2013-09,G2,10,158,1606725,5921,6,62,68,29
2013-10,G2,10,209,1879950,5634,6,66,80,31
2013-03,G2,10,185,1394181,4846,5,59,76,28
2013-04,G2,10,162,1453203,4174,7,65,75,29
2013-11,G2,10,269,2244133,6829,6,85,105,30
2013-02,G2,10,162,1509779,4554,5,55,64,28
2013-12,G2,10,372,3327439,16640,7,89,115,30
2013-05,G2,10,258,2244381,7825,7,66,83,31
2013-07,G2,10,115,763244,2633,6,37,44,29
2013-08,G2,10,106,647117,1889,5,37,41,27
2013-12,D1,9,14,230036,392,4,8,9,12
2013-04,D1,9,3,90150,205,2,3,3,3
2013-11,D1,9,8,137621,221,4,4,5,8
2013-04,D1,10,48,269123,2156,13,22,24,24
2013-12,F3,10,225,1314222,7552,16,89,99,30
2013-03,F1,10,132,621832,5372,30,62,66,25
2013-09,F1,10,108,564559,5897,23,37,37,21
2013-07,F1,10,151,1296741,61112,24,43,47,24
2013-08,F1,10,108,420508,5323,28,44,46,25
2013-07,G4,10,410,1163337,47056,16,86,98,31
2013-06,F3,10,183,838622,7503,16,91,98,25
2013-01,H1,10,136,1372189,14618,10,19,24,25
2013-03,H1,10,184,1613155,16176,12,31,34,28
2013-10,H1,10,141,916649,8515,16,28,31,23
2013-09,H1,10,145,1040093,6303,17,38,40,27
2013-04,H1,10,126,531500,4320,14,37,38,30
2013-11,H1,10,183,1079074,12721,19,38,40,26
2013-02,H1,10,137,716809,7040,11,27,29,26
2013-06,H1,10,166,1330059,12880,10,28,33,28
2013-12,H1,10,161,1296502,10451,12,29,40,25
2013-05,H1,10,182,1234451,8802,14,41,46,29
2013-07,H1,10,181,1657890,13682,5,18,21,29
2013-08,H1,10,160,1231745,9847,7,30,34,28
2013-03,R1,10,1501,10273196,94354,13,148,175,31
2013-02,R1,10,1372,8929223,81438,9,128,160,28
2013-06,R1,10,1439,8982066,77898,11,128,166,30
2013-12,R1,10,1912,11895976,127169,10,141,201,31
2013-09,B4,9,121,3358771,5048,13,83,87,24
2013-04,B3,9,25,1036370,1701,3,11,11,17
2013-05,B3,9,23,745290,1116,2,9,9,15
2013-09,B3,9,23,452179,583,5,9,9,14
2013-03,B3,9,23,790133,1392,3,8,8,14
2013-09,B3,10,264,1265832,13239,11,41,42,30
2013-03,B3,10,63,678994,2470,11,34,36,30
2013-04,B3,10,111,849311,4476,12,41,42,28
2013-11,B3,10,484,2548039,30354,12,56,65,30
2013-06,B3,10,254,3018542,18639,9,38,39,29
2013-05,B3,10,95,888809,4171,9,35,36,29
2013-12,B3,10,476,2754531,44664,8,35,44,31
2013-08,B3,10,271,2598186,17036,10,40,43,31
2013-01,F3,10,192,1862480,8702,12,42,43,22
2013-09,F3,10,145,487623,4169,13,71,80,25
2013-11,B4,9,128,3341647,4908,13,82,85,25
2013-02,B1,9,305,7994417,8403,45,147,157,26
2013-01,B1,16,6,134191,43,4,5,5,4
2013-02,B1,16,16,313238,114,5,14,14,2
2013-03,B1,16,5,106375,37,4,4,4,3
2013-06,B1,15,34,214148,1127,19,30,31,5
2013-10,T4,9,100,2860588,2798,13,48,48,28
2013-11,T4,9,87,2381980,2277,11,45,46,24
2013-03,T4,9,82,2105922,1761,8,37,38,23
2013-01,T4,9,120,2901851,2813,11,62,64,25
2013-02,T4,9,95,1954044,1927,10,49,53,22
2013-02,T4,16,1,9765,3,1,1,1,1
2013-04,T4,16,1,9765,3,1,1,1,1
2013-03,T4,15,49,313058,1304,7,44,44,4
2013-02,B4,9,91,2520161,3090,10,63,64,25
2013-09,G2,9,135,2557092,3041,4,47,54,30
2013-06,G2,10,179,1979865,6063,6,59,68,27
2013-08,T4,10,5731,19334391,161499,29,1169,1364,31
2013-11,F3,10,222,1123251,6721,16,86,98,30
2013-12,F3,9,19,511122,445,4,10,11,10
2013-05,F3,10,148,603589,4140,14,70,75,28
2013-08,F3,10,190,756304,5645,11,72,84,24
2013-04,G2,9,152,2759295,3035,4,56,66,29
2013-06,G2,9,135,2492793,2529,5,52,62,30
2013-10,B4,9,127,3477839,4990,12,78,82,29
2013-10,F3,10,174,728204,4726,13,74,83,29
2013-03,F3,10,180,1086937,6359,12,57,69,26
2013-04,F3,10,112,303852,2821,14,56,60,20
2013-09,G1,10,13,38417,514,2,3,4,7
2013-10,G1,10,10,24594,425,2,3,4,7
2013-11,G1,10,16,64797,605,2,6,8,10
2013-06,G1,10,14,48645,478,2,5,6,9
2013-07,G1,10,17,42074,476,2,4,4,9
2013-08,G1,10,11,29972,375,2,3,5,8
2013-01,B1,9,276,6655291,6420,37,122,126,31
2013-10,B1,9,401,11048648,11325,49,157,168,31
2013-12,B1,9,267,7495769,8245,42,112,121,29
2013-04,B1,9,368,10251318,10030,47,153,169,28
2013-09,B1,9,378,10434154,10925,48,158,172,29
2013-06,B1,9,316,8315494,7909,46,143,157,30
2013-07,B1,9,213,6027837,5598,29,89,98,26
2013-05,B1,9,372,9633030,9521,46,153,165,30
2013-11,B1,9,369,9698695,10405,47,145,158,29
2013-03,B1,9,323,8543396,9190,42,143,153,25
2013-08,B1,9,233,6418050,6601,40,107,115,27
2013-05,G2,9,195,3733365,4000,4,60,76,31
2013-11,G2,9,190,3400784,3997,4,64,73,30
2013-02,F3,10,190,1720790,8598,10,44,46,23
2013-07,F3,10,133,476704,3516,12,55,61,22
2013-08,B7,9,21,447397,288,2,15,16,10
2013-09,T4,10,5464,20856974,165651,28,1193,1404,30
2013-10,T4,10,5465,19912898,157993,29,1091,1304,31
2013-11,B5,10,221,935101,6379,7,53,55,30
2013-09,A1,9,151,2778602,3483,8,48,55,30
2013-09,A1,10,194,2362195,5425,11,75,81,30
2013-10,A1,9,130,2055761,2647,6,36,41,31
2013-10,A1,10,206,1836136,4891,16,69,75,31
2013-06,A1,9,76,1111528,1246,7,27,29,30
2013-11,A1,10,259,2077047,7185,15,82,90,30
2013-04,G1,9,3,60997,57,1,1,1,3
2013-02,G1,9,3,60997,57,1,1,1,3
2013-10,D1,9,6,175028,333,3,4,4,5
2013-10,D1,10,114,1014955,4367,15,26,29,29
2013-03,T6,10,709,1417150,15339,22,205,225,31
2013-12,T6,10,684,1496921,14583,18,185,198,31
2013-05,T6,10,1198,3026683,33898,24,265,289,31
2013-08,T6,10,527,904389,10158,17,159,168,31
2013-10,G2,9,153,2722785,3801,4,51,58,31
2013-08,G2,9,75,998547,1303,3,28,30,29
2013-09,T4,9,69,1809436,1801,9,34,35,23
2013-04,T4,9,67,1875496,1747,9,36,37,23
2013-05,T4,9,79,2099455,2128,11,46,48,26
2013-06,T4,9,77,1813241,1771,8,40,42,27
2013-07,T4,9,48,1204323,1053,6,28,29,19
2013-08,T4,9,65,1721414,1652,11,33,34,24
2013-02,B3,10,149,1936874,19880,10,30,32,25
2013-07,B3,10,234,1383142,14725,9,36,39,31
2013-11,T4,15,40,315544,1471,9,28,28,4
2013-12,G2,9,202,3541476,3870,4,59,78,30
2013-07,G2,9,60,852433,1008,3,23,25,24
2013-02,A1,9,80,1127327,1846,8,37,38,27
2013-04,A1,10,196,1365682,4006,9,60,64,30
2013-02,A1,10,167,1795480,5143,12,60,64,28
2013-05,A1,10,184,1046001,3823,13,53,57,31
2013-01,B3,10,57,976146,4862,7,19,20,23
2013-03,B4,9,78,2171601,2587,10,48,49,25
2013-08,B4,9,93,2335642,3106,9,66,70,27
2013-01,B7,10,4659,9169485,85152,4,1894,1994,31
2013-09,B7,10,6135,12791688,120368,4,2097,2236,30
2013-10,B7,10,4975,9779226,95495,3,1721,1843,31
2013-06,B7,10,6358,12679023,112989,4,2220,2365,30
2013-07,B7,10,5431,10049728,93105,4,1857,1972,31
2013-08,B7,10,5011,9087859,94263,4,1804,1902,31
2013-11,B7,10,4850,9076199,89213,3,1546,1625,30
2013-12,B7,10,4098,7716133,80294,3,1320,1385,31
2013-12,T4,9,80,1712714,1851,10,40,40,25
2013-05,T4,15,42,262439,1125,9,41,41,3
2013-12,A1,9,130,2201578,3063,10,35,39,30
2013-12,A1,10,274,2819117,9835,18,73,80,31
2013-05,B7,10,5643,11561619,97112,4,1886,1985,31
2013-10,G7,16,8,374872,129,5,5,5,4
2013-01,H5,10,503,2029294,15234,28,59,69,31
2013-09,T4,15,40,200957,984,8,38,39,5
2013-01,T4,15,14,76246,394,5,12,12,4
2013-04,H1,9,13,259813,206,5,7,7,10
2013-09,H1,9,10,150527,158,3,5,6,7
2013-05,H1,9,13,213273,200,5,11,11,8
2013-06,H1,9,9,216788,150,2,3,3,9
2013-08,H1,9,8,67072,112,2,4,4,7
2013-05,B1,15,28,146797,576,14,21,22,4
2013-04,R1,9,89,2557609,2571,5,23,23,28
2013-05,R1,9,103,2909543,3077,4,28,31,29
2013-12,R1,9,112,3032940,3283,5,28,29,29
2013-11,R1,9,103,2871689,2997,5,27,28,29
2013-03,R1,9,57,1613234,1764,3,19,19,22
2013-02,R1,9,77,2762200,2295,3,21,21,25
2013-04,R1,10,1526,9770769,96963,13,140,157,30
2013-11,R1,10,2033,12627224,128216,10,149,219,30
2013-05,R1,10,1650,10260081,92316,12,138,167,31
2013-02,B1,15,26,204654,818,10,19,21,3
2013-04,B1,15,94,586886,2208,22,76,79,4
2013-12,H2,10,126,650030,4218,20,34,38,28
2013-08,H2,10,139,1328432,7170,13,23,28,30
2013-08,G4,10,487,1834446,117537,16,90,102,31
2013-10,R1,9,84,2457425,2297,5,20,20,30
2013-07,R1,9,59,1873014,1675,3,16,17,26
2013-08,R1,9,68,1981148,1947,4,19,19,31
2013-07,R1,10,1559,10452539,101382,11,120,158,31
2013-08,R1,10,1583,9815162,101741,11,130,166,31
2013-07,H1,9,2,16768,28,1,2,2,2
2013-03,B7,10,6153,12593025,108156,4,2314,2448,31
2013-04,B7,10,4933,9849814,89898,3,1954,2068,30
2013-02,B7,10,4324,9301258,81287,4,1745,1820,28
2013-04,T6,10,1052,2613033,28292,21,243,273,30
2013-05,H2,10,192,1735437,9796,12,22,22,31
2013-09,B1,15,59,245373,1174,23,48,49,9
2013-10,D2,9,48,1416828,1633,7,24,25,20
2013-07,D2,9,22,753821,514,7,11,11,16
2013-01,G3,9,359,7031215,11613,24,113,122,30
2013-02,G3,9,299,5336141,8401,27,113,120,27
2013-10,R1,10,1652,9894573,108424,12,146,199,31
2013-09,R1,10,1668,10275698,105307,12,139,188,30
2013-08,G3,15,40,69776,366,9,38,38,4
2013-01,G7,15,39,206023,1028,14,29,32,4
2013-02,G7,15,59,320278,1192,23,48,50,4
2013-03,G7,15,139,766931,3215,33,96,102,5
2013-05,G7,15,116,551468,2086,33,82,85,4
2013-06,G7,15,119,650680,2739,27,74,77,5
2013-07,G7,15,91,431297,2307,28,62,65,4
2013-08,G7,15,105,446242,2132,32,82,84,4
2013-09,G7,15,185,1018020,4779,40,119,125,9
2013-10,G7,15,128,603312,2737,31,86,95,6
2013-11,G7,15,149,830644,4087,35,101,112,7
2013-12,G7,15,139,726784,3023,34,92,98,8
2013-04,G7,15,129,626375,2758,39,94,99,4
2013-04,F1,10,87,570162,6202,19,31,33,20
2013-01,R1,9,78,2441552,2251,5,20,20,29
2013-01,R1,10,1371,9779185,86045,11,133,165,31
2013-12,G4,10,273,779212,39639,16,56,64,31
2013-10,G3,15,13,50603,219,5,10,10,5
2013-09,G3,15,146,250447,2298,17,107,108,9
2013-01,F1,10,122,673048,3727,27,44,47,28
2013-11,A1,9,107,1643055,1923,9,37,41,29
2013-02,B2,15,11,58420,267,4,11,11,3
2013-12,T1,9,57,1749076,1700,5,20,21,24
2013-11,T1,9,50,1554479,1517,7,20,24,20
2013-03,B4,15,10,49373,217,6,7,7,4
2013-12,B4,15,5,37213,238,2,2,2,3
2013-12,G3,15,46,173891,687,9,37,38,7
2013-05,G3,9,242,3788530,6292,23,104,109,27
2013-11,G3,9,367,6210312,10645,22,141,151,30
2013-07,F3,9,5,129049,92,3,4,4,4
2013-08,F2,10,41,196776,1327,7,11,13,23
2013-11,G3,15,42,189446,950,8,38,38,8
2013-10,H2,9,28,808592,1189,4,6,6,19
2013-09,H2,9,15,411777,439,5,6,6,13
2013-06,H2,9,11,159643,206,3,4,4,10
2013-05,H2,9,13,302292,326,3,4,4,12
2013-09,H2,10,155,1375537,7270,14,26,29,29
2013-10,H2,10,220,2427496,11595,11,31,33,31
2013-06,H2,10,75,331154,2103,13,27,28,27
2013-07,H2,10,195,1807083,9883,12,24,30,29
2013-10,B1,15,49,254340,1169,14,39,40,5
2013-11,B1,15,94,621317,2016,21,88,91,6
2013-12,B1,15,27,175142,722,12,23,23,7
2013-08,B1,15,112,415403,2418,24,93,97,4
2013-07,T2,10,139,775948,6090,4,25,29,24
2013-02,D1,10,99,657726,5357,11,27,28,25
2013-02,D2,15,22,132805,580,6,16,16,4
2013-10,D2,15,47,212088,1160,10,32,32,8
2013-11,D2,15,46,204137,1129,9,25,25,9
2013-04,T1,9,53,1522263,1711,5,15,16,19
2013-05,T1,9,57,1719288,1343,6,16,19,22
2013-06,T1,9,54,1469415,1272,8,18,20,22
2013-07,T1,9,24,662397,393,4,7,8,11
2013-09,G3,9,305,5499520,7905,28,168,180,28
2013-01,B1,15,18,67678,296,6,11,12,4
2013-07,B1,15,28,194651,869,11,18,19,4
2013-03,B1,15,102,589586,2280,22,91,92,5
2013-10,G3,9,336,6059585,9394,26,168,176,31
2013-04,G3,9,236,4106457,6890,26,112,120,28
2013-06,G3,9,227,4057098,5104,24,105,114,30
2013-07,G3,9,138,2440108,4609,18,70,73,24
2013-08,G3,9,204,3410702,5992,18,95,101,31
2013-01,G7,16,4,194569,76,2,2,2,3
2013-03,G7,16,9,413532,131,5,5,5,5
2013-04,G7,16,9,346938,116,5,6,6,3
2013-05,G7,16,7,323798,99,4,4,5,3
2013-08,G7,16,6,324169,119,3,3,3,3
2013-09,G7,16,9,383812,139,3,4,4,3
2013-11,G7,16,12,466956,151,5,6,6,4
2013-12,G7,16,12,510431,168,6,7,7,5
2013-02,G7,16,8,338372,116,4,5,5,3
2013-06,G7,16,13,523413,175,5,6,6,5
2013-07,G7,16,1,34585,10,1,1,1,1
2013-04,H4,10,11,41637,1117,4,7,7,8
2013-02,T6,10,433,1165083,8677,15,121,139,28
2013-01,F2,10,51,463185,1739,7,9,10,26
2013-12,F2,10,119,579663,3516,7,18,20,27
2013-10,F3,9,12,248446,188,3,6,7,9
2013-11,F3,9,18,499160,331,3,8,10,12
2013-06,G4,10,484,2276501,143127,13,82,93,30
2013-05,G4,10,426,1350682,73175,16,97,113,31
2013-02,T4,15,18,126862,609,4,15,15,4
2013-01,H3,10,45,295985,1388,5,14,15,21
2013-06,B2,9,148,3599777,2889,6,76,84,22
2013-09,T6,10,998,1804516,19177,19,241,260,30
2013-06,T6,10,823,2098324,20908,18,198,211,30
2013-06,G3,15,25,150101,773,10,20,20,5
2013-12,T1,15,1,4274,51,1,1,1,1
2013-07,F2,10,57,144097,1378,5,8,9,30
2013-01,G9,10,227,835882,4800,8,42,52,31
2013-10,G9,10,444,920010,8181,6,73,84,31
2013-09,G9,10,471,1023454,9862,8,80,92,30
2013-03,G9,10,395,1002280,7026,8,75,83,31
2013-04,G9,10,343,890753,6398,7,73,86,30
2013-11,G9,10,430,883654,8700,5,76,85,30
2013-02,G9,10,254,743101,4720,6,52,60,28
2013-06,G9,10,394,1041647,7440,7,66,73,30
2013-12,G9,10,388,969526,7193,6,71,79,31
2013-05,G9,10,452,1007221,8167,7,92,110,31
2013-07,G9,10,429,800131,6480,5,58,70,31
2013-08,G9,10,417,756991,6602,7,66,77,31
2013-06,B5,10,235,1289507,8354,8,63,67,30
2013-08,D2,9,18,289723,257,4,8,8,13
2013-09,H3,9,25,645019,1038,5,16,16,13
2013-09,H3,10,76,866942,3465,9,24,24,23
2013-10,B1,16,63,2595786,801,5,63,63,3
2013-10,T1,9,57,1697593,1645,6,18,20,22
2013-05,A1,9,65,712930,1107,8,24,26,29
2013-01,T2,10,64,396369,1947,4,18,18,26
2013-10,T2,10,203,1036544,8665,4,38,39,31
2013-09,T2,10,150,723529,6432,4,41,43,28
2013-04,T2,10,148,683568,4820,6,40,47,30
2013-11,T2,10,167,583755,5513,3,42,45,30
2013-06,T2,10,145,771508,5116,6,36,38,30
2013-12,T2,10,167,1396273,6234,6,30,35,31
2013-05,T2,10,157,756631,5248,4,36,41,31
2013-08,T2,10,116,394007,4423,3,22,26,26
2013-04,G3,15,26,134463,611,9,25,25,4
2013-05,H3,10,61,562617,1855,9,27,28,24
2013-07,H3,10,51,184138,1226,7,19,19,17
2013-03,F2,10,118,1172868,13232,4,10,13,25
2013-10,F2,10,55,215080,1983,7,16,20,22
2013-11,F2,10,89,281456,2183,7,18,20,28
2013-05,F2,10,71,226380,1629,3,13,15,24
2013-10,B2,15,23,164598,762,3,14,14,4
2013-01,G3,15,18,117262,705,6,13,14,4
2013-07,T4,15,7,64310,286,4,7,7,3
2013-08,T4,15,8,24007,140,6,8,8,3
2013-10,T4,15,7,30694,183,5,5,5,5
2013-12,T4,15,11,64261,436,6,8,8,6
2013-03,H5,9,3,142995,157,2,2,2,3
2013-11,T6,10,858,1833655,19121,17,260,275,30
2013-09,B1,16,6,196075,70,5,6,6,2
2013-01,G4,10,198,483379,6272,9,52,56,29
2013-03,G4,10,352,2453385,210256,15,79,87,31
2013-02,T1,9,16,586481,593,5,7,8,12
2013-06,B4,15,1,4224,7,1,1,1,1
2013-02,G3,15,16,78655,353,4,12,12,3
2013-05,G5,10,22,108952,602,5,13,14,13
2013-09,T1,9,55,1803167,1493,7,18,21,21
2013-08,T1,9,53,1818315,1890,8,19,22,19
2013-01,B5,10,68,247602,1450,4,20,20,28
2013-06,D2,15,33,165794,727,10,29,30,5
2013-04,D2,15,27,128667,735,7,25,25,4
2013-04,B5,10,249,1019794,7846,8,52,60,30
2013-09,B5,10,196,679245,5759,7,46,48,30
2013-05,B5,10,247,1287952,10130,7,48,55,31
2013-04,B5,15,2,25999,125,2,2,2,2
2013-06,T4,15,25,154515,708,8,23,23,5
